"pol","name"
"http://dbpedia.org/resource/John_Seiffert","John Seiffert"
"http://dbpedia.org/resource/John_Simms_(clergyman)","John Simms (clergyman)"
"http://dbpedia.org/resource/John_Stawell","John Stawell"
"http://dbpedia.org/resource/John_Stozich","John Stozich"
"http://dbpedia.org/resource/John_Studholme","John Studholme"
"http://dbpedia.org/resource/John_T._Gregorio","John T. Gregorio"
"http://dbpedia.org/resource/John_T._Jarvis","John T. Jarvis"
"http://dbpedia.org/resource/John_Tia","John Tia"
"http://dbpedia.org/resource/John_W._Frame","John W. Frame"
"http://dbpedia.org/resource/John_W._Shumaker","John W. Shumaker"
"http://dbpedia.org/resource/John_Wargo","John Wargo"
"http://dbpedia.org/resource/John_Watts-Russell","John Watts-Russell"
"http://dbpedia.org/resource/John_William_Meece","John William Meece"
"http://dbpedia.org/resource/John_Williams,_1st_Baron_Williams_of_Thame","John Williams, 1st Baron Williams of Thame"
"http://dbpedia.org/resource/John_Willms","John Willms"
"http://dbpedia.org/resource/John_Wingblade","John Wingblade"
"http://dbpedia.org/resource/Jon_Hulburd","Jon Hulburd"
"http://dbpedia.org/resource/Jon_R._Thomas","Jon R. Thomas"
"http://dbpedia.org/resource/Jonas_Cortes","Jonas Cortes"
"http://dbpedia.org/resource/Jonathan_Hill,_Baron_Hill_of_Oareford","Jonathan Hill, Baron Hill of Oareford"
"http://dbpedia.org/resource/Jonathan_L._Austin","Jonathan L. Austin"
"http://dbpedia.org/resource/Jorge_Cepernic","Jorge Cepernic"
"http://dbpedia.org/resource/Jose_Ramon_Villarin","Jose Ramon Villarin"
"http://dbpedia.org/resource/Jose_Rene_Almendras","Jose Rene Almendras"
"http://dbpedia.org/resource/Jose_W._Fernandez","Jose W. Fernandez"
"http://dbpedia.org/resource/Jose_de_Jesus","Jose de Jesus"
"http://dbpedia.org/resource/Joseph_Akahan","Joseph Akahan"
"http://dbpedia.org/resource/Joseph_Beswick","Joseph Beswick"
"http://dbpedia.org/resource/Joseph_Caron_(politician)","Joseph Caron (politician)"
"http://dbpedia.org/resource/Joseph_Garcia_(American_politician)","Joseph Garcia (American politician)"
"http://dbpedia.org/resource/Joseph_Harkness","Joseph Harkness"
"http://dbpedia.org/resource/Joseph_Henry_(politician)","Joseph Henry (politician)"
"http://dbpedia.org/resource/Joseph_Henry_Smith","Joseph Henry Smith"
"http://dbpedia.org/resource/Joseph_Hiestand","Joseph Hiestand"
"http://dbpedia.org/resource/Joseph_Jackson_(Australian_politician)","Joseph Jackson (Australian politician)"
"http://dbpedia.org/resource/Joseph_Kainrad","Joseph Kainrad"
"http://dbpedia.org/resource/Joseph_Keaveny","Joseph Keaveny"
"http://dbpedia.org/resource/Joseph_L._Krawczyk_Jr.","Joseph L. Krawczyk Jr."
"http://dbpedia.org/resource/Joseph_Martin_(Wisconsin_politician)","Joseph Martin (Wisconsin politician)"
"http://dbpedia.org/resource/Joseph_May_(politician)","Joseph May (politician)"
"http://dbpedia.org/resource/Joseph_Newman_(politician)","Joseph Newman (politician)"
"http://dbpedia.org/resource/Joseph_Petrie","Joseph Petrie"
"http://dbpedia.org/resource/Joseph_Scruggs","Joseph Scruggs"
"http://dbpedia.org/resource/Joseph_Shephard","Joseph Shephard"
"http://dbpedia.org/resource/Joseph_Stratton","Joseph Stratton"
"http://dbpedia.org/resource/Joseph_Ward_(Marlborough_politician)","Joseph Ward (Marlborough politician)"
"http://dbpedia.org/resource/Joseph_Yieleh_Chireh","Joseph Yieleh Chireh"
"http://dbpedia.org/resource/Josh_O'Farrell","Josh O'Farrell"
"http://dbpedia.org/resource/José_Antonio_de_la_Garza","José Antonio de la Garza"
"http://dbpedia.org/resource/José_Calzada","José Calzada"
"http://dbpedia.org/resource/José_David_Cabello","José David Cabello"
"http://dbpedia.org/resource/José_Fragelli","José Fragelli"
"http://dbpedia.org/resource/José_Jorge_Loureiro","José Jorge Loureiro"
"http://dbpedia.org/resource/José_Maria_de_Almeida","José Maria de Almeida"
"http://dbpedia.org/resource/José_María_Caro_Martínez","José María Caro Martínez"
"http://dbpedia.org/resource/José_María_Coppinger","José María Coppinger"
"http://dbpedia.org/resource/José_María_Lozano","José María Lozano"
"http://dbpedia.org/resource/José_Menéndez_Monroig","José Menéndez Monroig"
"http://dbpedia.org/resource/José_Núñez_de_Cáceres","José Núñez de Cáceres"
"http://dbpedia.org/resource/José_Ramón_Medina","José Ramón Medina"
"http://dbpedia.org/resource/José_Williams","José Williams"
"http://dbpedia.org/resource/José_Zulueta","José Zulueta"
"http://dbpedia.org/resource/Joy_Emodi","Joy Emodi"
"http://dbpedia.org/resource/Joyce_Aryee","Joyce Aryee"
"http://dbpedia.org/resource/Juan_Carlos_Echeverry_(politician)","Juan Carlos Echeverry (politician)"
"http://dbpedia.org/resource/Juan_José_Cartagena","Juan José Cartagena"
"http://dbpedia.org/resource/Juan_Sumulong","Juan Sumulong"
"http://dbpedia.org/resource/Juan_de_Ayala_y_Escobar","Juan de Ayala y Escobar"
"http://dbpedia.org/resource/Juanita_Amatong","Juanita Amatong"
"http://dbpedia.org/resource/Juliana_Azumah-Mensah","Juliana Azumah-Mensah"
"http://dbpedia.org/resource/Julius_Ucha","Julius Ucha"
"http://dbpedia.org/resource/Jumaane_Williams","Jumaane Williams"
"http://dbpedia.org/resource/June_Kreuzer","June Kreuzer"
"http://dbpedia.org/resource/June_Rose_Bellamy","June Rose Bellamy"
"http://dbpedia.org/resource/Justin_Amash","Justin Amash"
"http://dbpedia.org/resource/Jérôme_Valcke","Jérôme Valcke"
"http://dbpedia.org/resource/József_Hámori","József Hámori"
"http://dbpedia.org/resource/József_Pálinkás","József Pálinkás"
"http://dbpedia.org/resource/Jürgen_Linden","Jürgen Linden"
"http://dbpedia.org/resource/K._K._Shetty","K. K. Shetty"
"http://dbpedia.org/resource/K._Nagappa_Alva","K. Nagappa Alva"
"http://dbpedia.org/resource/K._P._Noorudeen","K. P. Noorudeen"
"http://dbpedia.org/resource/K._Pushpaleela","K. Pushpaleela"
"http://dbpedia.org/resource/K._S._Rajah","K. S. Rajah"
"http://dbpedia.org/resource/Kalmanje_Jagannatha_Shetty","Kalmanje Jagannatha Shetty"
"http://dbpedia.org/resource/Kamal_Adham","Kamal Adham"
"http://dbpedia.org/resource/Kamlesh_Balmiki","Kamlesh Balmiki"
"http://dbpedia.org/resource/Kapil_Mishra","Kapil Mishra"
"http://dbpedia.org/resource/Karel_Uyttersprot","Karel Uyttersprot"
"http://dbpedia.org/resource/Karen_Andrews","Karen Andrews"
"http://dbpedia.org/resource/Karl_Nordstrom","Karl Nordstrom"
"http://dbpedia.org/resource/Karl_Vanlouwe","Karl Vanlouwe"
"http://dbpedia.org/resource/Karolien_Grosemans","Karolien Grosemans"
"http://dbpedia.org/resource/Kathleen_M._Williams","Kathleen M. Williams"
"http://dbpedia.org/resource/Kathleen_Maltzahn","Kathleen Maltzahn"
"http://dbpedia.org/resource/Kay_Hallahan","Kay Hallahan"
"http://dbpedia.org/resource/Kay_Nehm","Kay Nehm"
"http://dbpedia.org/resource/Keith_McNamara","Keith McNamara"
"http://dbpedia.org/resource/Keith_Rowley","Keith Rowley"
"http://dbpedia.org/resource/Ken_A._Miller","Ken A. Miller"
"http://dbpedia.org/resource/Ken_Buck","Ken Buck"
"http://dbpedia.org/resource/Ken_Hoad","Ken Hoad"
"http://dbpedia.org/resource/Ken_McCaw","Ken McCaw"
"http://dbpedia.org/resource/Ken_O'Dowd","Ken O'Dowd"
"http://dbpedia.org/resource/Ken_Wyatt","Ken Wyatt"
"http://dbpedia.org/resource/Kennedy_Macdonald","Kennedy Macdonald"
"http://dbpedia.org/resource/Kenneth_Mapp","Kenneth Mapp"
"http://dbpedia.org/resource/Kevin_Dwyer_(politician)","Kevin Dwyer (politician)"
"http://dbpedia.org/resource/Kevin_Kamenetz","Kevin Kamenetz"
"http://dbpedia.org/resource/Kevin_Morgan_(politician)","Kevin Morgan (politician)"
"http://dbpedia.org/resource/Kevin_Zervos","Kevin Zervos"
"http://dbpedia.org/resource/Khadgajeet_Baral","Khadgajeet Baral"
"http://dbpedia.org/resource/Khaled_K._El-Hamedi","Khaled K. El-Hamedi"
"http://dbpedia.org/resource/Khan_Jahan_I","Khan Jahan I"
"http://dbpedia.org/resource/Khosrov_bey_Sultanov","Khosrov bey Sultanov"
"http://dbpedia.org/resource/Kim_Choong-soo","Kim Choong-soo"
"http://dbpedia.org/resource/Kim_Geybels","Kim Geybels"
"http://dbpedia.org/resource/King_Pu-tsung","King Pu-tsung"
"http://dbpedia.org/resource/Kirsten_Running-Marquardt","Kirsten Running-Marquardt"
"http://dbpedia.org/resource/Koca_Ragıp_Pasha","Koca Ragıp Pasha"
"http://dbpedia.org/resource/Koenraad_Degroote","Koenraad Degroote"
"http://dbpedia.org/resource/Krikor_Amirian","Krikor Amirian"
"http://dbpedia.org/resource/Kris_Van_Dijck","Kris Van Dijck"
"http://dbpedia.org/resource/Kristi_Noem","Kristi Noem"
"http://dbpedia.org/resource/Kristien_Van_Vaerenbergh","Kristien Van Vaerenbergh"
"http://dbpedia.org/resource/Kshanika_Hirimburegama","Kshanika Hirimburegama"
"http://dbpedia.org/resource/Kurt_Schaefer","Kurt Schaefer"
"http://dbpedia.org/resource/Kurt_Wright","Kurt Wright"
"http://dbpedia.org/resource/Kwesi_Ahwoi","Kwesi Ahwoi"
"http://dbpedia.org/resource/Károly_Grecsák","Károly Grecsák"
"http://dbpedia.org/resource/Károly_Polinszky","Károly Polinszky"
"http://dbpedia.org/resource/Larissa_Waters","Larissa Waters"
"http://dbpedia.org/resource/Larry_Bucshon","Larry Bucshon"
"http://dbpedia.org/resource/Larry_G._Smith","Larry G. Smith"
"http://dbpedia.org/resource/Larry_Hughes_(politician)","Larry Hughes (politician)"
"http://dbpedia.org/resource/Larry_Nord","Larry Nord"
"http://dbpedia.org/resource/Larry_Stauber","Larry Stauber"
"http://dbpedia.org/resource/Lars_Kolind","Lars Kolind"
"http://dbpedia.org/resource/Lauchlan_McGillivray","Lauchlan McGillivray"
"http://dbpedia.org/resource/Laura_Duffy","Laura Duffy"
"http://dbpedia.org/resource/Laura_Puppato","Laura Puppato"
"http://dbpedia.org/resource/Laurence_Golborne","Laurence Golborne"
"http://dbpedia.org/resource/Laurence_S._Weiss","Laurence S. Weiss"
"http://dbpedia.org/resource/Laurie_Kelly_Sr.","Laurie Kelly Sr."
"http://dbpedia.org/resource/Laurie_S._Fulton","Laurie S. Fulton"
"http://dbpedia.org/resource/Laurie_Tully","Laurie Tully"
"http://dbpedia.org/resource/Lawali_Shuaibu","Lawali Shuaibu"
"http://dbpedia.org/resource/LeAlan_Jones","LeAlan Jones"
"http://dbpedia.org/resource/LeRoy_J._Jones_Jr.","LeRoy J. Jones Jr."
"http://dbpedia.org/resource/Lee_Hwa_Beng","Lee Hwa Beng"
"http://dbpedia.org/resource/Lee_Yong-hun","Lee Yong-hun"
"http://dbpedia.org/resource/Lee_Yuan-tsu","Lee Yuan-tsu"
"http://dbpedia.org/resource/Leela_Devi_Dookhun","Leela Devi Dookhun"
"http://dbpedia.org/resource/Lefter_Goga","Lefter Goga"
"http://dbpedia.org/resource/Leif_Erickson_(politician)","Leif Erickson (politician)"
"http://dbpedia.org/resource/Leigh_Larocque","Leigh Larocque"
"http://dbpedia.org/resource/Leila_de_Lima","Leila de Lima"
"http://dbpedia.org/resource/Lennart_Geijer","Lennart Geijer"
"http://dbpedia.org/resource/Leo_Berman","Leo Berman"
"http://dbpedia.org/resource/Leo_Camera","Leo Camera"
"http://dbpedia.org/resource/Leo_Connellan_(politician)","Leo Connellan (politician)"
"http://dbpedia.org/resource/Leo_Nott","Leo Nott"
"http://dbpedia.org/resource/Leonard_Halmrast","Leonard Halmrast"
"http://dbpedia.org/resource/Leonard_Harper","Leonard Harper"
"http://dbpedia.org/resource/Leoncio_Alonso_González_de_Gregorio,_22nd_Duke_of_Medina_Sidonia","Leoncio Alonso González de Gregorio, 22nd Duke of Medina Sidonia"
"http://dbpedia.org/resource/Leonid_Gorbenko","Leonid Gorbenko"
"http://dbpedia.org/resource/Leonida_Lari","Leonida Lari"
"http://dbpedia.org/resource/Leonidas_Giroux","Leonidas Giroux"
"http://dbpedia.org/resource/Lerryn_Mutton","Lerryn Mutton"
"http://dbpedia.org/resource/Les_Brown_(speaker)","Les Brown (speaker)"
"http://dbpedia.org/resource/Les_Jordan","Les Jordan"
"http://dbpedia.org/resource/Leslie_E._Kobayashi","Leslie E. Kobayashi"
"http://dbpedia.org/resource/Leslie_Parr","Leslie Parr"
"http://dbpedia.org/resource/Letitia_Long","Letitia Long"
"http://dbpedia.org/resource/Levi_H._Bancroft","Levi H. Bancroft"
"http://dbpedia.org/resource/Leïla_Ben_Ali","Leïla Ben Ali"
"http://dbpedia.org/resource/Li_Da_(philosopher)","Li Da (philosopher)"
"http://dbpedia.org/resource/Lidia_Yermoshina","Lidia Yermoshina"
"http://dbpedia.org/resource/Lies_Jans","Lies Jans"
"http://dbpedia.org/resource/Liesbeth_Homans","Liesbeth Homans"
"http://dbpedia.org/resource/Lieve_Maes","Lieve Maes"
"http://dbpedia.org/resource/Lieven_Dehandschutter","Lieven Dehandschutter"
"http://dbpedia.org/resource/Lil_Kirby","Lil Kirby"
"http://dbpedia.org/resource/Lin_Gordon","Lin Gordon"
"http://dbpedia.org/resource/Lionel_Beaumont-Thomas","Lionel Beaumont-Thomas"
"http://dbpedia.org/resource/Lionel_Fernández_Méndez","Lionel Fernández Méndez"
"http://dbpedia.org/resource/Lisette_M._Mondello","Lisette M. Mondello"
"http://dbpedia.org/resource/Liu_Ye_(Three_Kingdoms)","Liu Ye (Three Kingdoms)"
"http://dbpedia.org/resource/Liz_Howard","Liz Howard"
"http://dbpedia.org/resource/Lloyd_E._Lewis_Jr.","Lloyd E. Lewis Jr."
"http://dbpedia.org/resource/Lloyd_Kerns","Lloyd Kerns"
"http://dbpedia.org/resource/Lodewijk_Woltjer","Lodewijk Woltjer"
"http://dbpedia.org/resource/Lokman_Yusof","Lokman Yusof"
"http://dbpedia.org/resource/Lorenzo_Arrazola_y_García","Lorenzo Arrazola y García"
"http://dbpedia.org/resource/Lou_Veloso","Lou Veloso"
"http://dbpedia.org/resource/Lou_Walsh","Lou Walsh"
"http://dbpedia.org/resource/Louis_F._Kosco","Louis F. Kosco"
"http://dbpedia.org/resource/Louis_Romano","Louis Romano"
"http://dbpedia.org/resource/Lu_Xiufu","Lu Xiufu"
"http://dbpedia.org/resource/Luc_Jochimsen","Luc Jochimsen"
"http://dbpedia.org/resource/Luc_Sevenhans","Luc Sevenhans"
"http://dbpedia.org/resource/Lucian_Grainge","Lucian Grainge"
"http://dbpedia.org/resource/Luis_Gautier","Luis Gautier"
"http://dbpedia.org/resource/Luke_Foley","Luke Foley"
"http://dbpedia.org/resource/László_Orbán_(politician)","László Orbán (politician)"
"http://dbpedia.org/resource/M._H._M._Ashraff","M. H. M. Ashraff"
"http://dbpedia.org/resource/M._M._Hassan","M. M. Hassan"
"http://dbpedia.org/resource/M._S._Thowfeek","M. S. Thowfeek"
"http://dbpedia.org/resource/M._Y._Eqbal","M. Y. Eqbal"
"http://dbpedia.org/resource/M_Kunjikannan","M Kunjikannan"
"http://dbpedia.org/resource/Ma_Fuxing","Ma Fuxing"
"http://dbpedia.org/resource/Mack_Pemberton","Mack Pemberton"
"http://dbpedia.org/resource/Madan_Tamang","Madan Tamang"
"http://dbpedia.org/resource/Madeline_Cain","Madeline Cain"
"http://dbpedia.org/resource/Maggie_Hickey","Maggie Hickey"
"http://dbpedia.org/resource/Mahmud_Aliyev","Mahmud Aliyev"
"http://dbpedia.org/resource/Mahn_Ba_Khaing","Mahn Ba Khaing"
"http://dbpedia.org/resource/Makashule_Gana","Makashule Gana"
"http://dbpedia.org/resource/Maliina_Abelsen","Maliina Abelsen"
"http://dbpedia.org/resource/Mammad_Yusif_Jafarov","Mammad Yusif Jafarov"
"http://dbpedia.org/resource/Mamokgethi_Phakeng","Mamokgethi Phakeng"
"http://dbpedia.org/resource/Manfred_Ohrenstein","Manfred Ohrenstein"
"http://dbpedia.org/resource/Manson_K._Brown","Manson K. Brown"
"http://dbpedia.org/resource/Manu_Beuselinck","Manu Beuselinck"
"http://dbpedia.org/resource/Manuel_Alves_Branco,_2nd_Viscount_of_Caravelas","Manuel Alves Branco, 2nd Viscount of Caravelas"
"http://dbpedia.org/resource/Manuela_Schwesig","Manuela Schwesig"
"http://dbpedia.org/resource/Manush_Myftiu","Manush Myftiu"
"http://dbpedia.org/resource/Mara_Bizzotto","Mara Bizzotto"
"http://dbpedia.org/resource/Marcel_Dinu","Marcel Dinu"
"http://dbpedia.org/resource/Marco_A._Hernandez","Marco A. Hernandez"
"http://dbpedia.org/resource/Margaret_Dennison","Margaret Dennison"
"http://dbpedia.org/resource/Margaret_G._Kibben","Margaret G. Kibben"
"http://dbpedia.org/resource/Margarita_Popova","Margarita Popova"
"http://dbpedia.org/resource/Marguerite_Bowman","Marguerite Bowman"
"http://dbpedia.org/resource/Maria_Lourdes_Sereno","Maria Lourdes Sereno"
"http://dbpedia.org/resource/Maria_Rauch-Kallat","Maria Rauch-Kallat"
"http://dbpedia.org/resource/Mariano_del_Castillo","Mariano del Castillo"
"http://dbpedia.org/resource/Marie_Tansey","Marie Tansey"
"http://dbpedia.org/resource/Marijan_Varešanin","Marijan Varešanin"
"http://dbpedia.org/resource/Marilyn_Reid","Marilyn Reid"
"http://dbpedia.org/resource/Marina_Marmolejo","Marina Marmolejo"
"http://dbpedia.org/resource/Mario_Anguiano_Moreno","Mario Anguiano Moreno"
"http://dbpedia.org/resource/Mario_G._Obledo","Mario G. Obledo"
"http://dbpedia.org/resource/Marion_Crecco","Marion Crecco"
"http://dbpedia.org/resource/Marion_Kelts","Marion Kelts"
"http://dbpedia.org/resource/Marjorie_Clapprood","Marjorie Clapprood"
"http://dbpedia.org/resource/Mark_Boulware","Mark Boulware"
"http://dbpedia.org/resource/Mark_C._Schinnerer","Mark C. Schinnerer"
"http://dbpedia.org/resource/Mark_Demesmaeker","Mark Demesmaeker"
"http://dbpedia.org/resource/Mark_Hinkle","Mark Hinkle"
"http://dbpedia.org/resource/Mark_Putnam","Mark Putnam"
"http://dbpedia.org/resource/Marmaduke_Nixon","Marmaduke Nixon"
"http://dbpedia.org/resource/Marshall_Wright_(diplomat)","Marshall Wright (diplomat)"
"http://dbpedia.org/resource/Marta_Gastón_Menal","Marta Gastón Menal"
"http://dbpedia.org/resource/Martin_Amidu","Martin Amidu"
"http://dbpedia.org/resource/Martin_Kennedy_(New_Zealand_politician)","Martin Kennedy (New Zealand politician)"
"http://dbpedia.org/resource/Martine_Ouellet","Martine Ouellet"
"http://dbpedia.org/resource/Mary_A._Morrissey","Mary A. Morrissey"
"http://dbpedia.org/resource/Mary_Cyrene_Burch_Breckinridge","Mary Cyrene Burch Breckinridge"
"http://dbpedia.org/resource/María_Teresa_Villagrasa_Pérez","María Teresa Villagrasa Pérez"
"http://dbpedia.org/resource/María_Ángela_Holguín","María Ángela Holguín"
"http://dbpedia.org/resource/Masood_Chishti","Masood Chishti"
"http://dbpedia.org/resource/Masʽud_El-Jibril","Masʽud El-Jibril"
"http://dbpedia.org/resource/Matt_Hatchadorian","Matt Hatchadorian"
"http://dbpedia.org/resource/Matt_Schultz","Matt Schultz"
"http://dbpedia.org/resource/Matthew_Auer","Matthew Auer"
"http://dbpedia.org/resource/Matthew_B._Durrant","Matthew B. Durrant"
"http://dbpedia.org/resource/Matthew_Green_(New_Zealand_politician)","Matthew Green (New Zealand politician)"
"http://dbpedia.org/resource/Matthew_Hutchinson","Matthew Hutchinson"
"http://dbpedia.org/resource/Matthias_Diependaele","Matthias Diependaele"
"http://dbpedia.org/resource/Maureen_Ogden","Maureen Ogden"
"http://dbpedia.org/resource/Maurice_George_Moore","Maurice George Moore"
"http://dbpedia.org/resource/Maurice_O'Sullivan_(politician)","Maurice O'Sullivan (politician)"
"http://dbpedia.org/resource/Max_Ruddock","Max Ruddock"
"http://dbpedia.org/resource/Maxim_Bakiyev","Maxim Bakiyev"
"http://dbpedia.org/resource/Mayantha_Dissanayake","Mayantha Dissanayake"
"http://dbpedia.org/resource/Medar_Shtylla","Medar Shtylla"
"http://dbpedia.org/resource/Meduri_Nageswara_Rao","Meduri Nageswara Rao"
"http://dbpedia.org/resource/Megan_Clark","Megan Clark"
"http://dbpedia.org/resource/Mehboob_Ali_Kaiser","Mehboob Ali Kaiser"
"http://dbpedia.org/resource/Mehdi_Hassan_Bhatti","Mehdi Hassan Bhatti"
"http://dbpedia.org/resource/Melany_Barnes","Melany Barnes"
"http://dbpedia.org/resource/Melis_Myrzakmatov","Melis Myrzakmatov"
"http://dbpedia.org/resource/Melvin_Cottrell","Melvin Cottrell"
"http://dbpedia.org/resource/Meral_Akşener","Meral Akşener"
"http://dbpedia.org/resource/Merrill_K._Riddick","Merrill K. Riddick"
"http://dbpedia.org/resource/Metin_Lütfi_Baydar","Metin Lütfi Baydar"
"http://dbpedia.org/resource/Meynardo_Sabili","Meynardo Sabili"
"http://dbpedia.org/resource/Meyrem_Almaci","Meyrem Almaci"
"http://dbpedia.org/resource/Michael_Anthony_Arthur","Michael Anthony Arthur"
"http://dbpedia.org/resource/Michael_Bromwich","Michael Bromwich"
"http://dbpedia.org/resource/Michael_D._Ryan","Michael D. Ryan"
"http://dbpedia.org/resource/Michael_Del_Bane","Michael Del Bane"
"http://dbpedia.org/resource/Michael_Engh","Michael Engh"
"http://dbpedia.org/resource/Michael_Gamble","Michael Gamble"
"http://dbpedia.org/resource/Michael_H._Simon","Michael H. Simon"
"http://dbpedia.org/resource/Michael_J._Barrett","Michael J. Barrett"
"http://dbpedia.org/resource/Michael_Kruse","Michael Kruse"
"http://dbpedia.org/resource/Michael_McCormack_(Australian_politician)","Michael McCormack (Australian politician)"
"http://dbpedia.org/resource/Michael_McDonnell","Michael McDonnell"
"http://dbpedia.org/resource/Michael_Regan_(Australian_politician)","Michael Regan (Australian politician)"
"http://dbpedia.org/resource/Michelle_Rowland","Michelle Rowland"
"http://dbpedia.org/resource/Mick_Mulvaney","Mick Mulvaney"
"http://dbpedia.org/resource/Mignon_Clyburn","Mignon Clyburn"
"http://dbpedia.org/resource/Miguel_Cornejo","Miguel Cornejo"
"http://dbpedia.org/resource/Mihail_Vântu","Mihail Vântu"
"http://dbpedia.org/resource/Mihal_Zallari","Mihal Zallari"
"http://dbpedia.org/resource/Mike_Delph","Mike Delph"
"http://dbpedia.org/resource/Mike_Gatto","Mike Gatto"
"http://dbpedia.org/resource/Mike_Hammah","Mike Hammah"
"http://dbpedia.org/resource/Mike_Keown","Mike Keown"
"http://dbpedia.org/resource/Mike_Pompeo","Mike Pompeo"
"http://dbpedia.org/resource/Miklós_Nagy","Miklós Nagy"
"http://dbpedia.org/resource/Milan_Raspopović","Milan Raspopović"
"http://dbpedia.org/resource/Milanka_Opačić","Milanka Opačić"
"http://dbpedia.org/resource/Mina_Gerhardsen","Mina Gerhardsen"
"http://dbpedia.org/resource/Minneke_De_Ridder","Minneke De Ridder"
"http://dbpedia.org/resource/Miranda_Van_Eetvelde","Miranda Van Eetvelde"
"http://dbpedia.org/resource/Miroslava_Němcová","Miroslava Němcová"
"http://dbpedia.org/resource/Mocha_Uson","Mocha Uson"
"http://dbpedia.org/resource/Mohamed_Fadel_Ismail_Ould_Es-Sweyih","Mohamed Fadel Ismail Ould Es-Sweyih"
"http://dbpedia.org/resource/Mohamed_Ibrahim_Liqliiqato","Mohamed Ibrahim Liqliiqato"
"http://dbpedia.org/resource/Mohamed_Kamal_Fadel","Mohamed Kamal Fadel"
"http://dbpedia.org/resource/Mohamed_Zahir_Ismail","Mohamed Zahir Ismail"
"http://dbpedia.org/resource/Mohammad-Hassan_Aboutorabi_Fard","Mohammad-Hassan Aboutorabi Fard"
"http://dbpedia.org/resource/Mohammad-Javad_Mohammadizadeh","Mohammad-Javad Mohammadizadeh"
"http://dbpedia.org/resource/Mohammad_Qayoumi","Mohammad Qayoumi"
"http://dbpedia.org/resource/Mohammed_Alkali","Mohammed Alkali"
"http://dbpedia.org/resource/Mohammed_Aruwa","Mohammed Aruwa"
"http://dbpedia.org/resource/Mohammed_Inuwa_Wushishi","Mohammed Inuwa Wushishi"
"http://dbpedia.org/resource/Moji_Akinfenwa","Moji Akinfenwa"
"http://dbpedia.org/resource/Monroe_Jay_Lustbader","Monroe Jay Lustbader"
"http://dbpedia.org/resource/Morris_Boyd","Morris Boyd"
"http://dbpedia.org/resource/Morten_Ørsal_Johansen","Morten Ørsal Johansen"
"http://dbpedia.org/resource/Morton_I._Abramowitz","Morton I. Abramowitz"
"http://dbpedia.org/resource/Moses_Majekodunmi","Moses Majekodunmi"
"http://dbpedia.org/resource/Muhammad_Mumuni","Muhammad Mumuni"
"http://dbpedia.org/resource/Mujitaba_Mohammed_Mallam","Mujitaba Mohammed Mallam"
"http://dbpedia.org/resource/Myer_Rashish","Myer Rashish"
"http://dbpedia.org/resource/Máire_Gill","Máire Gill"
"http://dbpedia.org/resource/Máire_Ní_Chinnéide","Máire Ní Chinnéide"
"http://dbpedia.org/resource/Māris_Grīnblats","Māris Grīnblats"
"http://dbpedia.org/resource/Nadezhda_Neynsky","Nadezhda Neynsky"
"http://dbpedia.org/resource/Nadia_Sminate","Nadia Sminate"
"http://dbpedia.org/resource/Naim_Qassem","Naim Qassem"
"http://dbpedia.org/resource/Namik_Dokle","Namik Dokle"
"http://dbpedia.org/resource/Nana_Konadu_Agyeman_Rawlings","Nana Konadu Agyeman Rawlings"
"http://dbpedia.org/resource/Nando_Bodha","Nando Bodha"
"http://dbpedia.org/resource/Narayan_Man_Bijukchhe","Narayan Man Bijukchhe"
"http://dbpedia.org/resource/Narendra_Jadhav","Narendra Jadhav"
"http://dbpedia.org/resource/Natasha_Griggs","Natasha Griggs"
"http://dbpedia.org/resource/Nathan_Post","Nathan Post"
"http://dbpedia.org/resource/Nathanael_Orr","Nathanael Orr"
"http://dbpedia.org/resource/Neal_Asbury","Neal Asbury"
"http://dbpedia.org/resource/Neil_Tillotson","Neil Tillotson"
"http://dbpedia.org/resource/Nenad_Porges","Nenad Porges"
"http://dbpedia.org/resource/Neri_Colmenares","Neri Colmenares"
"http://dbpedia.org/resource/Nermin_Abadan_Unat","Nermin Abadan Unat"
"http://dbpedia.org/resource/Nicholas_Felice","Nicholas Felice"
"http://dbpedia.org/resource/Nicolae_Tăbăcaru","Nicolae Tăbăcaru"
"http://dbpedia.org/resource/Nicolai_Wammen","Nicolai Wammen"
"http://dbpedia.org/resource/Nicolás_Suárez_Ponce_de_León","Nicolás Suárez Ponce de León"
"http://dbpedia.org/resource/Nigel_Haywood","Nigel Haywood"
"http://dbpedia.org/resource/Nik_Ahmad_Kamil","Nik Ahmad Kamil"
"http://dbpedia.org/resource/Nimi_Barigha-Amange","Nimi Barigha-Amange"
"http://dbpedia.org/resource/Nnamdi_Udoh","Nnamdi Udoh"
"http://dbpedia.org/resource/Norm_Jensen","Norm Jensen"
"http://dbpedia.org/resource/Norman_H._McAllister","Norman H. McAllister"
"http://dbpedia.org/resource/Norman_M._Robertson","Norman M. Robertson"
"http://dbpedia.org/resource/Norman_MacLeod_(The_Wicked_Man)","Norman MacLeod (The Wicked Man)"
"http://dbpedia.org/resource/Norman_Murdock","Norman Murdock"
"http://dbpedia.org/resource/Norman_Paech","Norman Paech"
"http://dbpedia.org/resource/Norman_Sakamoto","Norman Sakamoto"
"http://dbpedia.org/resource/Norman_Willmore","Norman Willmore"
"http://dbpedia.org/resource/Nuno_Crato","Nuno Crato"
"http://dbpedia.org/resource/Nutakki_Ramaseshaiah","Nutakki Ramaseshaiah"
