"fur","name"
"http://dbpedia.org/resource/Sharon_Walraven","Sharon Walraven"
"http://dbpedia.org/resource/Shin-Sapporo_Station","Shin-Sapporo Station"
"http://dbpedia.org/resource/Shindō-Higashi_Station","Shindō-Higashi Station"
"http://dbpedia.org/resource/Shingo_Kunieda","Shingo Kunieda"
"http://dbpedia.org/resource/Shiroishi_Station_(Sapporo_Municipal_Subway)","Shiroishi Station (Sapporo Municipal Subway)"
"http://dbpedia.org/resource/Shock-mitigating_suspension_seats","Shock-mitigating suspension seats"
"http://dbpedia.org/resource/Shraga_Weinberg","Shraga Weinberg"
"http://dbpedia.org/resource/Silke_Schwarz","Silke Schwarz"
"http://dbpedia.org/resource/The_Trouble_with_Being_Born_(film)","The Trouble with Being Born (film)"
"http://dbpedia.org/resource/Thuparamaya","Thuparamaya"
"http://dbpedia.org/resource/Tian_Jianquan","Tian Jianquan"
"http://dbpedia.org/resource/Italy_national_wheelchair_handball_team","Italy national wheelchair handball team"
"http://dbpedia.org/resource/Tizio","Tizio"
"http://dbpedia.org/resource/Norway_national_wheelchair_handball_team","Norway national wheelchair handball team"
"http://dbpedia.org/resource/Felix_Baumgartner","Felix Baumgartner"
"http://dbpedia.org/resource/Maria_Scutti","Maria Scutti"
"http://dbpedia.org/resource/Mariella_Bertini","Mariella Bertini"
"http://dbpedia.org/resource/Mario_Rodriguez_(fencer)","Mario Rodriguez (fencer)"
"http://dbpedia.org/resource/Marjolein_Buis","Marjolein Buis"
"http://dbpedia.org/resource/Marseille_Metro","Marseille Metro"
"http://dbpedia.org/resource/Marta_Makowska","Marta Makowska"
"http://dbpedia.org/resource/Martha_Beck_(serial_killer)","Martha Beck (serial killer)"
"http://dbpedia.org/resource/Martha_M._Place","Martha M. Place"
"http://dbpedia.org/resource/Martin_Goldstein","Martin Goldstein"
"http://dbpedia.org/resource/Maruyama-Kōen_Station","Maruyama-Kōen Station"
"http://dbpedia.org/resource/Mary_Frances_Creighton","Mary Frances Creighton"
"http://dbpedia.org/resource/Croatia_national_wheelchair_handball_team","Croatia national wheelchair handball team"
"http://dbpedia.org/resource/Mogul_lamp","Mogul lamp"
"http://dbpedia.org/resource/Recessed_light","Recessed light"
"http://dbpedia.org/resource/Street_light","Street light"
"http://dbpedia.org/resource/Tōrō","Tōrō"
"http://dbpedia.org/resource/Hungary_national_wheelchair_handball_team","Hungary national wheelchair handball team"
"http://dbpedia.org/resource/Naka_Vihara","Naka Vihara"
"http://dbpedia.org/resource/Light_organ","Light organ"
"http://dbpedia.org/resource/Schütte-Lanz_G.IV","Schütte-Lanz G.IV"
"http://dbpedia.org/resource/T5_retrofit_conversion","T5 retrofit conversion"
"http://dbpedia.org/resource/New_Zealand_men's_national_wheelchair_basketball_team","New Zealand men's national wheelchair basketball team"
"http://dbpedia.org/resource/Troffer","Troffer"
"http://dbpedia.org/resource/Vitrite","Vitrite"
"http://dbpedia.org/resource/Yard_light","Yard light"
"http://dbpedia.org/resource/Lankarama","Lankarama"
"http://dbpedia.org/resource/Horohira-Bashi_Station","Horohira-Bashi Station"
"http://dbpedia.org/resource/Hu_Daoliang","Hu Daoliang"
"http://dbpedia.org/resource/Hōsui-Susukino_Station","Hōsui-Susukino Station"
"http://dbpedia.org/resource/MRF_(company)","MRF (company)"
"http://dbpedia.org/resource/Macarena_Cabrillana","Macarena Cabrillana"
"http://dbpedia.org/resource/Maikel_Scheffers","Maikel Scheffers"
"http://dbpedia.org/resource/Makomanai_Station","Makomanai Station"
"http://dbpedia.org/resource/Manuel_Berzal_Burgos","Manuel Berzal Burgos"
"http://dbpedia.org/resource/Manuel_Pérez_Luna","Manuel Pérez Luna"
"http://dbpedia.org/resource/Manuel_Rodríguez_Navarro","Manuel Rodríguez Navarro"
"http://dbpedia.org/resource/Marc-André_Cratère","Marc-André Cratère"
"http://dbpedia.org/resource/Marcel_Janco","Marcel Janco"
"http://dbpedia.org/resource/Oji_Chukwuemeka_Ifeanyichukwu","Oji Chukwuemeka Ifeanyichukwu"
"http://dbpedia.org/resource/Ole_Fredrik_Syversen","Ole Fredrik Syversen"
"http://dbpedia.org/resource/Renzo_Rogo","Renzo Rogo"
"http://dbpedia.org/resource/Richard_Oliver_(Paralympian)","Richard Oliver (Paralympian)"
"http://dbpedia.org/resource/Ricky_Molier","Ricky Molier"
"http://dbpedia.org/resource/Rikke_Iversen_(curler)","Rikke Iversen (curler)"
"http://dbpedia.org/resource/Robert_Citerne","Robert Citerne"
"http://dbpedia.org/resource/Roberto_Marson","Roberto Marson"
"http://dbpedia.org/resource/Robin_Ammerlaan","Robin Ammerlaan"
"http://dbpedia.org/resource/Cloud_Nine_(sphere)","Cloud Nine (sphere)"
"http://dbpedia.org/resource/Coleman_Lantern","Coleman Lantern"
"http://dbpedia.org/resource/Sissel_Løchen","Sissel Løchen"
"http://dbpedia.org/resource/Snowdon_station","Snowdon station"
"http://dbpedia.org/resource/Sonja_Peters","Sonja Peters"
"http://dbpedia.org/resource/Toyoaki_Hisakawa","Toyoaki Hisakawa"
"http://dbpedia.org/resource/William_Kemmler","William Kemmler"
"http://dbpedia.org/resource/Luxo_Jr._(character)","Luxo Jr. (character)"
"http://dbpedia.org/resource/Rubber-tyred_metro","Rubber-tyred metro"
"http://dbpedia.org/resource/Solar_lamp","Solar lamp"
"http://dbpedia.org/resource/Kiribath_Vehera","Kiribath Vehera"
"http://dbpedia.org/resource/Mel_Woods","Mel Woods"
"http://dbpedia.org/resource/Bicycle_seat","Bicycle seat"
"http://dbpedia.org/resource/Canadian_Wheelchair_Curling_Championship","Canadian Wheelchair Curling Championship"
"http://dbpedia.org/resource/Pablo_Martín_Arteaga","Pablo Martín Arteaga"
"http://dbpedia.org/resource/Paris_Métro_Line_1","Paris Métro Line 1"
"http://dbpedia.org/resource/Vittorio_Loi","Vittorio Loi"
"http://dbpedia.org/resource/Sapporo_City_Transportation_Bureau","Sapporo City Transportation Bureau"
"http://dbpedia.org/resource/Marc_McCarroll","Marc McCarroll"
"http://dbpedia.org/resource/Aramis_(personal_rapid_transit)","Aramis (personal rapid transit)"
"http://dbpedia.org/resource/Tuffet","Tuffet"
"http://dbpedia.org/resource/Lampshades_made_from_human_skin","Lampshades made from human skin"
"http://dbpedia.org/resource/Giovanni_Ferraris","Giovanni Ferraris"
"http://dbpedia.org/resource/Gordon_Reid_(tennis)","Gordon Reid (tennis)"
"http://dbpedia.org/resource/Great_Britain_national_wheelchair_rugby_team","Great Britain national wheelchair rugby team"
"http://dbpedia.org/resource/Grzegorz_Pluta","Grzegorz Pluta"
"http://dbpedia.org/resource/Gustavo_Fernández_(tennis)","Gustavo Fernández (tennis)"
"http://dbpedia.org/resource/Gyöngyi_Dani","Gyöngyi Dani"
"http://dbpedia.org/resource/Gérald_Métroz","Gérald Métroz"
"http://dbpedia.org/resource/H._Boniface_Prabhu","H. Boniface Prabhu"
"http://dbpedia.org/resource/Australia_national_wheelchair_rugby_team","Australia national wheelchair rugby team"
"http://dbpedia.org/resource/Irene_Monaco","Irene Monaco"
"http://dbpedia.org/resource/Martin_Legner","Martin Legner"
"http://dbpedia.org/resource/Kanjō-Dōri-Higashi_Station","Kanjō-Dōri-Higashi Station"
"http://dbpedia.org/resource/Karin_Suter-Erath","Karin Suter-Erath"
"http://dbpedia.org/resource/Katharina_Krüger","Katharina Krüger"
"http://dbpedia.org/resource/Kesoram_Industries_Ltd.","Kesoram Industries Ltd."
"http://dbpedia.org/resource/Kgothatso_Montjane","Kgothatso Montjane"
"http://dbpedia.org/resource/Matteo_Betti","Matteo Betti"
"http://dbpedia.org/resource/Mazer_v._Stein","Mazer v. Stein"
"http://dbpedia.org/resource/Meggan_Dawson-Farrell","Meggan Dawson-Farrell"
"http://dbpedia.org/resource/Michaël_Jérémiasz","Michaël Jérémiasz"
"http://dbpedia.org/resource/Michel_Fournier_(adventurer)","Michel Fournier (adventurer)"
"http://dbpedia.org/resource/Minami-Hiragishi_Station","Minami-Hiragishi Station"
"http://dbpedia.org/resource/Misono_Station","Misono Station"
"http://dbpedia.org/resource/Mitsuteru_Moroishi","Mitsuteru Moroishi"
"http://dbpedia.org/resource/Miyanosawa_Station","Miyanosawa Station"
"http://dbpedia.org/resource/Patricia_Picot","Patricia Picot"
"http://dbpedia.org/resource/Paul_Aksel_Johansen","Paul Aksel Johansen"
"http://dbpedia.org/resource/Tadeusz_Kruszelnicki","Tadeusz Kruszelnicki"
"http://dbpedia.org/resource/Taiwan_Lighting_Fixture_Export_Association","Taiwan Lighting Fixture Export Association"
"http://dbpedia.org/resource/Takashi_Sanada","Takashi Sanada"
"http://dbpedia.org/resource/Damar_kurung_lantern","Damar kurung lantern"
"http://dbpedia.org/resource/Torchère","Torchère"
"http://dbpedia.org/resource/Toilet_seat","Toilet seat"
"http://dbpedia.org/resource/Portugal_national_wheelchair_handball_team","Portugal national wheelchair handball team"
"http://dbpedia.org/resource/Poshti_(furniture)","Poshti (furniture)"
"http://dbpedia.org/resource/Seat_of_honor","Seat of honor"
"http://dbpedia.org/resource/Sliding_seat","Sliding seat"
"http://dbpedia.org/resource/Taino_ritual_seat","Taino ritual seat"
"http://dbpedia.org/resource/Japan_men's_national_wheelchair_basketball_team","Japan men's national wheelchair basketball team"
"http://dbpedia.org/resource/Japan_national_wheelchair_rugby_team","Japan national wheelchair rugby team"
"http://dbpedia.org/resource/Lampshade","Lampshade"
"http://dbpedia.org/resource/Linge_Ping","Linge Ping"
"http://dbpedia.org/resource/SAPICA","SAPICA"
"http://dbpedia.org/resource/Netherlands_men's_national_wheelchair_basketball_team","Netherlands men's national wheelchair basketball team"
"http://dbpedia.org/resource/Netherlands_national_wheelchair_handball_team","Netherlands national wheelchair handball team"
"http://dbpedia.org/resource/Sweden_national_wheelchair_handball_team","Sweden national wheelchair handball team"
"http://dbpedia.org/resource/Sweden_national_wheelchair_rugby_team","Sweden national wheelchair rugby team"
"http://dbpedia.org/resource/Swiss_Wheelchair_Curling_Championship","Swiss Wheelchair Curling Championship"
"http://dbpedia.org/resource/Patrick_Selepe","Patrick Selepe"
"http://dbpedia.org/resource/Wheelchair_basketball_at_the_2020_Summer_Paralympics","Wheelchair basketball at the 2020 Summer Paralympics"
"http://dbpedia.org/resource/LED_chandelier","LED chandelier"
"http://dbpedia.org/resource/Touch-sensitive_lamp","Touch-sensitive lamp"
"http://dbpedia.org/resource/Mirisawetiya_Vihara","Mirisawetiya Vihara"
"http://dbpedia.org/resource/Track_lighting","Track lighting"
"http://dbpedia.org/resource/Schütte-Lanz_D.II","Schütte-Lanz D.II"
"http://dbpedia.org/resource/Netherlands_women's_national_wheelchair_basketball_team","Netherlands women's national wheelchair basketball team"
"http://dbpedia.org/resource/Sex_robot","Sex robot"
"http://dbpedia.org/resource/Palace_lantern","Palace lantern"
"http://dbpedia.org/resource/Shota_Kawano","Shota Kawano"
"http://dbpedia.org/resource/3rd_FAI_Women's_World_Hot_Air_Balloon_Championship","3rd FAI Women's World Hot Air Balloon Championship"
"http://dbpedia.org/resource/67_Blankets_for_Nelson_Mandela_Day","67 Blankets for Nelson Mandela Day"
"http://dbpedia.org/resource/Bohnacker_Systeme","Bohnacker Systeme"
"http://dbpedia.org/resource/Bonded_leather","Bonded leather"
"http://dbpedia.org/resource/Bonheur_du_jour","Bonheur du jour"
"http://dbpedia.org/resource/Bough_pot","Bough pot"
"http://dbpedia.org/resource/Boulle_work","Boulle work"
"http://dbpedia.org/resource/Montgolfier_brothers","Montgolfier brothers"
"http://dbpedia.org/resource/Moooi","Moooi"
"http://dbpedia.org/resource/Mustapha_Badid","Mustapha Badid"
"http://dbpedia.org/resource/Wardak_Vase","Wardak Vase"
"http://dbpedia.org/resource/Waring_&_Gillow","Waring & Gillow"
"http://dbpedia.org/resource/Wheelchair_basketball_at_the_2010_Asian_Para_Games","Wheelchair basketball at the 2010 Asian Para Games"
"http://dbpedia.org/resource/Wheelchair_basketball_at_the_2011_Parapan_American_Games","Wheelchair basketball at the 2011 Parapan American Games"
"http://dbpedia.org/resource/Wheelchair_basketball_at_the_2012_Summer_Paralympics","Wheelchair basketball at the 2012 Summer Paralympics"
"http://dbpedia.org/resource/Wheelchair_basketball_at_the_2016_Summer_Paralympics","Wheelchair basketball at the 2016 Summer Paralympics"
"http://dbpedia.org/resource/Wheelchair_basketball_at_the_2018_Asian_Para_Games","Wheelchair basketball at the 2018 Asian Para Games"
"http://dbpedia.org/resource/Wheelchair_rugby_at_the_2012_Summer_Paralympics","Wheelchair rugby at the 2012 Summer Paralympics"
"http://dbpedia.org/resource/Wheelchair_rugby_at_the_2014_Asian_Para_Games","Wheelchair rugby at the 2014 Asian Para Games"
"http://dbpedia.org/resource/White_Furniture_Company","White Furniture Company"
"http://dbpedia.org/resource/Widdicomb_Furniture_Company","Widdicomb Furniture Company"
"http://dbpedia.org/resource/Farid_Amarouche","Farid Amarouche"
"http://dbpedia.org/resource/Farra_Design_Center","Farra Design Center"
"http://dbpedia.org/resource/Feather_&_Black","Feather & Black"
"http://dbpedia.org/resource/Tsuitate","Tsuitate"
"http://dbpedia.org/resource/Ercol","Ercol"
"http://dbpedia.org/resource/Ernest_Willows","Ernest Willows"
"http://dbpedia.org/resource/The_Taylor_Companies","The Taylor Companies"
"http://dbpedia.org/resource/Philippe_Charbonneaux","Philippe Charbonneaux"
"http://dbpedia.org/resource/Poet_and_Muse_diptych","Poet and Muse diptych"
"http://dbpedia.org/resource/2013_IWBF_Men's_European_Championship","2013 IWBF Men's European Championship"
"http://dbpedia.org/resource/2013_IWBF_Men's_U23_Wheelchair_Basketball_World_Championship","2013 IWBF Men's U23 Wheelchair Basketball World Championship"
"http://dbpedia.org/resource/2013_IWRF_European_Championship","2013 IWRF European Championship"
"http://dbpedia.org/resource/2013_Wheelchair_Rugby_Tri-Nations","2013 Wheelchair Rugby Tri-Nations"
"http://dbpedia.org/resource/2014_Men's_World_Wheelchair_Basketball_Championship","2014 Men's World Wheelchair Basketball Championship"
"http://dbpedia.org/resource/2014_Pan_American_Women's_7x7_Wheelchair_Handball_Championship","2014 Pan American Women's 7x7 Wheelchair Handball Championship"
"http://dbpedia.org/resource/2014_Women's_World_Hot_Air_Balloon_Championships","2014 Women's World Hot Air Balloon Championships"
"http://dbpedia.org/resource/2014_Women's_World_Wheelchair_Basketball_Championship","2014 Women's World Wheelchair Basketball Championship"
"http://dbpedia.org/resource/2014_World_Hot_Air_Balloon_Championships","2014 World Hot Air Balloon Championships"
"http://dbpedia.org/resource/2015_IWBF_Asia-Oceania_Championship","2015 IWBF Asia-Oceania Championship"
"http://dbpedia.org/resource/2015_IWRF_European_Championship","2015 IWRF European Championship"
"http://dbpedia.org/resource/Ashley_Furniture_Industries","Ashley Furniture Industries"
"http://dbpedia.org/resource/Dominic_Michaelis","Dominic Michaelis"
"http://dbpedia.org/resource/Don_Cameron_(balloonist)","Don Cameron (balloonist)"
"http://dbpedia.org/resource/Drama_in_the_Air","Drama in the Air"
"http://dbpedia.org/resource/Duvet","Duvet"
"http://dbpedia.org/resource/Century_Plyboards","Century Plyboards"
"http://dbpedia.org/resource/Chamber_of_Furniture_Industries_of_the_Philippines","Chamber of Furniture Industries of the Philippines"
"http://dbpedia.org/resource/Charles-Honoré_Lannuier","Charles-Honoré Lannuier"
"http://dbpedia.org/resource/Poupelle_of_Chimney_Town_(film)","Poupelle of Chimney Town (film)"
"http://dbpedia.org/resource/Preben_Nielsen","Preben Nielsen"
"http://dbpedia.org/resource/SIMPO","SIMPO"
"http://dbpedia.org/resource/Saint-Michel_station_(Montreal_Metro)","Saint-Michel station (Montreal Metro)"
"http://dbpedia.org/resource/Sam_and_Alfreda_Maloof_Compound","Sam and Alfreda Maloof Compound"
"http://dbpedia.org/resource/Cinéorama","Cinéorama"
"http://dbpedia.org/resource/Citoyenne_Henri","Citoyenne Henri"
"http://dbpedia.org/resource/Clairtone","Clairtone"
"http://dbpedia.org/resource/Sari_Karjalainen","Sari Karjalainen"
"http://dbpedia.org/resource/Schreiber_Furniture","Schreiber Furniture"
"http://dbpedia.org/resource/Secretlab","Secretlab"
"http://dbpedia.org/resource/Édouard-Montpetit_station","Édouard-Montpetit station"
"http://dbpedia.org/resource/Élisa_Garnerin","Élisa Garnerin"
"http://dbpedia.org/resource/Émile_André","Émile André"
"http://dbpedia.org/resource/Étienne_Avril","Étienne Avril"
"http://dbpedia.org/resource/İzmir_Büyükşehir_Belediyesi_GSK","İzmir Büyükşehir Belediyesi GSK"
"http://dbpedia.org/resource/Šipad","Šipad"
"http://dbpedia.org/resource/Hinge","Hinge"
"http://dbpedia.org/resource/Portière","Portière"
"http://dbpedia.org/resource/Rud._Rasmussen","Rud. Rasmussen"
"http://dbpedia.org/resource/Juste-Aurèle_Meissonnier","Juste-Aurèle Meissonnier"
"http://dbpedia.org/resource/Electric_blanket","Electric blanket"
"http://dbpedia.org/resource/Fire_blanket","Fire blanket"
"http://dbpedia.org/resource/Horse_blanket","Horse blanket"
"http://dbpedia.org/resource/Jacques_Alexandre_Bixio","Jacques Alexandre Bixio"
"http://dbpedia.org/resource/Pierre_Brizard","Pierre Brizard"
"http://dbpedia.org/resource/Space_blanket","Space blanket"
"http://dbpedia.org/resource/Window_blind","Window blind"
"http://dbpedia.org/resource/Jean-Marie-Joseph_Coutelle","Jean-Marie-Joseph Coutelle"
"http://dbpedia.org/resource/Quilt","Quilt"
"http://dbpedia.org/resource/Elizabeth_Ferris_(wheelchair_rugby)","Elizabeth Ferris (wheelchair rugby)"
"http://dbpedia.org/resource/Erik_Jørgensen_(brand)","Erik Jørgensen (brand)"
"http://dbpedia.org/resource/Escutcheon_(furniture)","Escutcheon (furniture)"
"http://dbpedia.org/resource/Fingerplate_(door)","Fingerplate (door)"
"http://dbpedia.org/resource/Furniture_Industry_Research_Association","Furniture Industry Research Association"
"http://dbpedia.org/resource/The_Voice_of_Firestone","The Voice of Firestone"
"http://dbpedia.org/resource/Jean-François_Leleu","Jean-François Leleu"
"http://dbpedia.org/resource/Jean-Pierre_Latz","Jean-Pierre Latz"
"http://dbpedia.org/resource/Jeanne_Geneviève_Garnerin","Jeanne Geneviève Garnerin"
"http://dbpedia.org/resource/Jules_Leleu","Jules Leleu"
"http://dbpedia.org/resource/Kittinger_Company","Kittinger Company"
"http://dbpedia.org/resource/Sanctuary_Knocker","Sanctuary Knocker"
"http://dbpedia.org/resource/Folding_screen","Folding screen"
"http://dbpedia.org/resource/Letter_box","Letter box"
"http://dbpedia.org/resource/Timo_Saarnio","Timo Saarnio"
"http://dbpedia.org/resource/Trestle_desk","Trestle desk"
"http://dbpedia.org/resource/William_James_Zimpel","William James Zimpel"
"http://dbpedia.org/resource/Étienne_Doirat","Étienne Doirat"
"http://dbpedia.org/resource/Globe_Wernicke","Globe Wernicke"
"http://dbpedia.org/resource/Guillaume_Beneman","Guillaume Beneman"
"http://dbpedia.org/resource/Instyle_Furniture","Instyle Furniture"
"http://dbpedia.org/resource/Institute_of_Wood_Science","Institute of Wood Science"
"http://dbpedia.org/resource/Élisabeth_Thible","Élisabeth Thible"
"http://dbpedia.org/resource/Émile-Jacques_Ruhlmann","Émile-Jacques Ruhlmann"
"http://dbpedia.org/resource/2017_IWRF_European_Championship","2017 IWRF European Championship"
"http://dbpedia.org/resource/2019_Women's_U25_Wheelchair_Basketball_World_Championship","2019 Women's U25 Wheelchair Basketball World Championship"
"http://dbpedia.org/resource/Abel_Hureau_de_Villeneuve","Abel Hureau de Villeneuve"
"http://dbpedia.org/resource/Acadie_station","Acadie station"
"http://dbpedia.org/resource/Adam_and_Eve_(Dürer)","Adam and Eve (Dürer)"
"http://dbpedia.org/resource/De_Castelnau_station","De Castelnau station"
"http://dbpedia.org/resource/Denise_Smith","Denise Smith"
"http://dbpedia.org/resource/Deutsche_Werkstätten_Hellerau","Deutsche Werkstätten Hellerau"
"http://dbpedia.org/resource/Diptych_by_Giovanni_da_Rimini","Diptych by Giovanni da Rimini"
"http://dbpedia.org/resource/Edward_Maitland_(RAF_officer)","Edward Maitland (RAF officer)"
"http://dbpedia.org/resource/Elecom","Elecom"
"http://dbpedia.org/resource/Harris_Lebus","Harris Lebus"
"http://dbpedia.org/resource/Harrods_Furniture_Depository","Harrods Furniture Depository"
"http://dbpedia.org/resource/Harvey_Norman","Harvey Norman"
"http://dbpedia.org/resource/Hatil","Hatil"
"http://dbpedia.org/resource/Haworth_(company)","Haworth (company)"
"http://dbpedia.org/resource/Henrik_Harlev_Petersen","Henrik Harlev Petersen"
"http://dbpedia.org/resource/Leo-Pekka_Tähti","Leo-Pekka Tähti"
"http://dbpedia.org/resource/Levitz_Furniture","Levitz Furniture"
"http://dbpedia.org/resource/Liberty_(department_store)","Liberty (department store)"
"http://dbpedia.org/resource/Liisi_Beckmann","Liisi Beckmann"
"http://dbpedia.org/resource/Lindsay_Muir_(balloonist)","Lindsay Muir (balloonist)"
"http://dbpedia.org/resource/Charles_Cressent","Charles Cressent"
"http://dbpedia.org/resource/Cheveret_desk","Cheveret desk"
"http://dbpedia.org/resource/Stokke_AS","Stokke AS"
"http://dbpedia.org/resource/Storkline_Furniture_Corporation_Factory","Storkline Furniture Corporation Factory"
"http://dbpedia.org/resource/Super_Bowl_XLVI_halftime_show","Super Bowl XLVI halftime show"
"http://dbpedia.org/resource/Trump_Home","Trump Home"
"http://dbpedia.org/resource/Tuomo_Aarnikka","Tuomo Aarnikka"
"http://dbpedia.org/resource/Turkish_Wheelchair_Basketball_Super_League","Turkish Wheelchair Basketball Super League"
"http://dbpedia.org/resource/Deckchair","Deckchair"
"http://dbpedia.org/resource/Edra","Edra"
"http://dbpedia.org/resource/Edward_Holmes_Baldock_(dealer)","Edward Holmes Baldock (dealer)"
"http://dbpedia.org/resource/Jean_Dunand","Jean Dunand"
"http://dbpedia.org/resource/Freedom_Furniture","Freedom Furniture"
"http://dbpedia.org/resource/Gautier_furniture","Gautier furniture"
"http://dbpedia.org/resource/George_Bullock_(sculptor)","George Bullock (sculptor)"
"http://dbpedia.org/resource/Marie_Goldschmidt","Marie Goldschmidt"
"http://dbpedia.org/resource/Parker_Knoll","Parker Knoll"
"http://dbpedia.org/resource/Poltrona_Frau","Poltrona Frau"
"http://dbpedia.org/resource/Erwin_Lambeth","Erwin Lambeth"
"http://dbpedia.org/resource/Living_Memory_(paintings)","Living Memory (paintings)"
"http://dbpedia.org/resource/Mae_West_Lips_Sofa","Mae West Lips Sofa"
"http://dbpedia.org/resource/Marilyn_Diptych","Marilyn Diptych"
"http://dbpedia.org/resource/Louis_Capazza","Louis Capazza"
"http://dbpedia.org/resource/Poggenpohl","Poggenpohl"
"http://dbpedia.org/resource/Treadmill_desk","Treadmill desk"
"http://dbpedia.org/resource/White_House_Christmas_tree","White House Christmas tree"
"http://dbpedia.org/resource/Mathieu_Criaerd","Mathieu Criaerd"
"http://dbpedia.org/resource/J.B._Van_Sciver_Co.","J.B. Van Sciver Co."
"http://dbpedia.org/resource/Moore_desk","Moore desk"
"http://dbpedia.org/resource/2011_Women's_U25_Wheelchair_Basketball_World_Championship","2011 Women's U25 Wheelchair Basketball World Championship"
"http://dbpedia.org/resource/Bjarne_Jensen_(curler)","Bjarne Jensen (curler)"
"http://dbpedia.org/resource/Blue_Line_(Montreal_Metro)","Blue Line (Montreal Metro)"
"http://dbpedia.org/resource/Bohus_(retailer)","Bohus (retailer)"
"http://dbpedia.org/resource/American_Home_Furnishings_Alliance","American Home Furnishings Alliance"
"http://dbpedia.org/resource/American_Seating","American Seating"
"http://dbpedia.org/resource/Gascoigne_Leather_Furniture","Gascoigne Leather Furniture"
"http://dbpedia.org/resource/George_Bates_(wheelchair_basketball)","George Bates (wheelchair basketball)"
"http://dbpedia.org/resource/George_J._Michelsen_Furniture_Factory","George J. Michelsen Furniture Factory"
"http://dbpedia.org/resource/Georgina_Oliver","Georgina Oliver"
"http://dbpedia.org/resource/Geraldo_de_Barros","Geraldo de Barros"
"http://dbpedia.org/resource/Arflex","Arflex"
"http://dbpedia.org/resource/Armoire_desk","Armoire desk"
"http://dbpedia.org/resource/Arthur_Brett_and_Sons","Arthur Brett and Sons"
"http://dbpedia.org/resource/Arthur_Soltvedt_Møbelfabrikk","Arthur Soltvedt Møbelfabrikk"
"http://dbpedia.org/resource/Henry_Dasson","Henry Dasson"
"http://dbpedia.org/resource/Henry_Manni","Henry Manni"
"http://dbpedia.org/resource/Hille_(furniture)","Hille (furniture)"
"http://dbpedia.org/resource/Hirohide_Hamashima","Hirohide Hamashima"
"http://dbpedia.org/resource/BoConcept","BoConcept"
"http://dbpedia.org/resource/Lockrod","Lockrod"
"http://dbpedia.org/resource/Louis_Majorelle","Louis Majorelle"
"http://dbpedia.org/resource/Louis_Vouland_Museum","Louis Vouland Museum"
"http://dbpedia.org/resource/Märta_Blomstedt","Märta Blomstedt"
"http://dbpedia.org/resource/Nadar","Nadar"
"http://dbpedia.org/resource/Natuzzi","Natuzzi"
"http://dbpedia.org/resource/Carlton_House_desk","Carlton House desk"
"http://dbpedia.org/resource/Carpet","Carpet"
"http://dbpedia.org/resource/Carrel_desk","Carrel desk"
"http://dbpedia.org/resource/Philippe_Couprie","Philippe Couprie"
"http://dbpedia.org/resource/Pierre_Fairbank","Pierre Fairbank"
"http://dbpedia.org/resource/Pierre_Renart","Pierre Renart"
"http://dbpedia.org/resource/Pircher_Oberland","Pircher Oberland"
"http://dbpedia.org/resource/Raymour_&_Flanigan","Raymour & Flanigan"
"http://dbpedia.org/resource/Relyon","Relyon"
"http://dbpedia.org/resource/Getama","Getama"
"http://dbpedia.org/resource/Gettysburg_furniture_companies","Gettysburg furniture companies"
"http://dbpedia.org/resource/Holland_and_Sons","Holland and Sons"
"http://dbpedia.org/resource/Home_Reserve","Home Reserve"
"http://dbpedia.org/resource/Illuminated_mannequin","Illuminated mannequin"
"http://dbpedia.org/resource/Imperial_diptych","Imperial diptych"
"http://dbpedia.org/resource/Queriniano_diptych","Queriniano diptych"
"http://dbpedia.org/resource/Weighted_blanket","Weighted blanket"
"http://dbpedia.org/resource/A_Pengelly_&_Co","A Pengelly & Co"
"http://dbpedia.org/resource/Springfield_Furniture_Company","Springfield Furniture Company"
"http://dbpedia.org/resource/Squadron_992","Squadron 992"
"http://dbpedia.org/resource/Stanley_Furniture","Stanley Furniture"
"http://dbpedia.org/resource/Steelcase","Steelcase"
"http://dbpedia.org/resource/Cubicle","Cubicle"
"http://dbpedia.org/resource/Cubicle_curtain","Cubicle curtain"
"http://dbpedia.org/resource/Curtain","Curtain"
"http://dbpedia.org/resource/Curtain_ring","Curtain ring"
"http://dbpedia.org/resource/Curtain_rod","Curtain rod"
"http://dbpedia.org/resource/Cushion","Cushion"
"http://dbpedia.org/resource/Cylinder_desk","Cylinder desk"
"http://dbpedia.org/resource/Denis_Lemeunier","Denis Lemeunier"
"http://dbpedia.org/resource/Deniére_et_Matelin","Deniére et Matelin"
"http://dbpedia.org/resource/Yrjö_Jääskeläinen","Yrjö Jääskeläinen"
"http://dbpedia.org/resource/Yukio_Hatoyama","Yukio Hatoyama"
"http://dbpedia.org/resource/Zanotta_(company)","Zanotta (company)"
"http://dbpedia.org/resource/Ebbe_Blichfeldt","Ebbe Blichfeldt"
"http://dbpedia.org/resource/Ebonising","Ebonising"
"http://dbpedia.org/resource/Ecce_Homo_and_Mater_Dolorosa_Diptych","Ecce Homo and Mater Dolorosa Diptych"
"http://dbpedia.org/resource/Encoignure","Encoignure"
"http://dbpedia.org/resource/John_Gumley","John Gumley"
"http://dbpedia.org/resource/Noren","Noren"
"http://dbpedia.org/resource/Sarah_Piercy","Sarah Piercy"
"http://dbpedia.org/resource/Shapland_&_Petter","Shapland & Petter"
"http://dbpedia.org/resource/Pierre_Testu-Brissy","Pierre Testu-Brissy"
