"book","name"
"http://dbpedia.org/resource/Sins_of_Empire","Sins of Empire"
"http://dbpedia.org/resource/Someone_Like_Me_(novel)","Someone Like Me (novel)"
"http://dbpedia.org/resource/Soviet_Military_Encyclopedia","Soviet Military Encyclopedia"
"http://dbpedia.org/resource/Stalin_and_the_Scientists","Stalin and the Scientists"
"http://dbpedia.org/resource/Star_Trek_Lives!","Star Trek Lives!"
"http://dbpedia.org/resource/Sudden_Terror","Sudden Terror"
"http://dbpedia.org/resource/Sweet_Hope","Sweet Hope"
"http://dbpedia.org/resource/The_Adivasi_Will_Not_Dance:_Stories","The Adivasi Will Not Dance: Stories"
"http://dbpedia.org/resource/The_Advice_to_Hartlib","The Advice to Hartlib"
"http://dbpedia.org/resource/The_Balkan_Wars_(Trotsky)","The Balkan Wars (Trotsky)"
"http://dbpedia.org/resource/The_Dreaded_Summons_and_Other_Misplaced_Bills","The Dreaded Summons and Other Misplaced Bills"
"http://dbpedia.org/resource/The_Enigma_of_Health","The Enigma of Health"
"http://dbpedia.org/resource/The_Experience_of_Pain","The Experience of Pain"
"http://dbpedia.org/resource/The_Idea_of_the_Good_in_Platonic-Aristotelian_Philosophy","The Idea of the Good in Platonic-Aristotelian Philosophy"
"http://dbpedia.org/resource/The_Kafirs_of_the_Hindu_Kush","The Kafirs of the Hindu Kush"
"http://dbpedia.org/resource/The_Moderation_in_Belief","The Moderation in Belief"
"http://dbpedia.org/resource/The_Ranger_Way","The Ranger Way"
"http://dbpedia.org/resource/The_Rose_&_the_Dagger","The Rose & the Dagger"
"http://dbpedia.org/resource/The_Saint's_Second_Front","The Saint's Second Front"
"http://dbpedia.org/resource/The_Science_and_Politics_of_I.Q.","The Science and Politics of I.Q."
"http://dbpedia.org/resource/The_Sioux_Chef's_Indigenous_Kitchen","The Sioux Chef's Indigenous Kitchen"
"http://dbpedia.org/resource/The_Technological_Society","The Technological Society"
"http://dbpedia.org/resource/The_Wrath_&_the_Dawn","The Wrath & the Dawn"
"http://dbpedia.org/resource/Vinegar_Girl","Vinegar Girl"
"http://dbpedia.org/resource/Way_Up,_Way_Out","Way Up, Way Out"
"http://dbpedia.org/resource/What_the_Hell_Did_I_Just_Read","What the Hell Did I Just Read"
"http://dbpedia.org/resource/Émile_Durkheim_(Lukes_biography)","Émile Durkheim (Lukes biography)"
"http://dbpedia.org/resource/A_Bank_for_the_Buck","A Bank for the Buck"
"http://dbpedia.org/resource/A_Banquet_of_Consequences","A Banquet of Consequences"
"http://dbpedia.org/resource/An_Gleann_Is_A_Raibh_Ann","An Gleann Is A Raibh Ann"
"http://dbpedia.org/resource/At_the_Existentialist_Café","At the Existentialist Café"
"http://dbpedia.org/resource/Believing_The_Lie","Believing The Lie"
"http://dbpedia.org/resource/Beyond_Carnival","Beyond Carnival"
"http://dbpedia.org/resource/Brazil,_1964–1985:_The_Military_Regimes_of_Latin_America_in_the_Cold_War","Brazil, 1964–1985: The Military Regimes of Latin America in the Cold War"
"http://dbpedia.org/resource/Capoeira:_The_History_of_an_Afro-Brazilian_Martial_Art","Capoeira: The History of an Afro-Brazilian Martial Art"
"http://dbpedia.org/resource/Cartularium_Saxonicum","Cartularium Saxonicum"
"http://dbpedia.org/resource/Chica_da_Silva:_A_Brazilian_Slave_of_the_Eighteenth_Century","Chica da Silva: A Brazilian Slave of the Eighteenth Century"
"http://dbpedia.org/resource/Collected_Fantasies_(Avram_Davidson_collection)","Collected Fantasies (Avram Davidson collection)"
"http://dbpedia.org/resource/Dark_Age_(novel)","Dark Age (novel)"
"http://dbpedia.org/resource/Dorothy_Parker_-_Complete_Stories","Dorothy Parker - Complete Stories"
"http://dbpedia.org/resource/Double_Writing_(Petty)","Double Writing (Petty)"
"http://dbpedia.org/resource/Drugs_and_Democracy_in_Rio_de_Janeiro","Drugs and Democracy in Rio de Janeiro"
"http://dbpedia.org/resource/Father_of_the_Poor%3F_Vargas_and_His_Era","Father of the Poor? Vargas and His Era"
"http://dbpedia.org/resource/Favela:_Four_Decades_of_Living_on_the_Edge_in_Rio_de_Janeiro","Favela: Four Decades of Living on the Edge in Rio de Janeiro"
"http://dbpedia.org/resource/Fly_Fishing:_Memories_of_Angling_Days","Fly Fishing: Memories of Angling Days"
"http://dbpedia.org/resource/For_God_and_Glory","For God and Glory"
"http://dbpedia.org/resource/For_Most_of_It_I_Have_No_Words","For Most of It I Have No Words"
"http://dbpedia.org/resource/Forró_and_Redemptive_Regionalism_from_the_Brazilian_Northeast","Forró and Redemptive Regionalism from the Brazilian Northeast"
"http://dbpedia.org/resource/Free_Thought_and_Official_Propaganda","Free Thought and Official Propaganda"
"http://dbpedia.org/resource/Heidegger,_Strauss,_and_the_Premises_of_Philosophy","Heidegger, Strauss, and the Premises of Philosophy"
"http://dbpedia.org/resource/Hello,_Hello_Brazil:_Popular_Music_in_the_Making_of_Modern_Brazil","Hello, Hello Brazil: Popular Music in the Making of Modern Brazil"
"http://dbpedia.org/resource/History_of_a_Voyage_to_the_Land_of_Brazil","History of a Voyage to the Land of Brazil"
"http://dbpedia.org/resource/Inside_the_Wave","Inside the Wave"
"http://dbpedia.org/resource/Just_One_Evil_Act","Just One Evil Act"
"http://dbpedia.org/resource/Kingdom_of_the_Unjust","Kingdom of the Unjust"
"http://dbpedia.org/resource/MacGregor_Tells_the_World","MacGregor Tells the World"
"http://dbpedia.org/resource/Making_Samba","Making Samba"
"http://dbpedia.org/resource/Marijuana_Nation","Marijuana Nation"
"http://dbpedia.org/resource/Media_Madness","Media Madness"
"http://dbpedia.org/resource/Monad_to_Man","Monad to Man"
"http://dbpedia.org/resource/Much_Sounding_of_Bugles","Much Sounding of Bugles"
"http://dbpedia.org/resource/My_Back_Pages:_Reviews_and_Essays","My Back Pages: Reviews and Essays"
"http://dbpedia.org/resource/Novel_Explosives","Novel Explosives"
"http://dbpedia.org/resource/Or_All_the_Seas_with_Oysters_(collection)","Or All the Seas with Oysters (collection)"
"http://dbpedia.org/resource/Original_Local","Original Local"
"http://dbpedia.org/resource/Paulo_Freire_and_the_Cold_War_Politics_of_Literacy","Paulo Freire and the Cold War Politics of Literacy"
"http://dbpedia.org/resource/Pigmentocracies","Pigmentocracies"
"http://dbpedia.org/resource/Prithivivallabh","Prithivivallabh"
"http://dbpedia.org/resource/Proceedings_Between_Sankey_and_Petty","Proceedings Between Sankey and Petty"
"http://dbpedia.org/resource/Race,_State,_and_Armed_Forces_in_Independence-Era_Brazil","Race, State, and Armed Forces in Independence-Era Brazil"
"http://dbpedia.org/resource/Racism_in_a_Racial_Democracy","Racism in a Racial Democracy"
"http://dbpedia.org/resource/Sadie_and_Ratz","Sadie and Ratz"
"http://dbpedia.org/resource/Securing_Sex","Securing Sex"
"http://dbpedia.org/resource/Seek_My_Face","Seek My Face"
"http://dbpedia.org/resource/Shahnamah-i-Chitral","Shahnamah-i-Chitral"
"http://dbpedia.org/resource/Sharing_This_Walk","Sharing This Walk"
"http://dbpedia.org/resource/Song_of_the_Lion","Song of the Lion"
"http://dbpedia.org/resource/Stop_That_Girl","Stop That Girl"
"http://dbpedia.org/resource/Strange_Seas_and_Shores","Strange Seas and Shores"
"http://dbpedia.org/resource/Stripes_of_the_Sidestep_Wolf","Stripes of the Sidestep Wolf"
"http://dbpedia.org/resource/Tarsila_do_Amaral:_Inventing_Modern_Art_in_Brazil","Tarsila do Amaral: Inventing Modern Art in Brazil"
"http://dbpedia.org/resource/The_Adventures_of_Doctor_Eszterhazy","The Adventures of Doctor Eszterhazy"
"http://dbpedia.org/resource/The_Best_of_Avram_Davidson","The Best of Avram Davidson"
"http://dbpedia.org/resource/The_Bones_of_Grace","The Bones of Grace"
"http://dbpedia.org/resource/The_Book_of_Mirrors","The Book of Mirrors"
"http://dbpedia.org/resource/The_Children_of_the_King","The Children of the King"
"http://dbpedia.org/resource/The_Color_of_Love_(book)","The Color of Love (book)"
"http://dbpedia.org/resource/The_Complete_Indian_Housekeeper_and_Cook","The Complete Indian Housekeeper and Cook"
"http://dbpedia.org/resource/The_Enquiries_of_Doctor_Eszterhazy","The Enquiries of Doctor Eszterhazy"
"http://dbpedia.org/resource/The_Forest_Unseen","The Forest Unseen"
"http://dbpedia.org/resource/The_Invention_of_the_Beautiful_Game","The Invention of the Beautiful Game"
"http://dbpedia.org/resource/The_Modernist_City","The Modernist City"
"http://dbpedia.org/resource/The_New_Found_World,_or_Antarctike","The New Found World, or Antarctike"
"http://dbpedia.org/resource/The_Nine:_Inside_the_Secret_World_of_the_Supreme_Court","The Nine: Inside the Secret World of the Supreme Court"
"http://dbpedia.org/resource/The_Portable_Veblen","The Portable Veblen"
"http://dbpedia.org/resource/The_Portland_Black_Panthers","The Portland Black Panthers"
"http://dbpedia.org/resource/The_Rise_and_Fall_of_Adam_and_Eve","The Rise and Fall of Adam and Eve"
"http://dbpedia.org/resource/The_Rocket_Company","The Rocket Company"
"http://dbpedia.org/resource/The_Silly_Chicken","The Silly Chicken"
"http://dbpedia.org/resource/The_Strong_Horse","The Strong Horse"
"http://dbpedia.org/resource/The_Year's_Best_Science_Fiction:_Thirty-Fourth_Annual_Collection","The Year's Best Science Fiction: Thirty-Fourth Annual Collection"
"http://dbpedia.org/resource/The_Year's_Best_Science_Fiction:_Thirty-Third_Annual_Collection","The Year's Best Science Fiction: Thirty-Third Annual Collection"
"http://dbpedia.org/resource/True_History:_An_Account_of_Cannibal_Captivity_in_Brazil","True History: An Account of Cannibal Captivity in Brazil"
"http://dbpedia.org/resource/Vale_of_Tears:_Revisiting_the_Canudos_Massacre","Vale of Tears: Revisiting the Canudos Massacre"
"http://dbpedia.org/resource/What_Strange_Stars_and_Skies_(collection)","What Strange Stars and Skies (collection)"
"http://dbpedia.org/resource/Whatever_Happened_to_Interracial_Love%3F","Whatever Happened to Interracial Love?"
"http://dbpedia.org/resource/Why_This_World","Why This World"
"http://dbpedia.org/resource/With_Kelly_to_Chitral","With Kelly to Chitral"
"http://dbpedia.org/resource/Zero_Hunger_Political_Culture_and_Antipoverty_Policy_in_Northeast_Brazil","Zero Hunger Political Culture and Antipoverty Policy in Northeast Brazil"
"http://dbpedia.org/resource/A_Shilling_for_Candles","A Shilling for Candles"
"http://dbpedia.org/resource/Alves_&_Co.","Alves & Co."
"http://dbpedia.org/resource/Biblical_Porn","Biblical Porn"
"http://dbpedia.org/resource/Changing_of_the_Gods","Changing of the Gods"
"http://dbpedia.org/resource/Chinatown_Handy_Guide","Chinatown Handy Guide"
"http://dbpedia.org/resource/Der_Alkoholismus","Der Alkoholismus"
"http://dbpedia.org/resource/Disappearance_at_Devil's_Rock","Disappearance at Devil's Rock"
"http://dbpedia.org/resource/Dwight_David_Eisenhower_and_American_Power","Dwight David Eisenhower and American Power"
"http://dbpedia.org/resource/Eisenhower_Decides_To_Run","Eisenhower Decides To Run"
"http://dbpedia.org/resource/Factfulness:_Ten_Reasons_We're_Wrong_About_the_World_–_and_Why_Things_Are_Better_Than_You_Think","Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think"
"http://dbpedia.org/resource/Flora_the_Frog","Flora the Frog"
"http://dbpedia.org/resource/Galunker","Galunker"
"http://dbpedia.org/resource/Hail!_Hail!","Hail! Hail!"
"http://dbpedia.org/resource/Insomniac_City","Insomniac City"
"http://dbpedia.org/resource/Juan_de_Mairena","Juan de Mairena"
"http://dbpedia.org/resource/Line_of_Sight_(novel)","Line of Sight (novel)"
"http://dbpedia.org/resource/Literary_Research_Guide","Literary Research Guide"
"http://dbpedia.org/resource/Mountains_of_the_Mind","Mountains of the Mind"
"http://dbpedia.org/resource/Mr._Peabody's_Apples","Mr. Peabody's Apples"
"http://dbpedia.org/resource/Open_Web_Platform","Open Web Platform"
"http://dbpedia.org/resource/Openly_Straight","Openly Straight"
"http://dbpedia.org/resource/Point_of_Contact_(novel)","Point of Contact (novel)"
"http://dbpedia.org/resource/Power_and_Empire","Power and Empire"
"http://dbpedia.org/resource/Rain-charm_for_the_Duchy","Rain-charm for the Duchy"
"http://dbpedia.org/resource/River_of_Teeth","River of Teeth"
"http://dbpedia.org/resource/Shadows_from_the_Walls_of_Death","Shadows from the Walls of Death"
"http://dbpedia.org/resource/The_Australian_Bird_Guide","The Australian Bird Guide"
"http://dbpedia.org/resource/The_Cabin_at_the_End_of_the_World","The Cabin at the End of the World"
"http://dbpedia.org/resource/The_Cats_of_Seroster","The Cats of Seroster"
"http://dbpedia.org/resource/The_City_and_the_Mountains","The City and the Mountains"
"http://dbpedia.org/resource/The_Coffee_Planter_of_Saint_Domingo","The Coffee Planter of Saint Domingo"
"http://dbpedia.org/resource/The_End_of_American_Childhood","The End of American Childhood"
"http://dbpedia.org/resource/The_Mask_of_the_Sorcerer","The Mask of the Sorcerer"
"http://dbpedia.org/resource/The_Restless_Wave_(book)","The Restless Wave (book)"
"http://dbpedia.org/resource/The_Tragedy_of_the_Street_of_Flowers","The Tragedy of the Street of Flowers"
"http://dbpedia.org/resource/The_Uses_of_Disorder","The Uses of Disorder"
"http://dbpedia.org/resource/There's_This_Thing","There's This Thing"
"http://dbpedia.org/resource/True_Faith_and_Allegiance","True Faith and Allegiance"
"http://dbpedia.org/resource/Warlight","Warlight"
"http://dbpedia.org/resource/What_Truth_Sounds_Like","What Truth Sounds Like"
"http://dbpedia.org/resource/Yakov_and_the_Seven_Thieves","Yakov and the Seven Thieves"
"http://dbpedia.org/resource/You_Should_Have_Left_(novella)","You Should Have Left (novella)"
"http://dbpedia.org/resource/Fresh_Complaint","Fresh Complaint"
"http://dbpedia.org/resource/Ideology_and_Organization_in_Communist_China","Ideology and Organization in Communist China"
"http://dbpedia.org/resource/Andhra_mahabharatam","Andhra mahabharatam"
"http://dbpedia.org/resource/Nick_and_Norah's_Infinite_Playlist","Nick and Norah's Infinite Playlist"
"http://dbpedia.org/resource/After_the_Verdict_(novel)","After the Verdict (novel)"
"http://dbpedia.org/resource/Barbary_Sheep_(novel)","Barbary Sheep (novel)"
"http://dbpedia.org/resource/Contemporary_Debates_in_Aesthetics_and_the_Philosophy_of_Art","Contemporary Debates in Aesthetics and the Philosophy of Art"
"http://dbpedia.org/resource/The_Call_of_the_Blood_(novel)","The Call of the Blood (novel)"
"http://dbpedia.org/resource/The_Denton_Welch_Journals","The Denton Welch Journals"
"http://dbpedia.org/resource/The_Fruitful_Vine_(novel)","The Fruitful Vine (novel)"
"http://dbpedia.org/resource/The_Knave_of_Diamonds_(novel)","The Knave of Diamonds (novel)"
"http://dbpedia.org/resource/99_Points_of_Intersection","99 Points of Intersection"
"http://dbpedia.org/resource/A_Candle_in_Her_Room","A Candle in Her Room"
"http://dbpedia.org/resource/A_Dominant_Character","A Dominant Character"
"http://dbpedia.org/resource/A_Lotus_for_Miss_Quon","A Lotus for Miss Quon"
"http://dbpedia.org/resource/A_Place_for_Us","A Place for Us"
"http://dbpedia.org/resource/American_Dirt","American Dirt"
"http://dbpedia.org/resource/An_Economic_and_Social_History_of_Europe","An Economic and Social History of Europe"
"http://dbpedia.org/resource/Atmanimajjan","Atmanimajjan"
"http://dbpedia.org/resource/Baby_Be-Bop","Baby Be-Bop"
"http://dbpedia.org/resource/Bella_Donna_(novel)","Bella Donna (novel)"
"http://dbpedia.org/resource/Closing_the_Gap:_The_Quest_to_Understand_Prime_Numbers","Closing the Gap: The Quest to Understand Prime Numbers"
"http://dbpedia.org/resource/CoDex_1962:_A_Trilogy","CoDex 1962: A Trilogy"
"http://dbpedia.org/resource/Dear_Edward","Dear Edward"
"http://dbpedia.org/resource/Death_in_Spring","Death in Spring"
"http://dbpedia.org/resource/Der_blonde_Eckbert","Der blonde Eckbert"
"http://dbpedia.org/resource/Dora:_A_Headcase","Dora: A Headcase"
"http://dbpedia.org/resource/Dreamers_(children's_book)","Dreamers (children's book)"
"http://dbpedia.org/resource/Einstein's_Unfinished_Revolution","Einstein's Unfinished Revolution"
"http://dbpedia.org/resource/Essays_on_Nima_Yushij","Essays on Nima Yushij"
"http://dbpedia.org/resource/Exam_Warriors","Exam Warriors"
"http://dbpedia.org/resource/Genesis_Begins_Again","Genesis Begins Again"
"http://dbpedia.org/resource/Glenriddell_Manuscripts","Glenriddell Manuscripts"
"http://dbpedia.org/resource/God's_Zeal","God's Zeal"
"http://dbpedia.org/resource/Gulag_Boss:_A_Soviet_Memoir","Gulag Boss: A Soviet Memoir"
"http://dbpedia.org/resource/Guts_(graphic_novel)","Guts (graphic novel)"
"http://dbpedia.org/resource/Human_Compatible","Human Compatible"
"http://dbpedia.org/resource/I_Hadn't_Meant_to_Tell_You_This","I Hadn't Meant to Tell You This"
"http://dbpedia.org/resource/I_Left_My_Grandfather's_House","I Left My Grandfather's House"
"http://dbpedia.org/resource/I_Want_a_Brother_or_Sister","I Want a Brother or Sister"
"http://dbpedia.org/resource/I_Want_to_Go_to_School_Too","I Want to Go to School Too"
"http://dbpedia.org/resource/In_the_Land_of_Twilight","In the Land of Twilight"
"http://dbpedia.org/resource/India's_Coal_Story","India's Coal Story"
"http://dbpedia.org/resource/Magic_for_Liars","Magic for Liars"
"http://dbpedia.org/resource/Michelangelo_and_the_Pope's_Ceiling","Michelangelo and the Pope's Ceiling"
"http://dbpedia.org/resource/Min_ko_vill_ha_roligt","Min ko vill ha roligt"
"http://dbpedia.org/resource/Mirabelle_(Astrid_Lindgren_book)","Mirabelle (Astrid Lindgren book)"
"http://dbpedia.org/resource/Mufaro's_Beautiful_Daughters","Mufaro's Beautiful Daughters"
"http://dbpedia.org/resource/My_Nightingale_Is_Singing","My Nightingale Is Singing"
"http://dbpedia.org/resource/New_Kid","New Kid"
"http://dbpedia.org/resource/Night_Without_Stars_(novel)","Night Without Stars (novel)"
"http://dbpedia.org/resource/On_Pre-Islamic_Poetry","On Pre-Islamic Poetry"
"http://dbpedia.org/resource/Other_Words_for_Home","Other Words for Home"
"http://dbpedia.org/resource/Our_Cousins_in_Ohio","Our Cousins in Ohio"
"http://dbpedia.org/resource/Oyfn_Sheydweg","Oyfn Sheydweg"
"http://dbpedia.org/resource/Portrait_of_Margarita","Portrait of Margarita"
"http://dbpedia.org/resource/Requiem_for_a_Princess","Requiem for a Princess"
"http://dbpedia.org/resource/Rhythm_of_War","Rhythm of War"
"http://dbpedia.org/resource/Run_Me_to_Earth","Run Me to Earth"
"http://dbpedia.org/resource/Scary_Stories_for_Young_Foxes","Scary Stories for Young Foxes"
"http://dbpedia.org/resource/Scrap_and_the_Pirates","Scrap and the Pirates"
"http://dbpedia.org/resource/Shattered_Sword","Shattered Sword"
"http://dbpedia.org/resource/Sixteen_Stormy_Days","Sixteen Stormy Days"
"http://dbpedia.org/resource/Space_Relations","Space Relations"
"http://dbpedia.org/resource/Take_My_Life_(novel)","Take My Life (novel)"
"http://dbpedia.org/resource/The_Age_of_Surveillance_Capitalism","The Age of Surveillance Capitalism"
"http://dbpedia.org/resource/The_Baseball_Encyclopedia","The Baseball Encyclopedia"
"http://dbpedia.org/resource/The_Beautiful_Summer","The Beautiful Summer"
"http://dbpedia.org/resource/The_Cactus_League","The Cactus League"
"http://dbpedia.org/resource/The_Day_Adam_Got_Mad","The Day Adam Got Mad"
"http://dbpedia.org/resource/The_Death_and_Life_of_the_Great_American_School_System","The Death and Life of the Great American School System"
"http://dbpedia.org/resource/The_Dragon_with_Red_Eyes","The Dragon with Red Eyes"
"http://dbpedia.org/resource/The_Environs_of_Aden","The Environs of Aden"
"http://dbpedia.org/resource/The_Ghost_of_Skinny_Jack","The Ghost of Skinny Jack"
"http://dbpedia.org/resource/The_Jazz_Standards:_A_Guide_to_the_Repertoire","The Jazz Standards: A Guide to the Repertoire"
"http://dbpedia.org/resource/The_Lady_and_the_Little_Fox_Fur","The Lady and the Little Fox Fur"
"http://dbpedia.org/resource/The_Light_Ages","The Light Ages"
"http://dbpedia.org/resource/The_Paradine_Case_(novel)","The Paradine Case (novel)"
"http://dbpedia.org/resource/The_Red_Bird_(Astrid_Lindgren_book)","The Red Bird (Astrid Lindgren book)"
"http://dbpedia.org/resource/The_Right_Side_of_History","The Right Side of History"
"http://dbpedia.org/resource/The_Saracen_Lamp","The Saracen Lamp"
"http://dbpedia.org/resource/The_Sexual_Contract","The Sexual Contract"
"http://dbpedia.org/resource/The_Shadow_of_What_Was_Lost","The Shadow of What Was Lost"
"http://dbpedia.org/resource/The_Stars_and_the_Blackness_Between_Them","The Stars and the Blackness Between Them"
"http://dbpedia.org/resource/The_Story_of_the_Victories_of_the_Moscow_State","The Story of the Victories of the Moscow State"
"http://dbpedia.org/resource/The_Triumph_of_Doubt","The Triumph of Doubt"
"http://dbpedia.org/resource/The_Woman's_Hour","The Woman's Hour"
"http://dbpedia.org/resource/Tiger_Trappers","Tiger Trappers"
"http://dbpedia.org/resource/Trick_Mirror","Trick Mirror"
"http://dbpedia.org/resource/Under_the_Udala_Trees","Under the Udala Trees"
"http://dbpedia.org/resource/V._P._Menon:_The_Unsung_Architect_of_Modern_India","V. P. Menon: The Unsung Architect of Modern India"
"http://dbpedia.org/resource/War_Diaries,_1939–1945","War Diaries, 1939–1945"
"http://dbpedia.org/resource/Wege_der_Forschung","Wege der Forschung"
"http://dbpedia.org/resource/Why_We're_Polarized","Why We're Polarized"
"http://dbpedia.org/resource/Willa_of_the_Wood","Willa of the Wood"
"http://dbpedia.org/resource/Zangezi","Zangezi"
"http://dbpedia.org/resource/The_World_in_Six_Songs:_How_the_Musical_Brain_Created_Human_Nature","The World in Six Songs: How the Musical Brain Created Human Nature"
"http://dbpedia.org/resource/A_Civil_War_(book)","A Civil War (book)"
"http://dbpedia.org/resource/A_Jewish_Princedom_in_Feudal_France","A Jewish Princedom in Feudal France"
"http://dbpedia.org/resource/A_Life_in_Parts","A Life in Parts"
"http://dbpedia.org/resource/A_Matter_of_Conscience","A Matter of Conscience"
"http://dbpedia.org/resource/A_Sand_Book","A Sand Book"
"http://dbpedia.org/resource/Alternate_Warriors","Alternate Warriors"
"http://dbpedia.org/resource/American_Nations","American Nations"
"http://dbpedia.org/resource/Black_Awakening_in_Capitalist_America","Black Awakening in Capitalist America"
"http://dbpedia.org/resource/Black_Warrant_(novel)","Black Warrant (novel)"
"http://dbpedia.org/resource/Boro_Saheb_Ongbi_Sanatombi","Boro Saheb Ongbi Sanatombi"
"http://dbpedia.org/resource/Code_of_Honor_(novel)","Code of Honor (novel)"
"http://dbpedia.org/resource/Confessions_of_a_Recovering_Environmentalist","Confessions of a Recovering Environmentalist"
"http://dbpedia.org/resource/Devil_Water","Devil Water"
"http://dbpedia.org/resource/Divers_voyages_et_missions_du_père_Alexandre_de_Rhodes","Divers voyages et missions du père Alexandre de Rhodes"
"http://dbpedia.org/resource/Dumb_Instrument","Dumb Instrument"
"http://dbpedia.org/resource/Eat_the_Document_(novel)","Eat the Document (novel)"
"http://dbpedia.org/resource/Epitome_margaritae_eloquentiae","Epitome margaritae eloquentiae"
"http://dbpedia.org/resource/Flight_Identification_of_Raptors_of_Europe,_North_Africa_and_the_Middle_East","Flight Identification of Raptors of Europe, North Africa and the Middle East"
"http://dbpedia.org/resource/Gaudissart_II","Gaudissart II"
"http://dbpedia.org/resource/Gradual_of_Manuel_I_of_Portugal","Gradual of Manuel I of Portugal"
"http://dbpedia.org/resource/Here_the_Dark","Here the Dark"
"http://dbpedia.org/resource/How_a_Woman_Becomes_a_Lake","How a Woman Becomes a Lake"
"http://dbpedia.org/resource/In_the_Claws_of_the_GPU","In the Claws of the GPU"
"http://dbpedia.org/resource/Kris_Jenner..._and_All_Things_Kardashian","Kris Jenner... and All Things Kardashian"
"http://dbpedia.org/resource/L'Elixir_de_longue_vie","L'Elixir de longue vie"
"http://dbpedia.org/resource/Les_Belges_dans_l'Afrique_Centrale","Les Belges dans l'Afrique Centrale"
"http://dbpedia.org/resource/Madame_Firmiani","Madame Firmiani"
"http://dbpedia.org/resource/Maître_Cornélius","Maître Cornélius"
"http://dbpedia.org/resource/Pitch_Dark","Pitch Dark"
"http://dbpedia.org/resource/Samson_(novel)","Samson (novel)"
"http://dbpedia.org/resource/Slave_Patrols:_Law_and_Violence_in_Virginia_and_the_Carolinas","Slave Patrols: Law and Violence in Virginia and the Carolinas"
"http://dbpedia.org/resource/Social_Psychology_as_a_Science","Social Psychology as a Science"
"http://dbpedia.org/resource/Strong_Looks_Better_Naked","Strong Looks Better Naked"
"http://dbpedia.org/resource/Taking_Punk_To_The_Masses","Taking Punk To The Masses"
"http://dbpedia.org/resource/The_City_We_Became","The City We Became"
"http://dbpedia.org/resource/The_Final_Beast","The Final Beast"
"http://dbpedia.org/resource/The_Isle_of_Youth","The Isle of Youth"
"http://dbpedia.org/resource/The_Mistletoe_and_Sword","The Mistletoe and Sword"
"http://dbpedia.org/resource/The_Petersen_Graph","The Petersen Graph"
"http://dbpedia.org/resource/The_Return_of_Ansel_Gibbs","The Return of Ansel Gibbs"
"http://dbpedia.org/resource/The_Secrets_of_My_Life","The Secrets of My Life"
"http://dbpedia.org/resource/The_Unspoken_Name","The Unspoken Name"
"http://dbpedia.org/resource/The_Wicked_Deep","The Wicked Deep"
"http://dbpedia.org/resource/You_Look_Like_a_Thing_and_I_Love_You","You Look Like a Thing and I Love You"
"http://dbpedia.org/resource/You_Should_See_Me_in_a_Crown_(novel)","You Should See Me in a Crown (novel)"
"http://dbpedia.org/resource/A_Companion_to_J._R._R._Tolkien","A Companion to J. R. R. Tolkien"
"http://dbpedia.org/resource/A_Human_Algorithm","A Human Algorithm"
"http://dbpedia.org/resource/An_Eye_for_a_Tooth","An Eye for a Tooth"
"http://dbpedia.org/resource/And_Five_Were_Foolish","And Five Were Foolish"
"http://dbpedia.org/resource/Anthony_Lyveden","Anthony Lyveden"
"http://dbpedia.org/resource/As_Other_Men_Are","As Other Men Are"
"http://dbpedia.org/resource/Asuryalok","Asuryalok"
"http://dbpedia.org/resource/Black_Chamber_(novel)","Black Chamber (novel)"
"http://dbpedia.org/resource/Blood_Royal","Blood Royal"
"http://dbpedia.org/resource/Constructing_Post-Colonial_India","Constructing Post-Colonial India"
"http://dbpedia.org/resource/Cost_Price","Cost Price"
"http://dbpedia.org/resource/Epistolae_Vagantes","Epistolae Vagantes"
"http://dbpedia.org/resource/Fire_Below","Fire Below"
"http://dbpedia.org/resource/Gale_Warning","Gale Warning"
"http://dbpedia.org/resource/I_Still_Dream_About_You","I Still Dream About You"
"http://dbpedia.org/resource/L'illustre_Gaudissart","L'illustre Gaudissart"
"http://dbpedia.org/resource/Lower_than_Vermin","Lower than Vermin"
"http://dbpedia.org/resource/My_Diarrhe_(book)","My Diarrhe (book)"
"http://dbpedia.org/resource/Nazis,_Islamists,_and_the_Making_of_the_Modern_Middle_East","Nazis, Islamists, and the Making of the Modern Middle East"
"http://dbpedia.org/resource/Nine_Perfect_Strangers","Nine Perfect Strangers"
"http://dbpedia.org/resource/Notes_from_an_Apocalypse","Notes from an Apocalypse"
"http://dbpedia.org/resource/Papa,_Please_Get_the_Moon_for_Me","Papa, Please Get the Moon for Me"
"http://dbpedia.org/resource/Period_Stuff","Period Stuff"
"http://dbpedia.org/resource/Perishable_Goods","Perishable Goods"
"http://dbpedia.org/resource/Red_in_the_Morning","Red in the Morning"
"http://dbpedia.org/resource/Road_to_Valour","Road to Valour"
"http://dbpedia.org/resource/Safe_Custody","Safe Custody"
"http://dbpedia.org/resource/She_Fell_Among_Thieves","She Fell Among Thieves"
"http://dbpedia.org/resource/She_Painted_Her_Face","She Painted Her Face"
"http://dbpedia.org/resource/Shoal_Water","Shoal Water"
"http://dbpedia.org/resource/Storm_Music","Storm Music"
"http://dbpedia.org/resource/Summer_Fruit_(novel)","Summer Fruit (novel)"
"http://dbpedia.org/resource/The_Age_of_Entitlement:_America_Since_the_Sixties","The Age of Entitlement: America Since the Sixties"
