"90film","name"
"http://dbpedia.org/resource/Sir_(1993_film)","Sir (1993 film)"
"http://dbpedia.org/resource/Slunce,_seno,_erotika","Slunce, seno, erotika"
"http://dbpedia.org/resource/Sly_Fox_and_Birdie","Sly Fox and Birdie"
"http://dbpedia.org/resource/Some_Girl","Some Girl"
"http://dbpedia.org/resource/Sorry_Baby","Sorry Baby"
"http://dbpedia.org/resource/Sune's_Summer","Sune's Summer"
"http://dbpedia.org/resource/Surface_to_Air_(film)","Surface to Air (film)"
"http://dbpedia.org/resource/Tammy_and_the_T-Rex","Tammy and the T-Rex"
"http://dbpedia.org/resource/The_Apprentice/L'Apprenti","The Apprentice/L'Apprenti"
"http://dbpedia.org/resource/The_Cormorant_Scarecrow","The Cormorant Scarecrow"
"http://dbpedia.org/resource/The_Flood_(1994_film)","The Flood (1994 film)"
"http://dbpedia.org/resource/The_Fortress_(1994_film)","The Fortress (1994 film)"
"http://dbpedia.org/resource/The_Maker_(film)","The Maker (film)"
"http://dbpedia.org/resource/The_Run_of_the_Country","The Run of the Country"
"http://dbpedia.org/resource/The_Runestone","The Runestone"
"http://dbpedia.org/resource/The_Search_for_Robert_Johnson","The Search for Robert Johnson"
"http://dbpedia.org/resource/The_Secret_Life_of_Algernon","The Secret Life of Algernon"
"http://dbpedia.org/resource/The_Shepherd_and_the_Women","The Shepherd and the Women"
"http://dbpedia.org/resource/The_Swindle_(1997_film)","The Swindle (1997 film)"
"http://dbpedia.org/resource/Timeless_Romance","Timeless Romance"
"http://dbpedia.org/resource/Tranquilizer_Gun","Tranquilizer Gun"
"http://dbpedia.org/resource/Transatlantic_(1998_film)","Transatlantic (1998 film)"
"http://dbpedia.org/resource/Turtle_Beach_(film)","Turtle Beach (film)"
"http://dbpedia.org/resource/Twin_Sitters","Twin Sitters"
"http://dbpedia.org/resource/Uninvited_Guest","Uninvited Guest"
"http://dbpedia.org/resource/Virtual_Sexuality","Virtual Sexuality"
"http://dbpedia.org/resource/Vukovar:_The_Way_Home","Vukovar: The Way Home"
"http://dbpedia.org/resource/Washed_Out_(film)","Washed Out (film)"
"http://dbpedia.org/resource/When_the_Dead_Start_Singing","When the Dead Start Singing"
"http://dbpedia.org/resource/Witch_Hunt_(1994_film)","Witch Hunt (1994 film)"
"http://dbpedia.org/resource/XX:_Beautiful_Beast","XX: Beautiful Beast"
"http://dbpedia.org/resource/XX:_Beautiful_Hunter","XX: Beautiful Hunter"
"http://dbpedia.org/resource/7000_días_juntos","7000 días juntos"
"http://dbpedia.org/resource/A_Feast_at_Midnight","A Feast at Midnight"
"http://dbpedia.org/resource/A_Mother's_Prayer","A Mother's Prayer"
"http://dbpedia.org/resource/A_Trick_of_Light","A Trick of Light"
"http://dbpedia.org/resource/Aalibabayum_Aarara_Kallanmarum","Aalibabayum Aarara Kallanmarum"
"http://dbpedia.org/resource/Ab_Insaf_Hoga","Ab Insaf Hoga"
"http://dbpedia.org/resource/Airbag_(film)","Airbag (film)"
"http://dbpedia.org/resource/Amelia_Lópes_O'Neill","Amelia Lópes O'Neill"
"http://dbpedia.org/resource/Among_Giants","Among Giants"
"http://dbpedia.org/resource/Angene_Oru_Avadhikkalathu","Angene Oru Avadhikkalathu"
"http://dbpedia.org/resource/Aunty_No._1","Aunty No. 1"
"http://dbpedia.org/resource/Ayalathe_Adheham","Ayalathe Adheham"
"http://dbpedia.org/resource/Balmaa","Balmaa"
"http://dbpedia.org/resource/Bang_Boom_Bang","Bang Boom Bang"
"http://dbpedia.org/resource/Before_the_Rain_(1994_film)","Before the Rain (1994 film)"
"http://dbpedia.org/resource/Benaam_(1999_film)","Benaam (1999 film)"
"http://dbpedia.org/resource/Bride_of_Chucky","Bride of Chucky"
"http://dbpedia.org/resource/Buddy's_Song_(film)","Buddy's Song (film)"
"http://dbpedia.org/resource/Chairman_of_the_Board_(film)","Chairman of the Board (film)"
"http://dbpedia.org/resource/Charles_Mingus:_Triumph_of_the_Underdog","Charles Mingus: Triumph of the Underdog"
"http://dbpedia.org/resource/Circus_Kid","Circus Kid"
"http://dbpedia.org/resource/Confessions_of_a_Sexist_Pig","Confessions of a Sexist Pig"
"http://dbpedia.org/resource/Desperate_Acquaintances","Desperate Acquaintances"
"http://dbpedia.org/resource/Devta_(1998_film)","Devta (1998 film)"
"http://dbpedia.org/resource/Dil_Ki_Baazi","Dil Ki Baazi"
"http://dbpedia.org/resource/Diya_Aur_Toofan_(1995_film)","Diya Aur Toofan (1995 film)"
"http://dbpedia.org/resource/Do_Numbri","Do Numbri"
"http://dbpedia.org/resource/Dog's_Best_Friend","Dog's Best Friend"
"http://dbpedia.org/resource/Dr._Lamb","Dr. Lamb"
"http://dbpedia.org/resource/Durango_(film)","Durango (film)"
"http://dbpedia.org/resource/Dust_of_Angels","Dust of Angels"
"http://dbpedia.org/resource/Escape_from_Terror:_The_Teresa_Stamper_Story","Escape from Terror: The Teresa Stamper Story"
"http://dbpedia.org/resource/Final_Verdict","Final Verdict"
"http://dbpedia.org/resource/Fortune_Express","Fortune Express"
"http://dbpedia.org/resource/Frankie_Starlight","Frankie Starlight"
"http://dbpedia.org/resource/Ganga_Ki_Kasam_(1999_film)","Ganga Ki Kasam (1999 film)"
"http://dbpedia.org/resource/Gauri_Ganesha","Gauri Ganesha"
"http://dbpedia.org/resource/Ghazal_(1993_film)","Ghazal (1993 film)"
"http://dbpedia.org/resource/Gunehgar","Gunehgar"
"http://dbpedia.org/resource/Guyver:_Dark_Hero","Guyver: Dark Hero"
"http://dbpedia.org/resource/Hanyut","Hanyut"
"http://dbpedia.org/resource/Harnessing_Peacocks_(film)","Harnessing Peacocks (film)"
"http://dbpedia.org/resource/Hatyara_(1998_film)","Hatyara (1998 film)"
"http://dbpedia.org/resource/Himmatwala_(1998_film)","Himmatwala (1998 film)"
"http://dbpedia.org/resource/Hitler_(1998_film)","Hitler (1998 film)"
"http://dbpedia.org/resource/Hum_Dono_(1995_film)","Hum Dono (1995 film)"
"http://dbpedia.org/resource/Hum_Hain_Bemisaal","Hum Hain Bemisaal"
"http://dbpedia.org/resource/Ikke_Pe_Ikka","Ikke Pe Ikka"
"http://dbpedia.org/resource/Indien_(film)","Indien (film)"
"http://dbpedia.org/resource/Into_Thin_Air:_Death_on_Everest","Into Thin Air: Death on Everest"
"http://dbpedia.org/resource/Jeevan_Yudh","Jeevan Yudh"
"http://dbpedia.org/resource/Journey_(1995_film)","Journey (1995 film)"
"http://dbpedia.org/resource/Jushin_Thunder_Liger:_Fist_of_Thunder","Jushin Thunder Liger: Fist of Thunder"
"http://dbpedia.org/resource/Kaalia_(1997_film)","Kaalia (1997 film)"
"http://dbpedia.org/resource/Kaaval_Geetham","Kaaval Geetham"
"http://dbpedia.org/resource/Kahani_Kismat_Ki_(1999_film)","Kahani Kismat Ki (1999 film)"
"http://dbpedia.org/resource/Kasarkode_Khaderbai","Kasarkode Khaderbai"
"http://dbpedia.org/resource/Kayda_Kanoon","Kayda Kanoon"
"http://dbpedia.org/resource/Keli_(film)","Keli (film)"
"http://dbpedia.org/resource/Khel_(film)","Khel (film)"
"http://dbpedia.org/resource/Kiler-ów_2-óch","Kiler-ów 2-óch"
"http://dbpedia.org/resource/Korea_(1995_film)","Korea (1995 film)"
"http://dbpedia.org/resource/La_Petite_Vendeuse_de_Soleil","La Petite Vendeuse de Soleil"
"http://dbpedia.org/resource/Laadla_(1994_film)","Laadla (1994 film)"
"http://dbpedia.org/resource/Le_Franc","Le Franc"
"http://dbpedia.org/resource/Lies_and_Lullabies","Lies and Lullabies"
"http://dbpedia.org/resource/Love_and_Action_in_Chicago","Love and Action in Chicago"
"http://dbpedia.org/resource/Mafia_Raaj","Mafia Raaj"
"http://dbpedia.org/resource/Makkal_Mahatmyam","Makkal Mahatmyam"
"http://dbpedia.org/resource/Malappuram_Haji_Mahanaya_Joji","Malappuram Haji Mahanaya Joji"
"http://dbpedia.org/resource/Married_to_a_Stranger","Married to a Stranger"
"http://dbpedia.org/resource/Me_Myself_&_I_(film)","Me Myself & I (film)"
"http://dbpedia.org/resource/Military_Raaj","Military Raaj"
"http://dbpedia.org/resource/Mimics_Parade","Mimics Parade"
"http://dbpedia.org/resource/Mod_Fuck_Explosion","Mod Fuck Explosion"
"http://dbpedia.org/resource/Modada_Mareyalli","Modada Mareyalli"
"http://dbpedia.org/resource/Mother_(1999_film)","Mother (1999 film)"
"http://dbpedia.org/resource/Mother_of_a_Different_Kind","Mother of a Different Kind"
"http://dbpedia.org/resource/Mr._Bond","Mr. Bond"
"http://dbpedia.org/resource/Mrs_Dalloway_(film)","Mrs Dalloway (film)"
"http://dbpedia.org/resource/Nayam_Vyakthamakkunnu","Nayam Vyakthamakkunnu"
"http://dbpedia.org/resource/Nazar_Ke_Samne","Nazar Ke Samne"
"http://dbpedia.org/resource/Neurosia:_50_Years_of_Perversity","Neurosia: 50 Years of Perversity"
"http://dbpedia.org/resource/Never_Forget_(1991_film)","Never Forget (1991 film)"
"http://dbpedia.org/resource/Oottyppattanam","Oottyppattanam"
"http://dbpedia.org/resource/Operation_Antha","Operation Antha"
"http://dbpedia.org/resource/Ormakalundayirikkanam","Ormakalundayirikkanam"
"http://dbpedia.org/resource/Oru_Maravathoor_Kanavu","Oru Maravathoor Kanavu"
"http://dbpedia.org/resource/Osey_Ramulamma","Osey Ramulamma"
"http://dbpedia.org/resource/Outlaw_(1999_film)","Outlaw (1999 film)"
"http://dbpedia.org/resource/Paandav","Paandav"
"http://dbpedia.org/resource/Peut-être","Peut-être"
"http://dbpedia.org/resource/Phool_Aur_Aag","Phool Aur Aag"
"http://dbpedia.org/resource/Poodle_Springs_(film)","Poodle Springs (film)"
"http://dbpedia.org/resource/Poonilamazha","Poonilamazha"
"http://dbpedia.org/resource/Possums_(film)","Possums (film)"
"http://dbpedia.org/resource/Prince_of_Shadows","Prince of Shadows"
"http://dbpedia.org/resource/Pura_Handa_Kaluwara","Pura Handa Kaluwara"
"http://dbpedia.org/resource/Pyasi_Aatma","Pyasi Aatma"
"http://dbpedia.org/resource/Quiet_Days_in_August","Quiet Days in August"
"http://dbpedia.org/resource/Ram_Shastra","Ram Shastra"
"http://dbpedia.org/resource/Redwood_Curtain","Redwood Curtain"
"http://dbpedia.org/resource/Rizal_sa_Dapitan","Rizal sa Dapitan"
"http://dbpedia.org/resource/Roop_Ki_Rani_Choron_Ka_Raja","Roop Ki Rani Choron Ka Raja"
"http://dbpedia.org/resource/Saathi_(1991_film)","Saathi (1991 film)"
"http://dbpedia.org/resource/Saazish_(1998_film)","Saazish (1998 film)"
"http://dbpedia.org/resource/Sahara_Jaluchi","Sahara Jaluchi"
"http://dbpedia.org/resource/Sainik","Sainik"
"http://dbpedia.org/resource/Sakshyam","Sakshyam"
"http://dbpedia.org/resource/Sally_Marshall_Is_Not_an_Alien","Sally Marshall Is Not an Alien"
"http://dbpedia.org/resource/Sanyasi_Mera_Naam","Sanyasi Mera Naam"
"http://dbpedia.org/resource/Sargavasantham","Sargavasantham"
"http://dbpedia.org/resource/Sarphira","Sarphira"
"http://dbpedia.org/resource/Satan_(1991_film)","Satan (1991 film)"
"http://dbpedia.org/resource/Savate_(film)","Savate (film)"
"http://dbpedia.org/resource/Seetharamayya_Gari_Manavaralu","Seetharamayya Gari Manavaralu"
"http://dbpedia.org/resource/Seven_Songs_for_Malcolm_X","Seven Songs for Malcolm X"
"http://dbpedia.org/resource/Shapath","Shapath"
"http://dbpedia.org/resource/Shattered_Image","Shattered Image"
"http://dbpedia.org/resource/Sher-E-Hindustan","Sher-E-Hindustan"
"http://dbpedia.org/resource/Shera_(film)","Shera (film)"
"http://dbpedia.org/resource/Shout_(film)","Shout (film)"
"http://dbpedia.org/resource/Slaves_to_the_Underground","Slaves to the Underground"
"http://dbpedia.org/resource/Something_Fishy_(film)","Something Fishy (film)"
"http://dbpedia.org/resource/Son_of_Darkness:_To_Die_For_II","Son of Darkness: To Die For II"
"http://dbpedia.org/resource/Study_of_a_River","Study of a River"
"http://dbpedia.org/resource/Success_(1991_film)","Success (1991 film)"
"http://dbpedia.org/resource/Tabaahi-The_Destroyer","Tabaahi-The Destroyer"
"http://dbpedia.org/resource/Taqdeerwala","Taqdeerwala"
"http://dbpedia.org/resource/Tarazu","Tarazu"
"http://dbpedia.org/resource/Thachiledathu_Chundan","Thachiledathu Chundan"
"http://dbpedia.org/resource/The_Affair_(1995_film)","The Affair (1995 film)"
"http://dbpedia.org/resource/The_Ballad_of_the_Sad_Café_(film)","The Ballad of the Sad Café (film)"
"http://dbpedia.org/resource/The_Children_of_the_Marshland","The Children of the Marshland"
"http://dbpedia.org/resource/The_Conviction","The Conviction"
"http://dbpedia.org/resource/The_Criminal_(1999_film)","The Criminal (1999 film)"
"http://dbpedia.org/resource/The_Disappearance_of_Nora","The Disappearance of Nora"
"http://dbpedia.org/resource/The_Girl_with_the_Hungry_Eyes_(1995_film)","The Girl with the Hungry Eyes (1995 film)"
"http://dbpedia.org/resource/The_Journey_of_August_King","The Journey of August King"
"http://dbpedia.org/resource/The_Lesser_Evil_(1998_film)","The Lesser Evil (1998 film)"
"http://dbpedia.org/resource/The_Master_and_Margarita_(1994_film)","The Master and Margarita (1994 film)"
"http://dbpedia.org/resource/The_Mountain_(1991_film)","The Mountain (1991 film)"
"http://dbpedia.org/resource/The_Piano_Lesson_(film)","The Piano Lesson (film)"
"http://dbpedia.org/resource/The_Scorpion_King_(1992_film)","The Scorpion King (1992 film)"
"http://dbpedia.org/resource/The_Shaggy_Dog_(1994_film)","The Shaggy Dog (1994 film)"
"http://dbpedia.org/resource/The_Stranger_(1995_film)","The Stranger (1995 film)"
"http://dbpedia.org/resource/The_Tango_Player","The Tango Player"
"http://dbpedia.org/resource/The_Thief_and_the_Cobbler","The Thief and the Cobbler"
"http://dbpedia.org/resource/The_Truth_(1998_film)","The Truth (1998 film)"
"http://dbpedia.org/resource/Toy_Soldiers_(1991_film)","Toy Soldiers (1991 film)"
"http://dbpedia.org/resource/Ullasapoongattu","Ullasapoongattu"
"http://dbpedia.org/resource/Ultra_(film)","Ultra (film)"
"http://dbpedia.org/resource/Ustadon_Ke_Ustad_(1998_film)","Ustadon Ke Ustad (1998 film)"
"http://dbpedia.org/resource/Varaphalam","Varaphalam"
"http://dbpedia.org/resource/Vendor_Daniel_State_Licency","Vendor Daniel State Licency"
"http://dbpedia.org/resource/Vishnu_Vijaya","Vishnu Vijaya"
"http://dbpedia.org/resource/Voroshilov_Sharpshooter_(film)","Voroshilov Sharpshooter (film)"
"http://dbpedia.org/resource/When_the_Stars_Were_Red","When the Stars Were Red"
"http://dbpedia.org/resource/Wishman","Wishman"
"http://dbpedia.org/resource/Wolves_(1999_film)","Wolves (1999 film)"
"http://dbpedia.org/resource/Yarigu_Helbedi","Yarigu Helbedi"
"http://dbpedia.org/resource/Zaalim","Zaalim"
"http://dbpedia.org/resource/Zakhmi_Dil_(1994_film)","Zakhmi Dil (1994 film)"
"http://dbpedia.org/resource/Addams_Family_Reunion","Addams Family Reunion"
"http://dbpedia.org/resource/Fever_(1999_film)","Fever (1999 film)"
"http://dbpedia.org/resource/Josh_Kirby..._Time_Warrior!","Josh Kirby... Time Warrior!"
"http://dbpedia.org/resource/Aladdin_(1992_Golden_Films_film)","Aladdin (1992 Golden Films film)"
"http://dbpedia.org/resource/Baby_Huey's_Great_Easter_Adventure","Baby Huey's Great Easter Adventure"
"http://dbpedia.org/resource/Jacob_(film)","Jacob (film)"
"http://dbpedia.org/resource/The_Heartbreak_Kid_(1993_film)","The Heartbreak Kid (1993 film)"
"http://dbpedia.org/resource/Trauma_(1993_film)","Trauma (1993 film)"
"http://dbpedia.org/resource/Above_the_Lake","Above the Lake"
"http://dbpedia.org/resource/Active_Stealth","Active Stealth"
"http://dbpedia.org/resource/Adavi_Dora","Adavi Dora"
"http://dbpedia.org/resource/Apokalypso_–_Bombenstimmung_in_Berlin","Apokalypso – Bombenstimmung in Berlin"
"http://dbpedia.org/resource/Because_Why","Because Why"
"http://dbpedia.org/resource/Beings_(film)","Beings (film)"
"http://dbpedia.org/resource/Bikini_Drive-In","Bikini Drive-In"
"http://dbpedia.org/resource/Biohazard:_The_Alien_Force","Biohazard: The Alien Force"
"http://dbpedia.org/resource/Body_of_Influence","Body of Influence"
"http://dbpedia.org/resource/Cyborg_Cop_III","Cyborg Cop III"
"http://dbpedia.org/resource/Down,_Out_&_Dangerous","Down, Out & Dangerous"
"http://dbpedia.org/resource/Dujiangyan_(film)","Dujiangyan (film)"
"http://dbpedia.org/resource/Enaini_Panjari","Enaini Panjari"
"http://dbpedia.org/resource/Excessive_Force_II:_Force_on_Force","Excessive Force II: Force on Force"
"http://dbpedia.org/resource/Heartbreak_Island","Heartbreak Island"
"http://dbpedia.org/resource/Illicit_Dreams","Illicit Dreams"
"http://dbpedia.org/resource/Jigoku:_Japanese_Hell","Jigoku: Japanese Hell"
"http://dbpedia.org/resource/John_en_Marsha_Ngayon_'91","John en Marsha Ngayon '91"
"http://dbpedia.org/resource/La_gente_de_la_Universal","La gente de la Universal"
"http://dbpedia.org/resource/Mayabini","Mayabini"
"http://dbpedia.org/resource/Meri_Aan","Meri Aan"
"http://dbpedia.org/resource/Mom,_Can_I_Keep_Her%3F","Mom, Can I Keep Her?"
"http://dbpedia.org/resource/Nagin_Aur_Lootere","Nagin Aur Lootere"
"http://dbpedia.org/resource/Naya_Zaher","Naya Zaher"
"http://dbpedia.org/resource/Night_Fire","Night Fire"
"http://dbpedia.org/resource/Not_of_This_Earth_(1995_film)","Not of This Earth (1995 film)"
"http://dbpedia.org/resource/Paris_Awakens","Paris Awakens"
"http://dbpedia.org/resource/Peace_Hotel_(1995_film)","Peace Hotel (1995 film)"
"http://dbpedia.org/resource/Phoolan_Hasina_Ramkali","Phoolan Hasina Ramkali"
"http://dbpedia.org/resource/Picture_of_Light","Picture of Light"
"http://dbpedia.org/resource/Police_Brothers","Police Brothers"
"http://dbpedia.org/resource/Riaz_Gujjar","Riaz Gujjar"
"http://dbpedia.org/resource/Samrat_(1994_film)","Samrat (1994 film)"
"http://dbpedia.org/resource/Sand_Screens","Sand Screens"
"http://dbpedia.org/resource/Sawbones_(film)","Sawbones (film)"
"http://dbpedia.org/resource/Secret_Games","Secret Games"
"http://dbpedia.org/resource/Secret_Games_3","Secret Games 3"
"http://dbpedia.org/resource/Shopner_Thikana","Shopner Thikana"
"http://dbpedia.org/resource/Sins_of_the_Night","Sins of the Night"
"http://dbpedia.org/resource/Striking_Point","Striking Point"
"http://dbpedia.org/resource/The_Baby_Dance","The Baby Dance"
"http://dbpedia.org/resource/The_Disappearance_of_Christina","The Disappearance of Christina"
"http://dbpedia.org/resource/The_Invincible_Constable","The Invincible Constable"
"http://dbpedia.org/resource/The_Protagonists_(1999_film)","The Protagonists (1999 film)"
"http://dbpedia.org/resource/The_Wind_from_Wyoming","The Wind from Wyoming"
"http://dbpedia.org/resource/Truck_Driver_(1994_film)","Truck Driver (1994 film)"
"http://dbpedia.org/resource/Vansh","Vansh"
"http://dbpedia.org/resource/Vishkanya_(film)","Vishkanya (film)"
"http://dbpedia.org/resource/Yeh_Aag_Kab_Bujhegi","Yeh Aag Kab Bujhegi"
"http://dbpedia.org/resource/All-American_Murder","All-American Murder"
"http://dbpedia.org/resource/American_Heart_(film)","American Heart (film)"
"http://dbpedia.org/resource/Cup_Final_(film)","Cup Final (film)"
"http://dbpedia.org/resource/Hana_Yori_Dango_(film)","Hana Yori Dango (film)"
"http://dbpedia.org/resource/Son_of_Maryam","Son of Maryam"
"http://dbpedia.org/resource/Surviving_Desire","Surviving Desire"
"http://dbpedia.org/resource/Alan_&_Naomi","Alan & Naomi"
"http://dbpedia.org/resource/Lauras_Entscheidung","Lauras Entscheidung"
"http://dbpedia.org/resource/Pirates_of_the_Plain","Pirates of the Plain"
"http://dbpedia.org/resource/The_Moneytree_(film)","The Moneytree (film)"
"http://dbpedia.org/resource/Chinna_Gounder","Chinna Gounder"
"http://dbpedia.org/resource/Circle_of_Friends_(1995_film)","Circle of Friends (1995 film)"
"http://dbpedia.org/resource/Day_of_Atonement_(film)","Day of Atonement (film)"
