"fastFood","name"
"http://dbpedia.org/resource/Ciao_Bella_Gelato_Company","Ciao Bella Gelato Company"
"http://dbpedia.org/resource/Circus_Drive-In","Circus Drive-In"
"http://dbpedia.org/resource/Sarpino's_Pizzeria","Sarpino's Pizzeria"
"http://dbpedia.org/resource/Schoep's_Ice_Cream","Schoep's Ice Cream"
"http://dbpedia.org/resource/Scores_(restaurant)","Scores (restaurant)"
"http://dbpedia.org/resource/Selecta_(dairy_products)","Selecta (dairy products)"
"http://dbpedia.org/resource/Cookie_Puss","Cookie Puss"
"http://dbpedia.org/resource/Cool-A-Coo","Cool-A-Coo"
"http://dbpedia.org/resource/Coronation_chicken","Coronation chicken"
"http://dbpedia.org/resource/Mobile_catering","Mobile catering"
"http://dbpedia.org/resource/Sammontana","Sammontana"
"http://dbpedia.org/resource/Gordon_Bowker","Gordon Bowker"
"http://dbpedia.org/resource/El_Charrito","El Charrito"
"http://dbpedia.org/resource/Eskimo_(ice_cream)","Eskimo (ice cream)"
"http://dbpedia.org/resource/Ezell's_Chicken","Ezell's Chicken"
"http://dbpedia.org/resource/Fat_Boy_(hamburger)","Fat Boy (hamburger)"
"http://dbpedia.org/resource/Flav's_Fried_Chicken","Flav's Fried Chicken"
"http://dbpedia.org/resource/Floats_(drink)","Floats (drink)"
"http://dbpedia.org/resource/McFlurry","McFlurry"
"http://dbpedia.org/resource/Kowloon_Dairy","Kowloon Dairy"
"http://dbpedia.org/resource/Kunzler_&_Company","Kunzler & Company"
"http://dbpedia.org/resource/Leaps_and_Bounds_(playplace)","Leaps and Bounds (playplace)"
"http://dbpedia.org/resource/Lender's_Bagels","Lender's Bagels"
"http://dbpedia.org/resource/Silverwood_Dairy","Silverwood Dairy"
"http://dbpedia.org/resource/Slider_(sandwich)","Slider (sandwich)"
"http://dbpedia.org/resource/Snelgrove's_Ice_Cream","Snelgrove's Ice Cream"
"http://dbpedia.org/resource/Solero_(ice_cream)","Solero (ice cream)"
"http://dbpedia.org/resource/Splice_(ice_cream)","Splice (ice cream)"
"http://dbpedia.org/resource/Thirst_Buster_(Shell_Canada)","Thirst Buster (Shell Canada)"
"http://dbpedia.org/resource/Tip_Top_(ice_cream)","Tip Top (ice cream)"
"http://dbpedia.org/resource/Turkey_Hill_(company)","Turkey Hill (company)"
"http://dbpedia.org/resource/Twister_(ice_cream)","Twister (ice cream)"
"http://dbpedia.org/resource/Willies_Ice_Cream","Willies Ice Cream"
"http://dbpedia.org/resource/Glacio","Glacio"
"http://dbpedia.org/resource/Sandwich_bar","Sandwich bar"
"http://dbpedia.org/resource/Pierre's_Ice_Cream_Company","Pierre's Ice Cream Company"
"http://dbpedia.org/resource/Isaly's","Isaly's"
"http://dbpedia.org/resource/Maximus/Minimus","Maximus/Minimus"
"http://dbpedia.org/resource/Sin_Parar","Sin Parar"
"http://dbpedia.org/resource/Joe_Delucci's","Joe Delucci's"
"http://dbpedia.org/resource/Abbott's_Meat","Abbott's Meat"
"http://dbpedia.org/resource/Dickie_Dee","Dickie Dee"
"http://dbpedia.org/resource/Diplom-Is","Diplom-Is"
"http://dbpedia.org/resource/Dippin'_Dots","Dippin' Dots"
"http://dbpedia.org/resource/ECreamery_Ice_Cream_and_Gelato","ECreamery Ice Cream and Gelato"
"http://dbpedia.org/resource/Eggo","Eggo"
"http://dbpedia.org/resource/Hamburger_University","Hamburger University"
"http://dbpedia.org/resource/Hebrew_National","Hebrew National"
"http://dbpedia.org/resource/Bagel_Bites","Bagel Bites"
"http://dbpedia.org/resource/Bake_and_shark","Bake and shark"
"http://dbpedia.org/resource/Lean_Cuisine","Lean Cuisine"
"http://dbpedia.org/resource/Ledo_(company)","Ledo (company)"
"http://dbpedia.org/resource/Leonard's_Bakery","Leonard's Bakery"
"http://dbpedia.org/resource/Libby's","Libby's"
"http://dbpedia.org/resource/Lick_Me_I'm_Delicious","Lick Me I'm Delicious"
"http://dbpedia.org/resource/Chester's","Chester's"
"http://dbpedia.org/resource/Chick'nCone","Chick'nCone"
"http://dbpedia.org/resource/Chip_butty","Chip butty"
"http://dbpedia.org/resource/Stouffer's","Stouffer's"
"http://dbpedia.org/resource/Streets_(ice_cream)","Streets (ice cream)"
"http://dbpedia.org/resource/Sugarpine_Drive-In","Sugarpine Drive-In"
"http://dbpedia.org/resource/Superdawg","Superdawg"
"http://dbpedia.org/resource/Tucker's_Marketplace","Tucker's Marketplace"
"http://dbpedia.org/resource/Tyson_Foods","Tyson Foods"
"http://dbpedia.org/resource/Deep-fried_avocado","Deep-fried avocado"
"http://dbpedia.org/resource/Del's","Del's"
"http://dbpedia.org/resource/Pizzeria_Dennis","Pizzeria Dennis"
"http://dbpedia.org/resource/Frosty_Boy","Frosty Boy"
"http://dbpedia.org/resource/GB_Glace","GB Glace"
"http://dbpedia.org/resource/Gatsby_(sandwich)","Gatsby (sandwich)"
"http://dbpedia.org/resource/Golly_Bar","Golly Bar"
"http://dbpedia.org/resource/Magnum_(ice_cream)","Magnum (ice cream)"
"http://dbpedia.org/resource/McWord","McWord"
"http://dbpedia.org/resource/Mironivsky_Hliboproduct","Mironivsky Hliboproduct"
"http://dbpedia.org/resource/Nutty_Royale","Nutty Royale"
"http://dbpedia.org/resource/Slurpee","Slurpee"
"http://dbpedia.org/resource/Murphys_Ice_Cream","Murphys Ice Cream"
"http://dbpedia.org/resource/Little_Baby's_Ice_Cream","Little Baby's Ice Cream"
"http://dbpedia.org/resource/2005–06_KFC_Twenty20_Big_Bash","2005–06 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/2006–07_KFC_Twenty20_Big_Bash","2006–07 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/2007–08_KFC_Twenty20_Big_Bash","2007–08 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/2008–09_KFC_Twenty20_Big_Bash","2008–09 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/2009–10_KFC_Twenty20_Big_Bash","2009–10 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/2010–11_KFC_Twenty20_Big_Bash","2010–11 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/2011_Chinese_pro-democracy_protests","2011 Chinese pro-democracy protests"
"http://dbpedia.org/resource/Blue_Bell_Creameries","Blue Bell Creameries"
"http://dbpedia.org/resource/Bonice","Bonice"
"http://dbpedia.org/resource/Boom,_Like_That","Boom, Like That"
"http://dbpedia.org/resource/Ample_Hills","Ample Hills"
"http://dbpedia.org/resource/Gelati_Cecchi","Gelati Cecchi"
"http://dbpedia.org/resource/General_Host","General Host"
"http://dbpedia.org/resource/Hershey_Creamery_Company","Hershey Creamery Company"
"http://dbpedia.org/resource/Hertog","Hertog"
"http://dbpedia.org/resource/Blue_Star_Donuts","Blue Star Donuts"
"http://dbpedia.org/resource/Louis'_Lunch","Louis' Lunch"
"http://dbpedia.org/resource/Myron_E._Ullman","Myron E. Ullman"
"http://dbpedia.org/resource/Carne_asada_fries","Carne asada fries"
"http://dbpedia.org/resource/Pip's_Original_Doughnuts_&_Chai","Pip's Original Doughnuts & Chai"
"http://dbpedia.org/resource/Polar_Ice_Cream","Polar Ice Cream"
"http://dbpedia.org/resource/Ponderosa_and_Bonanza_Steakhouses","Ponderosa and Bonanza Steakhouses"
"http://dbpedia.org/resource/Popsicle_(brand)","Popsicle (brand)"
"http://dbpedia.org/resource/Randy's_Donuts","Randy's Donuts"
"http://dbpedia.org/resource/Seriously_McDonalds","Seriously McDonalds"
"http://dbpedia.org/resource/Ice_cream_cart","Ice cream cart"
"http://dbpedia.org/resource/Ice_cream_van","Ice cream van"
"http://dbpedia.org/resource/Iglo","Iglo"
"http://dbpedia.org/resource/Lyons_Maid","Lyons Maid"
"http://dbpedia.org/resource/Teenie_Beanies","Teenie Beanies"
"http://dbpedia.org/resource/The_Fryer's_Delight","The Fryer's Delight"
"http://dbpedia.org/resource/Stacked_Sandwich_Shop","Stacked Sandwich Shop"
"http://dbpedia.org/resource/Cucumber_sandwich","Cucumber sandwich"
"http://dbpedia.org/resource/Yarnell_Ice_Cream_Co.","Yarnell Ice Cream Co."
"http://dbpedia.org/resource/Ysco","Ysco"
"http://dbpedia.org/resource/Za_Za_Bazaar","Za Za Bazaar"
"http://dbpedia.org/resource/Zankou_Chicken","Zankou Chicken"
"http://dbpedia.org/resource/Zev_Siegl","Zev Siegl"
"http://dbpedia.org/resource/Freedom_fries","Freedom fries"
"http://dbpedia.org/resource/Freezer_Queen","Freezer Queen"
"http://dbpedia.org/resource/French_fry_vending_machine","French fry vending machine"
"http://dbpedia.org/resource/Lovin'_Scoopful","Lovin' Scoopful"
"http://dbpedia.org/resource/McDonald's_Gospelfest","McDonald's Gospelfest"
"http://dbpedia.org/resource/Viennetta","Viennetta"
"http://dbpedia.org/resource/McDelivery","McDelivery"
"http://dbpedia.org/resource/Prawn_roll","Prawn roll"
"http://dbpedia.org/resource/New_York_Food_Truck_Association","New York Food Truck Association"
"http://dbpedia.org/resource/Pingviini","Pingviini"
"http://dbpedia.org/resource/3_kaveria","3 kaveria"
"http://dbpedia.org/resource/50/50_burger","50/50 burger"
"http://dbpedia.org/resource/Paul_J._Brown","Paul J. Brown"
"http://dbpedia.org/resource/2005_McDonald's_All-American_Girls_Game","2005 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2006_McDonald's_All-American_Girls_Game","2006 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/Alaska_Ice_Cream","Alaska Ice Cream"
"http://dbpedia.org/resource/Findus","Findus"
"http://dbpedia.org/resource/Flavorite_Ice_Cream","Flavorite Ice Cream"
"http://dbpedia.org/resource/Food_Truckin'","Food Truckin'"
"http://dbpedia.org/resource/Buffalo_burger","Buffalo burger"
"http://dbpedia.org/resource/Bunk_Sandwiches","Bunk Sandwiches"
"http://dbpedia.org/resource/Carhop","Carhop"
"http://dbpedia.org/resource/Valentino's","Valentino's"
"http://dbpedia.org/resource/Valio","Valio"
"http://dbpedia.org/resource/Ideal_Ice_Cream","Ideal Ice Cream"
"http://dbpedia.org/resource/Ivanhoe's_Restaurant","Ivanhoe's Restaurant"
"http://dbpedia.org/resource/Jack_and_Jill_Ice_Cream","Jack and Jill Ice Cream"
"http://dbpedia.org/resource/List_of_The_Great_Food_Truck_Race_episodes","List of The Great Food Truck Race episodes"
"http://dbpedia.org/resource/List_of_accompaniments_to_french_fries","List of accompaniments to french fries"
"http://dbpedia.org/resource/List_of_buffet_restaurants","List of buffet restaurants"
"http://dbpedia.org/resource/List_of_chicken_restaurants","List of chicken restaurants"
"http://dbpedia.org/resource/List_of_countries_with_McDonald's_restaurants","List of countries with McDonald's restaurants"
"http://dbpedia.org/resource/List_of_defunct_fast-food_restaurant_chains","List of defunct fast-food restaurant chains"
"http://dbpedia.org/resource/List_of_doughnut_shops","List of doughnut shops"
"http://dbpedia.org/resource/List_of_drive-in_restaurants","List of drive-in restaurants"
"http://dbpedia.org/resource/List_of_fish_and_chip_restaurants","List of fish and chip restaurants"
"http://dbpedia.org/resource/Papa's","Papa's"
"http://dbpedia.org/resource/Pappagallo_(ice_cream)","Pappagallo (ice cream)"
"http://dbpedia.org/resource/SmithFoods","SmithFoods"
"http://dbpedia.org/resource/2007_McDonald's_All-American_Girls_Game","2007 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2008_McDonald's_All-American_Girls_Game","2008 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2009_McDonald's_All-American_Girls_Game","2009 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2010_McDonald's_All-American_Girls_Game","2010 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2020_McDonald's_All-American_Girls_Game","2020 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2021_McDonald's_All-American_Girls_Game","2021 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/Breyers","Breyers"
"http://dbpedia.org/resource/British_Sandwich_&_Food_to_Go_Association","British Sandwich & Food to Go Association"
"http://dbpedia.org/resource/Buffalo_Wild_Wings","Buffalo Wild Wings"
"http://dbpedia.org/resource/Butterfinger","Butterfinger"
"http://dbpedia.org/resource/Bøfsandwich","Bøfsandwich"
"http://dbpedia.org/resource/Carnation_(brand)","Carnation (brand)"
"http://dbpedia.org/resource/Chuck-A-Rama","Chuck-A-Rama"
"http://dbpedia.org/resource/Churromania","Churromania"
"http://dbpedia.org/resource/Clara_Shih","Clara Shih"
"http://dbpedia.org/resource/Coolhaus","Coolhaus"
"http://dbpedia.org/resource/Cops_&_Doughnuts","Cops & Doughnuts"
"http://dbpedia.org/resource/Cornetto_(frozen_dessert)","Cornetto (frozen dessert)"
"http://dbpedia.org/resource/Cousins_Maine_Lobster","Cousins Maine Lobster"
"http://dbpedia.org/resource/D'Onofrio_(brand)","D'Onofrio (brand)"
"http://dbpedia.org/resource/Dawn_Donuts","Dawn Donuts"
"http://dbpedia.org/resource/Always_Fresh","Always Fresh"
"http://dbpedia.org/resource/Jeno's_Pizza_(Colombia)","Jeno's Pizza (Colombia)"
"http://dbpedia.org/resource/Jim's_Restaurants","Jim's Restaurants"
"http://dbpedia.org/resource/Jojo_(restaurant)","Jojo (restaurant)"
"http://dbpedia.org/resource/Joshua_Cooper_Ramo","Joshua Cooper Ramo"
"http://dbpedia.org/resource/Kim_Jong_Grillin'","Kim Jong Grillin'"
"http://dbpedia.org/resource/King_Tut_Drive-In","King Tut Drive-In"
"http://dbpedia.org/resource/Klondike_bar","Klondike bar"
"http://dbpedia.org/resource/Koegel_Meat_Company","Koegel Meat Company"
"http://dbpedia.org/resource/Kogi_Korean_BBQ","Kogi Korean BBQ"
"http://dbpedia.org/resource/Krispy_Kreme_operations_by_country","Krispy Kreme operations by country"
"http://dbpedia.org/resource/Kwality_Wall's","Kwality Wall's"
"http://dbpedia.org/resource/LaMar's_Donuts","LaMar's Donuts"
"http://dbpedia.org/resource/Lab_Made","Lab Made"
"http://dbpedia.org/resource/Lardo_(restaurant)","Lardo (restaurant)"
"http://dbpedia.org/resource/Carvery","Carvery"
"http://dbpedia.org/resource/Teriyaki_burger","Teriyaki burger"
"http://dbpedia.org/resource/The_Ashvale","The Ashvale"
"http://dbpedia.org/resource/The_Counter","The Counter"
"http://dbpedia.org/resource/The_Donut_Hole","The Donut Hole"
"http://dbpedia.org/resource/The_Grilled_Cheese_Grill","The Grilled Cheese Grill"
"http://dbpedia.org/resource/The_Grilled_Cheese_Truck","The Grilled Cheese Truck"
"http://dbpedia.org/resource/The_Icee_Company","The Icee Company"
"http://dbpedia.org/resource/The_Kegs_Drive-In","The Kegs Drive-In"
"http://dbpedia.org/resource/Winchell's_Donuts","Winchell's Donuts"
"http://dbpedia.org/resource/Wing_Zone","Wing Zone"
"http://dbpedia.org/resource/Wingstop","Wingstop"
"http://dbpedia.org/resource/World's_Best_Donuts","World's Best Donuts"
"http://dbpedia.org/resource/Dodger_Dog","Dodger Dog"
"http://dbpedia.org/resource/Dole_Whip","Dole Whip"
"http://dbpedia.org/resource/Don_Chow_Tacos","Don Chow Tacos"
"http://dbpedia.org/resource/French_fries","French fries"
"http://dbpedia.org/resource/Imperial_Dynasty_(restaurant)","Imperial Dynasty (restaurant)"
"http://dbpedia.org/resource/Rice_burger","Rice burger"
"http://dbpedia.org/resource/KLG_(restaurant_chain)","KLG (restaurant chain)"
"http://dbpedia.org/resource/Kirby's_Pig_Stand","Kirby's Pig Stand"
"http://dbpedia.org/resource/Sate_kambing","Sate kambing"
"http://dbpedia.org/resource/Pan_bagnat","Pan bagnat"
"http://dbpedia.org/resource/Parlour_(ice_cream)","Parlour (ice cream)"
"http://dbpedia.org/resource/Pauls_(dairy)","Pauls (dairy)"
"http://dbpedia.org/resource/Penguin_Point_(restaurant_chain)","Penguin Point (restaurant chain)"
"http://dbpedia.org/resource/Peters_Ice_Cream","Peters Ice Cream"
"http://dbpedia.org/resource/Sate_padang","Sate padang"
"http://dbpedia.org/resource/Rustlers_(convenience_food)","Rustlers (convenience food)"
"http://dbpedia.org/resource/Salisbury_steak","Salisbury steak"
"http://dbpedia.org/resource/Fish_and_chip_shop","Fish and chip shop"
"http://dbpedia.org/resource/Fish_finger_sandwich","Fish finger sandwich"
"http://dbpedia.org/resource/Fish_sandwich","Fish sandwich"
"http://dbpedia.org/resource/Fla-Vor-Ice","Fla-Vor-Ice"
"http://dbpedia.org/resource/Food_cart","Food cart"
"http://dbpedia.org/resource/Food_truck_rally","Food truck rally"
"http://dbpedia.org/resource/Food_trucks_in_South_Korea","Food trucks in South Korea"
"http://dbpedia.org/resource/Food_trucks_in_Tampa,_Florida","Food trucks in Tampa, Florida"
"http://dbpedia.org/resource/Forum_Cafeterias","Forum Cafeterias"
"http://dbpedia.org/resource/Freaky_Ice","Freaky Ice"
"http://dbpedia.org/resource/Golden_Arches","Golden Arches"
"http://dbpedia.org/resource/Golden_Skillet","Golden Skillet"
"http://dbpedia.org/resource/Golden_Spoon","Golden Spoon"
"http://dbpedia.org/resource/GoodPop","GoodPop"
"http://dbpedia.org/resource/Great_Wraps","Great Wraps"
"http://dbpedia.org/resource/Green_Burrito","Green Burrito"
"http://dbpedia.org/resource/The_Great_Food_Truck_Race","The Great Food Truck Race"
"http://dbpedia.org/resource/Maxibon","Maxibon"
"http://dbpedia.org/resource/Ted's_Hot_Dogs","Ted's Hot Dogs"
"http://dbpedia.org/resource/Philadelphia_Mobile_Food_Association","Philadelphia Mobile Food Association"
"http://dbpedia.org/resource/Pincho_Man","Pincho Man"
"http://dbpedia.org/resource/James_Coney_Island","James Coney Island"
"http://dbpedia.org/resource/McDonald's_African_American_Heritage_Series","McDonald's African American Heritage Series"
"http://dbpedia.org/resource/Surf_City_Squeeze","Surf City Squeeze"
"http://dbpedia.org/resource/2011_McDonald's_All-American_Girls_Game","2011 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2012_McDonald's_All-American_Girls_Game","2012 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2013_McDonald's_All-American_Girls_Game","2013 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/2014_McDonald's_All-American_Girls_Game","2014 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/Ball_Park_Franks","Ball Park Franks"
"http://dbpedia.org/resource/Bambino_(ice-cream)","Bambino (ice-cream)"
"http://dbpedia.org/resource/Roly_Poly","Roly Poly"
"http://dbpedia.org/resource/Roscoe's_House_of_Chicken_'N_Waffles","Roscoe's House of Chicken 'N Waffles"
"http://dbpedia.org/resource/Rudy's_Country_Store_and_Bar-B-Q","Rudy's Country Store and Bar-B-Q"
"http://dbpedia.org/resource/Colonial_Ice_Cream","Colonial Ice Cream"
"http://dbpedia.org/resource/Tea_sandwich","Tea sandwich"
"http://dbpedia.org/resource/Healthy_Choice","Healthy Choice"
"http://dbpedia.org/resource/Ampm","Ampm"
"http://dbpedia.org/resource/Amul","Amul"
"http://dbpedia.org/resource/2022_McDonald's_All-American_Girls_Game","2022 McDonald's All-American Girls Game"
"http://dbpedia.org/resource/99_Flake","99 Flake"
"http://dbpedia.org/resource/AMSCOL","AMSCOL"
"http://dbpedia.org/resource/Big_Apple_Donuts_and_Coffee","Big Apple Donuts and Coffee"
"http://dbpedia.org/resource/Big_Apple_Pizza","Big Apple Pizza"
"http://dbpedia.org/resource/Big_John_Steak_&_Onion","Big John Steak & Onion"
"http://dbpedia.org/resource/Big_Rooster","Big Rooster"
"http://dbpedia.org/resource/Bill_Bradley","Bill Bradley"
"http://dbpedia.org/resource/Chapman's","Chapman's"
"http://dbpedia.org/resource/Cheeburger_Cheeburger","Cheeburger Cheeburger"
"http://dbpedia.org/resource/Cheese_fries","Cheese fries"
"http://dbpedia.org/resource/Chef_(2014_film)","Chef (2014 film)"
"http://dbpedia.org/resource/Chicken_George_(restaurant_chain)","Chicken George (restaurant chain)"
"http://dbpedia.org/resource/Chicken_Shack_(Michigan)","Chicken Shack (Michigan)"
"http://dbpedia.org/resource/Chicken_in_the_Rough","Chicken in the Rough"
"http://dbpedia.org/resource/Fresh_Choice","Fresh Choice"
"http://dbpedia.org/resource/Frietmuseum","Frietmuseum"
"http://dbpedia.org/resource/Frikom","Frikom"
"http://dbpedia.org/resource/Frisby_(restaurant)","Frisby (restaurant)"
"http://dbpedia.org/resource/Frosty_(frozen_dairy_dessert)","Frosty (frozen dairy dessert)"
"http://dbpedia.org/resource/Fuddruckers","Fuddruckers"
"http://dbpedia.org/resource/Furr's","Furr's"
"http://dbpedia.org/resource/Tim_Hortons_Brier","Tim Hortons Brier"
"http://dbpedia.org/resource/Tim_Hortons_Field","Tim Hortons Field"
"http://dbpedia.org/resource/Tom_Bladon","Tom Bladon"
"http://dbpedia.org/resource/Tom_Carvel","Tom Carvel"
"http://dbpedia.org/resource/Tom_Wahl's","Tom Wahl's"
"http://dbpedia.org/resource/Donut_Wheel","Donut Wheel"
"http://dbpedia.org/resource/Double_Rainbow_(ice_cream)","Double Rainbow (ice cream)"
"http://dbpedia.org/resource/Dutchie_(doughnut)","Dutchie (doughnut)"
"http://dbpedia.org/resource/Mövenpick_Ice_Cream","Mövenpick Ice Cream"
"http://dbpedia.org/resource/National_Federation_of_Fish_Friers","National Federation of Fish Friers"
"http://dbpedia.org/resource/Off_the_Grid_(food_organization)","Off the Grid (food organization)"
"http://dbpedia.org/resource/Storm_(ice_cream)","Storm (ice cream)"
"http://dbpedia.org/resource/Stroh's_Ice_Cream","Stroh's Ice Cream"
"http://dbpedia.org/resource/The_Attic_(restaurant)","The Attic (restaurant)"
"http://dbpedia.org/resource/Jambon-beurre","Jambon-beurre"
"http://dbpedia.org/resource/The_Licktators","The Licktators"
"http://dbpedia.org/resource/Taybarns","Taybarns"
"http://dbpedia.org/resource/Petro's_Chili_&_Chips","Petro's Chili & Chips"
"http://dbpedia.org/resource/Sate_bandeng","Sate bandeng"
"http://dbpedia.org/resource/Sate_klatak","Sate klatak"
"http://dbpedia.org/resource/Sate_taichan","Sate taichan"
"http://dbpedia.org/resource/Tempeh_burger","Tempeh burger"
"http://dbpedia.org/resource/Yogi_Bear's_Honey_Fried_Chicken","Yogi Bear's Honey Fried Chicken"
"http://dbpedia.org/resource/BeaverTails","BeaverTails"
"http://dbpedia.org/resource/J&G_Fried_Chicken","J&G Fried Chicken"
"http://dbpedia.org/resource/J.P._Licks","J.P. Licks"
"http://dbpedia.org/resource/Jamba_Juice","Jamba Juice"
"http://dbpedia.org/resource/Baskin-Robbins_Australia","Baskin-Robbins Australia"
"http://dbpedia.org/resource/Choco_Panda","Choco Panda"
"http://dbpedia.org/resource/Chocolate_Shoppe_Ice_Cream_Company","Chocolate Shoppe Ice Cream Company"
"http://dbpedia.org/resource/Choctál","Choctál"
"http://dbpedia.org/resource/Chori_burger","Chori burger"
"http://dbpedia.org/resource/Choripán","Choripán"
"http://dbpedia.org/resource/Sheetz","Sheetz"
"http://dbpedia.org/resource/Sheryl_Sandberg","Sheryl Sandberg"
"http://dbpedia.org/resource/ShopHouse_Southeast_Asian_Kitchen","ShopHouse Southeast Asian Kitchen"
"http://dbpedia.org/resource/Shut_Up_and_Eat","Shut Up and Eat"
"http://dbpedia.org/resource/Cottee's","Cottee's"
"http://dbpedia.org/resource/It's-It_Ice_Cream","It's-It Ice Cream"
"http://dbpedia.org/resource/Kro's_Nest","Kro's Nest"
"http://dbpedia.org/resource/Skillet_Street_Food","Skillet Street Food"
"http://dbpedia.org/resource/Slurpee_Flavor_Tie-Ins","Slurpee Flavor Tie-Ins"
"http://dbpedia.org/resource/Salad_bar","Salad bar"
"http://dbpedia.org/resource/T.J._Cinnamons","T.J. Cinnamons"
"http://dbpedia.org/resource/Míša","Míša"
"http://dbpedia.org/resource/Speelman's_Ice_Cream","Speelman's Ice Cream"
"http://dbpedia.org/resource/Klinke_Brothers_Ice_Cream_Company","Klinke Brothers Ice Cream Company"
"http://dbpedia.org/resource/McDonald's_1984_Olympics_promotion","McDonald's 1984 Olympics promotion"
"http://dbpedia.org/resource/Nutty_Buddy","Nutty Buddy"
"http://dbpedia.org/resource/Yukimi_Daifuku","Yukimi Daifuku"
"http://dbpedia.org/resource/Adelaide_Crystal_Ice_Company","Adelaide Crystal Ice Company"
"http://dbpedia.org/resource/Fab_(brand)","Fab (brand)"
"http://dbpedia.org/resource/Fan_Milk","Fan Milk"
"http://dbpedia.org/resource/Fat_Head","Fat Head"
"http://dbpedia.org/resource/Fieldbrook_Farms","Fieldbrook Farms"
"http://dbpedia.org/resource/Mario's_Pizzeria","Mario's Pizzeria"
"http://dbpedia.org/resource/Matt's_Place_Drive-In","Matt's Place Drive-In"
"http://dbpedia.org/resource/Bubbies","Bubbies"
"http://dbpedia.org/resource/Bubble_O'_Bill","Bubble O' Bill"
"http://dbpedia.org/resource/Crem_Helado","Crem Helado"
"http://dbpedia.org/resource/Crinkle-cutting","Crinkle-cutting"
"http://dbpedia.org/resource/Crisp_sandwich","Crisp sandwich"
"http://dbpedia.org/resource/Crispers_(restaurant)","Crispers (restaurant)"
"http://dbpedia.org/resource/David_Clanachan","David Clanachan"
"http://dbpedia.org/resource/Loco_moco","Loco moco"
"http://dbpedia.org/resource/Mighty_Casey's","Mighty Casey's"
"http://dbpedia.org/resource/Moo_Moo_Restaurant","Moo Moo Restaurant"
"http://dbpedia.org/resource/Mr._Green_Tea_Ice_Cream_Company","Mr. Green Tea Ice Cream Company"
"http://dbpedia.org/resource/Stanley_Clark_Meston","Stanley Clark Meston"
"http://dbpedia.org/resource/QSC&V","QSC&V"
"http://dbpedia.org/resource/Mr._Whippy_Australia","Mr. Whippy Australia"
"http://dbpedia.org/resource/Mr._Whippy_New_Zealand","Mr. Whippy New Zealand"
"http://dbpedia.org/resource/The_Varsity_(restaurant)","The Varsity (restaurant)"
"http://dbpedia.org/resource/Velvet_Ice_Cream_Company","Velvet Ice Cream Company"
"http://dbpedia.org/resource/Weis_(frozen_foods_company)","Weis (frozen foods company)"
"http://dbpedia.org/resource/Fried_chicken_restaurant","Fried chicken restaurant"
"http://dbpedia.org/resource/Froster","Froster"
"http://dbpedia.org/resource/Frosty_Paws","Frosty Paws"
"http://dbpedia.org/resource/Frusen_Glädjé","Frusen Glädjé"
"http://dbpedia.org/resource/Fudgie_the_Whale","Fudgie the Whale"
"http://dbpedia.org/resource/Gelateria_Italiana","Gelateria Italiana"
"http://dbpedia.org/resource/Gelato_Italia","Gelato Italia"
"http://dbpedia.org/resource/Halal_cart","Halal cart"
"http://dbpedia.org/resource/Hallo_Berlin","Hallo Berlin"
"http://dbpedia.org/resource/Hamdog","Hamdog"
"http://dbpedia.org/resource/Hendries","Hendries"
"http://dbpedia.org/resource/Hennig-Olsen_Iskremfabrikk","Hennig-Olsen Iskremfabrikk"
"http://dbpedia.org/resource/Kawartha_Dairy_Company","Kawartha Dairy Company"
"http://dbpedia.org/resource/Kibon","Kibon"
"http://dbpedia.org/resource/Howard_Behar","Howard Behar"
"http://dbpedia.org/resource/Slopper","Slopper"
"http://dbpedia.org/resource/Sol_over_Gudhjem","Sol over Gudhjem"
"http://dbpedia.org/resource/Wibbly_Wobbly_Wonder","Wibbly Wobbly Wonder"
"http://dbpedia.org/resource/Holy_Trinity_Barbecue","Holy Trinity Barbecue"
"http://dbpedia.org/resource/Honey_Dew_Donuts","Honey Dew Donuts"
"http://dbpedia.org/resource/Hot_Sam_Pretzels","Hot Sam Pretzels"
"http://dbpedia.org/resource/Howard_Schultz","Howard Schultz"
"http://dbpedia.org/resource/Huddle_House","Huddle House"
"http://dbpedia.org/resource/Hypnotic_Donuts","Hypnotic Donuts"
"http://dbpedia.org/resource/IHOP","IHOP"
"http://dbpedia.org/resource/List_of_McDonald's_products","List of McDonald's products"
"http://dbpedia.org/resource/Magpie_Café","Magpie Café"
