"actor","name"
"http://dbpedia.org/resource/Liu_Tong_(actor)","Liu Tong (actor)"
"http://dbpedia.org/resource/Lourdes_Faberes","Lourdes Faberes"
"http://dbpedia.org/resource/Magnus_Falkberget","Magnus Falkberget"
"http://dbpedia.org/resource/Marc_Menchaca","Marc Menchaca"
"http://dbpedia.org/resource/Marcel_Barnault","Marcel Barnault"
"http://dbpedia.org/resource/Marián_Geišberg","Marián Geišberg"
"http://dbpedia.org/resource/Max_Asher_(actor)","Max Asher (actor)"
"http://dbpedia.org/resource/Micaela_Diamond","Micaela Diamond"
"http://dbpedia.org/resource/Ming_Jie","Ming Jie"
"http://dbpedia.org/resource/Niles_Fitch","Niles Fitch"
"http://dbpedia.org/resource/Nisha_Sarang","Nisha Sarang"
"http://dbpedia.org/resource/Niu_Junfeng","Niu Junfeng"
"http://dbpedia.org/resource/O._A._K._Sundar","O. A. K. Sundar"
"http://dbpedia.org/resource/Oh_Seung-hoon_(actor)","Oh Seung-hoon (actor)"
"http://dbpedia.org/resource/Oswaldo_Salas","Oswaldo Salas"
"http://dbpedia.org/resource/Otto_Waldis","Otto Waldis"
"http://dbpedia.org/resource/Palitha_Silva","Palitha Silva"
"http://dbpedia.org/resource/Pallance_Dladla","Pallance Dladla"
"http://dbpedia.org/resource/Pastor_Serrador","Pastor Serrador"
"http://dbpedia.org/resource/Pauline_Neff","Pauline Neff"
"http://dbpedia.org/resource/Peer_Mascini","Peer Mascini"
"http://dbpedia.org/resource/Peter_Minich","Peter Minich"
"http://dbpedia.org/resource/Peter_Paul_Muller","Peter Paul Muller"
"http://dbpedia.org/resource/Pieter_Lutz","Pieter Lutz"
"http://dbpedia.org/resource/Rafael_Miguel","Rafael Miguel"
"http://dbpedia.org/resource/Rapley_Holmes","Rapley Holmes"
"http://dbpedia.org/resource/Ray_Hallor","Ray Hallor"
"http://dbpedia.org/resource/Reinout_Scholten_van_Aschat","Reinout Scholten van Aschat"
"http://dbpedia.org/resource/Rickey_Thompson","Rickey Thompson"
"http://dbpedia.org/resource/Riley_Wang","Riley Wang"
"http://dbpedia.org/resource/Ruairi_O'Connor","Ruairi O'Connor"
"http://dbpedia.org/resource/Ruslan_Sabirly","Ruslan Sabirly"
"http://dbpedia.org/resource/Saed_Soheili","Saed Soheili"
"http://dbpedia.org/resource/Sam_McCarthy_(actor)","Sam McCarthy (actor)"
"http://dbpedia.org/resource/Sarah_Jurgens","Sarah Jurgens"
"http://dbpedia.org/resource/Seth_Fedelin","Seth Fedelin"
"http://dbpedia.org/resource/Shadrack_Ngema","Shadrack Ngema"
"http://dbpedia.org/resource/Shuhei_Uesugi","Shuhei Uesugi"
"http://dbpedia.org/resource/Simon_Manyonda","Simon Manyonda"
"http://dbpedia.org/resource/Stefan_de_Walle","Stefan de Walle"
"http://dbpedia.org/resource/Thomas_Jefferson_(actor)","Thomas Jefferson (actor)"
"http://dbpedia.org/resource/Timmy_Kwebulana","Timmy Kwebulana"
"http://dbpedia.org/resource/Tommy_Bracco","Tommy Bracco"
"http://dbpedia.org/resource/Tonio_Arango","Tonio Arango"
"http://dbpedia.org/resource/Viveik_Kalra","Viveik Kalra"
"http://dbpedia.org/resource/Vusi_Thanda","Vusi Thanda"
"http://dbpedia.org/resource/Wallace_Reid_Jr.","Wallace Reid Jr."
"http://dbpedia.org/resource/William_Ivarson","William Ivarson"
"http://dbpedia.org/resource/Xu_Kaicheng","Xu Kaicheng"
"http://dbpedia.org/resource/Yadana_Khin","Yadana Khin"
"http://dbpedia.org/resource/Zayne_Emory","Zayne Emory"
"http://dbpedia.org/resource/Zhai_Tianlin","Zhai Tianlin"
"http://dbpedia.org/resource/Zhang_Bo_(actor)","Zhang Bo (actor)"
"http://dbpedia.org/resource/Zon_Murray","Zon Murray"
"http://dbpedia.org/resource/Aakash_Dabhade","Aakash Dabhade"
"http://dbpedia.org/resource/Abrar_Qazi","Abrar Qazi"
"http://dbpedia.org/resource/Ada_Fijał","Ada Fijał"
"http://dbpedia.org/resource/Ada_Lundver","Ada Lundver"
"http://dbpedia.org/resource/Adam_Demos","Adam Demos"
"http://dbpedia.org/resource/Adam_Rizwee","Adam Rizwee"
"http://dbpedia.org/resource/Albert_Shepherd_(actor)","Albert Shepherd (actor)"
"http://dbpedia.org/resource/Alejandro_Cobo","Alejandro Cobo"
"http://dbpedia.org/resource/Alexis_Michalik","Alexis Michalik"
"http://dbpedia.org/resource/Amit_Bimrot","Amit Bimrot"
"http://dbpedia.org/resource/Ammar_Alazaki","Ammar Alazaki"
"http://dbpedia.org/resource/Amy_Marston","Amy Marston"
"http://dbpedia.org/resource/Andrew_Barth_Feldman","Andrew Barth Feldman"
"http://dbpedia.org/resource/Andrew_Cutcliffe","Andrew Cutcliffe"
"http://dbpedia.org/resource/Anisa_Wahab","Anisa Wahab"
"http://dbpedia.org/resource/Anisur_Rahman_Anis","Anisur Rahman Anis"
"http://dbpedia.org/resource/Anthony_Bajon","Anthony Bajon"
"http://dbpedia.org/resource/Archie_Renaux","Archie Renaux"
"http://dbpedia.org/resource/Armando_Bandini","Armando Bandini"
"http://dbpedia.org/resource/Armando_Velasco","Armando Velasco"
"http://dbpedia.org/resource/Asim_Azhar","Asim Azhar"
"http://dbpedia.org/resource/Banita_Sandhu","Banita Sandhu"
"http://dbpedia.org/resource/Bill_Luxton_(actor)","Bill Luxton (actor)"
"http://dbpedia.org/resource/Broderick_O'Farrell","Broderick O'Farrell"
"http://dbpedia.org/resource/Buddy_Messinger","Buddy Messinger"
"http://dbpedia.org/resource/Burak_Dakak","Burak Dakak"
"http://dbpedia.org/resource/Chanelle_Peloso","Chanelle Peloso"
"http://dbpedia.org/resource/Charles_Wagenheim","Charles Wagenheim"
"http://dbpedia.org/resource/Chiiief","Chiiief"
"http://dbpedia.org/resource/Choi_Seung-hun","Choi Seung-hun"
"http://dbpedia.org/resource/Choi_Sung-jae","Choi Sung-jae"
"http://dbpedia.org/resource/Christian_Malheiros","Christian Malheiros"
"http://dbpedia.org/resource/D._B._Gangodathenna","D. B. Gangodathenna"
"http://dbpedia.org/resource/Deniz_Celiloğlu","Deniz Celiloğlu"
"http://dbpedia.org/resource/Dennis_Joel","Dennis Joel"
"http://dbpedia.org/resource/Dermot_Kelly_(actor)","Dermot Kelly (actor)"
"http://dbpedia.org/resource/Earle_Larrimore","Earle Larrimore"
"http://dbpedia.org/resource/Edgar_Mandel","Edgar Mandel"
"http://dbpedia.org/resource/Edvin_Ryding","Edvin Ryding"
"http://dbpedia.org/resource/Elliot_James_Langridge","Elliot James Langridge"
"http://dbpedia.org/resource/Emmanuel_Esparza","Emmanuel Esparza"
"http://dbpedia.org/resource/Enrique_García_Álvarez_(actor)","Enrique García Álvarez (actor)"
"http://dbpedia.org/resource/Farouk_al-Fishawy","Farouk al-Fishawy"
"http://dbpedia.org/resource/Federico_Ayos","Federico Ayos"
"http://dbpedia.org/resource/Fernando_Casanova_(actor)","Fernando Casanova (actor)"
"http://dbpedia.org/resource/Frederick_Schmidt","Frederick Schmidt"
"http://dbpedia.org/resource/G._R._Perera","G. R. Perera"
"http://dbpedia.org/resource/Gary_Waddell","Gary Waddell"
"http://dbpedia.org/resource/Germán_Bracco","Germán Bracco"
"http://dbpedia.org/resource/Graham_Matters","Graham Matters"
"http://dbpedia.org/resource/Hassan_Niazi_(actor)","Hassan Niazi (actor)"
"http://dbpedia.org/resource/Henry_Stamper","Henry Stamper"
"http://dbpedia.org/resource/Hernán_Vera","Hernán Vera"
"http://dbpedia.org/resource/Hiroki_Ino","Hiroki Ino"
"http://dbpedia.org/resource/Ian_Midlane","Ian Midlane"
"http://dbpedia.org/resource/Ismail_Changezi","Ismail Changezi"
"http://dbpedia.org/resource/Jack_Wallace_(actor)","Jack Wallace (actor)"
"http://dbpedia.org/resource/Jackson_Robert_Scott","Jackson Robert Scott"
"http://dbpedia.org/resource/JayR_Tinaco","JayR Tinaco"
"http://dbpedia.org/resource/Jerry_Fujikawa","Jerry Fujikawa"
"http://dbpedia.org/resource/Jode_Mullally","Jode Mullally"
"http://dbpedia.org/resource/Joe_Devlin_(actor)","Joe Devlin (actor)"
"http://dbpedia.org/resource/Jonas_Smulders","Jonas Smulders"
"http://dbpedia.org/resource/Josef_Spitzeder","Josef Spitzeder"
"http://dbpedia.org/resource/Joshua_Bassett_(actor)","Joshua Bassett (actor)"
"http://dbpedia.org/resource/João_Carlos_Barroso","João Carlos Barroso"
"http://dbpedia.org/resource/Juan_Carlos_Colombo","Juan Carlos Colombo"
"http://dbpedia.org/resource/Jules_Cowles","Jules Cowles"
"http://dbpedia.org/resource/Julian_Daan","Julian Daan"
"http://dbpedia.org/resource/Ján_Koleník","Ján Koleník"
"http://dbpedia.org/resource/Karl_Shiels","Karl Shiels"
"http://dbpedia.org/resource/Kendrick_Cross","Kendrick Cross"
"http://dbpedia.org/resource/Kim_Min-kyu_(entertainer)","Kim Min-kyu (entertainer)"
"http://dbpedia.org/resource/Kip_Niven","Kip Niven"
"http://dbpedia.org/resource/Kirill_Käro","Kirill Käro"
"http://dbpedia.org/resource/Kito_Junqueira","Kito Junqueira"
"http://dbpedia.org/resource/Kouhei_Shiota","Kouhei Shiota"
"http://dbpedia.org/resource/Krishnamoorthy_(actor)","Krishnamoorthy (actor)"
"http://dbpedia.org/resource/Lars_Nordrum","Lars Nordrum"
"http://dbpedia.org/resource/Lateef_Adedimeji","Lateef Adedimeji"
"http://dbpedia.org/resource/Lee_Do-hyun","Lee Do-hyun"
"http://dbpedia.org/resource/Lee_Jae-wook","Lee Jae-wook"
"http://dbpedia.org/resource/Lee_Kyu-hyung","Lee Kyu-hyung"
"http://dbpedia.org/resource/Lee_Tae-sun","Lee Tae-sun"
"http://dbpedia.org/resource/Leif_Enger_(actor)","Leif Enger (actor)"
"http://dbpedia.org/resource/Lourenço_Ortigão","Lourenço Ortigão"
"http://dbpedia.org/resource/Luis_Alberti_(actor)","Luis Alberti (actor)"
"http://dbpedia.org/resource/Luke_Newton","Luke Newton"
"http://dbpedia.org/resource/Marián_Miezga","Marián Miezga"
"http://dbpedia.org/resource/Mladen_Hren","Mladen Hren"
"http://dbpedia.org/resource/Naveen_Polishetty","Naveen Polishetty"
"http://dbpedia.org/resource/Noh_Jong-hyun","Noh Jong-hyun"
"http://dbpedia.org/resource/Nomhle_Nkonyeni","Nomhle Nkonyeni"
"http://dbpedia.org/resource/Pedro_Elviro","Pedro Elviro"
"http://dbpedia.org/resource/Pepe_Martínez_(actor)","Pepe Martínez (actor)"
"http://dbpedia.org/resource/Pier-Luc_Funk","Pier-Luc Funk"
"http://dbpedia.org/resource/Prabhu_Mundkur","Prabhu Mundkur"
"http://dbpedia.org/resource/Rob_Niter","Rob Niter"
"http://dbpedia.org/resource/Roger_Clark_(actor,_born_1978)","Roger Clark (actor, born 1978)"
"http://dbpedia.org/resource/Rohit_Saraf","Rohit Saraf"
"http://dbpedia.org/resource/Rose_Williams_(actress)","Rose Williams (actress)"
"http://dbpedia.org/resource/Ryan_Andrews_(actor)","Ryan Andrews (actor)"
"http://dbpedia.org/resource/Samuel_Bottomley","Samuel Bottomley"
"http://dbpedia.org/resource/Santiago_Alarcón","Santiago Alarcón"
"http://dbpedia.org/resource/Seret_Scott","Seret Scott"
"http://dbpedia.org/resource/Shakira_Barrera","Shakira Barrera"
"http://dbpedia.org/resource/Shashankan_Mayyanad","Shashankan Mayyanad"
"http://dbpedia.org/resource/Shashi_Ranjan_(actor)","Shashi Ranjan (actor)"
"http://dbpedia.org/resource/Shin_Seung-ho","Shin Seung-ho"
"http://dbpedia.org/resource/Song_Kang","Song Kang"
"http://dbpedia.org/resource/Syazwan_Zulkifly","Syazwan Zulkifly"
"http://dbpedia.org/resource/Tamer_Levent","Tamer Levent"
"http://dbpedia.org/resource/Tyler_Barnhardt","Tyler Barnhardt"
"http://dbpedia.org/resource/Victor_Carin","Victor Carin"
"http://dbpedia.org/resource/Yosuke_Sugino","Yosuke Sugino"
"http://dbpedia.org/resource/Yuta_Koseki","Yuta Koseki"
"http://dbpedia.org/resource/Yuval_Zamir","Yuval Zamir"
"http://dbpedia.org/resource/Álvaro_Rico","Álvaro Rico"
"http://dbpedia.org/resource/Jonathan_Cullen","Jonathan Cullen"
"http://dbpedia.org/resource/Louis_Chirillo","Louis Chirillo"
"http://dbpedia.org/resource/Paul_Bazely","Paul Bazely"
"http://dbpedia.org/resource/Sean_Hankinson","Sean Hankinson"
"http://dbpedia.org/resource/Sajid_Hasan","Sajid Hasan"
"http://dbpedia.org/resource/Brian_Steele","Brian Steele"
"http://dbpedia.org/resource/Jon_Shepodd","Jon Shepodd"
"http://dbpedia.org/resource/Paul_Dawber","Paul Dawber"
"http://dbpedia.org/resource/Don_Leonard","Don Leonard"
"http://dbpedia.org/resource/Robert_Deman","Robert Deman"
"http://dbpedia.org/resource/Tony_Pritchard","Tony Pritchard"
"http://dbpedia.org/resource/August_Emerson","August Emerson"
"http://dbpedia.org/resource/Jagathy_N._K._Achary","Jagathy N. K. Achary"
"http://dbpedia.org/resource/Maud_Jeffries","Maud Jeffries"
"http://dbpedia.org/resource/Mpho_Koaho","Mpho Koaho"
"http://dbpedia.org/resource/Mushtaq_Khan","Mushtaq Khan"
"http://dbpedia.org/resource/Tom_Mason_(actor)","Tom Mason (actor)"
"http://dbpedia.org/resource/Zack_Pearlman","Zack Pearlman"
"http://dbpedia.org/resource/Arthur_Hoops","Arthur Hoops"
"http://dbpedia.org/resource/David_Sterne","David Sterne"
"http://dbpedia.org/resource/Enrique_Villén","Enrique Villén"
"http://dbpedia.org/resource/Steven_Daniel","Steven Daniel"
"http://dbpedia.org/resource/Abid_Kashmiri","Abid Kashmiri"
"http://dbpedia.org/resource/Marco_Grazzini","Marco Grazzini"
"http://dbpedia.org/resource/Stivi_Paskoski","Stivi Paskoski"
"http://dbpedia.org/resource/Alfredo_Narciso","Alfredo Narciso"
"http://dbpedia.org/resource/Christopher_Thompson_(actor)","Christopher Thompson (actor)"
"http://dbpedia.org/resource/James_Sie","James Sie"
"http://dbpedia.org/resource/Peter_Ferdinando","Peter Ferdinando"
"http://dbpedia.org/resource/Richard_%22Dicky%22_Suett","Richard ""Dicky"" Suett"
"http://dbpedia.org/resource/Shane_Coffey","Shane Coffey"
"http://dbpedia.org/resource/Alister_Smart","Alister Smart"
"http://dbpedia.org/resource/C._J._Allen_(actor)","C. J. Allen (actor)"
"http://dbpedia.org/resource/Chance_Kelly","Chance Kelly"
"http://dbpedia.org/resource/Charles_Cherry","Charles Cherry"
"http://dbpedia.org/resource/Ernest_Glendinning","Ernest Glendinning"
"http://dbpedia.org/resource/H._Reeves-Smith","H. Reeves-Smith"
"http://dbpedia.org/resource/Peter_Gwynne","Peter Gwynne"
"http://dbpedia.org/resource/Vinod_Kulkarni","Vinod Kulkarni"
"http://dbpedia.org/resource/Akemnji_Ndifornyen","Akemnji Ndifornyen"
"http://dbpedia.org/resource/Bharath_Reddy_(actor)","Bharath Reddy (actor)"
"http://dbpedia.org/resource/Frederic_De_Belleville","Frederic De Belleville"
"http://dbpedia.org/resource/Guo_Lianwen","Guo Lianwen"
"http://dbpedia.org/resource/James_Clyde_(actor)","James Clyde (actor)"
"http://dbpedia.org/resource/Louis_Borel","Louis Borel"
"http://dbpedia.org/resource/Achyuth_Kumar","Achyuth Kumar"
"http://dbpedia.org/resource/Adolphe_Engers","Adolphe Engers"
"http://dbpedia.org/resource/Andrew_J._West","Andrew J. West"
"http://dbpedia.org/resource/David_E._Woodley","David E. Woodley"
"http://dbpedia.org/resource/Franz_Sala","Franz Sala"
"http://dbpedia.org/resource/Gino_Viotti","Gino Viotti"
"http://dbpedia.org/resource/Jayakumari","Jayakumari"
"http://dbpedia.org/resource/John_Hollingworth_(actor)","John Hollingworth (actor)"
"http://dbpedia.org/resource/Jonathan_Cohen_(actor)","Jonathan Cohen (actor)"
"http://dbpedia.org/resource/Max_Landa","Max Landa"
"http://dbpedia.org/resource/Oscar_Jacques","Oscar Jacques"
"http://dbpedia.org/resource/Riley_Hatch","Riley Hatch"
"http://dbpedia.org/resource/Sean_Mahon","Sean Mahon"
"http://dbpedia.org/resource/T._M._Karthik","T. M. Karthik"
"http://dbpedia.org/resource/Tunji_Kasim","Tunji Kasim"
"http://dbpedia.org/resource/Esther_Brand_(actress)","Esther Brand (actress)"
"http://dbpedia.org/resource/Kévin_Azaïs","Kévin Azaïs"
"http://dbpedia.org/resource/Scott_Turnbull","Scott Turnbull"
"http://dbpedia.org/resource/Shrikant_Yadav","Shrikant Yadav"
"http://dbpedia.org/resource/Anangsha_Biswas","Anangsha Biswas"
"http://dbpedia.org/resource/Anup_Upadhyay","Anup Upadhyay"
"http://dbpedia.org/resource/David_Berry_(actor)","David Berry (actor)"
"http://dbpedia.org/resource/Gayatri_Rema","Gayatri Rema"
"http://dbpedia.org/resource/Joe_De_La_Cruz_(actor)","Joe De La Cruz (actor)"
"http://dbpedia.org/resource/John_Carlin_(actor)","John Carlin (actor)"
"http://dbpedia.org/resource/Michael_Marcus_(actor)","Michael Marcus (actor)"
"http://dbpedia.org/resource/Mohit_Ahlawat_(actor)","Mohit Ahlawat (actor)"
"http://dbpedia.org/resource/Ribbhu_Mehra","Ribbhu Mehra"
"http://dbpedia.org/resource/Amy_Everson","Amy Everson"
"http://dbpedia.org/resource/Antonio_R._Frausto","Antonio R. Frausto"
"http://dbpedia.org/resource/Arturo_Martínez_(actor)","Arturo Martínez (actor)"
"http://dbpedia.org/resource/Emilio_Insolera","Emilio Insolera"
"http://dbpedia.org/resource/José_Crespo_(actor)","José Crespo (actor)"
"http://dbpedia.org/resource/José_Guardiola_(actor)","José Guardiola (actor)"
"http://dbpedia.org/resource/Karl_Fochler","Karl Fochler"
"http://dbpedia.org/resource/Koushik_Roy","Koushik Roy"
"http://dbpedia.org/resource/Luis_Aldás","Luis Aldás"
"http://dbpedia.org/resource/Michael_Laurence","Michael Laurence"
"http://dbpedia.org/resource/Philip_O'Sullivan","Philip O'Sullivan"
"http://dbpedia.org/resource/Rafael_Bertrand","Rafael Bertrand"
"http://dbpedia.org/resource/Ranadhir_Reddy","Ranadhir Reddy"
"http://dbpedia.org/resource/Roberto_Font","Roberto Font"
"http://dbpedia.org/resource/Tim_Griffin_(actor)","Tim Griffin (actor)"
"http://dbpedia.org/resource/Tomás_Perrín","Tomás Perrín"
"http://dbpedia.org/resource/Tushar_Kapadia","Tushar Kapadia"
"http://dbpedia.org/resource/Benjamin_Lavernhe","Benjamin Lavernhe"
"http://dbpedia.org/resource/Juan_Vítola","Juan Vítola"
"http://dbpedia.org/resource/Tony_Jayawardena","Tony Jayawardena"
"http://dbpedia.org/resource/Fred_Liewehr","Fred Liewehr"
"http://dbpedia.org/resource/Mehul_Nisar","Mehul Nisar"
"http://dbpedia.org/resource/Adolf_Gondrell","Adolf Gondrell"
"http://dbpedia.org/resource/Dante_Pereira-Olson","Dante Pereira-Olson"
"http://dbpedia.org/resource/Ernest_Lawford","Ernest Lawford"
"http://dbpedia.org/resource/Manfred_Koempel-Pilot","Manfred Koempel-Pilot"
"http://dbpedia.org/resource/Marcello_Spada","Marcello Spada"
"http://dbpedia.org/resource/Albert_Brooks","Albert Brooks"
"http://dbpedia.org/resource/Amitabh_Bachchan","Amitabh Bachchan"
"http://dbpedia.org/resource/Anthony_Hopkins","Anthony Hopkins"
"http://dbpedia.org/resource/Arnold_Schwarzenegger","Arnold Schwarzenegger"
"http://dbpedia.org/resource/Bela_Lugosi","Bela Lugosi"
"http://dbpedia.org/resource/Bill_Macy","Bill Macy"
"http://dbpedia.org/resource/Bill_Oddie","Bill Oddie"
"http://dbpedia.org/resource/Billy_Bob_Thornton","Billy Bob Thornton"
"http://dbpedia.org/resource/Billy_Crystal","Billy Crystal"
"http://dbpedia.org/resource/Burt_Lancaster","Burt Lancaster"
"http://dbpedia.org/resource/Cary_Elwes","Cary Elwes"
"http://dbpedia.org/resource/Chaim_Topol","Chaim Topol"
"http://dbpedia.org/resource/Charlie_Chaplin","Charlie Chaplin"
"http://dbpedia.org/resource/Chris_Sarandon","Chris Sarandon"
"http://dbpedia.org/resource/Danny_Kaye","Danny Kaye"
"http://dbpedia.org/resource/David_Janssen","David Janssen"
"http://dbpedia.org/resource/Delroy_Lindo","Delroy Lindo"
"http://dbpedia.org/resource/Dennis_Hopper","Dennis Hopper"
"http://dbpedia.org/resource/Dwight_Schultz","Dwight Schultz"
"http://dbpedia.org/resource/Eli_Wallach","Eli Wallach"
"http://dbpedia.org/resource/Gary_Busey","Gary Busey"
"http://dbpedia.org/resource/George_Peppard","George Peppard"
"http://dbpedia.org/resource/Gordon_Michael_Woolvett","Gordon Michael Woolvett"
"http://dbpedia.org/resource/Graham_Chapman","Graham Chapman"
"http://dbpedia.org/resource/Harry_Shearer","Harry Shearer"
"http://dbpedia.org/resource/Humphrey_Bogart","Humphrey Bogart"
"http://dbpedia.org/resource/Ian_McKellen","Ian McKellen"
"http://dbpedia.org/resource/James_Stewart","James Stewart"
"http://dbpedia.org/resource/Jason_Alexander","Jason Alexander"
"http://dbpedia.org/resource/Jet_Li","Jet Li"
"http://dbpedia.org/resource/John_Wayne","John Wayne"
"http://dbpedia.org/resource/John_Wilkes_Booth","John Wilkes Booth"
"http://dbpedia.org/resource/Jon_Voight","Jon Voight"
"http://dbpedia.org/resource/Joseph_Cotten","Joseph Cotten"
"http://dbpedia.org/resource/Joshua_Jackson","Joshua Jackson"
"http://dbpedia.org/resource/Kabir_Bedi","Kabir Bedi"
"http://dbpedia.org/resource/Karl_Gustav_Ahlefeldt","Karl Gustav Ahlefeldt"
"http://dbpedia.org/resource/Keanu_Reeves","Keanu Reeves"
"http://dbpedia.org/resource/Kelsey_Grammer","Kelsey Grammer"
"http://dbpedia.org/resource/Kenji_Sahara","Kenji Sahara"
"http://dbpedia.org/resource/Kevin_Bacon","Kevin Bacon"
"http://dbpedia.org/resource/Kevin_Spacey","Kevin Spacey"
"http://dbpedia.org/resource/Kim_Milford","Kim Milford"
"http://dbpedia.org/resource/Konstantin_Stanislavski","Konstantin Stanislavski"
"http://dbpedia.org/resource/Kyle_MacLachlan","Kyle MacLachlan"
"http://dbpedia.org/resource/Lee_Marvin","Lee Marvin"
"http://dbpedia.org/resource/Lee_Van_Cleef","Lee Van Cleef"
"http://dbpedia.org/resource/Mack_Sennett","Mack Sennett"
"http://dbpedia.org/resource/Adoni_Maropis","Adoni Maropis"
"http://dbpedia.org/resource/Adrian_Lewis_Morgan","Adrian Lewis Morgan"
"http://dbpedia.org/resource/Akira_Emoto","Akira Emoto"
"http://dbpedia.org/resource/Al_White","Al White"
"http://dbpedia.org/resource/Alan_David_Lee","Alan David Lee"
"http://dbpedia.org/resource/Alejandro_Tommasi","Alejandro Tommasi"
"http://dbpedia.org/resource/Aleksei_Kravchenko_(actor)","Aleksei Kravchenko (actor)"
"http://dbpedia.org/resource/Alexander_Chaplin","Alexander Chaplin"
"http://dbpedia.org/resource/Alexander_Michaeletos","Alexander Michaeletos"
"http://dbpedia.org/resource/Andre_Kinney","Andre Kinney"
"http://dbpedia.org/resource/Andreas_Wilson","Andreas Wilson"
"http://dbpedia.org/resource/Andrew_Blackman","Andrew Blackman"
"http://dbpedia.org/resource/Andrew_Paul","Andrew Paul"
"http://dbpedia.org/resource/Andrew_Rannells","Andrew Rannells"
"http://dbpedia.org/resource/André_Hennicke","André Hennicke"
"http://dbpedia.org/resource/Andy_Romano","Andy Romano"
"http://dbpedia.org/resource/Angeline_Ball","Angeline Ball"
"http://dbpedia.org/resource/Angus_Lennie","Angus Lennie"
"http://dbpedia.org/resource/Angus_Sampson","Angus Sampson"
"http://dbpedia.org/resource/Annie_Rosar","Annie Rosar"
"http://dbpedia.org/resource/Anthony_Calf","Anthony Calf"
"http://dbpedia.org/resource/Anthony_James_(actor)","Anthony James (actor)"
"http://dbpedia.org/resource/Arihiro_Hase","Arihiro Hase"
"http://dbpedia.org/resource/Ariyon_Bakare","Ariyon Bakare"
"http://dbpedia.org/resource/Arliss_Howard","Arliss Howard"
"http://dbpedia.org/resource/Art_Hindle","Art Hindle"
"http://dbpedia.org/resource/Arthur_Hohl","Arthur Hohl"
"http://dbpedia.org/resource/Bailey_Chase","Bailey Chase"
"http://dbpedia.org/resource/Ben_Crompton","Ben Crompton"
"http://dbpedia.org/resource/Bill_Allison_(actor)","Bill Allison (actor)"
"http://dbpedia.org/resource/Bobby_Vernon","Bobby Vernon"
"http://dbpedia.org/resource/Brett_Climo","Brett Climo"
"http://dbpedia.org/resource/Bruce_Mackinnon","Bruce Mackinnon"
"http://dbpedia.org/resource/Burton_Gilliam","Burton Gilliam"
"http://dbpedia.org/resource/Carmen_du_Sautoy","Carmen du Sautoy"
"http://dbpedia.org/resource/Caroline_Lesley","Caroline Lesley"
"http://dbpedia.org/resource/Chafurin","Chafurin"
"http://dbpedia.org/resource/Charles_Chun","Charles Chun"
"http://dbpedia.org/resource/Charles_Farrell","Charles Farrell"
"http://dbpedia.org/resource/Charlie_Carlson","Charlie Carlson"
"http://dbpedia.org/resource/Cho_Ramaswamy","Cho Ramaswamy"
"http://dbpedia.org/resource/Chris_J._Johnson","Chris J. Johnson"
"http://dbpedia.org/resource/Chris_Tallman","Chris Tallman"
"http://dbpedia.org/resource/Christien_Anholt","Christien Anholt"
"http://dbpedia.org/resource/Cliff_Potts","Cliff Potts"
"http://dbpedia.org/resource/Clifton_Collins_Jr.","Clifton Collins Jr."
"http://dbpedia.org/resource/Clive_Morton","Clive Morton"
"http://dbpedia.org/resource/Colin_Fox_(actor)","Colin Fox (actor)"
"http://dbpedia.org/resource/Curt_Bois","Curt Bois"
"http://dbpedia.org/resource/Cyril_Raffaelli","Cyril Raffaelli"
"http://dbpedia.org/resource/Daisuke_Namikawa","Daisuke Namikawa"
"http://dbpedia.org/resource/Dan_Byrd","Dan Byrd"
"http://dbpedia.org/resource/Daniel_Alvarado","Daniel Alvarado"
"http://dbpedia.org/resource/Daniel_Gerroll","Daniel Gerroll"
"http://dbpedia.org/resource/Danny_Goldman","Danny Goldman"
"http://dbpedia.org/resource/Danton_Mello","Danton Mello"
"http://dbpedia.org/resource/Dara_Coleman","Dara Coleman"
"http://dbpedia.org/resource/Darius_Perkins","Darius Perkins"
"http://dbpedia.org/resource/David_Bateson","David Bateson"
"http://dbpedia.org/resource/David_Cubitt","David Cubitt"
"http://dbpedia.org/resource/David_Daker","David Daker"
"http://dbpedia.org/resource/David_Denman","David Denman"
"http://dbpedia.org/resource/David_Easter","David Easter"
"http://dbpedia.org/resource/David_Harris_(American_actor)","David Harris (American actor)"
"http://dbpedia.org/resource/David_Lewis_(American_actor)","David Lewis (American actor)"
"http://dbpedia.org/resource/David_Newell","David Newell"
"http://dbpedia.org/resource/David_Schramm_(actor)","David Schramm (actor)"
"http://dbpedia.org/resource/David_de_Keyser","David de Keyser"
"http://dbpedia.org/resource/Davoud_Rashidi","Davoud Rashidi"
"http://dbpedia.org/resource/Dean_Harris","Dean Harris"
"http://dbpedia.org/resource/Dean_Lennox_Kelly","Dean Lennox Kelly"
"http://dbpedia.org/resource/Dean_McDermott","Dean McDermott"
"http://dbpedia.org/resource/Dennis_Boutsikaris","Dennis Boutsikaris"
"http://dbpedia.org/resource/Dick_Jones_(actor)","Dick Jones (actor)"
"http://dbpedia.org/resource/Dieter_Brummer","Dieter Brummer"
"http://dbpedia.org/resource/Dilip_Prabhavalkar","Dilip Prabhavalkar"
"http://dbpedia.org/resource/Don_Matheson","Don Matheson"
"http://dbpedia.org/resource/Donald_Cook_(actor)","Donald Cook (actor)"
"http://dbpedia.org/resource/Douglas_Campbell_(actor)","Douglas Campbell (actor)"
