"pol","name"
"http://dbpedia.org/resource/Will_Bond","Will Bond"
"http://dbpedia.org/resource/Will_Bouma","Will Bouma"
"http://dbpedia.org/resource/Will_Brownsberger","Will Brownsberger"
"http://dbpedia.org/resource/Will_Campos","Will Campos"
"http://dbpedia.org/resource/Will_Coursey","Will Coursey"
"http://dbpedia.org/resource/Will_Davis_(politician)","Will Davis (politician)"
"http://dbpedia.org/resource/Will_Dismukes","Will Dismukes"
"http://dbpedia.org/resource/Will_Duckworth","Will Duckworth"
"http://dbpedia.org/resource/Will_E._Neal","Will E. Neal"
"http://dbpedia.org/resource/Will_Espero","Will Espero"
"http://dbpedia.org/resource/Will_Ford_Hartnett","Will Ford Hartnett"
"http://dbpedia.org/resource/Will_Forster","Will Forster"
"http://dbpedia.org/resource/Will_Fowles","Will Fowles"
"http://dbpedia.org/resource/Will_Gabig","Will Gabig"
"http://dbpedia.org/resource/Will_Guzzardi","Will Guzzardi"
"http://dbpedia.org/resource/Will_H._Hays","Will H. Hays"
"http://dbpedia.org/resource/Will_Haskell","Will Haskell"
"http://dbpedia.org/resource/Will_Hodgman","Will Hodgman"
"http://dbpedia.org/resource/Will_Hurd","Will Hurd"
"http://dbpedia.org/resource/Will_Kendrick","Will Kendrick"
"http://dbpedia.org/resource/Will_Kirk_Kaynor","Will Kirk Kaynor"
"http://dbpedia.org/resource/Will_Kraus","Will Kraus"
"http://dbpedia.org/resource/Will_Metcalf","Will Metcalf"
"http://dbpedia.org/resource/Will_Morefield","Will Morefield"
"http://dbpedia.org/resource/Will_Morgan","Will Morgan"
"http://dbpedia.org/resource/Will_Nicholson","Will Nicholson"
"http://dbpedia.org/resource/Will_P._Brady","Will P. Brady"
"http://dbpedia.org/resource/Will_P._Stephenson","Will P. Stephenson"
"http://dbpedia.org/resource/Will_Quince","Will Quince"
"http://dbpedia.org/resource/Will_Reid","Will Reid"
"http://dbpedia.org/resource/Will_Robinson_(Florida_politician)","Will Robinson (Florida politician)"
"http://dbpedia.org/resource/Will_Rogers","Will Rogers"
"http://dbpedia.org/resource/Will_Rogers_(Maine_politician)","Will Rogers (Maine politician)"
"http://dbpedia.org/resource/Will_Rogers_(Oklahoma_politician)","Will Rogers (Oklahoma politician)"
"http://dbpedia.org/resource/Will_Rogers_Jr.","Will Rogers Jr."
"http://dbpedia.org/resource/Will_Sellers","Will Sellers"
"http://dbpedia.org/resource/Will_Sessoms","Will Sessoms"
"http://dbpedia.org/resource/Will_T._Scott","Will T. Scott"
"http://dbpedia.org/resource/Will_Wade_(Georgia_politician)","Will Wade (Georgia politician)"
"http://dbpedia.org/resource/Will_Wampler","Will Wampler"
"http://dbpedia.org/resource/Will_Weatherford","Will Weatherford"
"http://dbpedia.org/resource/Will_Wheeler","Will Wheeler"
"http://dbpedia.org/resource/Will_Wilson_(Texas_politician)","Will Wilson (Texas politician)"
"http://dbpedia.org/resource/Will_Wynn","Will Wynn"
"http://dbpedia.org/resource/Willa_L._Fulmer","Willa L. Fulmer"
"http://dbpedia.org/resource/Willa_McCord_Blake_Eslick","Willa McCord Blake Eslick"
"http://dbpedia.org/resource/Willard_Allen_(politician)","Willard Allen (politician)"
"http://dbpedia.org/resource/Willard_Ames_De_Pree","Willard Ames De Pree"
"http://dbpedia.org/resource/Willard_C._Drumm","Willard C. Drumm"
"http://dbpedia.org/resource/Willard_Estey","Willard Estey"
"http://dbpedia.org/resource/Willard_H._Allen","Willard H. Allen"
"http://dbpedia.org/resource/Willard_H._Chandler","Willard H. Chandler"
"http://dbpedia.org/resource/Willard_H._Murray_Jr.","Willard H. Murray Jr."
"http://dbpedia.org/resource/Willard_Hall","Willard Hall"
"http://dbpedia.org/resource/Willard_I._Bowerman_Jr.","Willard I. Bowerman Jr."
"http://dbpedia.org/resource/Willard_Jenkins","Willard Jenkins"
"http://dbpedia.org/resource/Willard_Kinzie","Willard Kinzie"
"http://dbpedia.org/resource/Willard_L._Beaulac","Willard L. Beaulac"
"http://dbpedia.org/resource/Willard_Lemmon","Willard Lemmon"
"http://dbpedia.org/resource/Willard_M._Huyck","Willard M. Huyck"
"http://dbpedia.org/resource/Willard_Munger","Willard Munger"
"http://dbpedia.org/resource/Willard_O'Brien","Willard O'Brien"
"http://dbpedia.org/resource/Willard_Phelps","Willard Phelps"
"http://dbpedia.org/resource/Willard_Preble_Hall","Willard Preble Hall"
"http://dbpedia.org/resource/Willard_Preston","Willard Preston"
"http://dbpedia.org/resource/Willard_Pummel","Willard Pummel"
"http://dbpedia.org/resource/Willard_S._Curtin","Willard S. Curtin"
"http://dbpedia.org/resource/Willard_Saulsbury_Jr.","Willard Saulsbury Jr."
"http://dbpedia.org/resource/Willard_Saulsbury_Sr.","Willard Saulsbury Sr."
"http://dbpedia.org/resource/Willard_Warner","Willard Warner"
"http://dbpedia.org/resource/Willard_Washburn","Willard Washburn"
"http://dbpedia.org/resource/Willard_Wheatley","Willard Wheatley"
"http://dbpedia.org/resource/Willard_Woodard","Willard Woodard"
"http://dbpedia.org/resource/Willbur_Fisk","Willbur Fisk"
"http://dbpedia.org/resource/Wille_Rydman","Wille Rydman"
"http://dbpedia.org/resource/Willem_Aantjes","Willem Aantjes"
"http://dbpedia.org/resource/Willem_Adriaan_van_der_Stel","Willem Adriaan van der Stel"
"http://dbpedia.org/resource/Willem_Albarda","Willem Albarda"
"http://dbpedia.org/resource/Willem_Arnold_Alting","Willem Arnold Alting"
"http://dbpedia.org/resource/Willem_Cornelis_Janse_van_Rensburg","Willem Cornelis Janse van Rensburg"
"http://dbpedia.org/resource/Willem_Drees","Willem Drees"
"http://dbpedia.org/resource/Willem_Drees_Jr.","Willem Drees Jr."
"http://dbpedia.org/resource/Willem_Eduard_Bok","Willem Eduard Bok"
"http://dbpedia.org/resource/Willem_Eduard_Bok_Jr.","Willem Eduard Bok Jr."
"http://dbpedia.org/resource/Willem_Faber","Willem Faber"
"http://dbpedia.org/resource/Willem_George_Frederik_Derx","Willem George Frederik Derx"
"http://dbpedia.org/resource/Willem_Helot","Willem Helot"
"http://dbpedia.org/resource/Willem_Hendrik_Johan_van_Idsinga","Willem Hendrik Johan van Idsinga"
"http://dbpedia.org/resource/Willem_Hoekzema","Willem Hoekzema"
"http://dbpedia.org/resource/Willem_Huender","Willem Huender"
"http://dbpedia.org/resource/Willem_Huydecoper","Willem Huydecoper"
"http://dbpedia.org/resource/Willem_Jacobszoon_Coster","Willem Jacobszoon Coster"
"http://dbpedia.org/resource/Willem_Jewett","Willem Jewett"
"http://dbpedia.org/resource/Willem_Johannes_Leyds","Willem Johannes Leyds"
"http://dbpedia.org/resource/Willem_Kieft","Willem Kieft"
"http://dbpedia.org/resource/Willem_Konjore","Willem Konjore"
"http://dbpedia.org/resource/Willem_Le_Jeune","Willem Le Jeune"
"http://dbpedia.org/resource/Willem_Lodewijk_de_Vos_van_Steenwijk","Willem Lodewijk de Vos van Steenwijk"
"http://dbpedia.org/resource/Willem_Poolman","Willem Poolman"
"http://dbpedia.org/resource/Willem_Rooseboom","Willem Rooseboom"
"http://dbpedia.org/resource/Willem_Schermerhorn","Willem Schermerhorn"
"http://dbpedia.org/resource/Willem_Scholten","Willem Scholten"
"http://dbpedia.org/resource/Willem_Vermeend","Willem Vermeend"
"http://dbpedia.org/resource/Willem_Westra_van_Holthe","Willem Westra van Holthe"
"http://dbpedia.org/resource/Willem_Witteveen","Willem Witteveen"
"http://dbpedia.org/resource/Willem_den_Toom","Willem den Toom"
"http://dbpedia.org/resource/Willem_van_Eysinga","Willem van Eysinga"
"http://dbpedia.org/resource/Willem_van_Outhoorn","Willem van Outhoorn"
"http://dbpedia.org/resource/Willem_van_Panhuys","Willem van Panhuys"
"http://dbpedia.org/resource/Willem_van_der_Velden","Willem van der Velden"
"http://dbpedia.org/resource/Willer_Bordon","Willer Bordon"
"http://dbpedia.org/resource/Willfred_W._Lufkin","Willfred W. Lufkin"
"http://dbpedia.org/resource/Willi_Agatz","Willi Agatz"
"http://dbpedia.org/resource/Willi_Birkelbach","Willi Birkelbach"
"http://dbpedia.org/resource/Willi_Eichler","Willi Eichler"
"http://dbpedia.org/resource/Willi_Schatz","Willi Schatz"
"http://dbpedia.org/resource/Willi_Stoph","Willi Stoph"
"http://dbpedia.org/resource/Willi_Stöhr","Willi Stöhr"
"http://dbpedia.org/resource/William-Pierre_Grant","William-Pierre Grant"
"http://dbpedia.org/resource/William_%22Cocktail%22_Boothby","William ""Cocktail"" Boothby"
"http://dbpedia.org/resource/William_%22Smitty%22_Pignatelli","William ""Smitty"" Pignatelli"
"http://dbpedia.org/resource/William_%22Tiger%22_Dunlop","William ""Tiger"" Dunlop"
"http://dbpedia.org/resource/William_(Smiley)_Heather","William (Smiley) Heather"
"http://dbpedia.org/resource/William_A._Anderson","William A. Anderson"
"http://dbpedia.org/resource/William_A._Ashbrook","William A. Ashbrook"
"http://dbpedia.org/resource/William_A._Atwood","William A. Atwood"
"http://dbpedia.org/resource/William_A._Bablitch","William A. Bablitch"
"http://dbpedia.org/resource/William_A._Barrett","William A. Barrett"
"http://dbpedia.org/resource/William_A._Barstow","William A. Barstow"
"http://dbpedia.org/resource/William_A._Beeton_Jr.","William A. Beeton Jr."
"http://dbpedia.org/resource/William_A._Bell","William A. Bell"
"http://dbpedia.org/resource/William_A._Berry_(judge)","William A. Berry (judge)"
"http://dbpedia.org/resource/William_A._Blakley","William A. Blakley"
"http://dbpedia.org/resource/William_A._Boos_Jr.","William A. Boos Jr."
"http://dbpedia.org/resource/William_A._Bradley","William A. Bradley"
"http://dbpedia.org/resource/William_A._Bronrott","William A. Bronrott"
"http://dbpedia.org/resource/William_A._Bugh","William A. Bugh"
"http://dbpedia.org/resource/William_A._Burgett","William A. Burgett"
"http://dbpedia.org/resource/William_A._Burwell","William A. Burwell"
"http://dbpedia.org/resource/William_A._Calderhead","William A. Calderhead"
"http://dbpedia.org/resource/William_A._Campbell_(politician)","William A. Campbell (politician)"
"http://dbpedia.org/resource/William_A._Chanler","William A. Chanler"
"http://dbpedia.org/resource/William_A._Chatfield","William A. Chatfield"
"http://dbpedia.org/resource/William_A._Clark","William A. Clark"
"http://dbpedia.org/resource/William_A._Cocke","William A. Cocke"
"http://dbpedia.org/resource/William_A._Craven","William A. Craven"
"http://dbpedia.org/resource/William_A._Crawford","William A. Crawford"
"http://dbpedia.org/resource/William_A._Crombie","William A. Crombie"
"http://dbpedia.org/resource/William_A._Culpepper","William A. Culpepper"
"http://dbpedia.org/resource/William_A._Dawson","William A. Dawson"
"http://dbpedia.org/resource/William_A._Egan","William A. Egan"
"http://dbpedia.org/resource/William_A._Ekwall","William A. Ekwall"
"http://dbpedia.org/resource/William_A._Ellis","William A. Ellis"
"http://dbpedia.org/resource/William_A._Flanagan","William A. Flanagan"
"http://dbpedia.org/resource/William_A._Flemming","William A. Flemming"
"http://dbpedia.org/resource/William_A._Fletcher","William A. Fletcher"
"http://dbpedia.org/resource/William_A._Garrett","William A. Garrett"
"http://dbpedia.org/resource/William_A._Gilbert","William A. Gilbert"
"http://dbpedia.org/resource/William_A._Graham_(agriculture_commissioner)","William A. Graham (agriculture commissioner)"
"http://dbpedia.org/resource/William_A._Griswold","William A. Griswold"
"http://dbpedia.org/resource/William_A._Harrison","William A. Harrison"
"http://dbpedia.org/resource/William_A._Heidt","William A. Heidt"
"http://dbpedia.org/resource/William_A._Irvin","William A. Irvin"
"http://dbpedia.org/resource/William_A._J._Sparks","William A. J. Sparks"
"http://dbpedia.org/resource/William_A._Jeffrey","William A. Jeffrey"
"http://dbpedia.org/resource/William_A._Johnson_Jr.","William A. Johnson Jr."
"http://dbpedia.org/resource/William_A._Johnstone","William A. Johnstone"
"http://dbpedia.org/resource/William_A._Kasten","William A. Kasten"
"http://dbpedia.org/resource/William_A._Kay","William A. Kay"
"http://dbpedia.org/resource/William_A._Losier","William A. Losier"
"http://dbpedia.org/resource/William_A._M._Burden","William A. M. Burden"
"http://dbpedia.org/resource/William_A._MacLeod","William A. MacLeod"
"http://dbpedia.org/resource/William_A._Magee","William A. Magee"
"http://dbpedia.org/resource/William_A._Marovitz","William A. Marovitz"
"http://dbpedia.org/resource/William_A._Massey_(politician)","William A. Massey (politician)"
"http://dbpedia.org/resource/William_A._Massingill","William A. Massingill"
"http://dbpedia.org/resource/William_A._McGillivray","William A. McGillivray"
"http://dbpedia.org/resource/William_A._McKeighan","William A. McKeighan"
"http://dbpedia.org/resource/William_A._Moseley","William A. Moseley"
"http://dbpedia.org/resource/William_A._Munnell","William A. Munnell"
"http://dbpedia.org/resource/William_A._Newell","William A. Newell"
"http://dbpedia.org/resource/William_A._Niskanen","William A. Niskanen"
"http://dbpedia.org/resource/William_A._O'Neill","William A. O'Neill"
"http://dbpedia.org/resource/William_A._Palmer","William A. Palmer"
"http://dbpedia.org/resource/William_A._Paterson","William A. Paterson"
"http://dbpedia.org/resource/William_A._Peffer","William A. Peffer"
"http://dbpedia.org/resource/William_A._Phillips","William A. Phillips"
"http://dbpedia.org/resource/William_A._Pickering","William A. Pickering"
"http://dbpedia.org/resource/William_A._Pile","William A. Pile"
"http://dbpedia.org/resource/William_A._Pirce","William A. Pirce"
"http://dbpedia.org/resource/William_A._Poynter","William A. Poynter"
"http://dbpedia.org/resource/William_A._Purtell","William A. Purtell"
"http://dbpedia.org/resource/William_A._Quinton","William A. Quinton"
"http://dbpedia.org/resource/William_A._Redmond","William A. Redmond"
"http://dbpedia.org/resource/William_A._Richards","William A. Richards"
"http://dbpedia.org/resource/William_A._Rinehart","William A. Rinehart"
"http://dbpedia.org/resource/William_A._Roberts","William A. Roberts"
"http://dbpedia.org/resource/William_A._Robertson","William A. Robertson"
"http://dbpedia.org/resource/William_A._Rodenberg","William A. Rodenberg"
"http://dbpedia.org/resource/William_A._Rowan","William A. Rowan"
"http://dbpedia.org/resource/William_A._Russell_(Massachusetts_politician)","William A. Russell (Massachusetts politician)"
"http://dbpedia.org/resource/William_A._Ryan","William A. Ryan"
"http://dbpedia.org/resource/William_A._Sackett","William A. Sackett"
"http://dbpedia.org/resource/William_A._Schnader","William A. Schnader"
"http://dbpedia.org/resource/William_A._Shands","William A. Shands"
"http://dbpedia.org/resource/William_A._Shanklin","William A. Shanklin"
"http://dbpedia.org/resource/William_A._Simonton","William A. Simonton"
"http://dbpedia.org/resource/William_A._Sloane","William A. Sloane"
"http://dbpedia.org/resource/William_A._Stanfill","William A. Stanfill"
"http://dbpedia.org/resource/William_A._Steiger","William A. Steiger"
"http://dbpedia.org/resource/William_A._Stone","William A. Stone"
"http://dbpedia.org/resource/William_A._Tateum","William A. Tateum"
"http://dbpedia.org/resource/William_A._Taylor","William A. Taylor"
"http://dbpedia.org/resource/William_A._Trimble","William A. Trimble"
"http://dbpedia.org/resource/William_A._Wallace","William A. Wallace"
"http://dbpedia.org/resource/William_A._Wheeler","William A. Wheeler"
"http://dbpedia.org/resource/William_A._Whittlesey","William A. Whittlesey"
"http://dbpedia.org/resource/William_A._Wilson_(diplomat)","William A. Wilson (diplomat)"
"http://dbpedia.org/resource/William_Abbott_(Australian_politician)","William Abbott (Australian politician)"
"http://dbpedia.org/resource/William_Aberhart","William Aberhart"
"http://dbpedia.org/resource/William_Abraham_(trade_unionist)","William Abraham (trade unionist)"
"http://dbpedia.org/resource/William_Acker","William Acker"
"http://dbpedia.org/resource/William_Adam_Piper","William Adam Piper"
"http://dbpedia.org/resource/William_Adams_(British_Columbia_politician)","William Adams (British Columbia politician)"
"http://dbpedia.org/resource/William_Adams_(New_Zealand_politician)","William Adams (New Zealand politician)"
"http://dbpedia.org/resource/William_Adams_Richardson","William Adams Richardson"
"http://dbpedia.org/resource/William_Adams_Walker","William Adams Walker"
"http://dbpedia.org/resource/William_Adamson","William Adamson"
"http://dbpedia.org/resource/William_Adamson_(Wisconsin_politician)","William Adamson (Wisconsin politician)"
"http://dbpedia.org/resource/William_Addams","William Addams"
"http://dbpedia.org/resource/William_Addams_Williams","William Addams Williams"
"http://dbpedia.org/resource/William_Addison,_4th_Viscount_Addison","William Addison, 4th Viscount Addison"
"http://dbpedia.org/resource/William_Addison_Beynon","William Addison Beynon"
"http://dbpedia.org/resource/William_Addison_Duncan","William Addison Duncan"
"http://dbpedia.org/resource/William_Aiken_Jr.","William Aiken Jr."
"http://dbpedia.org/resource/William_Aikenhead","William Aikenhead"
"http://dbpedia.org/resource/William_Albany_McKenzie","William Albany McKenzie"
"http://dbpedia.org/resource/William_Albert","William Albert"
"http://dbpedia.org/resource/William_Albert_Atkinson","William Albert Atkinson"
"http://dbpedia.org/resource/William_Albert_Norris","William Albert Norris"
"http://dbpedia.org/resource/William_Albert_Pommer","William Albert Pommer"
"http://dbpedia.org/resource/William_Albert_Robinson","William Albert Robinson"
"http://dbpedia.org/resource/William_Albin_Young","William Albin Young"
"http://dbpedia.org/resource/William_Alden_Smith","William Alden Smith"
"http://dbpedia.org/resource/William_Aldous","William Aldous"
"http://dbpedia.org/resource/William_Aldrich","William Aldrich"
"http://dbpedia.org/resource/William_Alexander,_1st_Earl_of_Stirling","William Alexander, 1st Earl of Stirling"
"http://dbpedia.org/resource/William_Alexander_Anderson","William Alexander Anderson"
"http://dbpedia.org/resource/William_Alexander_Baird","William Alexander Baird"
"http://dbpedia.org/resource/William_Alexander_Cant","William Alexander Cant"
"http://dbpedia.org/resource/William_Alexander_Duer","William Alexander Duer"
"http://dbpedia.org/resource/William_Alexander_Fraser_(politician)","William Alexander Fraser (politician)"
"http://dbpedia.org/resource/William_Alexander_Graham","William Alexander Graham"
"http://dbpedia.org/resource/William_Alexander_Harris_(Kansas_politician)","William Alexander Harris (Kansas politician)"
"http://dbpedia.org/resource/William_Alexander_Harris_(Virginia_politician)","William Alexander Harris (Virginia politician)"
"http://dbpedia.org/resource/William_Alexander_Henry","William Alexander Henry"
"http://dbpedia.org/resource/William_Alexander_Julian","William Alexander Julian"
"http://dbpedia.org/resource/William_Alexander_Mackinnon_(Dunwich_MP)","William Alexander Mackinnon (Dunwich MP)"
"http://dbpedia.org/resource/William_Alexander_McMaster","William Alexander McMaster"
"http://dbpedia.org/resource/William_Alexander_Richardson","William Alexander Richardson"
"http://dbpedia.org/resource/William_Alexander_Robb_Kerr","William Alexander Robb Kerr"
"http://dbpedia.org/resource/William_Alexander_Smith_(politician)","William Alexander Smith (politician)"
"http://dbpedia.org/resource/William_Alexander_Weir","William Alexander Weir"
"http://dbpedia.org/resource/William_Alfred_Buckingham","William Alfred Buckingham"
"http://dbpedia.org/resource/William_Alfred_Galliher","William Alfred Galliher"
"http://dbpedia.org/resource/William_Alfred_Himsworth","William Alfred Himsworth"
"http://dbpedia.org/resource/William_Alfred_Preston","William Alfred Preston"
"http://dbpedia.org/resource/William_Alfred_Robinson","William Alfred Robinson"
"http://dbpedia.org/resource/William_Alicea_Pérez","William Alicea Pérez"
"http://dbpedia.org/resource/William_Alison_Russell","William Alison Russell"
"http://dbpedia.org/resource/William_Allain","William Allain"
"http://dbpedia.org/resource/William_Allan_Oldfield","William Allan Oldfield"
"http://dbpedia.org/resource/William_Allardyce","William Allardyce"
"http://dbpedia.org/resource/William_Alldridge","William Alldridge"
"http://dbpedia.org/resource/William_Allen_(Canadian_politician)","William Allen (Canadian politician)"
"http://dbpedia.org/resource/William_Allen_(Montana_politician)","William Allen (Montana politician)"
"http://dbpedia.org/resource/William_Allen_(biographer)","William Allen (biographer)"
"http://dbpedia.org/resource/William_Allen_(congressman)","William Allen (congressman)"
"http://dbpedia.org/resource/William_Allen_(governor)","William Allen (governor)"
"http://dbpedia.org/resource/William_Allen_Walsh","William Allen Walsh"
"http://dbpedia.org/resource/William_Allen_Woods","William Allen Woods"
"http://dbpedia.org/resource/William_Allmond_Codrington_Goode","William Allmond Codrington Goode"
"http://dbpedia.org/resource/William_Alston_Hutchinson","William Alston Hutchinson"
"http://dbpedia.org/resource/William_Alsup","William Alsup"
"http://dbpedia.org/resource/William_Alvah_Stewart","William Alvah Stewart"
"http://dbpedia.org/resource/William_Alves_Boys","William Alves Boys"
"http://dbpedia.org/resource/William_Alvord","William Alvord"
"http://dbpedia.org/resource/William_Ambrose_Wright","William Ambrose Wright"
"http://dbpedia.org/resource/William_Amherst,_1st_Earl_Amherst","William Amherst, 1st Earl Amherst"
"http://dbpedia.org/resource/William_Ampem-Darko","William Ampem-Darko"
"http://dbpedia.org/resource/William_Ancrum","William Ancrum"
"http://dbpedia.org/resource/William_Anderson_(Ontario_MP)","William Anderson (Ontario MP)"
"http://dbpedia.org/resource/William_Anderson_(Ontario_MPP)","William Anderson (Ontario MPP)"
"http://dbpedia.org/resource/William_Anderson_(Pennsylvania_politician)","William Anderson (Pennsylvania politician)"
"http://dbpedia.org/resource/William_Anderson_(Tasmanian_politician)","William Anderson (Tasmanian politician)"
"http://dbpedia.org/resource/William_Anderson_(Victorian_politician,_born_1853)","William Anderson (Victorian politician, born 1853)"
"http://dbpedia.org/resource/William_Anderson_(naval_officer)","William Anderson (naval officer)"
"http://dbpedia.org/resource/William_Anderson_Black","William Anderson Black"
"http://dbpedia.org/resource/William_Anderson_Handley","William Anderson Handley"
"http://dbpedia.org/resource/William_Andreas_Brown","William Andreas Brown"
"http://dbpedia.org/resource/William_Andrew_Charlton","William Andrew Charlton"
"http://dbpedia.org/resource/William_Andrew_MacKay","William Andrew MacKay"
"http://dbpedia.org/resource/William_Andrews_III","William Andrews III"
"http://dbpedia.org/resource/William_Angus_Dickson","William Angus Dickson"
"http://dbpedia.org/resource/William_Aniskovich","William Aniskovich"
"http://dbpedia.org/resource/William_Annand","William Annand"
"http://dbpedia.org/resource/William_Antrobus_Griesbach","William Antrobus Griesbach"
"http://dbpedia.org/resource/William_Aplin","William Aplin"
"http://dbpedia.org/resource/William_Appleton_(politician)","William Appleton (politician)"
"http://dbpedia.org/resource/William_Archer_(British_politician)","William Archer (British politician)"
"http://dbpedia.org/resource/William_Archibald_(politician)","William Archibald (politician)"
"http://dbpedia.org/resource/William_Archibald_Robertson","William Archibald Robertson"
"http://dbpedia.org/resource/William_Ardagh_Gardner_Walter","William Ardagh Gardner Walter"
"http://dbpedia.org/resource/William_Arden,_2nd_Baron_Alvanley","William Arden, 2nd Baron Alvanley"
"http://dbpedia.org/resource/William_Armstrong,_Baron_Armstrong_of_Sanderstead","William Armstrong, Baron Armstrong of Sanderstead"
"http://dbpedia.org/resource/William_Armstrong_(Virginia_politician)","William Armstrong (Virginia politician)"
"http://dbpedia.org/resource/William_Arnold_Carter","William Arnold Carter"
"http://dbpedia.org/resource/William_Arnson_Willoughby","William Arnson Willoughby"
"http://dbpedia.org/resource/William_Arrindell","William Arrindell"
"http://dbpedia.org/resource/William_Arthur_(minister)","William Arthur (minister)"
"http://dbpedia.org/resource/William_Arthur_Cochrane","William Arthur Cochrane"
"http://dbpedia.org/resource/William_Arthur_Ganfield","William Arthur Ganfield"
"http://dbpedia.org/resource/William_Arthur_White","William Arthur White"
"http://dbpedia.org/resource/William_Ashbury_Buchanan","William Ashbury Buchanan"
"http://dbpedia.org/resource/William_Ashhurst","William Ashhurst"
"http://dbpedia.org/resource/William_Ashmead_Courtenay","William Ashmead Courtenay"
"http://dbpedia.org/resource/William_Aston","William Aston"
"http://dbpedia.org/resource/William_Astor,_3rd_Viscount_Astor","William Astor, 3rd Viscount Astor"
"http://dbpedia.org/resource/William_Astor,_4th_Viscount_Astor","William Astor, 4th Viscount Astor"
"http://dbpedia.org/resource/William_Atcheson_Stewart","William Atcheson Stewart"
"http://dbpedia.org/resource/William_Atkins_(Australian_politician)","William Atkins (Australian politician)"
"http://dbpedia.org/resource/Dzmitry_Zhuk","Dzmitry Zhuk"
"http://dbpedia.org/resource/Dámaso_Berenguer","Dámaso Berenguer"
"http://dbpedia.org/resource/Dámaso_de_Toro","Dámaso de Toro"
"http://dbpedia.org/resource/Dëshira_Subashi","Dëshira Subashi"
"http://dbpedia.org/resource/E.Abubacker","E.Abubacker"
"http://dbpedia.org/resource/E.K_Krishnan","E.K Krishnan"
"http://dbpedia.org/resource/E._A._Bourque","E. A. Bourque"
"http://dbpedia.org/resource/E._Almer_Ames_Jr.","E. Almer Ames Jr."
"http://dbpedia.org/resource/E._Ann_McGee","E. Ann McGee"
"http://dbpedia.org/resource/E._Arnold_(Sri_Lankan_politician)","E. Arnold (Sri Lankan politician)"
"http://dbpedia.org/resource/E._B._Dimbulane","E. B. Dimbulane"
"http://dbpedia.org/resource/E._B._Erwin","E. B. Erwin"
"http://dbpedia.org/resource/E._Bamfo-Kwakye","E. Bamfo-Kwakye"
"http://dbpedia.org/resource/E._C._Smith_(Rock_County)","E. C. Smith (Rock County)"
"http://dbpedia.org/resource/E._Clay_Timanus","E. Clay Timanus"
"http://dbpedia.org/resource/E._Edward_Wehman_Jr.","E. Edward Wehman Jr."
"http://dbpedia.org/resource/E._H._Amonoo-Neizer","E. H. Amonoo-Neizer"
"http://dbpedia.org/resource/E._H._Ijams","E. H. Ijams"
"http://dbpedia.org/resource/E._Ikkanda_Warrier","E. Ikkanda Warrier"
"http://dbpedia.org/resource/E._J._Khaile","E. J. Khaile"
"http://dbpedia.org/resource/E._Jean_Walker","E. Jean Walker"
"http://dbpedia.org/resource/E._K._Vijayan","E. K. Vijayan"
"http://dbpedia.org/resource/E._M._Perera","E. M. Perera"
"http://dbpedia.org/resource/E._Michael_McCann","E. Michael McCann"
"http://dbpedia.org/resource/E._Peddi_Reddy","E. Peddi Reddy"
"http://dbpedia.org/resource/E._Purushothaman","E. Purushothaman"
"http://dbpedia.org/resource/E._Q._Q._Sanniez","E. Q. Q. Sanniez"
"http://dbpedia.org/resource/E._R._Eswaran","E. R. Eswaran"
"http://dbpedia.org/resource/E._R._Tambimuttu","E. R. Tambimuttu"
"http://dbpedia.org/resource/E._Ramakrishnan","E. Ramakrishnan"
"http://dbpedia.org/resource/E._Ramasubramanian","E. Ramasubramanian"
"http://dbpedia.org/resource/E._Subaya","E. Subaya"
"http://dbpedia.org/resource/E._Trenton_Brown_III","E. Trenton Brown III"
"http://dbpedia.org/resource/E._V._K._S._Elangovan","E. V. K. S. Elangovan"
"http://dbpedia.org/resource/E._V._K._Sampath","E. V. K. Sampath"
"http://dbpedia.org/resource/E._W._Ziebarth","E. W. Ziebarth"
"http://dbpedia.org/resource/E_Balasubramaniyan","E Balasubramaniyan"
"http://dbpedia.org/resource/E_Percy_Fowle","E Percy Fowle"
"http://dbpedia.org/resource/Eamon_Dee","Eamon Dee"
"http://dbpedia.org/resource/Eamonn_O'Brien_(politician)","Eamonn O'Brien (politician)"
"http://dbpedia.org/resource/Earl_A._Fitzpatrick","Earl A. Fitzpatrick"
"http://dbpedia.org/resource/Earl_Coe","Earl Coe"
"http://dbpedia.org/resource/Earl_F._Hance","Earl F. Hance"
"http://dbpedia.org/resource/Earl_Harris_Jr.","Earl Harris Jr."
"http://dbpedia.org/resource/Earl_Martin","Earl Martin"
"http://dbpedia.org/resource/Earl_Poleski","Earl Poleski"
"http://dbpedia.org/resource/Earle_D._Litzenberger","Earle D. Litzenberger"
"http://dbpedia.org/resource/Earle_M._Brown","Earle M. Brown"
"http://dbpedia.org/resource/Earle_M._Hillman","Earle M. Hillman"
"http://dbpedia.org/resource/Earle_McCormick","Earle McCormick"
"http://dbpedia.org/resource/Earle_S._Banks","Earle S. Banks"
"http://dbpedia.org/resource/Earlene_Roberts","Earlene Roberts"
"http://dbpedia.org/resource/Farah_Agha","Farah Agha"
"http://dbpedia.org/resource/Farah_Ali_Jama","Farah Ali Jama"
"http://dbpedia.org/resource/Farah_Aqil","Farah Aqil"
"http://dbpedia.org/resource/Farah_Dagogo","Farah Dagogo"
"http://dbpedia.org/resource/Farah_Omar","Farah Omar"
