"mount","name"
"http://dbpedia.org/resource/Sierra_de_Ajusco-Chichinauhtzin","Sierra de Ajusco-Chichinauhtzin"
"http://dbpedia.org/resource/Sierra_de_Almijara","Sierra de Almijara"
"http://dbpedia.org/resource/Sierra_de_Tejeda","Sierra de Tejeda"
"http://dbpedia.org/resource/Signal_du_Petit_Mont-Cenis","Signal du Petit Mont-Cenis"
"http://dbpedia.org/resource/Silverhorn_Mountain","Silverhorn Mountain"
"http://dbpedia.org/resource/Skyscraper_Mountain","Skyscraper Mountain"
"http://dbpedia.org/resource/Sperry_Peak","Sperry Peak"
"http://dbpedia.org/resource/Tabernacle_Hill","Tabernacle Hill"
"http://dbpedia.org/resource/Tai_Sheung_Tok","Tai Sheung Tok"
"http://dbpedia.org/resource/The_Cradle_(Washington)","The Cradle (Washington)"
"http://dbpedia.org/resource/Tombstone_Mountain","Tombstone Mountain"
"http://dbpedia.org/resource/Tonduff","Tonduff"
"http://dbpedia.org/resource/Tusas_Mountains","Tusas Mountains"
"http://dbpedia.org/resource/Twin_Needles","Twin Needles"
"http://dbpedia.org/resource/Ukaguru_Mountains","Ukaguru Mountains"
"http://dbpedia.org/resource/Umalila_Mountains","Umalila Mountains"
"http://dbpedia.org/resource/West_Beckwith_Mountain","West Beckwith Mountain"
"http://dbpedia.org/resource/West_Peak_(Jefferson_County,_Washington)","West Peak (Jefferson County, Washington)"
"http://dbpedia.org/resource/White_Mountain_(Olympic_Mountains)","White Mountain (Olympic Mountains)"
"http://dbpedia.org/resource/Willow_Peak","Willow Peak"
"http://dbpedia.org/resource/Youngs_Peak","Youngs Peak"
"http://dbpedia.org/resource/Abbott_Peak_(Antarctica)","Abbott Peak (Antarctica)"
"http://dbpedia.org/resource/Achilles_Heel_(hill)","Achilles Heel (hill)"
"http://dbpedia.org/resource/Adams_Crest","Adams Crest"
"http://dbpedia.org/resource/Admiralen_Peak","Admiralen Peak"
"http://dbpedia.org/resource/Ainley_Peak","Ainley Peak"
"http://dbpedia.org/resource/Alcyone_Cone","Alcyone Cone"
"http://dbpedia.org/resource/Astarte_Horn","Astarte Horn"
"http://dbpedia.org/resource/Atlin_District","Atlin District"
"http://dbpedia.org/resource/Atwater_Hill","Atwater Hill"
"http://dbpedia.org/resource/Auger_Hill","Auger Hill"
"http://dbpedia.org/resource/Aurhø_Peak","Aurhø Peak"
"http://dbpedia.org/resource/Aurnupen_Peak","Aurnupen Peak"
"http://dbpedia.org/resource/Austhjelmen_Peak","Austhjelmen Peak"
"http://dbpedia.org/resource/Austin_Peak","Austin Peak"
"http://dbpedia.org/resource/Aztec_Mountain","Aztec Mountain"
"http://dbpedia.org/resource/Endeavour_Massif","Endeavour Massif"
"http://dbpedia.org/resource/Engebretson_Peak","Engebretson Peak"
"http://dbpedia.org/resource/Exposure_Hill","Exposure Hill"
"http://dbpedia.org/resource/Gair_Mesa","Gair Mesa"
"http://dbpedia.org/resource/Habermehl_Peak","Habermehl Peak"
"http://dbpedia.org/resource/Hadley_Peak","Hadley Peak"
"http://dbpedia.org/resource/Hageman_Peak","Hageman Peak"
"http://dbpedia.org/resource/Homoclinal_ridge","Homoclinal ridge"
"http://dbpedia.org/resource/Ian_Peak","Ian Peak"
"http://dbpedia.org/resource/Ibarra_Peak","Ibarra Peak"
"http://dbpedia.org/resource/Idun_Peak","Idun Peak"
"http://dbpedia.org/resource/Illusion_Hills","Illusion Hills"
"http://dbpedia.org/resource/Inan_Peak","Inan Peak"
"http://dbpedia.org/resource/Index_Peak","Index Peak"
"http://dbpedia.org/resource/Isachsen_Mountain","Isachsen Mountain"
"http://dbpedia.org/resource/Ishmael_Peak","Ishmael Peak"
"http://dbpedia.org/resource/Isocline_Hill","Isocline Hill"
"http://dbpedia.org/resource/Isolation_Point","Isolation Point"
"http://dbpedia.org/resource/Ivory_Tower_(Antarctica)","Ivory Tower (Antarctica)"
"http://dbpedia.org/resource/Jabal_Ghumaylah","Jabal Ghumaylah"
"http://dbpedia.org/resource/Jabet_Peak","Jabet Peak"
"http://dbpedia.org/resource/Jacobs_Peak","Jacobs Peak"
"http://dbpedia.org/resource/Kvaevefjellet_Mountain","Kvaevefjellet Mountain"
"http://dbpedia.org/resource/Mount_Abbott_(Antarctica)","Mount Abbott (Antarctica)"
"http://dbpedia.org/resource/Mount_Achala","Mount Achala"
"http://dbpedia.org/resource/Mount_Achernar","Mount Achernar"
"http://dbpedia.org/resource/Mount_Ader","Mount Ader"
"http://dbpedia.org/resource/Mount_Adkins","Mount Adkins"
"http://dbpedia.org/resource/Mount_Aeolus_(Antarctica)","Mount Aeolus (Antarctica)"
"http://dbpedia.org/resource/Mount_Ahab","Mount Ahab"
"http://dbpedia.org/resource/Mount_Atholl","Mount Atholl"
"http://dbpedia.org/resource/Mount_Atlas","Mount Atlas"
"http://dbpedia.org/resource/Mount_Atwood","Mount Atwood"
"http://dbpedia.org/resource/Mount_Aubert_de_la_Rue","Mount Aubert de la Rue"
"http://dbpedia.org/resource/Mount_Aurora","Mount Aurora"
"http://dbpedia.org/resource/Mount_Axworthy","Mount Axworthy"
"http://dbpedia.org/resource/Mount_Ayres","Mount Ayres"
"http://dbpedia.org/resource/Mount_Derom","Mount Derom"
"http://dbpedia.org/resource/Mount_Imhotep","Mount Imhotep"
"http://dbpedia.org/resource/Mount_Inderbitzen","Mount Inderbitzen"
"http://dbpedia.org/resource/Mount_Innes-Taylor","Mount Innes-Taylor"
"http://dbpedia.org/resource/Mount_Institute","Mount Institute"
"http://dbpedia.org/resource/Mount_Inverleith","Mount Inverleith"
"http://dbpedia.org/resource/Mount_Irvine_(Antarctica)","Mount Irvine (Antarctica)"
"http://dbpedia.org/resource/Mount_Iveagh","Mount Iveagh"
"http://dbpedia.org/resource/Mount_J._J._Thomson","Mount J. J. Thomson"
"http://dbpedia.org/resource/Mount_Jacquinot","Mount Jacquinot"
"http://dbpedia.org/resource/Mount_Kibal'chich","Mount Kibal'chich"
"http://dbpedia.org/resource/Mount_Schwerdtfeger","Mount Schwerdtfeger"
"http://dbpedia.org/resource/Mount_Simmons","Mount Simmons"
"http://dbpedia.org/resource/Mount_Susini","Mount Susini"
"http://dbpedia.org/resource/Mount_Tripp","Mount Tripp"
"http://dbpedia.org/resource/Mount_Yesenin","Mount Yesenin"
"http://dbpedia.org/resource/Mount_Zeppelin","Mount Zeppelin"
"http://dbpedia.org/resource/Muir_Peak","Muir Peak"
"http://dbpedia.org/resource/Simon_Peak_(Antarctica)","Simon Peak (Antarctica)"
"http://dbpedia.org/resource/Simplicity_Hill","Simplicity Hill"
"http://dbpedia.org/resource/Stabben","Stabben"
"http://dbpedia.org/resource/Supporting_Party_Mountain","Supporting Party Mountain"
"http://dbpedia.org/resource/Syrtis_Hill","Syrtis Hill"
"http://dbpedia.org/resource/Tindeklypa","Tindeklypa"
"http://dbpedia.org/resource/Ulvetanna_Peak","Ulvetanna Peak"
"http://dbpedia.org/resource/Vesthjelmen_Peak","Vesthjelmen Peak"
"http://dbpedia.org/resource/Young_Peak","Young Peak"
"http://dbpedia.org/resource/Yule_Peak","Yule Peak"
"http://dbpedia.org/resource/Zavis_Peak","Zavis Peak"
"http://dbpedia.org/resource/Zhil'naya_Mountain","Zhil'naya Mountain"
"http://dbpedia.org/resource/Zuncich_Hill","Zuncich Hill"
"http://dbpedia.org/resource/Cairn_Mon_Earn","Cairn Mon Earn"
"http://dbpedia.org/resource/Kalvarija_(hill)","Kalvarija (hill)"
"http://dbpedia.org/resource/Lone_Butte_(Washington)","Lone Butte (Washington)"
"http://dbpedia.org/resource/Maitland_Volcano","Maitland Volcano"
"http://dbpedia.org/resource/Mole_Hill_(Virginia)","Mole Hill (Virginia)"
"http://dbpedia.org/resource/Mount_Press","Mount Press"
"http://dbpedia.org/resource/Mount_Prestrud","Mount Prestrud"
"http://dbpedia.org/resource/Mount_Priestley_(Antarctica)","Mount Priestley (Antarctica)"
"http://dbpedia.org/resource/Mount_Prince","Mount Prince"
"http://dbpedia.org/resource/Mount_Prior","Mount Prior"
"http://dbpedia.org/resource/Mount_Provender","Mount Provender"
"http://dbpedia.org/resource/Mount_Przywitowski","Mount Przywitowski"
"http://dbpedia.org/resource/Mount_Ptolemy_(Antarctica)","Mount Ptolemy (Antarctica)"
"http://dbpedia.org/resource/Mount_Simpson","Mount Simpson"
"http://dbpedia.org/resource/Polica_(mountain)","Polica (mountain)"
"http://dbpedia.org/resource/Poynter_Hill","Poynter Hill"
"http://dbpedia.org/resource/Prospect_Mesa","Prospect Mesa"
"http://dbpedia.org/resource/Pudding_Butte","Pudding Butte"
"http://dbpedia.org/resource/Puy_de_Lassolas","Puy de Lassolas"
"http://dbpedia.org/resource/Tegg's_Nose","Tegg's Nose"
"http://dbpedia.org/resource/Ajdna","Ajdna"
"http://dbpedia.org/resource/Carnedd_y_Filiast_(Cerrigydrudion)","Carnedd y Filiast (Cerrigydrudion)"
"http://dbpedia.org/resource/Carnedd_y_Filiast_(Glyderau)","Carnedd y Filiast (Glyderau)"
"http://dbpedia.org/resource/Cerro_Pico_Alto","Cerro Pico Alto"
"http://dbpedia.org/resource/Cerro_Pico_Blanco","Cerro Pico Blanco"
"http://dbpedia.org/resource/Cerro_San_Miguel","Cerro San Miguel"
"http://dbpedia.org/resource/Ernest_Hill_(musician)","Ernest Hill (musician)"
"http://dbpedia.org/resource/Greater_East_Asia_Conference","Greater East Asia Conference"
"http://dbpedia.org/resource/Lawson_Nunataks","Lawson Nunataks"
"http://dbpedia.org/resource/Layman_Peak","Layman Peak"
"http://dbpedia.org/resource/Le_Couteur_Peak","Le Couteur Peak"
"http://dbpedia.org/resource/Mount_Mackintosh","Mount Mackintosh"
"http://dbpedia.org/resource/Nass_Ranges","Nass Ranges"
"http://dbpedia.org/resource/Newnham_Hill","Newnham Hill"
"http://dbpedia.org/resource/Maja_Dramadol","Maja Dramadol"
"http://dbpedia.org/resource/Barnacullian","Barnacullian"
"http://dbpedia.org/resource/Bborubong","Bborubong"
"http://dbpedia.org/resource/Bubong_(mountain)","Bubong (mountain)"
"http://dbpedia.org/resource/Burdick_Peak","Burdick Peak"
"http://dbpedia.org/resource/Castillo_Nunatak","Castillo Nunatak"
"http://dbpedia.org/resource/Cheonjibong_(Gangwon)","Cheonjibong (Gangwon)"
"http://dbpedia.org/resource/Chester_Cone","Chester Cone"
"http://dbpedia.org/resource/Daebawisan","Daebawisan"
"http://dbpedia.org/resource/Daeseongsan_(Gangwon)","Daeseongsan (Gangwon)"
"http://dbpedia.org/resource/Daeyasan","Daeyasan"
"http://dbpedia.org/resource/Danish_telephone_plug","Danish telephone plug"
"http://dbpedia.org/resource/Danwolsan","Danwolsan"
"http://dbpedia.org/resource/Domyeongsan","Domyeongsan"
"http://dbpedia.org/resource/Dongsan","Dongsan"
"http://dbpedia.org/resource/Doraksan","Doraksan"
"http://dbpedia.org/resource/Dosolbong","Dosolbong"
"http://dbpedia.org/resource/Eoraesan","Eoraesan"
"http://dbpedia.org/resource/Farbreague","Farbreague"
"http://dbpedia.org/resource/Gachilbong_(Inje_County)","Gachilbong (Inje County)"
"http://dbpedia.org/resource/Gaeunsan","Gaeunsan"
"http://dbpedia.org/resource/Gakhosan","Gakhosan"
"http://dbpedia.org/resource/Galgisan_(Chungcheongbuk-do)","Galgisan (Chungcheongbuk-do)"
"http://dbpedia.org/resource/Gamabong","Gamabong"
"http://dbpedia.org/resource/Gasan_(mountain)","Gasan (mountain)"
"http://dbpedia.org/resource/Geumsusan","Geumsusan"
"http://dbpedia.org/resource/Gubyeongsan","Gubyeongsan"
"http://dbpedia.org/resource/Gudambong","Gudambong"
"http://dbpedia.org/resource/Gunjasan","Gunjasan"
"http://dbpedia.org/resource/Guwangbong","Guwangbong"
"http://dbpedia.org/resource/Gwittaegibong","Gwittaegibong"
"http://dbpedia.org/resource/Gyejoksan_(Daejeon)","Gyejoksan (Daejeon)"
"http://dbpedia.org/resource/Haseolsan","Haseolsan"
"http://dbpedia.org/resource/Hwangcheolbong","Hwangcheolbong"
"http://dbpedia.org/resource/Janggunbawisan","Janggunbawisan"
"http://dbpedia.org/resource/Karre_Mountains","Karre Mountains"
"http://dbpedia.org/resource/La_Cruz_Hill","La Cruz Hill"
"http://dbpedia.org/resource/MacKay_Peak","MacKay Peak"
"http://dbpedia.org/resource/Madaesan_(South_Hamgyong)","Madaesan (South Hamgyong)"
"http://dbpedia.org/resource/Maebongsan_(Poptong)","Maebongsan (Poptong)"
"http://dbpedia.org/resource/Maebongsan_(South_Hwanghae)","Maebongsan (South Hwanghae)"
"http://dbpedia.org/resource/Maenghyeonbong","Maenghyeonbong"
"http://dbpedia.org/resource/Mangyeongdaesan","Mangyeongdaesan"
"http://dbpedia.org/resource/Mount_Alto,_Kilkenny","Mount Alto, Kilkenny"
"http://dbpedia.org/resource/Mount_Goyazan","Mount Goyazan"
"http://dbpedia.org/resource/Mount_Ōmure","Mount Ōmure"
"http://dbpedia.org/resource/Obongsan_(Chagang)","Obongsan (Chagang)"
"http://dbpedia.org/resource/Obongsan_(Hoengseong/Pyeongchang)","Obongsan (Hoengseong/Pyeongchang)"
"http://dbpedia.org/resource/Obongsan_(Kosong–Kumgang)","Obongsan (Kosong–Kumgang)"
"http://dbpedia.org/resource/Obongsan_(South_Hamgyong)","Obongsan (South Hamgyong)"
"http://dbpedia.org/resource/Powers_Bluff","Powers Bluff"
"http://dbpedia.org/resource/Rotch_Dome","Rotch Dome"
"http://dbpedia.org/resource/Samuel_Peak","Samuel Peak"
"http://dbpedia.org/resource/Sanghaebong","Sanghaebong"
"http://dbpedia.org/resource/Sangjeongbawisan","Sangjeongbawisan"
"http://dbpedia.org/resource/Sangsan","Sangsan"
"http://dbpedia.org/resource/Sayer_Nunatak","Sayer Nunatak"
"http://dbpedia.org/resource/Seefingan","Seefingan"
"http://dbpedia.org/resource/Seogiamsan","Seogiamsan"
"http://dbpedia.org/resource/Seonbawisan","Seonbawisan"
"http://dbpedia.org/resource/Seongjisan","Seongjisan"
"http://dbpedia.org/resource/Sharp_Peak,_Livingston_Island","Sharp Peak, Livingston Island"
"http://dbpedia.org/resource/Sinseonbong_(Goseong/Inje)","Sinseonbong (Goseong/Inje)"
"http://dbpedia.org/resource/Sogyebangsan","Sogyebangsan"
"http://dbpedia.org/resource/Soppulsan","Soppulsan"
"http://dbpedia.org/resource/Sudeoksan","Sudeoksan"
"http://dbpedia.org/resource/Svarthamaren_Mountain","Svarthamaren Mountain"
"http://dbpedia.org/resource/Taehwasan_(Gyeonggi)","Taehwasan (Gyeonggi)"
"http://dbpedia.org/resource/The_Mountain_of_Israeli-Palestinian_Friendship","The Mountain of Israeli-Palestinian Friendship"
"http://dbpedia.org/resource/Urgull","Urgull"
"http://dbpedia.org/resource/Willan_Nunatak","Willan Nunatak"
"http://dbpedia.org/resource/Babis_Mta","Babis Mta"
"http://dbpedia.org/resource/Chihuahua_Engine","Chihuahua Engine"
"http://dbpedia.org/resource/Mount_Rosebrook","Mount Rosebrook"
"http://dbpedia.org/resource/Turfan_volcano","Turfan volcano"
"http://dbpedia.org/resource/Bhairavgad_(fort)","Bhairavgad (fort)"
"http://dbpedia.org/resource/Helena_Mesa","Helena Mesa"
"http://dbpedia.org/resource/Iron_Springs,_Pennsylvania","Iron Springs, Pennsylvania"
"http://dbpedia.org/resource/Lotus_Hill","Lotus Hill"
"http://dbpedia.org/resource/Mount_Agdistis","Mount Agdistis"
"http://dbpedia.org/resource/Mount_Gokurakuji","Mount Gokurakuji"
"http://dbpedia.org/resource/Mount_Miller_(Enderby_Land)","Mount Miller (Enderby Land)"
"http://dbpedia.org/resource/Mount_Miller_(Ross_Dependency)","Mount Miller (Ross Dependency)"
"http://dbpedia.org/resource/Mulligan's_Hollow_Ski_Bowl","Mulligan's Hollow Ski Bowl"
"http://dbpedia.org/resource/Sugarloaf_Mountain_(San_Bernardino_County,_California)","Sugarloaf Mountain (San Bernardino County, California)"
"http://dbpedia.org/resource/Yushan_(Changshu)","Yushan (Changshu)"
"http://dbpedia.org/resource/Șimleu_Mountains","Șimleu Mountains"
"http://dbpedia.org/resource/Adatepe_(volcano)","Adatepe (volcano)"
"http://dbpedia.org/resource/Allegheny_Mountains_(Antarctica)","Allegheny Mountains (Antarctica)"
"http://dbpedia.org/resource/Cerro_de_los_Batallones","Cerro de los Batallones"
"http://dbpedia.org/resource/Cordillera_Vilcanota","Cordillera Vilcanota"
"http://dbpedia.org/resource/False_peak","False peak"
"http://dbpedia.org/resource/Mynydd_Mallaen","Mynydd Mallaen"
"http://dbpedia.org/resource/Oakey_Hill_(Canberra)","Oakey Hill (Canberra)"
"http://dbpedia.org/resource/Michoacán–Guanajuato_volcanic_field","Michoacán–Guanajuato volcanic field"
"http://dbpedia.org/resource/Mine_Hill_(New_Hampshire)","Mine Hill (New Hampshire)"
"http://dbpedia.org/resource/Rude's_Hill","Rude's Hill"
"http://dbpedia.org/resource/Senâm","Senâm"
"http://dbpedia.org/resource/Sgùrr_a'_Mhadaidh_Ruaidh","Sgùrr a' Mhadaidh Ruaidh"
"http://dbpedia.org/resource/Hollybush_Hill","Hollybush Hill"
"http://dbpedia.org/resource/Magas-hegy","Magas-hegy"
"http://dbpedia.org/resource/Monte_Retaia","Monte Retaia"
"http://dbpedia.org/resource/Mount_Artos","Mount Artos"
"http://dbpedia.org/resource/Mount_Elliot_(Antarctica)","Mount Elliot (Antarctica)"
"http://dbpedia.org/resource/Ngualla","Ngualla"
"http://dbpedia.org/resource/Monte_Penna_(Liguria)","Monte Penna (Liguria)"
"http://dbpedia.org/resource/Purple_Mountain","Purple Mountain"
"http://dbpedia.org/resource/Buckland_Hill","Buckland Hill"
"http://dbpedia.org/resource/Bydalsfjellet","Bydalsfjellet"
"http://dbpedia.org/resource/Chonta_mountain_range","Chonta mountain range"
"http://dbpedia.org/resource/Dangara_Massif_Important_Bird_Area","Dangara Massif Important Bird Area"
"http://dbpedia.org/resource/Devikfjellet","Devikfjellet"
"http://dbpedia.org/resource/Erbacher_Kopf","Erbacher Kopf"
"http://dbpedia.org/resource/Goldschmidtfjella","Goldschmidtfjella"
"http://dbpedia.org/resource/Harouj_Mountain","Harouj Mountain"
"http://dbpedia.org/resource/Invariant_convex_cone","Invariant convex cone"
"http://dbpedia.org/resource/Mediumfjellet","Mediumfjellet"
"http://dbpedia.org/resource/Mount_Franklin_(Southland)","Mount Franklin (Southland)"
"http://dbpedia.org/resource/Mynydd_Nodol","Mynydd Nodol"
"http://dbpedia.org/resource/Pierikpakte","Pierikpakte"
"http://dbpedia.org/resource/Punta_el_Sombrerito","Punta el Sombrerito"
"http://dbpedia.org/resource/Seekogel_(Lechtal_Alps)","Seekogel (Lechtal Alps)"
"http://dbpedia.org/resource/Shoushan_(Xingcheng)","Shoushan (Xingcheng)"
"http://dbpedia.org/resource/Svenskane","Svenskane"
"http://dbpedia.org/resource/Tromm_(Odenwald)","Tromm (Odenwald)"
"http://dbpedia.org/resource/War_Down","War Down"
"http://dbpedia.org/resource/We_Have_A_Dream:_A_Global_Summit_Against_Discrimination_and_Persecution","We Have A Dream: A Global Summit Against Discrimination and Persecution"
"http://dbpedia.org/resource/Yuecheng_Mountains","Yuecheng Mountains"
"http://dbpedia.org/resource/Årefjellet","Årefjellet"
"http://dbpedia.org/resource/Betzenberg","Betzenberg"
"http://dbpedia.org/resource/Little_Cockup","Little Cockup"
"http://dbpedia.org/resource/Mote_Hill","Mote Hill"
"http://dbpedia.org/resource/Mount_Onna","Mount Onna"
"http://dbpedia.org/resource/Mount_Warren_(Antarctica)","Mount Warren (Antarctica)"
"http://dbpedia.org/resource/Pyramid_Peak_(New_Mexico)","Pyramid Peak (New Mexico)"
"http://dbpedia.org/resource/Trewyddfa","Trewyddfa"
"http://dbpedia.org/resource/Badelundaåsen","Badelundaåsen"
"http://dbpedia.org/resource/Flagstaff_Hill,_Tai_Po","Flagstaff Hill, Tai Po"
"http://dbpedia.org/resource/Hanan_Wak'a","Hanan Wak'a"
"http://dbpedia.org/resource/Mount_Madia-as","Mount Madia-as"
"http://dbpedia.org/resource/Mount_Yae","Mount Yae"
"http://dbpedia.org/resource/Plaza_de_la_Virgen_Blanca","Plaza de la Virgen Blanca"
"http://dbpedia.org/resource/Kanjamalai","Kanjamalai"
"http://dbpedia.org/resource/Kikeout_Mountain","Kikeout Mountain"
"http://dbpedia.org/resource/St._Peter's_Dome","St. Peter's Dome"
"http://dbpedia.org/resource/Stony_Man_Mountain","Stony Man Mountain"
"http://dbpedia.org/resource/West_Peak","West Peak"
"http://dbpedia.org/resource/Barro_Negro_(volcano)","Barro Negro (volcano)"
"http://dbpedia.org/resource/High_Down,_Isle_of_Wight","High Down, Isle of Wight"
"http://dbpedia.org/resource/Rattlesnake_Knob","Rattlesnake Knob"
"http://dbpedia.org/resource/Silver_Mountain_(San_Bernardino_County,_California)","Silver Mountain (San Bernardino County, California)"
"http://dbpedia.org/resource/Windy_Peak","Windy Peak"
"http://dbpedia.org/resource/Bosberg","Bosberg"
"http://dbpedia.org/resource/Clark_Mountain_(Maine)","Clark Mountain (Maine)"
"http://dbpedia.org/resource/Dragobrat_(Mountain)","Dragobrat (Mountain)"
"http://dbpedia.org/resource/Huérfano_Mountain","Huérfano Mountain"
"http://dbpedia.org/resource/Moumoukai_Peak","Moumoukai Peak"
"http://dbpedia.org/resource/Paterberg","Paterberg"
"http://dbpedia.org/resource/Collo_Massif","Collo Massif"
"http://dbpedia.org/resource/Angelburg_(mountain)","Angelburg (mountain)"
"http://dbpedia.org/resource/Dunkery_Beacon","Dunkery Beacon"
"http://dbpedia.org/resource/Awkiwatu","Awkiwatu"
"http://dbpedia.org/resource/Ch'uspiqucha_(Huánuco)","Ch'uspiqucha (Huánuco)"
"http://dbpedia.org/resource/Hich'apita","Hich'apita"
"http://dbpedia.org/resource/Opongsan_(North_Pyongan)","Opongsan (North Pyongan)"
"http://dbpedia.org/resource/Sarapu_(Peru)","Sarapu (Peru)"
"http://dbpedia.org/resource/Sulimana","Sulimana"
"http://dbpedia.org/resource/Suyruqucha_(Ancash)","Suyruqucha (Ancash)"
"http://dbpedia.org/resource/Ch'iyar_Jaqhi_(Melgar)","Ch'iyar Jaqhi (Melgar)"
"http://dbpedia.org/resource/Hochwald_(mountain)","Hochwald (mountain)"
"http://dbpedia.org/resource/Kepa_(Karawanks)","Kepa (Karawanks)"
"http://dbpedia.org/resource/Maja_e_Risklit","Maja e Risklit"
"http://dbpedia.org/resource/Payun_Matru","Payun Matru"
"http://dbpedia.org/resource/Condyle_(anatomy)","Condyle (anatomy)"
"http://dbpedia.org/resource/Gauri_parbat","Gauri parbat"
"http://dbpedia.org/resource/North_York_Ski_Centre","North York Ski Centre"
"http://dbpedia.org/resource/Wari_Sayana","Wari Sayana"
"http://dbpedia.org/resource/Yana_Urqu_(Canchis)","Yana Urqu (Canchis)"
"http://dbpedia.org/resource/Ch'iyar_Juqhu","Ch'iyar Juqhu"
"http://dbpedia.org/resource/Chachakumani","Chachakumani"
"http://dbpedia.org/resource/Inka_Wasi_(Apurímac)","Inka Wasi (Apurímac)"
"http://dbpedia.org/resource/Jach'a_Khunu_Qullu","Jach'a Khunu Qullu"
"http://dbpedia.org/resource/Marayrasu","Marayrasu"
"http://dbpedia.org/resource/Pukaqucha_(Lares)","Pukaqucha (Lares)"
"http://dbpedia.org/resource/Slieve_Anierin","Slieve Anierin"
"http://dbpedia.org/resource/Susupillu","Susupillu"
"http://dbpedia.org/resource/World_Innovation_Forum_(New_York)","World Innovation Forum (New York)"
"http://dbpedia.org/resource/Gallaher_Peak","Gallaher Peak"
"http://dbpedia.org/resource/Gunung_Lambak","Gunung Lambak"
"http://dbpedia.org/resource/Pichaqani_(Cusco)","Pichaqani (Cusco)"
"http://dbpedia.org/resource/Pu'u'oke'oke'o","Pu'u'oke'oke'o"
"http://dbpedia.org/resource/Quri_Pintay","Quri Pintay"
"http://dbpedia.org/resource/Tesore_Hill","Tesore Hill"
"http://dbpedia.org/resource/Zschirnstein","Zschirnstein"
"http://dbpedia.org/resource/Akillani","Akillani"
"http://dbpedia.org/resource/Ananta_K'uchu","Ananta K'uchu"
"http://dbpedia.org/resource/Ch'amakani","Ch'amakani"
"http://dbpedia.org/resource/Chachakumayuq","Chachakumayuq"
"http://dbpedia.org/resource/Challwani","Challwani"
"http://dbpedia.org/resource/Chawpi_Makitu","Chawpi Makitu"
"http://dbpedia.org/resource/Hatun_Rit'iyuq","Hatun Rit'iyuq"
"http://dbpedia.org/resource/Kimsachata_(Quispicanchi)","Kimsachata (Quispicanchi)"
"http://dbpedia.org/resource/Mulluqucha_(Cusco)","Mulluqucha (Cusco)"
"http://dbpedia.org/resource/Otuataua","Otuataua"
"http://dbpedia.org/resource/Pumaqulluni","Pumaqulluni"
"http://dbpedia.org/resource/Q'iwisiri_(Marcapata)","Q'iwisiri (Marcapata)"
"http://dbpedia.org/resource/Q'ulini_(Peru)","Q'ulini (Peru)"
"http://dbpedia.org/resource/Qillwa_Quta","Qillwa Quta"
"http://dbpedia.org/resource/Qillwaquta_Rit'i","Qillwaquta Rit'i"
"http://dbpedia.org/resource/Sampu","Sampu"
"http://dbpedia.org/resource/Sanimayu","Sanimayu"
"http://dbpedia.org/resource/Te_Hopua","Te Hopua"
"http://dbpedia.org/resource/Tuku_Wachana","Tuku Wachana"
"http://dbpedia.org/resource/Wilaquta_(Carabaya)","Wilaquta (Carabaya)"
"http://dbpedia.org/resource/Willu_Punchu","Willu Punchu"
"http://dbpedia.org/resource/Mount_Arrowhead","Mount Arrowhead"
"http://dbpedia.org/resource/Ambukuthi_mala","Ambukuthi mala"
"http://dbpedia.org/resource/Mount_Pelly","Mount Pelly"
"http://dbpedia.org/resource/Cnoc_an_Chuillin","Cnoc an Chuillin"
"http://dbpedia.org/resource/Velivar","Velivar"
"http://dbpedia.org/resource/Bull_Mountain_(Utah)","Bull Mountain (Utah)"
"http://dbpedia.org/resource/Alps","Alps"
"http://dbpedia.org/resource/Andes","Andes"
"http://dbpedia.org/resource/Barbagia","Barbagia"
"http://dbpedia.org/resource/Ben_Nevis","Ben Nevis"
"http://dbpedia.org/resource/Black_Forest","Black Forest"
"http://dbpedia.org/resource/Corcovado","Corcovado"
"http://dbpedia.org/resource/Dune","Dune"
"http://dbpedia.org/resource/Geri_and_Freki","Geri and Freki"
"http://dbpedia.org/resource/Jabal_Ram","Jabal Ram"
"http://dbpedia.org/resource/K2","K2"
"http://dbpedia.org/resource/Kangchenjunga","Kangchenjunga"
"http://dbpedia.org/resource/Krakatoa","Krakatoa"
"http://dbpedia.org/resource/Mount_Logan","Mount Logan"
"http://dbpedia.org/resource/Mount_Lykaion","Mount Lykaion"
"http://dbpedia.org/resource/Munro","Munro"
"http://dbpedia.org/resource/Quartile","Quartile"
"http://dbpedia.org/resource/Quirinal_Hill","Quirinal Hill"
"http://dbpedia.org/resource/Accursed_Mountains","Accursed Mountains"
"http://dbpedia.org/resource/Aello_Peak","Aello Peak"
"http://dbpedia.org/resource/Agathla_Peak","Agathla Peak"
"http://dbpedia.org/resource/Aiguille_Verte","Aiguille Verte"
"http://dbpedia.org/resource/Alam-Kuh","Alam-Kuh"
"http://dbpedia.org/resource/Anaconda_Range","Anaconda Range"
"http://dbpedia.org/resource/Anboto","Anboto"
"http://dbpedia.org/resource/Angel_Sar","Angel Sar"
"http://dbpedia.org/resource/Arrowhead_Mountain","Arrowhead Mountain"
"http://dbpedia.org/resource/Baltoro_Kangri","Baltoro Kangri"
"http://dbpedia.org/resource/Baltoro_Muztagh","Baltoro Muztagh"
"http://dbpedia.org/resource/Baring_Mountain","Baring Mountain"
"http://dbpedia.org/resource/Beacon_Mountain","Beacon Mountain"
