"afrAnimal","name"
"http://dbpedia.org/resource/Who's_Who_in_the_Zoo","Who's Who in the Zoo"
"http://dbpedia.org/resource/Witwatia","Witwatia"
"http://dbpedia.org/resource/Woolly_mammoth","Woolly mammoth"
"http://dbpedia.org/resource/Xenocyon","Xenocyon"
"http://dbpedia.org/resource/Angulate_tortoise","Angulate tortoise"
"http://dbpedia.org/resource/Fire_skink","Fire skink"
"http://dbpedia.org/resource/Forest_robin","Forest robin"
"http://dbpedia.org/resource/Ganesha","Ganesha"
"http://dbpedia.org/resource/Ginsburgsmilus","Ginsburgsmilus"
"http://dbpedia.org/resource/Homo_erectus","Homo erectus"
"http://dbpedia.org/resource/Jenny_(gorilla)","Jenny (gorilla)"
"http://dbpedia.org/resource/Lemur_Conservation_Foundation","Lemur Conservation Foundation"
"http://dbpedia.org/resource/Me_at_the_zoo","Me at the zoo"
"http://dbpedia.org/resource/Northern_red-billed_hornbill","Northern red-billed hornbill"
"http://dbpedia.org/resource/Packy_and_Marlon","Packy and Marlon"
"http://dbpedia.org/resource/TaleSpin_(video_game)","TaleSpin (video game)"
"http://dbpedia.org/resource/Titus_(gorilla)","Titus (gorilla)"
"http://dbpedia.org/resource/Uroplatus_sikorae","Uroplatus sikorae"
"http://dbpedia.org/resource/West_Coast_National_Park","West Coast National Park"
"http://dbpedia.org/resource/African_bush_elephant","African bush elephant"
"http://dbpedia.org/resource/Araripesuchus","Araripesuchus"
"http://dbpedia.org/resource/Ashoroa","Ashoroa"
"http://dbpedia.org/resource/Baboon","Baboon"
"http://dbpedia.org/resource/Cladocyclus","Cladocyclus"
"http://dbpedia.org/resource/Cornwallius","Cornwallius"
"http://dbpedia.org/resource/Dendropithecus","Dendropithecus"
"http://dbpedia.org/resource/Dinopithecus","Dinopithecus"
"http://dbpedia.org/resource/Eastmanosteus","Eastmanosteus"
"http://dbpedia.org/resource/Gua_(chimpanzee)","Gua (chimpanzee)"
"http://dbpedia.org/resource/Hobo_Bobo","Hobo Bobo"
"http://dbpedia.org/resource/Jumbo_(2008_film)","Jumbo (2008 film)"
"http://dbpedia.org/resource/Libypithecus","Libypithecus"
"http://dbpedia.org/resource/Luangwa_(cynodont)","Luangwa (cynodont)"
"http://dbpedia.org/resource/Paracolobus","Paracolobus"
"http://dbpedia.org/resource/Pellefant","Pellefant"
"http://dbpedia.org/resource/Ribodon","Ribodon"
"http://dbpedia.org/resource/The_Banana_Splits_in_Hocus_Pocus_Park","The Banana Splits in Hocus Pocus Park"
"http://dbpedia.org/resource/Uromastyx_aegyptia","Uromastyx aegyptia"
"http://dbpedia.org/resource/Elephant_joke","Elephant joke"
"http://dbpedia.org/resource/Hartlaub's_duck","Hartlaub's duck"
"http://dbpedia.org/resource/Long-eared_flying_mouse","Long-eared flying mouse"
"http://dbpedia.org/resource/Riverine_rabbit","Riverine rabbit"
"http://dbpedia.org/resource/Sardine_run","Sardine run"
"http://dbpedia.org/resource/Sooty_mangabey","Sooty mangabey"
"http://dbpedia.org/resource/Adcrocuta","Adcrocuta"
"http://dbpedia.org/resource/Angel's_chameleon","Angel's chameleon"
"http://dbpedia.org/resource/Canopy_chameleon","Canopy chameleon"
"http://dbpedia.org/resource/Cape_dory","Cape dory"
"http://dbpedia.org/resource/Furcifer_tuzetae","Furcifer tuzetae"
"http://dbpedia.org/resource/Libycochoerus","Libycochoerus"
"http://dbpedia.org/resource/Megalochoerus","Megalochoerus"
"http://dbpedia.org/resource/Narrow-nosed_rhinoceros","Narrow-nosed rhinoceros"
"http://dbpedia.org/resource/Ophidion_barbatum","Ophidion barbatum"
"http://dbpedia.org/resource/Pachydactylus_rangei","Pachydactylus rangei"
"http://dbpedia.org/resource/Petter's_chameleon","Petter's chameleon"
"http://dbpedia.org/resource/Tai_(elephant)","Tai (elephant)"
"http://dbpedia.org/resource/Voeltzkowia_mobydick","Voeltzkowia mobydick"
"http://dbpedia.org/resource/Amphimachairodus","Amphimachairodus"
"http://dbpedia.org/resource/An_Apology_to_Elephants","An Apology to Elephants"
"http://dbpedia.org/resource/Anosy_mouse_lemur","Anosy mouse lemur"
"http://dbpedia.org/resource/Arthur_Henry_Neumann","Arthur Henry Neumann"
"http://dbpedia.org/resource/Brachysomophis_cirrocheilos","Brachysomophis cirrocheilos"
"http://dbpedia.org/resource/Brochuchus","Brochuchus"
"http://dbpedia.org/resource/Donkey_Kong_Country:_Tropical_Freeze","Donkey Kong Country: Tropical Freeze"
"http://dbpedia.org/resource/Ivan_(gorilla)","Ivan (gorilla)"
"http://dbpedia.org/resource/Marohita_mouse_lemur","Marohita mouse lemur"
"http://dbpedia.org/resource/Michael_Jackson_and_Bubbles","Michael Jackson and Bubbles"
"http://dbpedia.org/resource/Osama_bin_Laden_(elephant)","Osama bin Laden (elephant)"
"http://dbpedia.org/resource/Pappocetus","Pappocetus"
"http://dbpedia.org/resource/Pattycake_(gorilla)","Pattycake (gorilla)"
"http://dbpedia.org/resource/Blue_mackerel","Blue mackerel"
"http://dbpedia.org/resource/Chestnut-bellied_sandgrouse","Chestnut-bellied sandgrouse"
"http://dbpedia.org/resource/Crowned_lapwing","Crowned lapwing"
"http://dbpedia.org/resource/Heuglin's_gull","Heuglin's gull"
"http://dbpedia.org/resource/Hāpuku","Hāpuku"
"http://dbpedia.org/resource/Radiated_tortoise","Radiated tortoise"
"http://dbpedia.org/resource/Aegyptonycteris","Aegyptonycteris"
"http://dbpedia.org/resource/Dyskritodon","Dyskritodon"
"http://dbpedia.org/resource/Eozygodon","Eozygodon"
"http://dbpedia.org/resource/Gigantohyrax","Gigantohyrax"
"http://dbpedia.org/resource/Megalohyrax","Megalohyrax"
"http://dbpedia.org/resource/Microhyrax","Microhyrax"
"http://dbpedia.org/resource/Pachyhyrax","Pachyhyrax"
"http://dbpedia.org/resource/Saghatherium","Saghatherium"
"http://dbpedia.org/resource/Shabani_(gorilla)","Shabani (gorilla)"
"http://dbpedia.org/resource/Sri_Lankan_Veterinarians_Strike_for_Better_Treatment_of_Elephants,_2010","Sri Lankan Veterinarians Strike for Better Treatment of Elephants, 2010"
"http://dbpedia.org/resource/The_Beasts_Are_on_the_Streets","The Beasts Are on the Streets"
"http://dbpedia.org/resource/The_One_and_Only_Ivan_(film)","The One and Only Ivan (film)"
"http://dbpedia.org/resource/Blancotherium","Blancotherium"
"http://dbpedia.org/resource/Boophis_entingae","Boophis entingae"
"http://dbpedia.org/resource/Boophis_haingana","Boophis haingana"
"http://dbpedia.org/resource/Chalcides_bottegi","Chalcides bottegi"
"http://dbpedia.org/resource/Chalcides_boulengeri","Chalcides boulengeri"
"http://dbpedia.org/resource/Cordylus_phonolithos","Cordylus phonolithos"
"http://dbpedia.org/resource/Feylinia_elegans","Feylinia elegans"
"http://dbpedia.org/resource/Flexiseps_alluaudi","Flexiseps alluaudi"
"http://dbpedia.org/resource/Flexiseps_ardouini","Flexiseps ardouini"
"http://dbpedia.org/resource/Godzilla_(MonsterVerse)","Godzilla (MonsterVerse)"
"http://dbpedia.org/resource/Hemidactylus_hannahsabinae","Hemidactylus hannahsabinae"
"http://dbpedia.org/resource/Hugo_Schmitt","Hugo Schmitt"
"http://dbpedia.org/resource/Kottur_Soman","Kottur Soman"
"http://dbpedia.org/resource/Letaba_genet","Letaba genet"
"http://dbpedia.org/resource/Proscelotes_aenea","Proscelotes aenea"
"http://dbpedia.org/resource/Scolecoseps_acontias","Scolecoseps acontias"
"http://dbpedia.org/resource/African_black_swift","African black swift"
"http://dbpedia.org/resource/African_clawless_otter","African clawless otter"
"http://dbpedia.org/resource/African_olive_pigeon","African olive pigeon"
"http://dbpedia.org/resource/Blue_waxbill","Blue waxbill"
"http://dbpedia.org/resource/Cape_batis","Cape batis"
"http://dbpedia.org/resource/Cape_spurfowl","Cape spurfowl"
"http://dbpedia.org/resource/Cape_weaver","Cape weaver"
"http://dbpedia.org/resource/Elmer_Elephant","Elmer Elephant"
"http://dbpedia.org/resource/Golden-crowned_sifaka","Golden-crowned sifaka"
"http://dbpedia.org/resource/Green-winged_pytilia","Green-winged pytilia"
"http://dbpedia.org/resource/Kolpochoerus","Kolpochoerus"
"http://dbpedia.org/resource/List_of_TaleSpin_episodes","List of TaleSpin episodes"
"http://dbpedia.org/resource/Malachite_sunbird","Malachite sunbird"
"http://dbpedia.org/resource/Mammuthus_lamarmorai","Mammuthus lamarmorai"
"http://dbpedia.org/resource/Monkey-ed_Movies","Monkey-ed Movies"
"http://dbpedia.org/resource/Mountain_wheatear","Mountain wheatear"
"http://dbpedia.org/resource/Natrix_maura","Natrix maura"
"http://dbpedia.org/resource/Proconsulidae","Proconsulidae"
"http://dbpedia.org/resource/Red-winged_starling","Red-winged starling"
"http://dbpedia.org/resource/Red_fody","Red fody"
"http://dbpedia.org/resource/Rolo_to_the_Rescue","Rolo to the Rescue"
"http://dbpedia.org/resource/Siroccopteryx","Siroccopteryx"
"http://dbpedia.org/resource/The_King_Kong_That_Appeared_in_Edo","The King Kong That Appeared in Edo"
"http://dbpedia.org/resource/Violet-eared_waxbill","Violet-eared waxbill"
"http://dbpedia.org/resource/West_African_slender-snouted_crocodile","West African slender-snouted crocodile"
"http://dbpedia.org/resource/White-backed_mousebird","White-backed mousebird"
"http://dbpedia.org/resource/White-necked_rockfowl","White-necked rockfowl"
"http://dbpedia.org/resource/Yellow_bishop","Yellow bishop"
"http://dbpedia.org/resource/A_Day_at_the_Zoo","A Day at the Zoo"
"http://dbpedia.org/resource/Bùi_Thị_Xuân","Bùi Thị Xuân"
"http://dbpedia.org/resource/Escape_to_Chimp_Eden","Escape to Chimp Eden"
"http://dbpedia.org/resource/Mungos","Mungos"
"http://dbpedia.org/resource/Armant_(dog)","Armant (dog)"
"http://dbpedia.org/resource/Clelandina","Clelandina"
"http://dbpedia.org/resource/Eva_(novel)","Eva (novel)"
"http://dbpedia.org/resource/Ghatothkach","Ghatothkach"
"http://dbpedia.org/resource/Lake_Kompienga","Lake Kompienga"
"http://dbpedia.org/resource/Lampropeltis_getula","Lampropeltis getula"
"http://dbpedia.org/resource/Metaxytherium","Metaxytherium"
"http://dbpedia.org/resource/Paliguana","Paliguana"
"http://dbpedia.org/resource/Paratetralophodon","Paratetralophodon"
"http://dbpedia.org/resource/Primelephas","Primelephas"
"http://dbpedia.org/resource/Samburupithecus","Samburupithecus"
"http://dbpedia.org/resource/Stegotetrabelodon","Stegotetrabelodon"
"http://dbpedia.org/resource/Sycosaurus","Sycosaurus"
"http://dbpedia.org/resource/Tetralophodon","Tetralophodon"
"http://dbpedia.org/resource/Cross_River_gorilla","Cross River gorilla"
"http://dbpedia.org/resource/Hathi","Hathi"
"http://dbpedia.org/resource/Sambirano_mouse_lemur","Sambirano mouse lemur"
"http://dbpedia.org/resource/Speke's_gazelle","Speke's gazelle"
"http://dbpedia.org/resource/Striped_polecat","Striped polecat"
"http://dbpedia.org/resource/Western_lowland_gorilla","Western lowland gorilla"
"http://dbpedia.org/resource/Angonisaurus","Angonisaurus"
"http://dbpedia.org/resource/Araripichthys","Araripichthys"
"http://dbpedia.org/resource/Bal_Ganesh","Bal Ganesh"
"http://dbpedia.org/resource/Bolotridon","Bolotridon"
"http://dbpedia.org/resource/Brachyprosopus","Brachyprosopus"
"http://dbpedia.org/resource/Brillanceausuchus","Brillanceausuchus"
"http://dbpedia.org/resource/Cerdorhinus","Cerdorhinus"
"http://dbpedia.org/resource/Colobodectes","Colobodectes"
"http://dbpedia.org/resource/Cynosaurus","Cynosaurus"
"http://dbpedia.org/resource/Daptocephalus","Daptocephalus"
"http://dbpedia.org/resource/David_Greybeard","David Greybeard"
"http://dbpedia.org/resource/Elliotsmithia","Elliotsmithia"
"http://dbpedia.org/resource/Eogavialis","Eogavialis"
"http://dbpedia.org/resource/Eriphostoma","Eriphostoma"
"http://dbpedia.org/resource/Galeichthys_feliceps","Galeichthys feliceps"
"http://dbpedia.org/resource/Giraffa_jumae","Giraffa jumae"
"http://dbpedia.org/resource/Hipposaurus","Hipposaurus"
"http://dbpedia.org/resource/Microgomphodon","Microgomphodon"
"http://dbpedia.org/resource/Odontocyclops","Odontocyclops"
"http://dbpedia.org/resource/Pelanomodon","Pelanomodon"
"http://dbpedia.org/resource/Riebeeckosaurus","Riebeeckosaurus"
"http://dbpedia.org/resource/Sangusaurus","Sangusaurus"
"http://dbpedia.org/resource/Scullya","Scullya"
"http://dbpedia.org/resource/Scymnosaurus","Scymnosaurus"
"http://dbpedia.org/resource/Stolokrosuchus","Stolokrosuchus"
"http://dbpedia.org/resource/Tetragonias","Tetragonias"
"http://dbpedia.org/resource/Theropithecus_brumpti","Theropithecus brumpti"
"http://dbpedia.org/resource/Travis_(chimpanzee)","Travis (chimpanzee)"
"http://dbpedia.org/resource/Zambiasaurus","Zambiasaurus"
"http://dbpedia.org/resource/Africanictis","Africanictis"
"http://dbpedia.org/resource/Agnotherium","Agnotherium"
"http://dbpedia.org/resource/Algeripithecus","Algeripithecus"
"http://dbpedia.org/resource/Biretia","Biretia"
"http://dbpedia.org/resource/Ceratotherium_mauritanicum","Ceratotherium mauritanicum"
"http://dbpedia.org/resource/Chimpanzee–human_last_common_ancestor","Chimpanzee–human last common ancestor"
"http://dbpedia.org/resource/Curious_George_2:_Follow_That_Monkey!","Curious George 2: Follow That Monkey!"
"http://dbpedia.org/resource/Cynelos","Cynelos"
"http://dbpedia.org/resource/Desmostylidae","Desmostylidae"
"http://dbpedia.org/resource/Diademodon","Diademodon"
"http://dbpedia.org/resource/Galerix","Galerix"
"http://dbpedia.org/resource/Herpestides","Herpestides"
"http://dbpedia.org/resource/Julius_(chimpanzee)","Julius (chimpanzee)"
"http://dbpedia.org/resource/Kashin_(elephant)","Kashin (elephant)"
"http://dbpedia.org/resource/Kronokotherium","Kronokotherium"
"http://dbpedia.org/resource/Moghradictis","Moghradictis"
"http://dbpedia.org/resource/Morrillia","Morrillia"
"http://dbpedia.org/resource/My_Friend_Ganesha","My Friend Ganesha"
"http://dbpedia.org/resource/Notiomastodon","Notiomastodon"
"http://dbpedia.org/resource/Packy_(elephant)","Packy (elephant)"
"http://dbpedia.org/resource/Paracamelus","Paracamelus"
"http://dbpedia.org/resource/Plioviverrops","Plioviverrops"
"http://dbpedia.org/resource/Prototocyon","Prototocyon"
"http://dbpedia.org/resource/Spinophorosaurus","Spinophorosaurus"
"http://dbpedia.org/resource/Stegodontidae","Stegodontidae"
"http://dbpedia.org/resource/Thalassictis","Thalassictis"
"http://dbpedia.org/resource/Ysengrinia","Ysengrinia"
"http://dbpedia.org/resource/African_crake","African crake"
"http://dbpedia.org/resource/African_river_martin","African river martin"
"http://dbpedia.org/resource/Annai_Oru_Aalayam","Annai Oru Aalayam"
"http://dbpedia.org/resource/Ape_Cognition_and_Conservation_Initiative","Ape Cognition and Conservation Initiative"
"http://dbpedia.org/resource/Australodocus","Australodocus"
"http://dbpedia.org/resource/Bokito_(gorilla)","Bokito (gorilla)"
"http://dbpedia.org/resource/Brimstone_canary","Brimstone canary"
"http://dbpedia.org/resource/Cape_robin-chat","Cape robin-chat"
"http://dbpedia.org/resource/Casey_Jr._Circus_Train","Casey Jr. Circus Train"
"http://dbpedia.org/resource/Chalcides_ebneri","Chalcides ebneri"
"http://dbpedia.org/resource/Dissopsalis","Dissopsalis"
"http://dbpedia.org/resource/Eocursor","Eocursor"
"http://dbpedia.org/resource/Eremitalpa","Eremitalpa"
"http://dbpedia.org/resource/Fairy_flycatcher","Fairy flycatcher"
"http://dbpedia.org/resource/Kentish_plover","Kentish plover"
"http://dbpedia.org/resource/Large-billed_lark","Large-billed lark"
"http://dbpedia.org/resource/List_of_TaleSpin_characters","List of TaleSpin characters"
"http://dbpedia.org/resource/Mullerornis","Mullerornis"
"http://dbpedia.org/resource/Natal_free-tailed_bat","Natal free-tailed bat"
"http://dbpedia.org/resource/Parson's_chameleon","Parson's chameleon"
"http://dbpedia.org/resource/Pennant-winged_nightjar","Pennant-winged nightjar"
"http://dbpedia.org/resource/Ram_Lakshman","Ram Lakshman"
"http://dbpedia.org/resource/Typical_striped_grass_mouse","Typical striped grass mouse"
"http://dbpedia.org/resource/Berberosaurus","Berberosaurus"
"http://dbpedia.org/resource/Chororapithecus","Chororapithecus"
"http://dbpedia.org/resource/Earth_(2007_film)","Earth (2007 film)"
"http://dbpedia.org/resource/East_African_spiny-tailed_lizard","East African spiny-tailed lizard"
"http://dbpedia.org/resource/Elosuchus","Elosuchus"
"http://dbpedia.org/resource/Finsch's_rufous_thrush","Finsch's rufous thrush"
"http://dbpedia.org/resource/Goliath_II","Goliath II"
"http://dbpedia.org/resource/Honky_Tonk_Freeway","Honky Tonk Freeway"
"http://dbpedia.org/resource/Kameng_Elephant_Reserve","Kameng Elephant Reserve"
"http://dbpedia.org/resource/Megapnosaurus_rhodesiensis","Megapnosaurus rhodesiensis"
"http://dbpedia.org/resource/Potamogalidae","Potamogalidae"
"http://dbpedia.org/resource/Python_anchietae","Python anchietae"
"http://dbpedia.org/resource/Rubeho_forest_partridge","Rubeho forest partridge"
"http://dbpedia.org/resource/The_Jungle_Book:_Mowgli's_Story","The Jungle Book: Mowgli's Story"
"http://dbpedia.org/resource/Warren's_girdled_lizard","Warren's girdled lizard"
"http://dbpedia.org/resource/Alaotra_grebe","Alaotra grebe"
"http://dbpedia.org/resource/Cape_hare","Cape hare"
"http://dbpedia.org/resource/Chilgatherium","Chilgatherium"
"http://dbpedia.org/resource/Eastern_lowland_gorilla","Eastern lowland gorilla"
"http://dbpedia.org/resource/Electric_catfish","Electric catfish"
"http://dbpedia.org/resource/Elephant_in_Cairo","Elephant in Cairo"
"http://dbpedia.org/resource/Johan_August_Wahlberg","Johan August Wahlberg"
"http://dbpedia.org/resource/Malapterurus_electricus","Malapterurus electricus"
"http://dbpedia.org/resource/Malapterurus_minjiriya","Malapterurus minjiriya"
"http://dbpedia.org/resource/Palaeoloxodon_recki","Palaeoloxodon recki"
"http://dbpedia.org/resource/Phelsuma_madagascariensis","Phelsuma madagascariensis"
"http://dbpedia.org/resource/Abyssinian_ground_hornbill","Abyssinian ground hornbill"
"http://dbpedia.org/resource/Burchell's_zebra","Burchell's zebra"
"http://dbpedia.org/resource/Ghost_frog","Ghost frog"
"http://dbpedia.org/resource/Namaqua_chameleon","Namaqua chameleon"
"http://dbpedia.org/resource/Panther_chameleon","Panther chameleon"
"http://dbpedia.org/resource/Tom-Yum-Goong","Tom-Yum-Goong"
"http://dbpedia.org/resource/Xerini","Xerini"
"http://dbpedia.org/resource/Discoglossus","Discoglossus"
"http://dbpedia.org/resource/El_Hierro_giant_lizard","El Hierro giant lizard"
"http://dbpedia.org/resource/Link_rat","Link rat"
"http://dbpedia.org/resource/Mediterranean_tree_frog","Mediterranean tree frog"
"http://dbpedia.org/resource/Suni","Suni"
"http://dbpedia.org/resource/Adanson's_mud_turtle","Adanson's mud turtle"
"http://dbpedia.org/resource/African_dwarf_mud_turtle","African dwarf mud turtle"
"http://dbpedia.org/resource/Afrotarsius","Afrotarsius"
"http://dbpedia.org/resource/Azibiidae","Azibiidae"
"http://dbpedia.org/resource/Azibius","Azibius"
"http://dbpedia.org/resource/Beesley's_lark","Beesley's lark"
"http://dbpedia.org/resource/Central_African_mud_turtle","Central African mud turtle"
"http://dbpedia.org/resource/Djebelemur","Djebelemur"
"http://dbpedia.org/resource/Gallagher's_free-tailed_bat","Gallagher's free-tailed bat"
"http://dbpedia.org/resource/Karrowalteria","Karrowalteria"
"http://dbpedia.org/resource/Kélonia","Kélonia"
"http://dbpedia.org/resource/Leioheterodon_modestus","Leioheterodon modestus"
"http://dbpedia.org/resource/Malgas_Island","Malgas Island"
"http://dbpedia.org/resource/Notochoerus","Notochoerus"
"http://dbpedia.org/resource/Nyanzachoerus","Nyanzachoerus"
"http://dbpedia.org/resource/Ostafrikasaurus","Ostafrikasaurus"
"http://dbpedia.org/resource/Phrynobatrachus_africanus","Phrynobatrachus africanus"
"http://dbpedia.org/resource/Prolacerta","Prolacerta"
"http://dbpedia.org/resource/Ugandapithecus","Ugandapithecus"
"http://dbpedia.org/resource/West_African_black_turtle","West African black turtle"
"http://dbpedia.org/resource/Williams'_mud_turtle","Williams' mud turtle"
"http://dbpedia.org/resource/African_giant_squirrel","African giant squirrel"
"http://dbpedia.org/resource/Hymenochirus_boettgeri","Hymenochirus boettgeri"
"http://dbpedia.org/resource/Rosy-faced_lovebird","Rosy-faced lovebird"
"http://dbpedia.org/resource/Southern_pochard","Southern pochard"
"http://dbpedia.org/resource/Broad-striped_Malagasy_mongoose","Broad-striped Malagasy mongoose"
"http://dbpedia.org/resource/Cape_genet","Cape genet"
"http://dbpedia.org/resource/Hausa_genet","Hausa genet"
"http://dbpedia.org/resource/Lemon_dove","Lemon dove"
"http://dbpedia.org/resource/Natal_shyshark","Natal shyshark"
"http://dbpedia.org/resource/Panthera_leo_melanochaita","Panthera leo melanochaita"
"http://dbpedia.org/resource/Raphicerus","Raphicerus"
"http://dbpedia.org/resource/Southern_boubou","Southern boubou"
"http://dbpedia.org/resource/Threadfin_butterflyfish","Threadfin butterflyfish"
"http://dbpedia.org/resource/Bourlon's_genet","Bourlon's genet"
"http://dbpedia.org/resource/West_Runton_Mammoth","West Runton Mammoth"
"http://dbpedia.org/resource/Bumpnose_trevally","Bumpnose trevally"
"http://dbpedia.org/resource/Mediterranean_rainbow_wrasse","Mediterranean rainbow wrasse"
"http://dbpedia.org/resource/Monteiro's_storm_petrel","Monteiro's storm petrel"
"http://dbpedia.org/resource/Pseudochromis_fridmani","Pseudochromis fridmani"
"http://dbpedia.org/resource/Whitefin_trevally","Whitefin trevally"
"http://dbpedia.org/resource/Affe_mit_Schädel","Affe mit Schädel"
"http://dbpedia.org/resource/Palaeoloxodon_mnaidriensis","Palaeoloxodon mnaidriensis"
"http://dbpedia.org/resource/Manatee_conservation","Manatee conservation"
"http://dbpedia.org/resource/Arothron_immaculatus","Arothron immaculatus"
"http://dbpedia.org/resource/Cetoscarus_bicolor","Cetoscarus bicolor"
"http://dbpedia.org/resource/Epinephelus_summana","Epinephelus summana"
"http://dbpedia.org/resource/Gymnothorax_miliaris","Gymnothorax miliaris"
"http://dbpedia.org/resource/Rufous_beaked_snake","Rufous beaked snake"
"http://dbpedia.org/resource/Starry_dragonet","Starry dragonet"
"http://dbpedia.org/resource/Tetrosomus_gibbosus","Tetrosomus gibbosus"
"http://dbpedia.org/resource/Xenopus_itombwensis","Xenopus itombwensis"
"http://dbpedia.org/resource/Agama_aculeata","Agama aculeata"
"http://dbpedia.org/resource/Arnhold's_mouse_lemur","Arnhold's mouse lemur"
"http://dbpedia.org/resource/Hattie_(elephant)","Hattie (elephant)"
"http://dbpedia.org/resource/Margot_Marsh's_mouse_lemur","Margot Marsh's mouse lemur"
"http://dbpedia.org/resource/Mwanza_flat-headed_rock_agama","Mwanza flat-headed rock agama"
"http://dbpedia.org/resource/Turturoena","Turturoena"
"http://dbpedia.org/resource/Bidenichthys_capensis","Bidenichthys capensis"
"http://dbpedia.org/resource/Diplodus_vulgaris","Diplodus vulgaris"
"http://dbpedia.org/resource/Eurygnathohippus_woldegabrieli","Eurygnathohippus woldegabrieli"
"http://dbpedia.org/resource/Oplurus_quadrimaculatus","Oplurus quadrimaculatus"
"http://dbpedia.org/resource/Smooth_chameleon","Smooth chameleon"
"http://dbpedia.org/resource/Aadi_Velli","Aadi Velli"
"http://dbpedia.org/resource/Cameroon_sailfin_chameleon","Cameroon sailfin chameleon"
"http://dbpedia.org/resource/Paleoparadoxiidae","Paleoparadoxiidae"
"http://dbpedia.org/resource/Alluaudina","Alluaudina"
"http://dbpedia.org/resource/Bal_Ganesh_2","Bal Ganesh 2"
"http://dbpedia.org/resource/Gosling's_bunting","Gosling's bunting"
"http://dbpedia.org/resource/Liophidium","Liophidium"
"http://dbpedia.org/resource/Liopholidophis","Liopholidophis"
"http://dbpedia.org/resource/Lycodryas","Lycodryas"
"http://dbpedia.org/resource/Pseudoxyrhopus","Pseudoxyrhopus"
"http://dbpedia.org/resource/Thamnosophis","Thamnosophis"
"http://dbpedia.org/resource/Fanti_drongo","Fanti drongo"
"http://dbpedia.org/resource/Kokomo_(gorilla)","Kokomo (gorilla)"
"http://dbpedia.org/resource/African_swamphen","African swamphen"
"http://dbpedia.org/resource/Bicolored_swamp_snake","Bicolored swamp snake"
"http://dbpedia.org/resource/Boophis_ankarafensis","Boophis ankarafensis"
"http://dbpedia.org/resource/Lynes's_cisticola","Lynes's cisticola"
"http://dbpedia.org/resource/Brown-tailed_apalis","Brown-tailed apalis"
"http://dbpedia.org/resource/Hartert's_camaroptera","Hartert's camaroptera"
"http://dbpedia.org/resource/List_of_reptiles_and_frogs_of_the_Eastern_Highlands","List of reptiles and frogs of the Eastern Highlands"
"http://dbpedia.org/resource/Mali_cobra","Mali cobra"
"http://dbpedia.org/resource/National_Elephant_Day_(Thailand)","National Elephant Day (Thailand)"
"http://dbpedia.org/resource/Raja_africana","Raja africana"
"http://dbpedia.org/resource/Scelotes_limpopoensis","Scelotes limpopoensis"
"http://dbpedia.org/resource/Sharpe's_greenbul","Sharpe's greenbul"
"http://dbpedia.org/resource/John_Daniel_(gorilla)","John Daniel (gorilla)"
"http://dbpedia.org/resource/The_Experts_(painting)","The Experts (painting)"
"http://dbpedia.org/resource/Spinomantis_bertini","Spinomantis bertini"
"http://dbpedia.org/resource/Chalarodon_steinkampi","Chalarodon steinkampi"
"http://dbpedia.org/resource/Edgar_(chimpanzee)","Edgar (chimpanzee)"
"http://dbpedia.org/resource/Rhombophryne_vaventy","Rhombophryne vaventy"
"http://dbpedia.org/resource/Titan_(chimpanzee)","Titan (chimpanzee)"
"http://dbpedia.org/resource/Walter_Verheyen's_mouse","Walter Verheyen's mouse"
"http://dbpedia.org/resource/Angolan_dwarf_galago","Angolan dwarf galago"
"http://dbpedia.org/resource/Black-browed_greenbul","Black-browed greenbul"
"http://dbpedia.org/resource/Fogo_wall_gecko","Fogo wall gecko"
"http://dbpedia.org/resource/Hemidactylus_lopezjuradoi","Hemidactylus lopezjuradoi"
"http://dbpedia.org/resource/Little_Mama","Little Mama"
"http://dbpedia.org/resource/Lophius_budegassa","Lophius budegassa"
"http://dbpedia.org/resource/Maio_wall_gecko","Maio wall gecko"
"http://dbpedia.org/resource/Mediterranean_flycatcher","Mediterranean flycatcher"
"http://dbpedia.org/resource/Olive-breasted_greenbul","Olive-breasted greenbul"
"http://dbpedia.org/resource/Pseudocrenilabrus_pyrrhocaudalis","Pseudocrenilabrus pyrrhocaudalis"
"http://dbpedia.org/resource/Raso_wall_gecko","Raso wall gecko"
"http://dbpedia.org/resource/São_Nicolau_wall_gecko","São Nicolau wall gecko"
"http://dbpedia.org/resource/Tarentola_protogigas","Tarentola protogigas"
"http://dbpedia.org/resource/Uluguru_greenbul","Uluguru greenbul"
"http://dbpedia.org/resource/Astatotilapia_calliptera","Astatotilapia calliptera"
"http://dbpedia.org/resource/Cape_chimaera","Cape chimaera"
"http://dbpedia.org/resource/Chersobius","Chersobius"
"http://dbpedia.org/resource/Four-horned_chameleon","Four-horned chameleon"
"http://dbpedia.org/resource/Panpanzee","Panpanzee"
"http://dbpedia.org/resource/Ruwenzori_colobus","Ruwenzori colobus"
"http://dbpedia.org/resource/Xenotilapia_papilio","Xenotilapia papilio"
"http://dbpedia.org/resource/Agama_gracilimembris","Agama gracilimembris"
"http://dbpedia.org/resource/Atractaspis_branchi","Atractaspis branchi"
"http://dbpedia.org/resource/Dalophia_gigantea","Dalophia gigantea"
"http://dbpedia.org/resource/French_Congo_worm_lizard","French Congo worm lizard"
"http://dbpedia.org/resource/Haug's_worm_lizard","Haug's worm lizard"
