"mGenre","name"
"http://dbpedia.org/resource/Música_sertaneja","Música sertaneja"
"http://dbpedia.org/resource/Romanzo_d'_appendice","Romanzo d' appendice"
"http://dbpedia.org/resource/Trash_metal","Trash metal"
"http://dbpedia.org/resource/African-American_studies","African-American studies"
"http://dbpedia.org/resource/Cataloging","Cataloging"
"http://dbpedia.org/resource/Coming-of-age_story","Coming-of-age story"
"http://dbpedia.org/resource/Content-control_software","Content-control software"
"http://dbpedia.org/resource/Cross-genre","Cross-genre"
"http://dbpedia.org/resource/Flownet","Flownet"
"http://dbpedia.org/resource/Full_motion_video","Full motion video"
"http://dbpedia.org/resource/Hot_air_balloon_festival","Hot air balloon festival"
"http://dbpedia.org/resource/Indian_soap_opera","Indian soap opera"
"http://dbpedia.org/resource/Melodic_funk","Melodic funk"
"http://dbpedia.org/resource/Music_of_Galicia,_Cantabria_and_Asturias","Music of Galicia, Cantabria and Asturias"
"http://dbpedia.org/resource/Pop_punk","Pop punk"
"http://dbpedia.org/resource/Rast_(mode)","Rast (mode)"
"http://dbpedia.org/resource/Tamil_television_soap_opera","Tamil television soap opera"
"http://dbpedia.org/resource/Beat_Music","Beat Music"
"http://dbpedia.org/resource/Dance-Pop","Dance-Pop"
"http://dbpedia.org/resource/Jazz_Piano","Jazz Piano"
"http://dbpedia.org/resource/Light_Gun","Light Gun"
"http://dbpedia.org/resource/Obstacle_Course","Obstacle Course"
"http://dbpedia.org/resource/Presentation_Program","Presentation Program"
"http://dbpedia.org/resource/Software_Prototyping","Software Prototyping"
"http://dbpedia.org/resource/Teen_Pop","Teen Pop"
"http://dbpedia.org/resource/Terminal_Emulator","Terminal Emulator"
"http://dbpedia.org/resource/Video_board_game","Video board game"
"http://dbpedia.org/resource/West_Coast_Jazz","West Coast Jazz"
"http://dbpedia.org/resource/Authoring_system","Authoring system"
"http://dbpedia.org/resource/Horror-of-demonic","Horror-of-demonic"
"http://dbpedia.org/resource/Jidaimono","Jidaimono"
"http://dbpedia.org/resource/Maloya","Maloya"
"http://dbpedia.org/resource/Nutritionism","Nutritionism"
"http://dbpedia.org/resource/Polish_Cathedral_style","Polish Cathedral style"
"http://dbpedia.org/resource/Proibidão","Proibidão"
"http://dbpedia.org/resource/Reggae_fusion","Reggae fusion"
"http://dbpedia.org/resource/Science_festival","Science festival"
"http://dbpedia.org/resource/Seis","Seis"
"http://dbpedia.org/resource/Self-help_book","Self-help book"
"http://dbpedia.org/resource/Shashmaqam","Shashmaqam"
"http://dbpedia.org/resource/Shidaiqu","Shidaiqu"
"http://dbpedia.org/resource/Software_repository","Software repository"
"http://dbpedia.org/resource/Tembang_Sunda","Tembang Sunda"
"http://dbpedia.org/resource/Volunteer_computing","Volunteer computing"
"http://dbpedia.org/resource/Wisdom_poetry","Wisdom poetry"
"http://dbpedia.org/resource/Benna_(genre)","Benna (genre)"
"http://dbpedia.org/resource/Corporate_entertainment","Corporate entertainment"
"http://dbpedia.org/resource/Ethnic_electronica","Ethnic electronica"
"http://dbpedia.org/resource/Hardware_virtualization","Hardware virtualization"
"http://dbpedia.org/resource/Historic_motorsport","Historic motorsport"
"http://dbpedia.org/resource/List_of_computer_simulation_software","List of computer simulation software"
"http://dbpedia.org/resource/Mahakavya","Mahakavya"
"http://dbpedia.org/resource/Nederbeat","Nederbeat"
"http://dbpedia.org/resource/Nova_Cançó","Nova Cançó"
"http://dbpedia.org/resource/Outlaw_biker_film","Outlaw biker film"
"http://dbpedia.org/resource/Pakistani_semi-classical_music","Pakistani semi-classical music"
"http://dbpedia.org/resource/Workplace","Workplace"
"http://dbpedia.org/resource/3D_computer_graphics","3D computer graphics"
"http://dbpedia.org/resource/Autofiction","Autofiction"
"http://dbpedia.org/resource/Browser_toolbar","Browser toolbar"
"http://dbpedia.org/resource/Business_analytics","Business analytics"
"http://dbpedia.org/resource/Caribbean_music_in_Canada","Caribbean music in Canada"
"http://dbpedia.org/resource/Expressionism_(theatre)","Expressionism (theatre)"
"http://dbpedia.org/resource/JavaScript_library","JavaScript library"
"http://dbpedia.org/resource/Korean_rock","Korean rock"
"http://dbpedia.org/resource/Kwadril","Kwadril"
"http://dbpedia.org/resource/List_of_artificial_pet_games","List of artificial pet games"
"http://dbpedia.org/resource/Mythpunk","Mythpunk"
"http://dbpedia.org/resource/Pilón","Pilón"
"http://dbpedia.org/resource/Poetic_diary","Poetic diary"
"http://dbpedia.org/resource/Poetic_journal","Poetic journal"
"http://dbpedia.org/resource/Professional_bodybuilding","Professional bodybuilding"
"http://dbpedia.org/resource/Routing_protocol","Routing protocol"
"http://dbpedia.org/resource/Screenwriting_software","Screenwriting software"
"http://dbpedia.org/resource/Theatre_of_the_Oppressed","Theatre of the Oppressed"
"http://dbpedia.org/resource/Agile_testing","Agile testing"
"http://dbpedia.org/resource/Burban","Burban"
"http://dbpedia.org/resource/Cante_flamenco","Cante flamenco"
"http://dbpedia.org/resource/Chimurenga_music","Chimurenga music"
"http://dbpedia.org/resource/Crossover_jazz","Crossover jazz"
"http://dbpedia.org/resource/Home_shopping","Home shopping"
"http://dbpedia.org/resource/House_dance","House dance"
"http://dbpedia.org/resource/Knowledge_management_software","Knowledge management software"
"http://dbpedia.org/resource/Malwai_Giddha","Malwai Giddha"
"http://dbpedia.org/resource/Mechanical_watch","Mechanical watch"
"http://dbpedia.org/resource/Military_simulation","Military simulation"
"http://dbpedia.org/resource/Online_office_suite","Online office suite"
"http://dbpedia.org/resource/Poprock","Poprock"
"http://dbpedia.org/resource/Robotics_suite","Robotics suite"
"http://dbpedia.org/resource/Semantic_desktop","Semantic desktop"
"http://dbpedia.org/resource/Starogradska_muzika","Starogradska muzika"
"http://dbpedia.org/resource/Swing_(genre)","Swing (genre)"
"http://dbpedia.org/resource/Traditional_black_gospel","Traditional black gospel"
"http://dbpedia.org/resource/Zombie_apocalypse","Zombie apocalypse"
"http://dbpedia.org/resource/Čalgija","Čalgija"
"http://dbpedia.org/resource/Acts_of_the_Apostles_(genre)","Acts of the Apostles (genre)"
"http://dbpedia.org/resource/Bajourou","Bajourou"
"http://dbpedia.org/resource/Bhavai_dance","Bhavai dance"
"http://dbpedia.org/resource/Burletta","Burletta"
"http://dbpedia.org/resource/Daechwita","Daechwita"
"http://dbpedia.org/resource/Death_'n'_roll","Death 'n' roll"
"http://dbpedia.org/resource/Hospital_network","Hospital network"
"http://dbpedia.org/resource/Integrated_software","Integrated software"
"http://dbpedia.org/resource/MTV_Generation","MTV Generation"
"http://dbpedia.org/resource/North_Indian_cuisine","North Indian cuisine"
"http://dbpedia.org/resource/Travel_documentary","Travel documentary"
"http://dbpedia.org/resource/Unified_communications","Unified communications"
"http://dbpedia.org/resource/Urumi_(drum)","Urumi (drum)"
"http://dbpedia.org/resource/Ambient_dub","Ambient dub"
"http://dbpedia.org/resource/Crossover_thrash","Crossover thrash"
"http://dbpedia.org/resource/Haitian_Vodou_drumming","Haitian Vodou drumming"
"http://dbpedia.org/resource/Horror_fiction_magazine","Horror fiction magazine"
"http://dbpedia.org/resource/Megh_Malhar","Megh Malhar"
"http://dbpedia.org/resource/Nu_skool_breaks","Nu skool breaks"
"http://dbpedia.org/resource/Ogene","Ogene"
"http://dbpedia.org/resource/Operational_database","Operational database"
"http://dbpedia.org/resource/Postdramatic_theatre","Postdramatic theatre"
"http://dbpedia.org/resource/Trial_film","Trial film"
"http://dbpedia.org/resource/African_Rumba","African Rumba"
"http://dbpedia.org/resource/Crunk_rock","Crunk rock"
"http://dbpedia.org/resource/Gypsy_Jazz","Gypsy Jazz"
"http://dbpedia.org/resource/Point_and_click_games","Point and click games"
"http://dbpedia.org/resource/Post-Bop","Post-Bop"
"http://dbpedia.org/resource/Arab_pop","Arab pop"
"http://dbpedia.org/resource/Christian_media","Christian media"
"http://dbpedia.org/resource/Entertainment_journalism","Entertainment journalism"
"http://dbpedia.org/resource/Gay_pride","Gay pride"
"http://dbpedia.org/resource/Sambass","Sambass"
"http://dbpedia.org/resource/Television_play","Television play"
"http://dbpedia.org/resource/Vaudeville_in_the_Philippines","Vaudeville in the Philippines"
"http://dbpedia.org/resource/Application_Lifecycle_Management","Application Lifecycle Management"
"http://dbpedia.org/resource/Clinical_Research","Clinical Research"
"http://dbpedia.org/resource/Comedy-Drama","Comedy-Drama"
"http://dbpedia.org/resource/Instant_Messaging","Instant Messaging"
"http://dbpedia.org/resource/Shahana","Shahana"
"http://dbpedia.org/resource/Adrien_Moreau","Adrien Moreau"
"http://dbpedia.org/resource/Anarchy","Anarchy"
"http://dbpedia.org/resource/Bitpop","Bitpop"
"http://dbpedia.org/resource/Copla_(music)","Copla (music)"
"http://dbpedia.org/resource/Dunhuang_dance","Dunhuang dance"
"http://dbpedia.org/resource/Moombahton","Moombahton"
"http://dbpedia.org/resource/Multani_(raga)","Multani (raga)"
"http://dbpedia.org/resource/Neoclassical_darkwave","Neoclassical darkwave"
"http://dbpedia.org/resource/Peruvian_cumbia","Peruvian cumbia"
"http://dbpedia.org/resource/Rondalla","Rondalla"
"http://dbpedia.org/resource/Sesube","Sesube"
"http://dbpedia.org/resource/Book_illustration","Book illustration"
"http://dbpedia.org/resource/Campursari","Campursari"
"http://dbpedia.org/resource/Jazz_vocal","Jazz vocal"
"http://dbpedia.org/resource/Law_of_the_United_States","Law of the United States"
"http://dbpedia.org/resource/Layout_engine","Layout engine"
"http://dbpedia.org/resource/Monster_literature","Monster literature"
"http://dbpedia.org/resource/Object-oriented_programming","Object-oriented programming"
"http://dbpedia.org/resource/Boat_show","Boat show"
"http://dbpedia.org/resource/Carnival_in_Germany,_Switzerland_and_Austria","Carnival in Germany, Switzerland and Austria"
"http://dbpedia.org/resource/Dieselpunk","Dieselpunk"
"http://dbpedia.org/resource/Endecha","Endecha"
"http://dbpedia.org/resource/Exchange_ActiveSync","Exchange ActiveSync"
"http://dbpedia.org/resource/Non-profit_journalism","Non-profit journalism"
"http://dbpedia.org/resource/Psych_folk","Psych folk"
"http://dbpedia.org/resource/Western_comics","Western comics"
"http://dbpedia.org/resource/Albert_Gräfle","Albert Gräfle"
"http://dbpedia.org/resource/Christian_theology","Christian theology"
"http://dbpedia.org/resource/Mutu_(music)","Mutu (music)"
"http://dbpedia.org/resource/Northumbrian_burr","Northumbrian burr"
"http://dbpedia.org/resource/Direct_Cinema","Direct Cinema"
"http://dbpedia.org/resource/Afro/Cosmic_music","Afro/Cosmic music"
"http://dbpedia.org/resource/New_Romanticism","New Romanticism"
"http://dbpedia.org/resource/Racing_video_game","Racing video game"
"http://dbpedia.org/resource/Vasant","Vasant"
"http://dbpedia.org/resource/Bhopali","Bhopali"
"http://dbpedia.org/resource/Boston_hardcore","Boston hardcore"
"http://dbpedia.org/resource/New-adult_fiction","New-adult fiction"
"http://dbpedia.org/resource/Piano_ballad","Piano ballad"
"http://dbpedia.org/resource/Ruba'i","Ruba'i"
"http://dbpedia.org/resource/Initramfs","Initramfs"
"http://dbpedia.org/resource/Media_player_(software)","Media player (software)"
"http://dbpedia.org/resource/Mob_film","Mob film"
"http://dbpedia.org/resource/Persian_pop_music","Persian pop music"
"http://dbpedia.org/resource/Ship_simulator","Ship simulator"
"http://dbpedia.org/resource/Trap_Music","Trap Music"
"http://dbpedia.org/resource/Remote_administration_software","Remote administration software"
"http://dbpedia.org/resource/Rnbass","Rnbass"
"http://dbpedia.org/resource/Single-player_games","Single-player games"
"http://dbpedia.org/resource/Post-it_note","Post-it note"
"http://dbpedia.org/resource/Scottish_hip-hop","Scottish hip-hop"
"http://dbpedia.org/resource/Teen_drama","Teen drama"
"http://dbpedia.org/resource/Comparison_of_notetaking_software","Comparison of notetaking software"
"http://dbpedia.org/resource/Mobile_Application","Mobile Application"
"http://dbpedia.org/resource/ANSI_art","ANSI art"
"http://dbpedia.org/resource/A_Kind_Of_Magic","A Kind Of Magic"
"http://dbpedia.org/resource/Anthologies","Anthologies"
"http://dbpedia.org/resource/Apocalypticism","Apocalypticism"
"http://dbpedia.org/resource/Art_Car","Art Car"
"http://dbpedia.org/resource/Blues_Rock","Blues Rock"
"http://dbpedia.org/resource/Bricolage","Bricolage"
"http://dbpedia.org/resource/Chutney_music","Chutney music"
"http://dbpedia.org/resource/Classical_rock","Classical rock"
"http://dbpedia.org/resource/Cpop","Cpop"
"http://dbpedia.org/resource/Cuddlecore","Cuddlecore"
"http://dbpedia.org/resource/DIY","DIY"
"http://dbpedia.org/resource/Datalog","Datalog"
"http://dbpedia.org/resource/Double_act","Double act"
"http://dbpedia.org/resource/Drone_(music)","Drone (music)"
"http://dbpedia.org/resource/Early_Norwegian_black_metal_scene","Early Norwegian black metal scene"
"http://dbpedia.org/resource/Ecommerce","Ecommerce"
"http://dbpedia.org/resource/Entrée","Entrée"
"http://dbpedia.org/resource/Eurobeat","Eurobeat"
"http://dbpedia.org/resource/Fantasy_literature","Fantasy literature"
"http://dbpedia.org/resource/Fantasy_role-playing","Fantasy role-playing"
"http://dbpedia.org/resource/First-person_adventure","First-person adventure"
"http://dbpedia.org/resource/Frans_van_Mieris_the_Elder","Frans van Mieris the Elder"
"http://dbpedia.org/resource/Fringe_Theatre","Fringe Theatre"
"http://dbpedia.org/resource/Full_Motion_Video","Full Motion Video"
"http://dbpedia.org/resource/Game_mechanics","Game mechanics"
"http://dbpedia.org/resource/Gender_Studies","Gender Studies"
"http://dbpedia.org/resource/Graphics_engine","Graphics engine"
"http://dbpedia.org/resource/High-performance_computing","High-performance computing"
"http://dbpedia.org/resource/Home_improvement","Home improvement"
"http://dbpedia.org/resource/Horn_section","Horn section"
"http://dbpedia.org/resource/Indie_pop","Indie pop"
"http://dbpedia.org/resource/Intrusion_Detection_System","Intrusion Detection System"
"http://dbpedia.org/resource/Japanese_pop","Japanese pop"
"http://dbpedia.org/resource/Jazz_house","Jazz house"
"http://dbpedia.org/resource/Jidaigeki","Jidaigeki"
"http://dbpedia.org/resource/Laowai","Laowai"
"http://dbpedia.org/resource/Laser_tag","Laser tag"
"http://dbpedia.org/resource/Latin_American_Music","Latin American Music"
"http://dbpedia.org/resource/List_of_Violinists","List of Violinists"
"http://dbpedia.org/resource/Live_album","Live album"
"http://dbpedia.org/resource/Mail_Transfer_Agent","Mail Transfer Agent"
"http://dbpedia.org/resource/Manhwa","Manhwa"
"http://dbpedia.org/resource/Media_group","Media group"
"http://dbpedia.org/resource/Mental_health","Mental health"
"http://dbpedia.org/resource/Mod_(subculture)","Mod (subculture)"
"http://dbpedia.org/resource/Modernism_(music)","Modernism (music)"
"http://dbpedia.org/resource/Motorcycle_club","Motorcycle club"
"http://dbpedia.org/resource/Music_download","Music download"
"http://dbpedia.org/resource/Music_of_Bengal","Music of Bengal"
"http://dbpedia.org/resource/Music_of_Eritrea","Music of Eritrea"
"http://dbpedia.org/resource/Music_of_Liberia","Music of Liberia"
"http://dbpedia.org/resource/Music_of_Nova_Scotia","Music of Nova Scotia"
"http://dbpedia.org/resource/Neoclassicism_(music)","Neoclassicism (music)"
"http://dbpedia.org/resource/New_Age_Music","New Age Music"
"http://dbpedia.org/resource/New_Jack_Swing","New Jack Swing"
"http://dbpedia.org/resource/Northern_Soul","Northern Soul"
"http://dbpedia.org/resource/Nueva_Canción","Nueva Canción"
"http://dbpedia.org/resource/Nueva_Trova","Nueva Trova"
"http://dbpedia.org/resource/Oldies","Oldies"
"http://dbpedia.org/resource/Palo_(religion)","Palo (religion)"
"http://dbpedia.org/resource/Persian_poetry","Persian poetry"
"http://dbpedia.org/resource/Political_abuse_of_psychiatry_in_the_Soviet_Union","Political abuse of psychiatry in the Soviet Union"
"http://dbpedia.org/resource/Popular_Science","Popular Science"
"http://dbpedia.org/resource/Post-industrial","Post-industrial"
"http://dbpedia.org/resource/Power_electronics","Power electronics"
"http://dbpedia.org/resource/Professional_Wrestling","Professional Wrestling"
"http://dbpedia.org/resource/Reality_Television","Reality Television"
"http://dbpedia.org/resource/Regionalism_(politics)","Regionalism (politics)"
"http://dbpedia.org/resource/Rock_music_in_Australia","Rock music in Australia"
"http://dbpedia.org/resource/Sanam_(dance)","Sanam (dance)"
"http://dbpedia.org/resource/Sci_Fi","Sci Fi"
"http://dbpedia.org/resource/Shared_disk_file_system","Shared disk file system"
"http://dbpedia.org/resource/Shmup","Shmup"
"http://dbpedia.org/resource/Socialist_Realism","Socialist Realism"
"http://dbpedia.org/resource/Soft_Rock","Soft Rock"
"http://dbpedia.org/resource/Software_Development","Software Development"
"http://dbpedia.org/resource/Sound_Design","Sound Design"
"http://dbpedia.org/resource/Southeast_Europe","Southeast Europe"
"http://dbpedia.org/resource/Spam_filter","Spam filter"
"http://dbpedia.org/resource/Stock_footage","Stock footage"
"http://dbpedia.org/resource/Strategy_games","Strategy games"
"http://dbpedia.org/resource/Street_Theatre","Street Theatre"
"http://dbpedia.org/resource/Sunshine_pop","Sunshine pop"
"http://dbpedia.org/resource/TV_special","TV special"
"http://dbpedia.org/resource/Taiwanese_opera","Taiwanese opera"
"http://dbpedia.org/resource/Talk_Show","Talk Show"
"http://dbpedia.org/resource/Texas_blues","Texas blues"
"http://dbpedia.org/resource/Thai_television_soap_opera","Thai television soap opera"
"http://dbpedia.org/resource/Traditional_Pop_music","Traditional Pop music"
"http://dbpedia.org/resource/Transcoder","Transcoder"
"http://dbpedia.org/resource/Trip_Hop","Trip Hop"
"http://dbpedia.org/resource/Typewriters","Typewriters"
"http://dbpedia.org/resource/Video_game_consoles","Video game consoles"
"http://dbpedia.org/resource/Web_Application","Web Application"
"http://dbpedia.org/resource/World_cinema","World cinema"
"http://dbpedia.org/resource/Alternative_energy","Alternative energy"
"http://dbpedia.org/resource/Architectural","Architectural"
"http://dbpedia.org/resource/Countrypolitan","Countrypolitan"
"http://dbpedia.org/resource/Level_design","Level design"
"http://dbpedia.org/resource/Minimalist","Minimalist"
"http://dbpedia.org/resource/Piano_blues","Piano blues"
"http://dbpedia.org/resource/Quiz_show","Quiz show"
"http://dbpedia.org/resource/Singer-songwriters","Singer-songwriters"
"http://dbpedia.org/resource/Sound_effects","Sound effects"
"http://dbpedia.org/resource/South_American","South American"
"http://dbpedia.org/resource/Stop-motion","Stop-motion"
"http://dbpedia.org/resource/Technological","Technological"
"http://dbpedia.org/resource/Time_series_analysis","Time series analysis"
"http://dbpedia.org/resource/2000_Fold","2000 Fold"
"http://dbpedia.org/resource/Atana","Atana"
"http://dbpedia.org/resource/Cantastoria","Cantastoria"
"http://dbpedia.org/resource/Christian_literature","Christian literature"
"http://dbpedia.org/resource/Crime_drama","Crime drama"
"http://dbpedia.org/resource/Documentary_Films","Documentary Films"
"http://dbpedia.org/resource/Dog","Dog"
"http://dbpedia.org/resource/Hard_Dance","Hard Dance"
"http://dbpedia.org/resource/Indian_rock","Indian rock"
"http://dbpedia.org/resource/Italian_popular_music","Italian popular music"
"http://dbpedia.org/resource/Jersey_Shore_sound","Jersey Shore sound"
"http://dbpedia.org/resource/Locking_(dance)","Locking (dance)"
"http://dbpedia.org/resource/Meditation_music","Meditation music"
"http://dbpedia.org/resource/Modern_era","Modern era"
"http://dbpedia.org/resource/Native_XML_database","Native XML database"
"http://dbpedia.org/resource/Neo-psychedelia","Neo-psychedelia"
"http://dbpedia.org/resource/New_Yorkshire","New Yorkshire"
"http://dbpedia.org/resource/Nudism","Nudism"
"http://dbpedia.org/resource/Race_film","Race film"
"http://dbpedia.org/resource/Search_engine","Search engine"
"http://dbpedia.org/resource/Shiva_Purana","Shiva Purana"
"http://dbpedia.org/resource/Suspense","Suspense"
"http://dbpedia.org/resource/5K_run","5K run"
"http://dbpedia.org/resource/Arcade_genre","Arcade genre"
"http://dbpedia.org/resource/Arts","Arts"
"http://dbpedia.org/resource/Car_song","Car song"
"http://dbpedia.org/resource/Desi_(raga)","Desi (raga)"
"http://dbpedia.org/resource/Leeds_hip_hop","Leeds hip hop"
"http://dbpedia.org/resource/Multiplayer_online_battle_arena","Multiplayer online battle arena"
"http://dbpedia.org/resource/Software_distribution","Software distribution"
"http://dbpedia.org/resource/The_arts","The arts"
"http://dbpedia.org/resource/Urban_contemporary_gospel","Urban contemporary gospel"
"http://dbpedia.org/resource/Discussion","Discussion"
"http://dbpedia.org/resource/Irish_republican","Irish republican"
"http://dbpedia.org/resource/Reportage","Reportage"
"http://dbpedia.org/resource/Scrolling_beat_'em_up","Scrolling beat 'em up"
"http://dbpedia.org/resource/XML_Editor","XML Editor"
"http://dbpedia.org/resource/Active_rock","Active rock"
"http://dbpedia.org/resource/Amatory_fiction","Amatory fiction"
"http://dbpedia.org/resource/BASIC_extension","BASIC extension"
"http://dbpedia.org/resource/Chhau_dance","Chhau dance"
"http://dbpedia.org/resource/Component-based_software_engineering","Component-based software engineering"
"http://dbpedia.org/resource/Costumbrismo","Costumbrismo"
"http://dbpedia.org/resource/Dance_hall_(Jamaican)","Dance hall (Jamaican)"
"http://dbpedia.org/resource/Engineer_boot","Engineer boot"
"http://dbpedia.org/resource/Guatemalan_rock","Guatemalan rock"
"http://dbpedia.org/resource/Gwo_ka","Gwo ka"
"http://dbpedia.org/resource/Hot_Country_Songs","Hot Country Songs"
"http://dbpedia.org/resource/List_of_PDF_software","List of PDF software"
"http://dbpedia.org/resource/Multiphysics","Multiphysics"
"http://dbpedia.org/resource/Music_visualization","Music visualization"
"http://dbpedia.org/resource/Ndombolo","Ndombolo"
"http://dbpedia.org/resource/Padshahnama","Padshahnama"
"http://dbpedia.org/resource/Project_portfolio_management","Project portfolio management"
"http://dbpedia.org/resource/Reinvestment_risk","Reinvestment risk"
"http://dbpedia.org/resource/Science_journalism","Science journalism"
"http://dbpedia.org/resource/Sensation_novel","Sensation novel"
"http://dbpedia.org/resource/Software_build","Software build"
"http://dbpedia.org/resource/Soundtrack_album","Soundtrack album"
"http://dbpedia.org/resource/Stream_processing","Stream processing"
"http://dbpedia.org/resource/Traditional_Nordic_dance_music","Traditional Nordic dance music"
"http://dbpedia.org/resource/Unblack_metal","Unblack metal"
"http://dbpedia.org/resource/Wealth_management","Wealth management"
"http://dbpedia.org/resource/Whore_dialogues","Whore dialogues"
"http://dbpedia.org/resource/Ice_Cream","Ice Cream"
"http://dbpedia.org/resource/Political_film","Political film"
"http://dbpedia.org/resource/Rock_And_Roll","Rock And Roll"
"http://dbpedia.org/resource/Social_Network","Social Network"
"http://dbpedia.org/resource/Static_Analysis","Static Analysis"
"http://dbpedia.org/resource/AfroPop","AfroPop"
"http://dbpedia.org/resource/Beat-'em-up","Beat-'em-up"
"http://dbpedia.org/resource/Canto_Nuevo","Canto Nuevo"
"http://dbpedia.org/resource/Covers_band","Covers band"
"http://dbpedia.org/resource/Dirty_Rap","Dirty Rap"
"http://dbpedia.org/resource/Dream_Pop","Dream Pop"
"http://dbpedia.org/resource/Geographic_Information_System","Geographic Information System"
"http://dbpedia.org/resource/Melodic_Death_metal","Melodic Death metal"
"http://dbpedia.org/resource/Music_of_greece","Music of greece"
"http://dbpedia.org/resource/Native_American_Studies","Native American Studies"
"http://dbpedia.org/resource/Choice_modelling","Choice modelling"
"http://dbpedia.org/resource/Fashionable_novel","Fashionable novel"
"http://dbpedia.org/resource/Fratire","Fratire"
"http://dbpedia.org/resource/Media_(communication)","Media (communication)"
"http://dbpedia.org/resource/Santé_engagé","Santé engagé"
"http://dbpedia.org/resource/Agra_Gharana","Agra Gharana"
"http://dbpedia.org/resource/Ambient_Industrial","Ambient Industrial"
"http://dbpedia.org/resource/Computer_Music","Computer Music"
"http://dbpedia.org/resource/Dance-Punk","Dance-Punk"
"http://dbpedia.org/resource/Death_n_roll","Death n roll"
"http://dbpedia.org/resource/Enterprise_Search","Enterprise Search"
"http://dbpedia.org/resource/Gwalior_Gharana","Gwalior Gharana"
"http://dbpedia.org/resource/Jaipur-Atrauli_Gharana","Jaipur-Atrauli Gharana"
"http://dbpedia.org/resource/Jam_Band","Jam Band"
"http://dbpedia.org/resource/Kirana_Gharana","Kirana Gharana"
"http://dbpedia.org/resource/Mewati_Gharana","Mewati Gharana"
"http://dbpedia.org/resource/Natya_Sangeet","Natya Sangeet"
"http://dbpedia.org/resource/Short_Story","Short Story"
"http://dbpedia.org/resource/Shred_Guitar","Shred Guitar"
"http://dbpedia.org/resource/Stroll","Stroll"
"http://dbpedia.org/resource/Balwo","Balwo"
"http://dbpedia.org/resource/Bush_ballad","Bush ballad"
"http://dbpedia.org/resource/Cloak_and_dagger","Cloak and dagger"
"http://dbpedia.org/resource/Comedy","Comedy"
"http://dbpedia.org/resource/Drama","Drama"
"http://dbpedia.org/resource/Dystopia","Dystopia"
"http://dbpedia.org/resource/Female","Female"
"http://dbpedia.org/resource/Latin_R&B","Latin R&B"
"http://dbpedia.org/resource/News","News"
"http://dbpedia.org/resource/Outdoor_recreation","Outdoor recreation"
"http://dbpedia.org/resource/Pornogrind","Pornogrind"
"http://dbpedia.org/resource/Sitcom","Sitcom"
"http://dbpedia.org/resource/Wonky_pop","Wonky pop"
"http://dbpedia.org/resource/Electronic_trading_platform","Electronic trading platform"
"http://dbpedia.org/resource/Filin_(music)","Filin (music)"
"http://dbpedia.org/resource/Hyphy_music","Hyphy music"
"http://dbpedia.org/resource/Popular_history","Popular history"
"http://dbpedia.org/resource/Smooth_soul","Smooth soul"
"http://dbpedia.org/resource/Wiener_Film","Wiener Film"
"http://dbpedia.org/resource/Crossover_Thrash","Crossover Thrash"
"http://dbpedia.org/resource/Digital_Distribution","Digital Distribution"
"http://dbpedia.org/resource/Acid_punk","Acid punk"
"http://dbpedia.org/resource/Nueva_Cancion","Nueva Cancion"
"http://dbpedia.org/resource/Late_night_television","Late night television"
"http://dbpedia.org/resource/Lesbian_kiss_episode","Lesbian kiss episode"
"http://dbpedia.org/resource/List_of_screamo_bands","List of screamo bands"
"http://dbpedia.org/resource/New_Atheism","New Atheism"
"http://dbpedia.org/resource/Xintianyou","Xintianyou"
"http://dbpedia.org/resource/Amateur_radio","Amateur radio"
"http://dbpedia.org/resource/British_folk_revival","British folk revival"
"http://dbpedia.org/resource/British_rock_and_roll","British rock and roll"
"http://dbpedia.org/resource/Bullfighting","Bullfighting"
"http://dbpedia.org/resource/Combat","Combat"
"http://dbpedia.org/resource/Documentary","Documentary"
"http://dbpedia.org/resource/Latin_metal","Latin metal"
"http://dbpedia.org/resource/List_of_pre-1920_jazz_standards","List of pre-1920 jazz standards"
"http://dbpedia.org/resource/Middle-earth","Middle-earth"
"http://dbpedia.org/resource/Romanetto","Romanetto"
"http://dbpedia.org/resource/Game_Creation_System","Game Creation System"
"http://dbpedia.org/resource/Grupero","Grupero"
"http://dbpedia.org/resource/Linux_User_Group","Linux User Group"
"http://dbpedia.org/resource/Dark_pop","Dark pop"
"http://dbpedia.org/resource/New_York_soul","New York soul"
"http://dbpedia.org/resource/Winter_festival","Winter festival"
"http://dbpedia.org/resource/Zététique","Zététique"
"http://dbpedia.org/resource/Dark_Rock","Dark Rock"
"http://dbpedia.org/resource/Lakorn","Lakorn"
"http://dbpedia.org/resource/Memphis_rap","Memphis rap"
"http://dbpedia.org/resource/Contemporary_Commercial_Music","Contemporary Commercial Music"
"http://dbpedia.org/resource/Cultural_Studies","Cultural Studies"
"http://dbpedia.org/resource/Music_in_Japanese_animation","Music in Japanese animation"
"http://dbpedia.org/resource/Video_game_score","Video game score"
"http://dbpedia.org/resource/Historical_whodunnit","Historical whodunnit"
"http://dbpedia.org/resource/Linux_for_embedded_systems","Linux for embedded systems"
"http://dbpedia.org/resource/Tango_(music)","Tango (music)"
"http://dbpedia.org/resource/Future_funk","Future funk"
"http://dbpedia.org/resource/Sad_pop","Sad pop"
"http://dbpedia.org/resource/Persian_symphonic_music","Persian symphonic music"
"http://dbpedia.org/resource/Dagar_Gharana","Dagar Gharana"
