"author","name"
"http://dbpedia.org/resource/David_Lindsay_(novelist)","David Lindsay (novelist)"
"http://dbpedia.org/resource/Dawn_Upshaw","Dawn Upshaw"
"http://dbpedia.org/resource/Dinah_Craik","Dinah Craik"
"http://dbpedia.org/resource/Dwyane_Wade","Dwyane Wade"
"http://dbpedia.org/resource/Ed_the_Sock","Ed the Sock"
"http://dbpedia.org/resource/Edith_Abbott","Edith Abbott"
"http://dbpedia.org/resource/Edward_Stratemeyer","Edward Stratemeyer"
"http://dbpedia.org/resource/Elizabeth_Simcoe","Elizabeth Simcoe"
"http://dbpedia.org/resource/Ernest_Vandiver","Ernest Vandiver"
"http://dbpedia.org/resource/Eugene_Burdick","Eugene Burdick"
"http://dbpedia.org/resource/F._M._Cornford","F. M. Cornford"
"http://dbpedia.org/resource/Florbela_Espanca","Florbela Espanca"
"http://dbpedia.org/resource/Foster's_Home_for_Imaginary_Friends","Foster's Home for Imaginary Friends"
"http://dbpedia.org/resource/Frieda_Lawrence","Frieda Lawrence"
"http://dbpedia.org/resource/George_Washington_Whistler","George Washington Whistler"
"http://dbpedia.org/resource/Gisela_Valcárcel","Gisela Valcárcel"
"http://dbpedia.org/resource/Grażyna_Bacewicz","Grażyna Bacewicz"
"http://dbpedia.org/resource/Gwen_Raverat","Gwen Raverat"
"http://dbpedia.org/resource/H._C._McNeile","H. C. McNeile"
"http://dbpedia.org/resource/Henry_Treece","Henry Treece"
"http://dbpedia.org/resource/Hesya_Helfman","Hesya Helfman"
"http://dbpedia.org/resource/Howard_Chandler_Christy","Howard Chandler Christy"
"http://dbpedia.org/resource/Isma'il_Pasha","Isma'il Pasha"
"http://dbpedia.org/resource/JEdit","JEdit"
"http://dbpedia.org/resource/James_Abercrombie_(British_Army_officer,_born_1732)","James Abercrombie (British Army officer, born 1732)"
"http://dbpedia.org/resource/Jaswant_Singh","Jaswant Singh"
"http://dbpedia.org/resource/John_A._McCone","John A. McCone"
"http://dbpedia.org/resource/John_Erskine_(educator)","John Erskine (educator)"
"http://dbpedia.org/resource/Juan_de_la_Cosa","Juan de la Cosa"
"http://dbpedia.org/resource/Juliana_Horatia_Ewing","Juliana Horatia Ewing"
"http://dbpedia.org/resource/Jyoti_Basu","Jyoti Basu"
"http://dbpedia.org/resource/Karl_Wolff","Karl Wolff"
"http://dbpedia.org/resource/Lucy_Larcom","Lucy Larcom"
"http://dbpedia.org/resource/Malvina_Hoffman","Malvina Hoffman"
"http://dbpedia.org/resource/Margaret_Oliphant","Margaret Oliphant"
"http://dbpedia.org/resource/Maria_Schneider_(musician)","Maria Schneider (musician)"
"http://dbpedia.org/resource/Martin_Walser","Martin Walser"
"http://dbpedia.org/resource/Maurice_Baring","Maurice Baring"
"http://dbpedia.org/resource/Montague_Summers","Montague Summers"
"http://dbpedia.org/resource/Naoshi_Mizuta","Naoshi Mizuta"
"http://dbpedia.org/resource/Napoléon_Belcourt","Napoléon Belcourt"
"http://dbpedia.org/resource/Nicholas_I_of_Montenegro","Nicholas I of Montenegro"
"http://dbpedia.org/resource/Norman_Douglas","Norman Douglas"
"http://dbpedia.org/resource/Pat_Frank","Pat Frank"
"http://dbpedia.org/resource/Paul_Leicester_Ford","Paul Leicester Ford"
"http://dbpedia.org/resource/Philibert_Commerson","Philibert Commerson"
"http://dbpedia.org/resource/Philip_Gibbs","Philip Gibbs"
"http://dbpedia.org/resource/Philippe_Leclerc_de_Hauteclocque","Philippe Leclerc de Hauteclocque"
"http://dbpedia.org/resource/Picasa","Picasa"
"http://dbpedia.org/resource/Raveena_Tandon","Raveena Tandon"
"http://dbpedia.org/resource/Rhys_Chatham","Rhys Chatham"
"http://dbpedia.org/resource/Richard_Coke","Richard Coke"
"http://dbpedia.org/resource/Robert_Benchley","Robert Benchley"
"http://dbpedia.org/resource/Rāhula","Rāhula"
"http://dbpedia.org/resource/SubEthaEdit","SubEthaEdit"
"http://dbpedia.org/resource/Sumitranandan_Pant","Sumitranandan Pant"
"http://dbpedia.org/resource/Thomas_Crofton_Croker","Thomas Crofton Croker"
"http://dbpedia.org/resource/Thomas_Erpingham","Thomas Erpingham"
"http://dbpedia.org/resource/Thornton_Burgess","Thornton Burgess"
"http://dbpedia.org/resource/UltraEdit","UltraEdit"
"http://dbpedia.org/resource/William_Arthur_Dunkerley","William Arthur Dunkerley"
"http://dbpedia.org/resource/William_Carey_(missionary)","William Carey (missionary)"
"http://dbpedia.org/resource/William_F._Garrison","William F. Garrison"
"http://dbpedia.org/resource/William_M._Branham","William M. Branham"
"http://dbpedia.org/resource/Adrien-Gabriel_Morice","Adrien-Gabriel Morice"
"http://dbpedia.org/resource/Amos_Gitai","Amos Gitai"
"http://dbpedia.org/resource/Anandamayi_Ma","Anandamayi Ma"
"http://dbpedia.org/resource/Andrew_Macphail","Andrew Macphail"
"http://dbpedia.org/resource/B._S._Yediyurappa","B. S. Yediyurappa"
"http://dbpedia.org/resource/Barrett_Willoughby","Barrett Willoughby"
"http://dbpedia.org/resource/Chant_du_départ","Chant du départ"
"http://dbpedia.org/resource/David_Garibaldi_(musician)","David Garibaldi (musician)"
"http://dbpedia.org/resource/David_H._Keller","David H. Keller"
"http://dbpedia.org/resource/Emília_Vášáryová","Emília Vášáryová"
"http://dbpedia.org/resource/Epic_of_Koroghlu","Epic of Koroghlu"
"http://dbpedia.org/resource/Eric_Wollencott_Barnes","Eric Wollencott Barnes"
"http://dbpedia.org/resource/Flora_Thompson","Flora Thompson"
"http://dbpedia.org/resource/Freemacs","Freemacs"
"http://dbpedia.org/resource/George_MacKinnon_Wrong","George MacKinnon Wrong"
"http://dbpedia.org/resource/Henrietta_Christian_Wright","Henrietta Christian Wright"
"http://dbpedia.org/resource/Henry_Bellamann","Henry Bellamann"
"http://dbpedia.org/resource/Janika_Balaž","Janika Balaž"
"http://dbpedia.org/resource/Jerry_Haynes","Jerry Haynes"
"http://dbpedia.org/resource/John_Gruber","John Gruber"
"http://dbpedia.org/resource/Joseph_Alexander_Altsheler","Joseph Alexander Altsheler"
"http://dbpedia.org/resource/Joseph_Highmore","Joseph Highmore"
"http://dbpedia.org/resource/Joseph_J._McCarthy","Joseph J. McCarthy"
"http://dbpedia.org/resource/Julia_Peterkin","Julia Peterkin"
"http://dbpedia.org/resource/Kâtip_Çelebi","Kâtip Çelebi"
"http://dbpedia.org/resource/Laurie_Keller","Laurie Keller"
"http://dbpedia.org/resource/Lee_Ann_Kim","Lee Ann Kim"
"http://dbpedia.org/resource/List_of_works_by_W._Somerset_Maugham","List of works by W. Somerset Maugham"
"http://dbpedia.org/resource/Louis_Joseph_Vance","Louis Joseph Vance"
"http://dbpedia.org/resource/Mac_Hyman","Mac Hyman"
"http://dbpedia.org/resource/Michael_Sadleir","Michael Sadleir"
"http://dbpedia.org/resource/Neva_Gilbert","Neva Gilbert"
"http://dbpedia.org/resource/Peter_Cheyney","Peter Cheyney"
"http://dbpedia.org/resource/Reuben_Gold_Thwaites","Reuben Gold Thwaites"
"http://dbpedia.org/resource/Robert_Frederick_Foster","Robert Frederick Foster"
"http://dbpedia.org/resource/Rohit_Sharma","Rohit Sharma"
"http://dbpedia.org/resource/Sidney_Painter","Sidney Painter"
"http://dbpedia.org/resource/Texmaker","Texmaker"
"http://dbpedia.org/resource/Thomas_Baldwin_Peddie","Thomas Baldwin Peddie"
"http://dbpedia.org/resource/Thomas_Chapais","Thomas Chapais"
"http://dbpedia.org/resource/Thomas_Dekker_(cyclist)","Thomas Dekker (cyclist)"
"http://dbpedia.org/resource/W._H._D._Rouse","W. H. D. Rouse"
"http://dbpedia.org/resource/William_George_Jordan","William George Jordan"
"http://dbpedia.org/resource/William_Henry_Bartlett","William Henry Bartlett"
"http://dbpedia.org/resource/William_S._Graves","William S. Graves"
"http://dbpedia.org/resource/Alexei_Navalny","Alexei Navalny"
"http://dbpedia.org/resource/Baselios_Marthoma_Paulose_II","Baselios Marthoma Paulose II"
"http://dbpedia.org/resource/Ethan_Russell","Ethan Russell"
"http://dbpedia.org/resource/Galileo_Galilei","Galileo Galilei"
"http://dbpedia.org/resource/George_Hill_(Medal_of_Honor)","George Hill (Medal of Honor)"
"http://dbpedia.org/resource/Jakob_Björck","Jakob Björck"
"http://dbpedia.org/resource/James_Horton_(Medal_of_Honor,_1879)","James Horton (Medal of Honor, 1879)"
"http://dbpedia.org/resource/John_W._Magee","John W. Magee"
"http://dbpedia.org/resource/Joseph_Henry_Hughes","Joseph Henry Hughes"
"http://dbpedia.org/resource/Katherine_Hale","Katherine Hale"
"http://dbpedia.org/resource/Li_Rui_(politician)","Li Rui (politician)"
"http://dbpedia.org/resource/Lionel_Shapiro","Lionel Shapiro"
"http://dbpedia.org/resource/Margaret_Junkin_Preston","Margaret Junkin Preston"
"http://dbpedia.org/resource/Marjorie_Pickthall","Marjorie Pickthall"
"http://dbpedia.org/resource/May_Agnes_Fleming","May Agnes Fleming"
"http://dbpedia.org/resource/MyPaint","MyPaint"
"http://dbpedia.org/resource/Philip_Herbert_Carpenter","Philip Herbert Carpenter"
"http://dbpedia.org/resource/QuickFuse","QuickFuse"
"http://dbpedia.org/resource/Richard_Pile","Richard Pile"
"http://dbpedia.org/resource/Robin_Fields","Robin Fields"
"http://dbpedia.org/resource/Saul_Solomon","Saul Solomon"
"http://dbpedia.org/resource/Sigil_(application)","Sigil (application)"
"http://dbpedia.org/resource/The_Coming_of_the_Terraphiles","The Coming of the Terraphiles"
"http://dbpedia.org/resource/Willa_Brown","Willa Brown"
"http://dbpedia.org/resource/Eugen_Bolz","Eugen Bolz"
"http://dbpedia.org/resource/Franz_Biebl","Franz Biebl"
"http://dbpedia.org/resource/Juan_Fernández_(explorer)","Juan Fernández (explorer)"
"http://dbpedia.org/resource/My_Style","My Style"
"http://dbpedia.org/resource/Ray_Cummings","Ray Cummings"
"http://dbpedia.org/resource/Strawberry_Girl","Strawberry Girl"
"http://dbpedia.org/resource/The_Thin_Red_Line_(novel)","The Thin Red Line (novel)"
"http://dbpedia.org/resource/Frank_Wayne","Frank Wayne"
"http://dbpedia.org/resource/Misha:_A_Mémoire_of_the_Holocaust_Years","Misha: A Mémoire of the Holocaust Years"
"http://dbpedia.org/resource/Gay.co.nz","Gay.co.nz"
"http://dbpedia.org/resource/Aaron_ben_Gershon_abu_al-Rabi","Aaron ben Gershon abu al-Rabi"
"http://dbpedia.org/resource/Madame_de_Rémusat","Madame de Rémusat"
"http://dbpedia.org/resource/Paul_Wellman","Paul Wellman"
"http://dbpedia.org/resource/The_Clown_(short_story)","The Clown (short story)"
"http://dbpedia.org/resource/The_Great_Wheel","The Great Wheel"
"http://dbpedia.org/resource/William_Clinger_(computer_scientist)","William Clinger (computer scientist)"
"http://dbpedia.org/resource/Françoise_Loranger","Françoise Loranger"
"http://dbpedia.org/resource/John_H._Adams_(NRDC)","John H. Adams (NRDC)"
"http://dbpedia.org/resource/Newt_Heisley","Newt Heisley"
"http://dbpedia.org/resource/Ridgely_Torrence","Ridgely Torrence"
"http://dbpedia.org/resource/Ruth_Suckow","Ruth Suckow"
"http://dbpedia.org/resource/Antonius_(herbalist)","Antonius (herbalist)"
"http://dbpedia.org/resource/Antonius_Atticus","Antonius Atticus"
"http://dbpedia.org/resource/Antonius_Flamma","Antonius Flamma"
"http://dbpedia.org/resource/Antonius_Novellus","Antonius Novellus"
"http://dbpedia.org/resource/Antonius_Rufus_(grammarian)","Antonius Rufus (grammarian)"
"http://dbpedia.org/resource/Antorides","Antorides"
"http://dbpedia.org/resource/Apaturia_(Greek_mythology)","Apaturia (Greek mythology)"
"http://dbpedia.org/resource/Apaturius","Apaturius"
"http://dbpedia.org/resource/Apemius","Apemius"
"http://dbpedia.org/resource/Apesantius","Apesantius"
"http://dbpedia.org/resource/Aphacitis","Aphacitis"
"http://dbpedia.org/resource/Aphepsion","Aphepsion"
"http://dbpedia.org/resource/Aphrodisianus","Aphrodisianus"
"http://dbpedia.org/resource/Claudius_Apollinaris","Claudius Apollinaris"
"http://dbpedia.org/resource/Lucius_Antonius_Naso","Lucius Antonius Naso"
"http://dbpedia.org/resource/Maggie_Pierce","Maggie Pierce"
"http://dbpedia.org/resource/My_Name_Is_Lucy_Barton","My Name Is Lucy Barton"
"http://dbpedia.org/resource/Publius_Cornelius_Anullinus","Publius Cornelius Anullinus"
"http://dbpedia.org/resource/Scribonius_Aphrodisius","Scribonius Aphrodisius"
"http://dbpedia.org/resource/Rachel_Croson","Rachel Croson"
"http://dbpedia.org/resource/Sarah_Whipple_Goodhue","Sarah Whipple Goodhue"
"http://dbpedia.org/resource/Aaron_Swartz","Aaron Swartz"
"http://dbpedia.org/resource/Ada_Jones","Ada Jones"
"http://dbpedia.org/resource/Adolf_Cluss","Adolf Cluss"
"http://dbpedia.org/resource/Alice_Brown_(writer)","Alice Brown (writer)"
"http://dbpedia.org/resource/Anni_Albers","Anni Albers"
"http://dbpedia.org/resource/Bess_Streeter_Aldrich","Bess Streeter Aldrich"
"http://dbpedia.org/resource/Beta_BASIC","Beta BASIC"
"http://dbpedia.org/resource/Bibio","Bibio"
"http://dbpedia.org/resource/Bob_Heffron","Bob Heffron"
"http://dbpedia.org/resource/Brush_Strokes_Image_Editor","Brush Strokes Image Editor"
"http://dbpedia.org/resource/CKEditor","CKEditor"
"http://dbpedia.org/resource/Charles_Ewart","Charles Ewart"
"http://dbpedia.org/resource/Charles_Henry_Parkhurst","Charles Henry Parkhurst"
"http://dbpedia.org/resource/Charles_Major_(writer)","Charles Major (writer)"
"http://dbpedia.org/resource/Charlotte_Maria_Tucker","Charlotte Maria Tucker"
"http://dbpedia.org/resource/Cliff_Ronning","Cliff Ronning"
"http://dbpedia.org/resource/David_Cheriton","David Cheriton"
"http://dbpedia.org/resource/David_Günzburg","David Günzburg"
"http://dbpedia.org/resource/Deena_Kastor","Deena Kastor"
"http://dbpedia.org/resource/E._M._Delafield","E. M. Delafield"
"http://dbpedia.org/resource/Edward_Edson_Lee","Edward Edson Lee"
"http://dbpedia.org/resource/Frederic_Ward_Putnam","Frederic Ward Putnam"
"http://dbpedia.org/resource/Friedrich_Jeckeln","Friedrich Jeckeln"
"http://dbpedia.org/resource/Hannah_Glasse","Hannah Glasse"
"http://dbpedia.org/resource/Harold_Rosenberg","Harold Rosenberg"
"http://dbpedia.org/resource/Helen_de_Guerry_Simpson","Helen de Guerry Simpson"
"http://dbpedia.org/resource/Henry_Scott_Holland","Henry Scott Holland"
"http://dbpedia.org/resource/Ilsur_Metshin","Ilsur Metshin"
"http://dbpedia.org/resource/Jeff_Cooper","Jeff Cooper"
"http://dbpedia.org/resource/Jerry_Green_(politician)","Jerry Green (politician)"
"http://dbpedia.org/resource/Jim_Kjelgaard","Jim Kjelgaard"
"http://dbpedia.org/resource/John_Coulson_Tregarthen","John Coulson Tregarthen"
"http://dbpedia.org/resource/John_Eugene_Osborne","John Eugene Osborne"
"http://dbpedia.org/resource/John_Marriott_(British_politician)","John Marriott (British politician)"
"http://dbpedia.org/resource/John_Russell_Fearn","John Russell Fearn"
"http://dbpedia.org/resource/John_William_Mackay","John William Mackay"
"http://dbpedia.org/resource/Johnston_McCulley","Johnston McCulley"
"http://dbpedia.org/resource/Kaufmann_Kohler","Kaufmann Kohler"
"http://dbpedia.org/resource/Lawrence_Wilkerson","Lawrence Wilkerson"
"http://dbpedia.org/resource/Leslie_Ward","Leslie Ward"
"http://dbpedia.org/resource/Lin_Yi-hsiung","Lin Yi-hsiung"
"http://dbpedia.org/resource/Lorenzo_Lippi","Lorenzo Lippi"
"http://dbpedia.org/resource/Luke_Fildes","Luke Fildes"
"http://dbpedia.org/resource/Maria_Bamford","Maria Bamford"
"http://dbpedia.org/resource/Maudgalyayana","Maudgalyayana"
"http://dbpedia.org/resource/Maurice_Lucas","Maurice Lucas"
"http://dbpedia.org/resource/Oscar_D._Skelton","Oscar D. Skelton"
"http://dbpedia.org/resource/Peshawar_Nights","Peshawar Nights"
"http://dbpedia.org/resource/Philip_Barry","Philip Barry"
"http://dbpedia.org/resource/Ralph_Connor","Ralph Connor"
"http://dbpedia.org/resource/Renzo_Novatore","Renzo Novatore"
"http://dbpedia.org/resource/Robert_Grant_(novelist)","Robert Grant (novelist)"
"http://dbpedia.org/resource/Robert_Hertzberg","Robert Hertzberg"
"http://dbpedia.org/resource/Robert_Lawson_(author)","Robert Lawson (author)"
"http://dbpedia.org/resource/Saint_Pantaleon","Saint Pantaleon"
"http://dbpedia.org/resource/Sir_Henry_Aubrey-Fletcher,_6th_Baronet","Sir Henry Aubrey-Fletcher, 6th Baronet"
"http://dbpedia.org/resource/Sir_Joseph_Robinson,_1st_Baronet","Sir Joseph Robinson, 1st Baronet"
"http://dbpedia.org/resource/Song_Yoo-geun","Song Yoo-geun"
"http://dbpedia.org/resource/Taxiles","Taxiles"
"http://dbpedia.org/resource/Vivienne_Goonewardene","Vivienne Goonewardene"
"http://dbpedia.org/resource/William_Elliot_Griffis","William Elliot Griffis"
"http://dbpedia.org/resource/XnView","XnView"
"http://dbpedia.org/resource/John_Glas","John Glas"
"http://dbpedia.org/resource/Nina_de_Vries","Nina de Vries"
"http://dbpedia.org/resource/Samuel_Foote","Samuel Foote"
"http://dbpedia.org/resource/Amyntas_II_of_Macedon","Amyntas II of Macedon"
"http://dbpedia.org/resource/Adolf_Engler","Adolf Engler"
"http://dbpedia.org/resource/Agnes_Maule_Machar","Agnes Maule Machar"
"http://dbpedia.org/resource/Amelia_Edith_Huddleston_Barr","Amelia Edith Huddleston Barr"
"http://dbpedia.org/resource/Angela_Brazil","Angela Brazil"
"http://dbpedia.org/resource/Anne_Douglas_Sedgwick","Anne Douglas Sedgwick"
"http://dbpedia.org/resource/Anne_Parrish","Anne Parrish"
"http://dbpedia.org/resource/Ariel_Fenster","Ariel Fenster"
"http://dbpedia.org/resource/Berthe_Marti","Berthe Marti"
"http://dbpedia.org/resource/Bob_Widlar","Bob Widlar"
"http://dbpedia.org/resource/Brand_Whitlock","Brand Whitlock"
"http://dbpedia.org/resource/Constance_Fenimore_Woolson","Constance Fenimore Woolson"
"http://dbpedia.org/resource/El_Vez","El Vez"
"http://dbpedia.org/resource/Elizabeth_Catlett","Elizabeth Catlett"
"http://dbpedia.org/resource/Frank_Tenney_Johnson","Frank Tenney Johnson"
"http://dbpedia.org/resource/Fred_Ho","Fred Ho"
"http://dbpedia.org/resource/Gerard_Majella","Gerard Majella"
"http://dbpedia.org/resource/Grahame_Bond","Grahame Bond"
"http://dbpedia.org/resource/Günther_Storck","Günther Storck"
"http://dbpedia.org/resource/Hana_Brady","Hana Brady"
"http://dbpedia.org/resource/Harold_Jacoby","Harold Jacoby"
"http://dbpedia.org/resource/Harriet_Theresa_Comstock","Harriet Theresa Comstock"
"http://dbpedia.org/resource/Hector_Munro_Chadwick","Hector Munro Chadwick"
"http://dbpedia.org/resource/Henry_Booth","Henry Booth"
"http://dbpedia.org/resource/Henry_Seekamp","Henry Seekamp"
"http://dbpedia.org/resource/Jacob_Arabo","Jacob Arabo"
"http://dbpedia.org/resource/Jan_de_Vries_(philologist)","Jan de Vries (philologist)"
"http://dbpedia.org/resource/Javed_Ahmad_Ghamidi","Javed Ahmad Ghamidi"
"http://dbpedia.org/resource/Jüri_Ratas","Jüri Ratas"
"http://dbpedia.org/resource/Levin_Goldschmidt","Levin Goldschmidt"
"http://dbpedia.org/resource/Mary_Barbour","Mary Barbour"
"http://dbpedia.org/resource/Cultural_identity","Cultural identity"
"http://dbpedia.org/resource/Geoffrey_Studdert_Kennedy","Geoffrey Studdert Kennedy"
"http://dbpedia.org/resource/Nikolai_Tchaikovsky","Nikolai Tchaikovsky"
"http://dbpedia.org/resource/Joseph_Howe","Joseph Howe"
"http://dbpedia.org/resource/Olav_Anton_Thommessen","Olav Anton Thommessen"
"http://dbpedia.org/resource/Old_New_Hampshire","Old New Hampshire"
"http://dbpedia.org/resource/Otto_Höfler","Otto Höfler"
"http://dbpedia.org/resource/Menahem","Menahem"
"http://dbpedia.org/resource/Munchkin","Munchkin"
"http://dbpedia.org/resource/Paul_Rée","Paul Rée"
"http://dbpedia.org/resource/Paweł_Czekała","Paweł Czekała"
"http://dbpedia.org/resource/Phillip_V._Tobias","Phillip V. Tobias"
"http://dbpedia.org/resource/Sebastian_Franck","Sebastian Franck"
"http://dbpedia.org/resource/The_Gospel_of_Wealth","The Gospel of Wealth"
"http://dbpedia.org/resource/Rani_Padmini","Rani Padmini"
"http://dbpedia.org/resource/Richard_Hillary","Richard Hillary"
"http://dbpedia.org/resource/Rupert_Hughes","Rupert Hughes"
"http://dbpedia.org/resource/Sarah_Knowles_Bolton","Sarah Knowles Bolton"
"http://dbpedia.org/resource/Silvestro_Carollo","Silvestro Carollo"
"http://dbpedia.org/resource/Tara_Singh_Hayer","Tara Singh Hayer"
"http://dbpedia.org/resource/Temple_Bailey","Temple Bailey"
"http://dbpedia.org/resource/Thomas_Guthrie_Marquis","Thomas Guthrie Marquis"
"http://dbpedia.org/resource/Vernon_Odom_Sr.","Vernon Odom Sr."
"http://dbpedia.org/resource/Vikram_Batra","Vikram Batra"
"http://dbpedia.org/resource/W._E._Cule","W. E. Cule"
"http://dbpedia.org/resource/WYMeditor","WYMeditor"
"http://dbpedia.org/resource/William_Hall_Milton","William Hall Milton"
"http://dbpedia.org/resource/Wright_Thompson","Wright Thompson"
"http://dbpedia.org/resource/Yury_Yakovlev","Yury Yakovlev"
"http://dbpedia.org/resource/Annie_Gosfield","Annie Gosfield"
"http://dbpedia.org/resource/Bob_Cole_(composer)","Bob Cole (composer)"
"http://dbpedia.org/resource/Grattius","Grattius"
"http://dbpedia.org/resource/Holger_Drachmann","Holger Drachmann"
"http://dbpedia.org/resource/Jón_Thoroddsen_elder","Jón Thoroddsen elder"
"http://dbpedia.org/resource/Peder_Griffenfeld","Peder Griffenfeld"
"http://dbpedia.org/resource/Protagoras_(dialogue)","Protagoras (dialogue)"
"http://dbpedia.org/resource/Alice_Duer_Miller","Alice Duer Miller"
"http://dbpedia.org/resource/Charles_Howard_Hinton","Charles Howard Hinton"
"http://dbpedia.org/resource/Franklin_W._Dixon","Franklin W. Dixon"
"http://dbpedia.org/resource/Jules_de_Goncourt","Jules de Goncourt"
"http://dbpedia.org/resource/Mark_Clifton","Mark Clifton"
"http://dbpedia.org/resource/Nat_Schachner","Nat Schachner"
"http://dbpedia.org/resource/Wilfred_Grenfell","Wilfred Grenfell"
"http://dbpedia.org/resource/E._V._Lucas","E. V. Lucas"
"http://dbpedia.org/resource/Gudula","Gudula"
"http://dbpedia.org/resource/Helgi_Hundingsbane","Helgi Hundingsbane"
"http://dbpedia.org/resource/Henry_Larsen_(explorer)","Henry Larsen (explorer)"
"http://dbpedia.org/resource/Ioan_Sturdza","Ioan Sturdza"
"http://dbpedia.org/resource/Linear_no-threshold_model","Linear no-threshold model"
"http://dbpedia.org/resource/Louis_Golding","Louis Golding"
"http://dbpedia.org/resource/Mihail_Sturdza","Mihail Sturdza"
"http://dbpedia.org/resource/Adrian_Mole_and_the_Weapons_of_Mass_Destruction","Adrian Mole and the Weapons of Mass Destruction"
"http://dbpedia.org/resource/George_Richmond_(painter)","George Richmond (painter)"
"http://dbpedia.org/resource/Gwethalyn_Graham","Gwethalyn Graham"
"http://dbpedia.org/resource/In_Our_Time_(short_story_collection)","In Our Time (short story collection)"
"http://dbpedia.org/resource/Richard_Farrant","Richard Farrant"
"http://dbpedia.org/resource/Charles_Sealsfield","Charles Sealsfield"
"http://dbpedia.org/resource/Edmund_Dulac","Edmund Dulac"
"http://dbpedia.org/resource/Inside_Out:_A_Personal_History_of_Pink_Floyd","Inside Out: A Personal History of Pink Floyd"
"http://dbpedia.org/resource/Israel_Jacobson","Israel Jacobson"
"http://dbpedia.org/resource/Kitchen_Confidential_(book)","Kitchen Confidential (book)"
"http://dbpedia.org/resource/The_Sands_of_Mars","The Sands of Mars"
"http://dbpedia.org/resource/Theodore_Thomas_(conductor)","Theodore Thomas (conductor)"
"http://dbpedia.org/resource/Truck_driver","Truck driver"
"http://dbpedia.org/resource/Valeria_(wife_of_Sulla)","Valeria (wife of Sulla)"
"http://dbpedia.org/resource/Warwick_Deeping","Warwick Deeping"
"http://dbpedia.org/resource/Alexander_Zinoviev","Alexander Zinoviev"
"http://dbpedia.org/resource/David_Young_Cameron","David Young Cameron"
"http://dbpedia.org/resource/Guy_Wetmore_Carryl","Guy Wetmore Carryl"
"http://dbpedia.org/resource/Laches_(dialogue)","Laches (dialogue)"
"http://dbpedia.org/resource/Martha_Ostenso","Martha Ostenso"
"http://dbpedia.org/resource/Paths_of_Darkness","Paths of Darkness"
"http://dbpedia.org/resource/Raymond_Knister","Raymond Knister"
"http://dbpedia.org/resource/Ricarda_Huch","Ricarda Huch"
"http://dbpedia.org/resource/Sky_Masters","Sky Masters"
"http://dbpedia.org/resource/Zhang_Huan","Zhang Huan"
"http://dbpedia.org/resource/Duncan_McArthur_(Canadian_politician)","Duncan McArthur (Canadian politician)"
"http://dbpedia.org/resource/Eve_MacFarlane","Eve MacFarlane"
"http://dbpedia.org/resource/Gavin_Free","Gavin Free"
"http://dbpedia.org/resource/Harper_Twelvetrees","Harper Twelvetrees"
"http://dbpedia.org/resource/James_Alexander_Cowan","James Alexander Cowan"
"http://dbpedia.org/resource/John_and_William_Merfold","John and William Merfold"
"http://dbpedia.org/resource/Karl_von_Pflanzer-Baltin","Karl von Pflanzer-Baltin"
"http://dbpedia.org/resource/PewDiePie","PewDiePie"
"http://dbpedia.org/resource/Prabhu_Jagadbandhu","Prabhu Jagadbandhu"
"http://dbpedia.org/resource/Richard_Fowler_(naturalist)","Richard Fowler (naturalist)"
"http://dbpedia.org/resource/Richard_Wagamese","Richard Wagamese"
"http://dbpedia.org/resource/Stephen_McKenna_(novelist)","Stephen McKenna (novelist)"
"http://dbpedia.org/resource/Joshua_ben_Aaron_Zeitlin","Joshua ben Aaron Zeitlin"
"http://dbpedia.org/resource/The_Book_of_Ahania","The Book of Ahania"
"http://dbpedia.org/resource/The_No._1_Ladies'_Detective_Agency_(novel)","The No. 1 Ladies' Detective Agency (novel)"
"http://dbpedia.org/resource/Annihilation_(Forgotten_Realms_novel)","Annihilation (Forgotten Realms novel)"
"http://dbpedia.org/resource/Clitophon_(dialogue)","Clitophon (dialogue)"
"http://dbpedia.org/resource/Countess_of_Ségur","Countess of Ségur"
"http://dbpedia.org/resource/Denys_Rayner","Denys Rayner"
"http://dbpedia.org/resource/Erik_Werenskiold","Erik Werenskiold"
"http://dbpedia.org/resource/Moïse_Schwab","Moïse Schwab"
"http://dbpedia.org/resource/Nehemiah_Brüll","Nehemiah Brüll"
"http://dbpedia.org/resource/Shibata_Zeshin","Shibata Zeshin"
"http://dbpedia.org/resource/Alfred_Durlacher","Alfred Durlacher"
"http://dbpedia.org/resource/Ann_Allebach","Ann Allebach"
"http://dbpedia.org/resource/Arthur_Edwardes_Growse","Arthur Edwardes Growse"
"http://dbpedia.org/resource/Celeste_(singer)","Celeste (singer)"
"http://dbpedia.org/resource/Charles_Harper_(minister)","Charles Harper (minister)"
"http://dbpedia.org/resource/Don_Belton","Don Belton"
"http://dbpedia.org/resource/Eduardo_Liceaga","Eduardo Liceaga"
"http://dbpedia.org/resource/Erwin_brothers","Erwin brothers"
"http://dbpedia.org/resource/Fang_Chih","Fang Chih"
"http://dbpedia.org/resource/Henry_Augustin_Beers","Henry Augustin Beers"
"http://dbpedia.org/resource/Hubert_Buchanan","Hubert Buchanan"
"http://dbpedia.org/resource/Huzama_Habayeb","Huzama Habayeb"
"http://dbpedia.org/resource/Mary_Cynthia_Dickerson","Mary Cynthia Dickerson"
"http://dbpedia.org/resource/Michael_Clarkson_(pastoralist)","Michael Clarkson (pastoralist)"
