"usTech","name"
"http://dbpedia.org/resource/Ali_Biçim","Ali Biçim"
"http://dbpedia.org/resource/Amelia_Dimoldenberg","Amelia Dimoldenberg"
"http://dbpedia.org/resource/Arthur_Curry_(DC_Extended_Universe)","Arthur Curry (DC Extended Universe)"
"http://dbpedia.org/resource/Athens_Confederate_Monument","Athens Confederate Monument"
"http://dbpedia.org/resource/Baby_Shark's_Big_Show!","Baby Shark's Big Show!"
"http://dbpedia.org/resource/Barry_Allen_(DC_Extended_Universe)","Barry Allen (DC Extended Universe)"
"http://dbpedia.org/resource/Batman:_Death_in_the_Family","Batman: Death in the Family"
"http://dbpedia.org/resource/Become_Iron_Man","Become Iron Man"
"http://dbpedia.org/resource/Black_Is_King","Black Is King"
"http://dbpedia.org/resource/Brandon_Rogers_(YouTuber)","Brandon Rogers (YouTuber)"
"http://dbpedia.org/resource/Bruce_Wayne_(DC_Extended_Universe)","Bruce Wayne (DC Extended Universe)"
"http://dbpedia.org/resource/Budget_Cuts","Budget Cuts"
"http://dbpedia.org/resource/Bust_of_John_McDonogh","Bust of John McDonogh"
"http://dbpedia.org/resource/Bust_of_Ulysses_S._Grant_(San_Francisco)","Bust of Ulysses S. Grant (San Francisco)"
"http://dbpedia.org/resource/Clark_Kent_(DC_Extended_Universe)","Clark Kent (DC Extended Universe)"
"http://dbpedia.org/resource/Cori_Bush","Cori Bush"
"http://dbpedia.org/resource/Crew_Dragon_C204","Crew Dragon C204"
"http://dbpedia.org/resource/Crew_Dragon_Endeavour","Crew Dragon Endeavour"
"http://dbpedia.org/resource/Crew_Dragon_Pad_Abort_Test","Crew Dragon Pad Abort Test"
"http://dbpedia.org/resource/Crew_Dragon_Resilience","Crew Dragon Resilience"
"http://dbpedia.org/resource/Danla_Bilic","Danla Bilic"
"http://dbpedia.org/resource/Darwin's_Yearbook","Darwin's Yearbook"
"http://dbpedia.org/resource/DeKalb_County_Confederate_Monument","DeKalb County Confederate Monument"
"http://dbpedia.org/resource/Decentraleyes","Decentraleyes"
"http://dbpedia.org/resource/Deck_the_Halls_with_Wacky_Walls","Deck the Halls with Wacky Walls"
"http://dbpedia.org/resource/Diana_Prince_(DC_Extended_Universe)","Diana Prince (DC Extended Universe)"
"http://dbpedia.org/resource/Doctor_Strange:_Mystic_Apprentice","Doctor Strange: Mystic Apprentice"
"http://dbpedia.org/resource/Dunham_Massey_Hall_sundial","Dunham Massey Hall sundial"
"http://dbpedia.org/resource/Duygu_Özaslan","Duygu Özaslan"
"http://dbpedia.org/resource/Equestrian_statue_of_Caesar_Rodney","Equestrian statue of Caesar Rodney"
"http://dbpedia.org/resource/Equestrian_statue_of_Juan_de_Oñate","Equestrian statue of Juan de Oñate"
"http://dbpedia.org/resource/FIFA_21","FIFA 21"
"http://dbpedia.org/resource/Felicia_Hwang_Yi_Xin","Felicia Hwang Yi Xin"
"http://dbpedia.org/resource/Fester_Abdü","Fester Abdü"
"http://dbpedia.org/resource/Funkopolis","Funkopolis"
"http://dbpedia.org/resource/GO_Navigator","GO Navigator"
"http://dbpedia.org/resource/GO_Searcher","GO Searcher"
"http://dbpedia.org/resource/Girlfriend_(Charlie_Puth_song)","Girlfriend (Charlie Puth song)"
"http://dbpedia.org/resource/Gresya_Maaliwuga","Gresya Maaliwuga"
"http://dbpedia.org/resource/Gwen_Carr","Gwen Carr"
"http://dbpedia.org/resource/Harley_Quinn_(DC_Extended_Universe)","Harley Quinn (DC Extended Universe)"
"http://dbpedia.org/resource/Hasan_Piker","Hasan Piker"
"http://dbpedia.org/resource/Hey_Reb!_(sculpture)","Hey Reb! (sculpture)"
"http://dbpedia.org/resource/Hodgetwins","Hodgetwins"
"http://dbpedia.org/resource/Howitzer_Monument","Howitzer Monument"
"http://dbpedia.org/resource/Iron_Man:_Fast_Friends","Iron Man: Fast Friends"
"http://dbpedia.org/resource/Iron_Man:_I_Am_Iron_Man!","Iron Man: I Am Iron Man!"
"http://dbpedia.org/resource/Iron_Man:_The_Coming_of_the_Melter","Iron Man: The Coming of the Melter"
"http://dbpedia.org/resource/Iron_Man_2:_Fist_of_Iron","Iron Man 2: Fist of Iron"
"http://dbpedia.org/resource/Iron_Man_2:_Public_Identity","Iron Man 2: Public Identity"
"http://dbpedia.org/resource/Iron_Man_3:_Heroes_Fall_(Music_Inspired_by_the_Motion_Picture)","Iron Man 3: Heroes Fall (Music Inspired by the Motion Picture)"
"http://dbpedia.org/resource/Iron_Man_Tech_Presented_by_Stark_Industries","Iron Man Tech Presented by Stark Industries"
"http://dbpedia.org/resource/J._E._B._Stuart_Monument","J. E. B. Stuart Monument"
"http://dbpedia.org/resource/Jari_Jones","Jari Jones"
"http://dbpedia.org/resource/Jefferson_Davis_Memorial_(Richmond,_Virginia)","Jefferson Davis Memorial (Richmond, Virginia)"
"http://dbpedia.org/resource/Kayla_Sims","Kayla Sims"
"http://dbpedia.org/resource/Ken_Klippenstein","Ken Klippenstein"
"http://dbpedia.org/resource/Last_Man_Standing_(season_9)","Last Man Standing (season 9)"
"http://dbpedia.org/resource/LilyPichu","LilyPichu"
"http://dbpedia.org/resource/Marvel's_Captain_America:_Civil_War_Prelude","Marvel's Captain America: Civil War Prelude"
"http://dbpedia.org/resource/Marvel's_Iron_Man_2","Marvel's Iron Man 2"
"http://dbpedia.org/resource/Matthew_Fontaine_Maury_Monument","Matthew Fontaine Maury Monument"
"http://dbpedia.org/resource/Miles_McKenna","Miles McKenna"
"http://dbpedia.org/resource/Miss_Burma_(1947–1962)","Miss Burma (1947–1962)"
"http://dbpedia.org/resource/Monument_to_North_Carolina_Women_of_the_Confederacy","Monument to North Carolina Women of the Confederacy"
"http://dbpedia.org/resource/Mozilla_VPN","Mozilla VPN"
"http://dbpedia.org/resource/Mudja","Mudja"
"http://dbpedia.org/resource/My_Truck","My Truck"
"http://dbpedia.org/resource/Naked_(Ava_Max_song)","Naked (Ava Max song)"
"http://dbpedia.org/resource/Nash_County_Confederate_Monument","Nash County Confederate Monument"
"http://dbpedia.org/resource/NeosVR","NeosVR"
"http://dbpedia.org/resource/Never_Again_(Die_Warzau_song)","Never Again (Die Warzau song)"
"http://dbpedia.org/resource/Norfolk_Confederate_Monument","Norfolk Confederate Monument"
"http://dbpedia.org/resource/OMG_What's_Happening","OMG What's Happening"
"http://dbpedia.org/resource/Okko_(streaming_service)","Okko (streaming service)"
"http://dbpedia.org/resource/Oluwatoyin_Salau","Oluwatoyin Salau"
"http://dbpedia.org/resource/One_Riot,_One_Ranger","One Riot, One Ranger"
"http://dbpedia.org/resource/Orkun_Işıtmak","Orkun Işıtmak"
"http://dbpedia.org/resource/Otherside_of_America","Otherside of America"
"http://dbpedia.org/resource/Richmond_Police_Memorial","Richmond Police Memorial"
"http://dbpedia.org/resource/Sabrosito","Sabrosito"
"http://dbpedia.org/resource/Seth_Everman","Seth Everman"
"http://dbpedia.org/resource/Something_Is_Killing_the_Children","Something Is Killing the Children"
"http://dbpedia.org/resource/SpaceX_Crew-2","SpaceX Crew-2"
"http://dbpedia.org/resource/Statue_of_Calvin_Griffith","Statue of Calvin Griffith"
"http://dbpedia.org/resource/Statue_of_Charles_Linn","Statue of Charles Linn"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Baltimore)","Statue of Christopher Columbus (Baltimore)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Bridgeport,_Connecticut)","Statue of Christopher Columbus (Bridgeport, Connecticut)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Camden,_New_Jersey)","Statue of Christopher Columbus (Camden, New Jersey)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Columbia,_South_Carolina)","Statue of Christopher Columbus (Columbia, South Carolina)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Columbus_State_Community_College)","Statue of Christopher Columbus (Columbus State Community College)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Denver)","Statue of Christopher Columbus (Denver)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Hartford,_Connecticut)","Statue of Christopher Columbus (Hartford, Connecticut)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Middletown,_Connecticut)","Statue of Christopher Columbus (Middletown, Connecticut)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(New_Haven,_Connecticut)","Statue of Christopher Columbus (New Haven, Connecticut)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Newark,_New_Jersey)","Statue of Christopher Columbus (Newark, New Jersey)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Norwalk,_Connecticut)","Statue of Christopher Columbus (Norwalk, Connecticut)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Richmond,_Virginia)","Statue of Christopher Columbus (Richmond, Virginia)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Saint_Paul,_Minnesota)","Statue of Christopher Columbus (Saint Paul, Minnesota)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(San_Francisco)","Statue of Christopher Columbus (San Francisco)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(St._Louis)","Statue of Christopher Columbus (St. Louis)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Waterbury,_Connecticut)","Statue of Christopher Columbus (Waterbury, Connecticut)"
"http://dbpedia.org/resource/Statue_of_Christopher_Columbus_(Wilmington,_Delaware)","Statue of Christopher Columbus (Wilmington, Delaware)"
"http://dbpedia.org/resource/Statue_of_Diego_de_Vargas","Statue of Diego de Vargas"
"http://dbpedia.org/resource/Statue_of_Edward_Colston","Statue of Edward Colston"
"http://dbpedia.org/resource/Statue_of_Francis_Scott_Key_(San_Francisco)","Statue of Francis Scott Key (San Francisco)"
"http://dbpedia.org/resource/Statue_of_Frank_Rizzo","Statue of Frank Rizzo"
"http://dbpedia.org/resource/Statue_of_Frederick_Douglass_(Rochester,_New_York)","Statue of Frederick Douglass (Rochester, New York)"
"http://dbpedia.org/resource/Statue_of_George_Whitefield","Statue of George Whitefield"
"http://dbpedia.org/resource/Statue_of_Hans_Christian_Heg","Statue of Hans Christian Heg"
"http://dbpedia.org/resource/Statue_of_Henry_Lawson_Wyatt","Statue of Henry Lawson Wyatt"
"http://dbpedia.org/resource/Statue_of_Jefferson_Davis_(Frankfort,_Kentucky)","Statue of Jefferson Davis (Frankfort, Kentucky)"
"http://dbpedia.org/resource/Statue_of_Jerry_Richardson","Statue of Jerry Richardson"
"http://dbpedia.org/resource/Statue_of_John_Fane_Charles_Hamilton","Statue of John Fane Charles Hamilton"
"http://dbpedia.org/resource/Statue_of_John_Sutter","Statue of John Sutter"
"http://dbpedia.org/resource/Statue_of_Joseph_Bryan","Statue of Joseph Bryan"
"http://dbpedia.org/resource/Statue_of_Josephus_Daniels","Statue of Josephus Daniels"
"http://dbpedia.org/resource/Statue_of_Junípero_Serra_(Carmel-by-the-Sea,_California)","Statue of Junípero Serra (Carmel-by-the-Sea, California)"
"http://dbpedia.org/resource/Statue_of_Junípero_Serra_(Los_Angeles)","Statue of Junípero Serra (Los Angeles)"
"http://dbpedia.org/resource/Statue_of_Junípero_Serra_(Sacramento,_California)","Statue of Junípero Serra (Sacramento, California)"
"http://dbpedia.org/resource/Statue_of_Junípero_Serra_(San_Francisco)","Statue of Junípero Serra (San Francisco)"
"http://dbpedia.org/resource/Statue_of_Leopold_II_of_Belgium,_Ekeren","Statue of Leopold II of Belgium, Ekeren"
"http://dbpedia.org/resource/Statue_of_Orville_L._Hubbard","Statue of Orville L. Hubbard"
"http://dbpedia.org/resource/Statue_of_Philip_Schuyler","Statue of Philip Schuyler"
"http://dbpedia.org/resource/Statue_of_Raphael_Semmes","Statue of Raphael Semmes"
"http://dbpedia.org/resource/Statue_of_Robert_Milligan","Statue of Robert Milligan"
"http://dbpedia.org/resource/Statue_of_Sam_Davis_(Montgomery_Bell_Academy)","Statue of Sam Davis (Montgomery Bell Academy)"
"http://dbpedia.org/resource/Statue_of_Thomas_Guy","Statue of Thomas Guy"
"http://dbpedia.org/resource/Statue_of_Williams_Carter_Wickham","Statue of Williams Carter Wickham"
"http://dbpedia.org/resource/Stonewall_Jackson_Monument","Stonewall Jackson Monument"
"http://dbpedia.org/resource/Take_You_Dancing","Take You Dancing"
"http://dbpedia.org/resource/Tanya_DePass","Tanya DePass"
"http://dbpedia.org/resource/Tay_Anderson","Tay Anderson"
"http://dbpedia.org/resource/The_Blues_Brothers:_Jukebox_Adventure","The Blues Brothers: Jukebox Adventure"
"http://dbpedia.org/resource/Triple_Play_2002","Triple Play 2002"
"http://dbpedia.org/resource/Unlimited_Power_(comics)","Unlimited Power (comics)"
"http://dbpedia.org/resource/Victor_Stone_(DC_Extended_Universe)","Victor Stone (DC Extended Universe)"
"http://dbpedia.org/resource/WAP_(song)","WAP (song)"
"http://dbpedia.org/resource/Who's_Laughing_Now_(Ava_Max_song)","Who's Laughing Now (Ava Max song)"
"http://dbpedia.org/resource/Will_Weaver_(basketball)","Will Weaver (basketball)"
"http://dbpedia.org/resource/Wraith:_The_Oblivion_–_Afterlife","Wraith: The Oblivion – Afterlife"
"http://dbpedia.org/resource/YOLO:_Crystal_Fantasy","YOLO: Crystal Fantasy"
"http://dbpedia.org/resource/Zebulon_Baird_Vance_Monument","Zebulon Baird Vance Monument"
"http://dbpedia.org/resource/All_In_(YoungBoy_Never_Broke_Again_song)","All In (YoungBoy Never Broke Again song)"
"http://dbpedia.org/resource/Alok_Kanojia","Alok Kanojia"
"http://dbpedia.org/resource/Amber_Wadham","Amber Wadham"
"http://dbpedia.org/resource/Ami_Rodriguez","Ami Rodriguez"
"http://dbpedia.org/resource/Assa_Traoré","Assa Traoré"
"http://dbpedia.org/resource/Atlas_Falls","Atlas Falls"
"http://dbpedia.org/resource/AuronPlay","AuronPlay"
"http://dbpedia.org/resource/Bleed_(A_Boogie_wit_da_Hoodie_song)","Bleed (A Boogie wit da Hoodie song)"
"http://dbpedia.org/resource/Brightside_(Icona_Pop_song)","Brightside (Icona Pop song)"
"http://dbpedia.org/resource/By_Yourself","By Yourself"
"http://dbpedia.org/resource/Carol_Danvers_(Marvel_Cinematic_Universe)","Carol Danvers (Marvel Cinematic Universe)"
"http://dbpedia.org/resource/Chicago_Fire_(season_9)","Chicago Fire (season 9)"
"http://dbpedia.org/resource/Chicago_Med_(season_6)","Chicago Med (season 6)"
"http://dbpedia.org/resource/Christmas_Without_You","Christmas Without You"
"http://dbpedia.org/resource/Courage_to_Change_(song)","Courage to Change (song)"
"http://dbpedia.org/resource/Danny_Gonzalez","Danny Gonzalez"
"http://dbpedia.org/resource/Diary_of_a_Wimpy_Kid_(2021_film)","Diary of a Wimpy Kid (2021 film)"
"http://dbpedia.org/resource/Don't_Like_Me","Don't Like Me"
"http://dbpedia.org/resource/DrLupo","DrLupo"
"http://dbpedia.org/resource/EA_Sports_UFC_4","EA Sports UFC 4"
"http://dbpedia.org/resource/Elliott_from_Earth","Elliott from Earth"
"http://dbpedia.org/resource/Expensive_(song)","Expensive (song)"
"http://dbpedia.org/resource/FaZe_Rug","FaZe Rug"
"http://dbpedia.org/resource/Fallin'_(Adrenaline)","Fallin' (Adrenaline)"
"http://dbpedia.org/resource/Ghetto_Heaven","Ghetto Heaven"
"http://dbpedia.org/resource/Gifted_(song)","Gifted (song)"
"http://dbpedia.org/resource/Harry_Partridge","Harry Partridge"
"http://dbpedia.org/resource/Iron_Man's_armor_(Marvel_Cinematic_Universe)","Iron Man's armor (Marvel Cinematic Universe)"
"http://dbpedia.org/resource/Jeff_Wittek","Jeff Wittek"
"http://dbpedia.org/resource/Jesse_(Janis_Ian_song)","Jesse (Janis Ian song)"
"http://dbpedia.org/resource/Josh_Cahill","Josh Cahill"
"http://dbpedia.org/resource/Kacey_Talk","Kacey Talk"
"http://dbpedia.org/resource/Kara_Danvers_(Arrowverse)","Kara Danvers (Arrowverse)"
"http://dbpedia.org/resource/Kurtis_Conner","Kurtis Conner"
"http://dbpedia.org/resource/Lois_Lane_(DC_Extended_Universe)","Lois Lane (DC Extended Universe)"
"http://dbpedia.org/resource/Lovin'_You_(Bobby_Darin_song)","Lovin' You (Bobby Darin song)"
"http://dbpedia.org/resource/Malinda_Kathleen_Reese","Malinda Kathleen Reese"
"http://dbpedia.org/resource/Merle_Norman_Cosmetics","Merle Norman Cosmetics"
"http://dbpedia.org/resource/Morphe_Cosmetics","Morphe Cosmetics"
"http://dbpedia.org/resource/NHL_21","NHL 21"
"http://dbpedia.org/resource/Natalie_Aleta_Jackson","Natalie Aleta Jackson"
"http://dbpedia.org/resource/Nickmercs","Nickmercs"
"http://dbpedia.org/resource/Nova_Stevens","Nova Stevens"
"http://dbpedia.org/resource/Ohms_(album)","Ohms (album)"
"http://dbpedia.org/resource/Oğuzhan_Uğur","Oğuzhan Uğur"
"http://dbpedia.org/resource/Phantom_Thread_(soundtrack)","Phantom Thread (soundtrack)"
"http://dbpedia.org/resource/Putnam_County_Confederate_Memorial","Putnam County Confederate Memorial"
"http://dbpedia.org/resource/RTGame","RTGame"
"http://dbpedia.org/resource/Real_Pool_2","Real Pool 2"
"http://dbpedia.org/resource/So_Will_I_(Ben_Platt_song)","So Will I (Ben Platt song)"
"http://dbpedia.org/resource/Someone_Who_Can_Dance","Someone Who Can Dance"
"http://dbpedia.org/resource/SpaceX_CRS-23","SpaceX CRS-23"
"http://dbpedia.org/resource/SpaceX_CRS-24","SpaceX CRS-24"
"http://dbpedia.org/resource/SpaceX_CRS-25","SpaceX CRS-25"
"http://dbpedia.org/resource/Spicy_(Ty_Dolla_Sign_song)","Spicy (Ty Dolla Sign song)"
"http://dbpedia.org/resource/Statue_of_Louis_XVI","Statue of Louis XVI"
"http://dbpedia.org/resource/Susanty_Manuhutu","Susanty Manuhutu"
"http://dbpedia.org/resource/Syrus_Marcus_Ware","Syrus Marcus Ware"
"http://dbpedia.org/resource/Tick_Tock_(Clean_Bandit_and_Mabel_song)","Tick Tock (Clean Bandit and Mabel song)"
"http://dbpedia.org/resource/Tyler_Herro_(song)","Tyler Herro (song)"
"http://dbpedia.org/resource/Ultima_Online_expansions","Ultima Online expansions"
"http://dbpedia.org/resource/Under_the_Mistletoe_(song)","Under the Mistletoe (song)"
"http://dbpedia.org/resource/Vacation_Friends","Vacation Friends"
"http://dbpedia.org/resource/Vader_Immortal:_A_Star_Wars_VR_Series","Vader Immortal: A Star Wars VR Series"
"http://dbpedia.org/resource/Wilbur_Soot","Wilbur Soot"
"http://dbpedia.org/resource/WillNE","WillNE"
"http://dbpedia.org/resource/İlayda_Akdoğan","İlayda Akdoğan"
"http://dbpedia.org/resource/Dell_M1000e","Dell M1000e"
"http://dbpedia.org/resource/It's_Not_Me,_It's_You_(song)","It's Not Me, It's You (song)"
"http://dbpedia.org/resource/Justice_League_Dark","Justice League Dark"
"http://dbpedia.org/resource/List_of_UPA_cartoons","List of UPA cartoons"
"http://dbpedia.org/resource/Myrt_and_Marge_(radio_series)","Myrt and Marge (radio series)"
"http://dbpedia.org/resource/The_Adventures_of_Philip_Marlowe","The Adventures of Philip Marlowe"
"http://dbpedia.org/resource/Love_Crazy_(album)","Love Crazy (album)"
"http://dbpedia.org/resource/Next_Homecoming","Next Homecoming"
"http://dbpedia.org/resource/Say_No_More_(Linda_Lewis_album)","Say No More (Linda Lewis album)"
"http://dbpedia.org/resource/Donald_Duck_(comic_strip)","Donald Duck (comic strip)"
"http://dbpedia.org/resource/Gloria_Victis_(Confederate_monument)","Gloria Victis (Confederate monument)"
"http://dbpedia.org/resource/Riddle_of_the_Sphinx_(Atari_2600)","Riddle of the Sphinx (Atari 2600)"
"http://dbpedia.org/resource/Victor_Strand_(character)","Victor Strand (character)"
"http://dbpedia.org/resource/Emily_Wants_to_Play","Emily Wants to Play"
"http://dbpedia.org/resource/FIFA_Mobile","FIFA Mobile"
"http://dbpedia.org/resource/Hyper_Void","Hyper Void"
"http://dbpedia.org/resource/Milk_Makeup","Milk Makeup"
"http://dbpedia.org/resource/2013_NA_LCS_season","2013 NA LCS season"
"http://dbpedia.org/resource/2015_NA_LCS_season","2015 NA LCS season"
"http://dbpedia.org/resource/2016_Spring_European_League_of_Legends_Championship_Series","2016 Spring European League of Legends Championship Series"
"http://dbpedia.org/resource/2016_Summer_European_League_of_Legends_Championship_Series","2016 Summer European League of Legends Championship Series"
"http://dbpedia.org/resource/Batman:_Arkham_VR","Batman: Arkham VR"
"http://dbpedia.org/resource/Silas_Stone","Silas Stone"
"http://dbpedia.org/resource/Alias_Jane_Doe","Alias Jane Doe"
"http://dbpedia.org/resource/List_of_Boeing_777_orders_and_deliveries","List of Boeing 777 orders and deliveries"
"http://dbpedia.org/resource/List_of_Chicago_Med_characters","List of Chicago Med characters"
"http://dbpedia.org/resource/Memetic_(comic)","Memetic (comic)"
"http://dbpedia.org/resource/Saturday_Night_Live_parodies_of_Donald_Trump","Saturday Night Live parodies of Donald Trump"
"http://dbpedia.org/resource/The_Adventures_of_Topper","The Adventures of Topper"
"http://dbpedia.org/resource/The_Baker's_Broadcast","The Baker's Broadcast"
"http://dbpedia.org/resource/Cargo_Dragon_C209","Cargo Dragon C209"
"http://dbpedia.org/resource/Chad_(Saturday_Night_Live)","Chad (Saturday Night Live)"
"http://dbpedia.org/resource/Miss_Diva_2021","Miss Diva 2021"
"http://dbpedia.org/resource/OutsideXbox","OutsideXbox"
"http://dbpedia.org/resource/Red_Matter_(video_game)","Red Matter (video game)"
"http://dbpedia.org/resource/Sasha_Johnson","Sasha Johnson"
"http://dbpedia.org/resource/Wingfoot_Lake_Airship_Hangar","Wingfoot Lake Airship Hangar"
"http://dbpedia.org/resource/Justice_League_Queer","Justice League Queer"
"http://dbpedia.org/resource/7_Colors","7 Colors"
"http://dbpedia.org/resource/Backyard_Football","Backyard Football"
"http://dbpedia.org/resource/Captain_Comet","Captain Comet"
"http://dbpedia.org/resource/Cyttorak","Cyttorak"
"http://dbpedia.org/resource/Doctor_Psycho","Doctor Psycho"
"http://dbpedia.org/resource/Land_Beneath_the_Ground!","Land Beneath the Ground!"
"http://dbpedia.org/resource/Lilith_(Marvel_Comics)","Lilith (Marvel Comics)"
"http://dbpedia.org/resource/Olympian_(comics)","Olympian (comics)"
"http://dbpedia.org/resource/Sheriff_of_Bullet_Valley","Sheriff of Bullet Valley"
"http://dbpedia.org/resource/Team_Titans","Team Titans"
"http://dbpedia.org/resource/The_Ghost_of_the_Grotto","The Ghost of the Grotto"
"http://dbpedia.org/resource/Anjaan_(2014_film)","Anjaan (2014 film)"
"http://dbpedia.org/resource/Bloody_Mary_Morning","Bloody Mary Morning"
"http://dbpedia.org/resource/Bonfire_Heart","Bonfire Heart"
"http://dbpedia.org/resource/Bryan_Andrews_(filmmaker)","Bryan Andrews (filmmaker)"
"http://dbpedia.org/resource/Camp_Lakebottom","Camp Lakebottom"
"http://dbpedia.org/resource/Can't_Believe_It_(Flo_Rida_song)","Can't Believe It (Flo Rida song)"
"http://dbpedia.org/resource/Carl_Edwards_Jr.","Carl Edwards Jr."
"http://dbpedia.org/resource/Chicago_Fire_(season_1)","Chicago Fire (season 1)"
"http://dbpedia.org/resource/Chicago_Fire_(season_2)","Chicago Fire (season 2)"
"http://dbpedia.org/resource/Clang_Invasion","Clang Invasion"
"http://dbpedia.org/resource/Dean_%22Tex%22_Martin:_Country_Style","Dean ""Tex"" Martin: Country Style"
"http://dbpedia.org/resource/Dean_%22Tex%22_Martin_Rides_Again","Dean ""Tex"" Martin Rides Again"
"http://dbpedia.org/resource/Dino_(album)","Dino (album)"
"http://dbpedia.org/resource/Dyrus","Dyrus"
"http://dbpedia.org/resource/EA_Sports_F1_2001","EA Sports F1 2001"
"http://dbpedia.org/resource/Equestrian_statue_of_Stonewall_Jackson_(Charlottesville,_Virginia)","Equestrian statue of Stonewall Jackson (Charlottesville, Virginia)"
"http://dbpedia.org/resource/Everybody's_Got_Somebody_But_Me","Everybody's Got Somebody But Me"
"http://dbpedia.org/resource/FDB_(song)","FDB (song)"
"http://dbpedia.org/resource/For_the_Good_Times_(Dean_Martin_album)","For the Good Times (Dean Martin album)"
"http://dbpedia.org/resource/Foreverly","Foreverly"
"http://dbpedia.org/resource/Gravity_Falls_(season_2)","Gravity Falls (season 2)"
"http://dbpedia.org/resource/Gronkh","Gronkh"
"http://dbpedia.org/resource/Heropanti","Heropanti"
"http://dbpedia.org/resource/Honolulu_molasses_spill","Honolulu molasses spill"
"http://dbpedia.org/resource/Hot_Package","Hot Package"
"http://dbpedia.org/resource/How_It_Should_Have_Ended","How It Should Have Ended"
"http://dbpedia.org/resource/I_Can't_See_Myself_Leaving_You","I Can't See Myself Leaving You"
"http://dbpedia.org/resource/I_Kissed_a_Girl_(Jill_Sobule_song)","I Kissed a Girl (Jill Sobule song)"
"http://dbpedia.org/resource/Iron_Man_Experience","Iron Man Experience"
"http://dbpedia.org/resource/Jennifer_(album)","Jennifer (album)"
"http://dbpedia.org/resource/Julius_Jr.","Julius Jr."
"http://dbpedia.org/resource/Junat_ja_naiset","Junat ja naiset"
"http://dbpedia.org/resource/Light's_Diamond_Jubilee","Light's Diamond Jubilee"
"http://dbpedia.org/resource/Limpido","Limpido"
"http://dbpedia.org/resource/List_of_DuckTales_merchandise","List of DuckTales merchandise"
"http://dbpedia.org/resource/Love_Grammar","Love Grammar"
"http://dbpedia.org/resource/Lucifox","Lucifox"
"http://dbpedia.org/resource/Markiplier","Markiplier"
"http://dbpedia.org/resource/Matt_Stonie","Matt Stonie"
"http://dbpedia.org/resource/Meriwether_Lewis_and_William_Clark_(sculpture)","Meriwether Lewis and William Clark (sculpture)"
"http://dbpedia.org/resource/My_Woman,_My_Woman,_My_Wife_(Dean_Martin_album)","My Woman, My Woman, My Wife (Dean Martin album)"
"http://dbpedia.org/resource/Naughty_Naughty_(John_Parr_song)","Naughty Naughty (John Parr song)"
"http://dbpedia.org/resource/Obduction_(video_game)","Obduction (video game)"
"http://dbpedia.org/resource/Old_School_Love","Old School Love"
"http://dbpedia.org/resource/Once_in_a_While_(Dean_Martin_album)","Once in a While (Dean Martin album)"
"http://dbpedia.org/resource/Packages_from_Planet_X","Packages from Planet X"
"http://dbpedia.org/resource/Peg_+_Cat","Peg + Cat"
"http://dbpedia.org/resource/Pierre_Gasly","Pierre Gasly"
"http://dbpedia.org/resource/Poochinski","Poochinski"
"http://dbpedia.org/resource/Poor_Decisions","Poor Decisions"
"http://dbpedia.org/resource/Purampokku_Engira_Podhuvudamai","Purampokku Engira Podhuvudamai"
"http://dbpedia.org/resource/Ready_(B.o.B_song)","Ready (B.o.B song)"
"http://dbpedia.org/resource/Renee_Paquette","Renee Paquette"
"http://dbpedia.org/resource/Robert_E._Lee_Monument_(Charlottesville,_Virginia)","Robert E. Lee Monument (Charlottesville, Virginia)"
"http://dbpedia.org/resource/See_Saw_(Don_Covay_song)","See Saw (Don Covay song)"
"http://dbpedia.org/resource/Sittin'_on_Top_of_the_World_(Dean_Martin_album)","Sittin' on Top of the World (Dean Martin album)"
"http://dbpedia.org/resource/Soul_Quest_Overdrive","Soul Quest Overdrive"
"http://dbpedia.org/resource/Spirit_in_the_Dark_(song)","Spirit in the Dark (song)"
"http://dbpedia.org/resource/Superhot","Superhot"
"http://dbpedia.org/resource/Swangin","Swangin"
"http://dbpedia.org/resource/Syndicate_(Internet_personality)","Syndicate (Internet personality)"
"http://dbpedia.org/resource/The_Building_(TV_series)","The Building (TV series)"
"http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy_(season_1)","The Grim Adventures of Billy & Mandy (season 1)"
"http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy_(season_2)","The Grim Adventures of Billy & Mandy (season 2)"
