"lake","name"
"http://dbpedia.org/resource/Bristol_Lake","Bristol Lake"
"http://dbpedia.org/resource/Burandt_Lake","Burandt Lake"
"http://dbpedia.org/resource/Butuan_Bay","Butuan Bay"
"http://dbpedia.org/resource/Cahilty_Lake_(British_Columbia)","Cahilty Lake (British Columbia)"
"http://dbpedia.org/resource/Chew_Magna_Reservoir","Chew Magna Reservoir"
"http://dbpedia.org/resource/Chopaka_Lake","Chopaka Lake"
"http://dbpedia.org/resource/Christmas_Lake","Christmas Lake"
"http://dbpedia.org/resource/DeGray_Lake","DeGray Lake"
"http://dbpedia.org/resource/Devick_Lake_(British_Columbia)","Devick Lake (British Columbia)"
"http://dbpedia.org/resource/Discovery_Bay_(Australia)","Discovery Bay (Australia)"
"http://dbpedia.org/resource/Dock_Tarn","Dock Tarn"
"http://dbpedia.org/resource/Drawsko_Lake","Drawsko Lake"
"http://dbpedia.org/resource/Dudipatsar","Dudipatsar"
"http://dbpedia.org/resource/Elk_City_Lake","Elk City Lake"
"http://dbpedia.org/resource/Fusaro_Lake","Fusaro Lake"
"http://dbpedia.org/resource/Fyresvatn","Fyresvatn"
"http://dbpedia.org/resource/Gillham_Lake","Gillham Lake"
"http://dbpedia.org/resource/Great_Central_Lake","Great Central Lake"
"http://dbpedia.org/resource/Guist_Creek_Lake","Guist Creek Lake"
"http://dbpedia.org/resource/Hardy_Pond","Hardy Pond"
"http://dbpedia.org/resource/Hańcza","Hańcza"
"http://dbpedia.org/resource/Herdsman_Lake","Herdsman Lake"
"http://dbpedia.org/resource/Huntington_Lake","Huntington Lake"
"http://dbpedia.org/resource/Hydes_Lake","Hydes Lake"
"http://dbpedia.org/resource/Ivanpah_Lake","Ivanpah Lake"
"http://dbpedia.org/resource/Jackson_Lake_(Georgia)","Jackson Lake (Georgia)"
"http://dbpedia.org/resource/Jinyang_Lake","Jinyang Lake"
"http://dbpedia.org/resource/Ka_Loko_Reservoir","Ka Loko Reservoir"
"http://dbpedia.org/resource/Kandalaksha_Gulf","Kandalaksha Gulf"
"http://dbpedia.org/resource/Kardzhali_Reservoir","Kardzhali Reservoir"
"http://dbpedia.org/resource/Kennedy_Lake_(Vancouver_Island)","Kennedy Lake (Vancouver Island)"
"http://dbpedia.org/resource/Kenosee_Lake","Kenosee Lake"
"http://dbpedia.org/resource/Knouff_Lake_(British_Columbia)","Knouff Lake (British Columbia)"
"http://dbpedia.org/resource/Krøderen_(lake)","Krøderen (lake)"
"http://dbpedia.org/resource/Laacher_See","Laacher See"
"http://dbpedia.org/resource/Lac_Baker_(New_Brunswick)","Lac Baker (New Brunswick)"
"http://dbpedia.org/resource/Lac_de_Vouglans","Lac de Vouglans"
"http://dbpedia.org/resource/Lake_Auburn","Lake Auburn"
"http://dbpedia.org/resource/Lake_Brittany","Lake Brittany"
"http://dbpedia.org/resource/Lake_Burgas","Lake Burgas"
"http://dbpedia.org/resource/Lake_Buyo","Lake Buyo"
"http://dbpedia.org/resource/Lake_Carey","Lake Carey"
"http://dbpedia.org/resource/Lake_Chicago","Lake Chicago"
"http://dbpedia.org/resource/Lake_Dardanelle","Lake Dardanelle"
"http://dbpedia.org/resource/Lake_Dukan","Lake Dukan"
"http://dbpedia.org/resource/Lake_George_(Anoka_County,_Minnesota)","Lake George (Anoka County, Minnesota)"
"http://dbpedia.org/resource/Lake_Habbaniyah","Lake Habbaniyah"
"http://dbpedia.org/resource/Lake_Hartwell","Lake Hartwell"
"http://dbpedia.org/resource/Lake_Hazen","Lake Hazen"
"http://dbpedia.org/resource/Lake_Iamonia","Lake Iamonia"
"http://dbpedia.org/resource/Lake_Iroquois_(Vermont)","Lake Iroquois (Vermont)"
"http://dbpedia.org/resource/Lake_Iruka","Lake Iruka"
"http://dbpedia.org/resource/Lake_Isom","Lake Isom"
"http://dbpedia.org/resource/Lake_Kossou","Lake Kossou"
"http://dbpedia.org/resource/Lake_Leon_(Florida)","Lake Leon (Florida)"
"http://dbpedia.org/resource/Lake_Mattamuskeet","Lake Mattamuskeet"
"http://dbpedia.org/resource/Lake_Maumee","Lake Maumee"
"http://dbpedia.org/resource/Lake_Maxinkuckee","Lake Maxinkuckee"
"http://dbpedia.org/resource/Lake_Ojibway","Lake Ojibway"
"http://dbpedia.org/resource/Lake_Ouachita","Lake Ouachita"
"http://dbpedia.org/resource/Lake_Patterson","Lake Patterson"
"http://dbpedia.org/resource/Lake_Plav","Lake Plav"
"http://dbpedia.org/resource/Lake_Rhoda","Lake Rhoda"
"http://dbpedia.org/resource/Lake_Saltonstall_(Connecticut)","Lake Saltonstall (Connecticut)"
"http://dbpedia.org/resource/Lake_Steilacoom","Lake Steilacoom"
"http://dbpedia.org/resource/Lake_Tambukan","Lake Tambukan"
"http://dbpedia.org/resource/Lake_Valdayskoye","Lake Valdayskoye"
"http://dbpedia.org/resource/Lake_Varna","Lake Varna"
"http://dbpedia.org/resource/Lake_Waconia","Lake Waconia"
"http://dbpedia.org/resource/Lake_Waubesa","Lake Waubesa"
"http://dbpedia.org/resource/Lake_Whitney_(Connecticut)","Lake Whitney (Connecticut)"
"http://dbpedia.org/resource/Lake_Wilkie","Lake Wilkie"
"http://dbpedia.org/resource/Lake_Windsor","Lake Windsor"
"http://dbpedia.org/resource/Lake_of_Egypt","Lake of Egypt"
"http://dbpedia.org/resource/Lewis_and_Clark_Lake","Lewis and Clark Lake"
"http://dbpedia.org/resource/Limingen","Limingen"
"http://dbpedia.org/resource/Litton_Reservoirs","Litton Reservoirs"
"http://dbpedia.org/resource/Lloyd_Lake_(San_Francisco)","Lloyd Lake (San Francisco)"
"http://dbpedia.org/resource/Llyn_Brianne","Llyn Brianne"
"http://dbpedia.org/resource/Llyn_Gwynant","Llyn Gwynant"
"http://dbpedia.org/resource/Llynnau_Mymbyr","Llynnau Mymbyr"
"http://dbpedia.org/resource/Loch_Doon","Loch Doon"
"http://dbpedia.org/resource/Loch_Goil","Loch Goil"
"http://dbpedia.org/resource/Loch_of_the_Lowes","Loch of the Lowes"
"http://dbpedia.org/resource/Lotus_Pond,_Kaohsiung","Lotus Pond, Kaohsiung"
"http://dbpedia.org/resource/Lough_Mahon","Lough Mahon"
"http://dbpedia.org/resource/Lulusar","Lulusar"
"http://dbpedia.org/resource/Lynx_Lake_(Arizona)","Lynx Lake (Arizona)"
"http://dbpedia.org/resource/Lácar_Lake","Lácar Lake"
"http://dbpedia.org/resource/Marsh_Lake","Marsh Lake"
"http://dbpedia.org/resource/Miedwie","Miedwie"
"http://dbpedia.org/resource/Millwood_Lake","Millwood Lake"
"http://dbpedia.org/resource/Movatn","Movatn"
"http://dbpedia.org/resource/Muncho_Lake","Muncho Lake"
"http://dbpedia.org/resource/Nettilling_Lake","Nettilling Lake"
"http://dbpedia.org/resource/Nisser","Nisser"
"http://dbpedia.org/resource/Oguta_Lake","Oguta Lake"
"http://dbpedia.org/resource/Osisko_Lake","Osisko Lake"
"http://dbpedia.org/resource/Pickwick_Lake","Pickwick Lake"
"http://dbpedia.org/resource/Piersons_Lake","Piersons Lake"
"http://dbpedia.org/resource/Ponto_Lake","Ponto Lake"
"http://dbpedia.org/resource/Putrajaya_Lake","Putrajaya Lake"
"http://dbpedia.org/resource/Rabindra_Sarobar","Rabindra Sarobar"
"http://dbpedia.org/resource/Rogen_(lake)","Rogen (lake)"
"http://dbpedia.org/resource/Rutz_Lake","Rutz Lake"
"http://dbpedia.org/resource/Sacrower_See","Sacrower See"
"http://dbpedia.org/resource/Sarsang_Reservoir","Sarsang Reservoir"
"http://dbpedia.org/resource/Schutz_Lake","Schutz Lake"
"http://dbpedia.org/resource/Sea_Lion_Tarn","Sea Lion Tarn"
"http://dbpedia.org/resource/Shard_End_Lake","Shard End Lake"
"http://dbpedia.org/resource/Shaver_Lake","Shaver Lake"
"http://dbpedia.org/resource/Shearwater_(lake)","Shearwater (lake)"
"http://dbpedia.org/resource/Shek_Pik_Reservoir","Shek Pik Reservoir"
"http://dbpedia.org/resource/Silvan_Reservoir","Silvan Reservoir"
"http://dbpedia.org/resource/Sovetskaya_(lake)","Sovetskaya (lake)"
"http://dbpedia.org/resource/St_Mary's_Loch","St Mary's Loch"
"http://dbpedia.org/resource/Stieger_Lake","Stieger Lake"
"http://dbpedia.org/resource/Storsjøen_(Rendalen)","Storsjøen (Rendalen)"
"http://dbpedia.org/resource/Suolijärvi","Suolijärvi"
"http://dbpedia.org/resource/Swede_Lake","Swede Lake"
"http://dbpedia.org/resource/Syvash","Syvash"
"http://dbpedia.org/resource/Tal-y-llyn_Lake","Tal-y-llyn Lake"
"http://dbpedia.org/resource/Topock_Gorge","Topock Gorge"
"http://dbpedia.org/resource/Truesdale_Lake_(New_York)","Truesdale Lake (New York)"
"http://dbpedia.org/resource/Tunnsjøen","Tunnsjøen"
"http://dbpedia.org/resource/Tuttle_Creek_Lake","Tuttle Creek Lake"
"http://dbpedia.org/resource/Vansjø","Vansjø"
"http://dbpedia.org/resource/Washoe_Lake","Washoe Lake"
"http://dbpedia.org/resource/Waughop_Lake","Waughop Lake"
"http://dbpedia.org/resource/Whistle_Lake","Whistle Lake"
"http://dbpedia.org/resource/Winkler_Lake","Winkler Lake"
"http://dbpedia.org/resource/Wistlandpound_Reservoir","Wistlandpound Reservoir"
"http://dbpedia.org/resource/Wolf_Lake_(Indiana–Illinois)","Wolf Lake (Indiana–Illinois)"
"http://dbpedia.org/resource/Yangcheng_Lake","Yangcheng Lake"
"http://dbpedia.org/resource/Zama_Lake","Zama Lake"
"http://dbpedia.org/resource/Zegrze_Reservoir","Zegrze Reservoir"
"http://dbpedia.org/resource/Zuni_Salt_Lake","Zuni Salt Lake"
"http://dbpedia.org/resource/Øyeren","Øyeren"
"http://dbpedia.org/resource/Śniardwy","Śniardwy"
"http://dbpedia.org/resource/Štrbské_pleso","Štrbské pleso"
"http://dbpedia.org/resource/Agstafachay_reservoir","Agstafachay reservoir"
"http://dbpedia.org/resource/Algae_Lake","Algae Lake"
"http://dbpedia.org/resource/Alibey_Lagoon","Alibey Lagoon"
"http://dbpedia.org/resource/Almaden_Reservoir","Almaden Reservoir"
"http://dbpedia.org/resource/Almodóvar_Reservoir","Almodóvar Reservoir"
"http://dbpedia.org/resource/American_Mediterranean_Sea","American Mediterranean Sea"
"http://dbpedia.org/resource/Amphitheatre_Lake_(Antarctica)","Amphitheatre Lake (Antarctica)"
"http://dbpedia.org/resource/Arcos_Reservoir","Arcos Reservoir"
"http://dbpedia.org/resource/Arenós_Reservoir","Arenós Reservoir"
"http://dbpedia.org/resource/Aspen_Lake","Aspen Lake"
"http://dbpedia.org/resource/Azure_Lake","Azure Lake"
"http://dbpedia.org/resource/B._T._Brown_Reservoir","B. T. Brown Reservoir"
"http://dbpedia.org/resource/Baldwin_Lake_(Los_Angeles_County,_California)","Baldwin Lake (Los Angeles County, California)"
"http://dbpedia.org/resource/Barbate_Reservoir","Barbate Reservoir"
"http://dbpedia.org/resource/Bembézar_Reservoir","Bembézar Reservoir"
"http://dbpedia.org/resource/Benínar_Reservoir","Benínar Reservoir"
"http://dbpedia.org/resource/Big_Yirkie_Lake","Big Yirkie Lake"
"http://dbpedia.org/resource/Bornos_Reservoir","Bornos Reservoir"
"http://dbpedia.org/resource/Braunsteffer_Lake","Braunsteffer Lake"
"http://dbpedia.org/resource/Brock_Reservoir","Brock Reservoir"
"http://dbpedia.org/resource/Brusdalsvatnet","Brusdalsvatnet"
"http://dbpedia.org/resource/Béznar_Reservoir","Béznar Reservoir"
"http://dbpedia.org/resource/Calero_Reservoir","Calero Reservoir"
"http://dbpedia.org/resource/Canales_Reservoir","Canales Reservoir"
"http://dbpedia.org/resource/Caribou_Lake_(North_Bay,_Ontario)","Caribou Lake (North Bay, Ontario)"
"http://dbpedia.org/resource/Caribou_Lake_(Temagami)","Caribou Lake (Temagami)"
"http://dbpedia.org/resource/Celemín_Reservoir","Celemín Reservoir"
"http://dbpedia.org/resource/Charco_Redondo_Reservoir","Charco Redondo Reservoir"
"http://dbpedia.org/resource/Chard_Reservoir","Chard Reservoir"
"http://dbpedia.org/resource/Cheboksary_Reservoir","Cheboksary Reservoir"
"http://dbpedia.org/resource/Club_Lake","Club Lake"
"http://dbpedia.org/resource/Coast_Lake","Coast Lake"
"http://dbpedia.org/resource/Collerson_Lake","Collerson Lake"
"http://dbpedia.org/resource/Colomera_Reservoir","Colomera Reservoir"
"http://dbpedia.org/resource/Concordia_Subglacial_Lake","Concordia Subglacial Lake"
"http://dbpedia.org/resource/Cubillas_Reservoir","Cubillas Reservoir"
"http://dbpedia.org/resource/Cuevas_del_Almanzora_Reservoir","Cuevas del Almanzora Reservoir"
"http://dbpedia.org/resource/Dauniškis","Dauniškis"
"http://dbpedia.org/resource/Devils_Den_Lake","Devils Den Lake"
"http://dbpedia.org/resource/Dingle_Lake","Dingle Lake"
"http://dbpedia.org/resource/Durgam_Cheruvu","Durgam Cheruvu"
"http://dbpedia.org/resource/Dutch_Hollow_Lake","Dutch Hollow Lake"
"http://dbpedia.org/resource/Edersee","Edersee"
"http://dbpedia.org/resource/El_Portillo_Reservoir","El Portillo Reservoir"
"http://dbpedia.org/resource/El_Tranco_de_Beas_Dam","El Tranco de Beas Dam"
"http://dbpedia.org/resource/Embalse_de_Guadalcacín","Embalse de Guadalcacín"
"http://dbpedia.org/resource/Epulafquén_Lake","Epulafquén Lake"
"http://dbpedia.org/resource/Fox_Lake_(Florida)","Fox Lake (Florida)"
"http://dbpedia.org/resource/Francisco_Abellán_Reservoir","Francisco Abellán Reservoir"
"http://dbpedia.org/resource/Großer_Brombachsee","Großer Brombachsee"
"http://dbpedia.org/resource/Gryttjen","Gryttjen"
"http://dbpedia.org/resource/Grünsee_(Zermatt)","Grünsee (Zermatt)"
"http://dbpedia.org/resource/Guadalmellato_Reservoir","Guadalmellato Reservoir"
"http://dbpedia.org/resource/Guadanuño_Reservoir","Guadanuño Reservoir"
"http://dbpedia.org/resource/Guadarranque_Reservoir","Guadarranque Reservoir"
"http://dbpedia.org/resource/Gunnarsbosjön","Gunnarsbosjön"
"http://dbpedia.org/resource/Hawkridge_Reservoir","Hawkridge Reservoir"
"http://dbpedia.org/resource/Hobson_Lake","Hobson Lake"
"http://dbpedia.org/resource/Howchin_Lake","Howchin Lake"
"http://dbpedia.org/resource/Huairou_Reservoir","Huairou Reservoir"
"http://dbpedia.org/resource/Imja_Tsho","Imja Tsho"
"http://dbpedia.org/resource/Iroquois_Dam","Iroquois Dam"
"http://dbpedia.org/resource/Iznajar_Reservoir","Iznajar Reservoir"
"http://dbpedia.org/resource/Jennings_Lake","Jennings Lake"
"http://dbpedia.org/resource/Jeyranbatan_reservoir","Jeyranbatan reservoir"
"http://dbpedia.org/resource/Kallang_Service_Reservoir","Kallang Service Reservoir"
"http://dbpedia.org/resource/Khanbulanchay_reservoir","Khanbulanchay reservoir"
"http://dbpedia.org/resource/Kilbirnie_Loch","Kilbirnie Loch"
"http://dbpedia.org/resource/Kirkjuvatn","Kirkjuvatn"
"http://dbpedia.org/resource/Krok_Lake","Krok Lake"
"http://dbpedia.org/resource/La_Breña_Reservoir","La Breña Reservoir"
"http://dbpedia.org/resource/Lac_de_Tracouet","Lac de Tracouet"
"http://dbpedia.org/resource/Laguna_Honda_Reservoir","Laguna Honda Reservoir"
"http://dbpedia.org/resource/Lake_Alajuela","Lake Alajuela"
"http://dbpedia.org/resource/Lake_Amaramba","Lake Amaramba"
"http://dbpedia.org/resource/Lake_Arpin","Lake Arpin"
"http://dbpedia.org/resource/Lake_Ağgöl","Lake Ağgöl"
"http://dbpedia.org/resource/Lake_Blue_Ridge","Lake Blue Ridge"
"http://dbpedia.org/resource/Lake_Boeckella","Lake Boeckella"
"http://dbpedia.org/resource/Lake_Buddha","Lake Buddha"
"http://dbpedia.org/resource/Lake_Burton_(Antarctica)","Lake Burton (Antarctica)"
"http://dbpedia.org/resource/Lake_Chapman_(Antarctica)","Lake Chapman (Antarctica)"
"http://dbpedia.org/resource/Lake_Chrissie","Lake Chrissie"
"http://dbpedia.org/resource/Lake_Clarke","Lake Clarke"
"http://dbpedia.org/resource/Lake_Dulverton","Lake Dulverton"
"http://dbpedia.org/resource/Lake_Emily_(Le_Sueur_County,_Minnesota)","Lake Emily (Le Sueur County, Minnesota)"
"http://dbpedia.org/resource/Lake_Hennessey","Lake Hennessey"
"http://dbpedia.org/resource/Lake_Hollingsworth","Lake Hollingsworth"
"http://dbpedia.org/resource/Lake_Hope_(Antarctica)","Lake Hope (Antarctica)"
"http://dbpedia.org/resource/Lake_Karakız","Lake Karakız"
"http://dbpedia.org/resource/Lake_Kezenoyam","Lake Kezenoyam"
"http://dbpedia.org/resource/Lake_Kitezh","Lake Kitezh"
"http://dbpedia.org/resource/Lake_Krasnoye_(Chukotka)","Lake Krasnoye (Chukotka)"
"http://dbpedia.org/resource/Lake_Moeraki","Lake Moeraki"
"http://dbpedia.org/resource/Lake_Nakatsuna","Lake Nakatsuna"
"http://dbpedia.org/resource/Lake_Ober-See","Lake Ober-See"
"http://dbpedia.org/resource/Lake_Parker_(Florida)","Lake Parker (Florida)"
"http://dbpedia.org/resource/Lake_Pewe","Lake Pewe"
"http://dbpedia.org/resource/Lake_Porkchop","Lake Porkchop"
"http://dbpedia.org/resource/Lake_Powell_(Virginia)","Lake Powell (Virginia)"
"http://dbpedia.org/resource/Lake_Pythias","Lake Pythias"
"http://dbpedia.org/resource/Lake_Rototoa","Lake Rototoa"
"http://dbpedia.org/resource/Lake_Selina","Lake Selina"
"http://dbpedia.org/resource/Lake_Strusta","Lake Strusta"
"http://dbpedia.org/resource/Lake_Thomas","Lake Thomas"
"http://dbpedia.org/resource/Lake_Tiroto","Lake Tiroto"
"http://dbpedia.org/resource/Lake_Van_Arsdale","Lake Van Arsdale"
"http://dbpedia.org/resource/Lake_Vashka","Lake Vashka"
"http://dbpedia.org/resource/Lake_Vereteno","Lake Vereteno"
"http://dbpedia.org/resource/Lake_Viola_(Florida)","Lake Viola (Florida)"
"http://dbpedia.org/resource/Lake_Westwood_(Tasmania)","Lake Westwood (Tasmania)"
"http://dbpedia.org/resource/Lake_Zabuye","Lake Zabuye"
"http://dbpedia.org/resource/Linbrook_Lake","Linbrook Lake"
"http://dbpedia.org/resource/Loch_Brand","Loch Brand"
"http://dbpedia.org/resource/Los_Bermejales_Reservoir","Los Bermejales Reservoir"
"http://dbpedia.org/resource/Los_Hurones_Reservoir","Los Hurones Reservoir"
"http://dbpedia.org/resource/Luck_Lake","Luck Lake"
"http://dbpedia.org/resource/Martín_Gonzalo_Reservoir","Martín Gonzalo Reservoir"
"http://dbpedia.org/resource/McKissack_Ponds","McKissack Ponds"
"http://dbpedia.org/resource/Moe_Yin_Gyi_Reservoir","Moe Yin Gyi Reservoir"
"http://dbpedia.org/resource/Moss_Eccles_Tarn","Moss Eccles Tarn"
"http://dbpedia.org/resource/Moutonnée_Lake","Moutonnée Lake"
"http://dbpedia.org/resource/Murtle_Lake","Murtle Lake"
"http://dbpedia.org/resource/Negratín_Reservoir","Negratín Reservoir"
"http://dbpedia.org/resource/North_Bend_Lake","North Bend Lake"
"http://dbpedia.org/resource/Nostoc_Lake","Nostoc Lake"
"http://dbpedia.org/resource/Nydalasjön","Nydalasjön"
"http://dbpedia.org/resource/O'Shannassy_Reservoir","O'Shannassy Reservoir"
"http://dbpedia.org/resource/Parochlus_Lake","Parochlus Lake"
"http://dbpedia.org/resource/Passel_Pond","Passel Pond"
"http://dbpedia.org/resource/Perumal_Eri","Perumal Eri"
"http://dbpedia.org/resource/Petrel_Lake","Petrel Lake"
"http://dbpedia.org/resource/Pinewood_Lake","Pinewood Lake"
"http://dbpedia.org/resource/Pioneer_Lake","Pioneer Lake"
"http://dbpedia.org/resource/Pipmuacan_Reservoir","Pipmuacan Reservoir"
"http://dbpedia.org/resource/Podprudnoye_Lake","Podprudnoye Lake"
"http://dbpedia.org/resource/Pony_Lake","Pony Lake"
"http://dbpedia.org/resource/Potato_Lake_(Rusk_County,_Wisconsin)","Potato Lake (Rusk County, Wisconsin)"
"http://dbpedia.org/resource/Puente_Nuevo_Reservoir","Puente Nuevo Reservoir"
"http://dbpedia.org/resource/Quartz_Lake_(Alaska)","Quartz Lake (Alaska)"
"http://dbpedia.org/resource/Quéntar_Reservoir","Quéntar Reservoir"
"http://dbpedia.org/resource/Relict_Lake","Relict Lake"
"http://dbpedia.org/resource/Retortillo_Reservoir","Retortillo Reservoir"
"http://dbpedia.org/resource/Rissajaure","Rissajaure"
"http://dbpedia.org/resource/Rudrasagar_Lake","Rudrasagar Lake"
"http://dbpedia.org/resource/Rules_Reservoir","Rules Reservoir"
"http://dbpedia.org/resource/San_Clemente_Reservoir","San Clemente Reservoir"
"http://dbpedia.org/resource/San_Rafael_de_Navallana_Reservoir","San Rafael de Navallana Reservoir"
"http://dbpedia.org/resource/Saroornagar_Lake","Saroornagar Lake"
"http://dbpedia.org/resource/Sbrosovoye_Lake","Sbrosovoye Lake"
"http://dbpedia.org/resource/Secret_Lake","Secret Lake"
"http://dbpedia.org/resource/Shahany_Lagoon","Shahany Lagoon"
"http://dbpedia.org/resource/Shamkir_reservoir","Shamkir reservoir"
"http://dbpedia.org/resource/Sierra_Boyera_Reservoir","Sierra Boyera Reservoir"
"http://dbpedia.org/resource/Slalom_Lake","Slalom Lake"
"http://dbpedia.org/resource/Sleepy_Hollow_Lake,_Greene_County,_New_York","Sleepy Hollow Lake, Greene County, New York"
"http://dbpedia.org/resource/Smith_Lake_(Antarctica)","Smith Lake (Antarctica)"
"http://dbpedia.org/resource/Station_Tarn","Station Tarn"
"http://dbpedia.org/resource/Stinear_Lake","Stinear Lake"
"http://dbpedia.org/resource/Sukhyi_Estuary","Sukhyi Estuary"
"http://dbpedia.org/resource/Sunk_Lake","Sunk Lake"
"http://dbpedia.org/resource/Sunnylvsfjorden","Sunnylvsfjorden"
"http://dbpedia.org/resource/Sutton_Bingham_Reservoir","Sutton Bingham Reservoir"
"http://dbpedia.org/resource/Sværsvann","Sværsvann"
"http://dbpedia.org/resource/Sykkylvsfjorden","Sykkylvsfjorden"
"http://dbpedia.org/resource/Timber_Lake_(Lake_County,_California)","Timber Lake (Lake County, California)"
"http://dbpedia.org/resource/Toyama_Bay","Toyama Bay"
"http://dbpedia.org/resource/Trappensee","Trappensee"
"http://dbpedia.org/resource/Tresfjorden","Tresfjorden"
"http://dbpedia.org/resource/Tsho_Rolpa","Tsho Rolpa"
"http://dbpedia.org/resource/Tylihul_Estuary","Tylihul Estuary"
"http://dbpedia.org/resource/Varvara_reservoir","Varvara reservoir"
"http://dbpedia.org/resource/Vouvatusjärvi","Vouvatusjärvi"
"http://dbpedia.org/resource/Williams_Lake_(British_Columbia)","Williams Lake (British Columbia)"
"http://dbpedia.org/resource/Windigo_Lake_(Ontario)","Windigo Lake (Ontario)"
"http://dbpedia.org/resource/Xinfengjiang_Reservoir","Xinfengjiang Reservoir"
"http://dbpedia.org/resource/Yeguas_Reservoir","Yeguas Reservoir"
"http://dbpedia.org/resource/Yenikend_reservoir","Yenikend reservoir"
"http://dbpedia.org/resource/Zahara-El_Gastor_Reservoir","Zahara-El Gastor Reservoir"
"http://dbpedia.org/resource/Åresjön","Åresjön"
"http://dbpedia.org/resource/Ķīšezers,_Riga","Ķīšezers, Riga"
"http://dbpedia.org/resource/Jackson_Lake","Jackson Lake"
"http://dbpedia.org/resource/Laguna_de_Corralero","Laguna de Corralero"
"http://dbpedia.org/resource/Laguna_de_Manialtepec","Laguna de Manialtepec"
"http://dbpedia.org/resource/Wax_Lake","Wax Lake"
"http://dbpedia.org/resource/Grand_Barachois,_Miquelon_Island","Grand Barachois, Miquelon Island"
"http://dbpedia.org/resource/Merja_Zerga","Merja Zerga"
"http://dbpedia.org/resource/Amur_Liman","Amur Liman"
"http://dbpedia.org/resource/Eckfelder_Maar","Eckfelder Maar"
"http://dbpedia.org/resource/Birch_Lake_(Nova_Scotia)","Birch Lake (Nova Scotia)"
"http://dbpedia.org/resource/Lemont_Lake","Lemont Lake"
"http://dbpedia.org/resource/Q'umirqucha_(Camanti)","Q'umirqucha (Camanti)"
"http://dbpedia.org/resource/Quyllurqucha_(Lima)","Quyllurqucha (Lima)"
"http://dbpedia.org/resource/Rasley_Lake","Rasley Lake"
"http://dbpedia.org/resource/Tampuqucha","Tampuqucha"
"http://dbpedia.org/resource/Mecklenburg_Lake_District","Mecklenburg Lake District"
"http://dbpedia.org/resource/Yanaqucha_(Urubamba)","Yanaqucha (Urubamba)"
"http://dbpedia.org/resource/Allpaqucha","Allpaqucha"
"http://dbpedia.org/resource/Arwayqucha","Arwayqucha"
"http://dbpedia.org/resource/Challwaqucha_(Ancash)","Challwaqucha (Ancash)"
"http://dbpedia.org/resource/Chiqllaqucha_(Ancash)","Chiqllaqucha (Ancash)"
"http://dbpedia.org/resource/Chiqllaqucha_(Junín)","Chiqllaqucha (Junín)"
"http://dbpedia.org/resource/Delta_Lake_(New_York)","Delta Lake (New York)"
"http://dbpedia.org/resource/Hatun_Qaqaqucha","Hatun Qaqaqucha"
"http://dbpedia.org/resource/Hatunqucha_(Qaras)","Hatunqucha (Qaras)"
"http://dbpedia.org/resource/Ichikqucha","Ichikqucha"
"http://dbpedia.org/resource/Lake_Muyurqa","Lake Muyurqa"
"http://dbpedia.org/resource/Lawriqucha_(Ancash)","Lawriqucha (Ancash)"
"http://dbpedia.org/resource/Ninaqucha_(Ancash)","Ninaqucha (Ancash)"
"http://dbpedia.org/resource/P'itiqucha_(Ancash)","P'itiqucha (Ancash)"
"http://dbpedia.org/resource/Pallaqucha","Pallaqucha"
"http://dbpedia.org/resource/Runtuqucha","Runtuqucha"
"http://dbpedia.org/resource/Tawlliqucha_(Ancash)","Tawlliqucha (Ancash)"
"http://dbpedia.org/resource/Wiqrunqucha","Wiqrunqucha"
"http://dbpedia.org/resource/Yanaqucha_(Asunción)","Yanaqucha (Asunción)"
"http://dbpedia.org/resource/Zhongzheng_Lake","Zhongzheng Lake"
"http://dbpedia.org/resource/Lake_Albert_(South_Dakota)","Lake Albert (South Dakota)"
"http://dbpedia.org/resource/Lake_Bonney_(Limestone_Coast)","Lake Bonney (Limestone Coast)"
"http://dbpedia.org/resource/Lake_Bonney_(Riverland)","Lake Bonney (Riverland)"
"http://dbpedia.org/resource/Sinkrinaqucha","Sinkrinaqucha"
"http://dbpedia.org/resource/Aknuqucha","Aknuqucha"
"http://dbpedia.org/resource/Ankap_Wachanan","Ankap Wachanan"
"http://dbpedia.org/resource/Iosegun_Lake_(Alberta)","Iosegun Lake (Alberta)"
"http://dbpedia.org/resource/Lake_Tinn","Lake Tinn"
"http://dbpedia.org/resource/Q'umirqucha_(Ocongate)","Q'umirqucha (Ocongate)"
"http://dbpedia.org/resource/Shihu_Lake","Shihu Lake"
"http://dbpedia.org/resource/Yanarahu_Lake","Yanarahu Lake"
"http://dbpedia.org/resource/Malignant_Cove_Pond","Malignant Cove Pond"
"http://dbpedia.org/resource/Pasje_Lake","Pasje Lake"
"http://dbpedia.org/resource/Canoe_Lake_(Nova_Scotia)","Canoe Lake (Nova Scotia)"
"http://dbpedia.org/resource/Crystal_Lake_(historical)","Crystal Lake (historical)"
"http://dbpedia.org/resource/Danny_MacDonalds_Lake","Danny MacDonalds Lake"
"http://dbpedia.org/resource/Ellenvatn","Ellenvatn"
"http://dbpedia.org/resource/Guphapokhari","Guphapokhari"
"http://dbpedia.org/resource/Little_Red_Trout_Lake","Little Red Trout Lake"
"http://dbpedia.org/resource/MacLeod_Lake","MacLeod Lake"
"http://dbpedia.org/resource/Marano_lagoon","Marano lagoon"
"http://dbpedia.org/resource/Bijelo_Lake,_Treskavica","Bijelo Lake, Treskavica"
